#{"t_start": 1716229727.5452685, "env_id": "CenteringWorld-v1"}
r,l,t
0.86,41,0.309135
0.81,101,0.753357
0.53,240,1.338823
-2.03,133,1.981973
1.27,195,2.512276
0.68,52,2.600883
1.59,13,2.841655
1.08,21,2.875178
1.64,20,2.906705
1.51,3,2.911212
1.59,19,2.940244
1.51,15,2.962262
1.11,30,3.010364
1.74,69,3.325791
1.65,32,3.376167
1.08,13,3.398231
1.06,28,3.655034
1.59,19,3.685754
1.14,28,3.730802
1.63,17,3.759326
1.54,6,3.76883
1.64,26,3.810445
1.56,11,3.826471
1.55,9,3.841506
1.6,21,4.097259
1.6,12,4.116825
1.09,18,4.145885
1.63,15,4.170445
1.62,20,4.202991
1.65,21,4.237051
1.6,16,4.262626
1.56,8,4.274143
1.05,8,4.286661
1.57,9,4.525464
1.69,22,4.562076
1.66,18,4.589624
1.6,14,4.612183
1.54,7,4.624149
1.64,16,4.649699
1.54,7,4.661222
1.61,14,4.682245
1.52,4,4.689327
0.67,27,4.948975
1.59,11,4.966496
1.68,20,5.00108
1.52,4,5.007082
0.63,35,5.065697
1.85,44,5.136561
1.56,8,5.382927
1.57,9,5.399958
1.58,10,5.416481
1.58,16,5.442541
1.01,10,5.458059
1.57,13,5.478098
1.6,14,5.50069
1.65,17,5.528736
1.53,5,5.536747
1.56,8,5.553606
1.61,13,5.573645
1.69,21,5.788658
1.87,42,5.856301
1.76,38,5.917919
1.5,2,5.92093
1.09,13,5.942482
1.6,12,5.962514
1.06,15,6.17064
1.6,12,6.189676
1.52,4,6.196676
1.61,13,6.216711
1.08,12,6.236665
1.6,12,6.255602
1.67,19,6.286858
1.68,21,6.321929
1.83,40,6.543756
0.1,17,6.573146
1.63,16,6.599705
1.9,43,6.676841
1.51,3,6.682359
1.52,4,6.688864
1.58,10,6.705387
1.64,16,6.739498
1.74,29,6.942957
1.61,16,6.971026
1.59,11,6.991088
1.61,14,7.014127
1.74,26,7.064231
1.61,14,7.088939
1.62,14,7.112698
1.52,4,7.119211
1.58,10,7.288202
1.75,27,7.334159
1.55,8,7.347193
1.22,33,7.409626
1.6,12,7.430185
1.61,13,7.452223
1.59,13,7.474259
1.53,5,7.482777
1.55,7,7.496294
1.56,8,7.509333
1.6,12,7.676417
1.51,7,7.68844
1.61,21,7.731037
1.27,30,7.782631
1.64,16,7.810299
1.53,13,7.833837
1.55,9,7.849387
1.71,23,8.041543
1.59,11,8.068315
1.74,26,8.114702
1.54,8,8.128249
1.51,3,8.135254
1.06,15,8.166389
1.53,5,8.175908
1.66,18,8.206459
1.54,6,8.216977
1.53,5,8.225001
0.96,13,8.247036
1.58,16,8.435236
1.6,14,8.458779
1.64,16,8.486827
1.62,14,8.512382
1.53,5,8.521897
1.63,19,8.553248
1.62,14,8.577285
1.68,20,8.612356
1.62,14,8.637904
1.54,8,8.650927
1.56,11,8.828948
1.67,21,8.87394
1.57,17,8.905614
1.62,20,8.940199
1.53,5,8.950717
1.69,22,8.988275
1.61,15,9.013416
1.59,11,9.036922
1.54,8,9.054498
1.53,5,9.22215
1.58,14,9.247046
1.67,19,9.279123
1.55,7,9.293641
1.66,18,9.324195
1.65,17,9.352262
1.62,14,9.377292
1.63,15,9.410369
1.53,5,9.418888
1.58,10,9.435943
1.55,7,9.601116
1.65,17,9.632203
1.58,16,9.659751
1.58,12,9.685792
1.54,6,9.69631
1.65,17,9.757916
1.64,17,9.787962
1.83,45,10.081763
1.59,11,10.1028
1.74,27,10.153416
1.07,14,10.183969
1.69,21,10.221038
1.6,12,10.244601
1.67,29,10.302281
1.54,8,10.316711
1.55,9,10.537146
1.1,17,10.568763
1.64,16,10.596812
1.95,61,10.732408
1.58,10,10.759953
1.57,9,10.776477
1.85,37,11.01951
1.58,10,11.037018
1.72,25,11.111942
1.54,10,11.130979
1.58,10,11.149019
0.52,6,11.166539
1.57,9,11.182578
1.54,6,11.193098
1.65,19,11.225652
1.91,48,11.516123
1.57,9,11.531652
1.67,20,11.568191
1.61,16,11.602305
1.53,5,11.610376
1.54,6,11.620883
1.71,25,11.664994
1.61,14,11.880059
1.55,7,11.893575
1.64,27,11.945152
1.59,11,11.964205
1.76,28,12.013861
1.63,15,12.044482
1.54,12,12.088081
1.01,8,12.102183
1.53,9,12.118744
1.57,9,12.293269
1.59,17,12.322852
1.63,15,12.349976
1.66,18,12.409334
1.56,8,12.424651
1.73,27,12.477854
1.63,17,12.509421
1.21,24,12.755535
1.61,13,12.778615
1.5,2,12.782627
1.64,18,12.824348
1.59,11,12.843895
1.61,13,12.865932
1.55,15,12.894231
1.55,7,12.905748
1.62,14,12.935312
1.69,21,12.970965
1.63,15,13.202682
1.62,22,13.24525
1.6,20,13.283153
1.59,11,13.302303
1.55,7,13.313434
1.82,37,13.405074
1.86,38,13.65652
1.74,30,13.728163
1.04,9,13.756712
0.52,8,13.770748
1.61,13,13.799292
1.58,10,13.816816
1.6,12,13.836341
1.29,33,14.101326
1.68,20,14.142887
1.67,19,14.175164
1.55,7,14.187234
1.84,48,14.280025
1.58,12,14.300586
1.58,10,14.319615
1.72,24,14.548953
1.74,30,14.606997
1.54,10,14.625032
1.53,5,14.63735
1.66,18,14.679827
1.58,12,14.704459
1.0,1,14.70546
1.55,7,14.730986
1.59,11,14.760185
1.64,18,14.79874
1.59,11,14.982007
1.57,11,15.001041
1.55,7,15.019073
1.11,22,15.084417
1.56,14,15.116962
1.71,24,15.159054
1.73,27,15.208404
1.57,9,15.229446
1.53,5,15.239002
1.6,12,15.453045
1.56,8,15.466561
1.58,10,15.483598
1.63,16,15.511152
1.58,10,15.530183
1.63,15,15.561248
1.88,50,15.649011
1.61,13,15.862598
1.6,12,15.883634
1.63,15,15.908175
1.69,21,15.943251
1.56,8,15.956362
1.56,10,15.973973
1.59,15,16.000219
1.66,20,16.032923
1.83,35,16.247879
1.57,13,16.269471
1.57,17,16.298953
1.78,30,16.354566
1.56,12,16.374497
1.74,26,16.42158
1.51,9,16.436594
1.78,31,16.64186
1.58,10,16.660992
1.24,31,16.712578
1.6,14,16.741639
1.62,15,16.766681
1.58,10,16.784231
1.63,15,16.809913
1.53,13,16.981081
1.55,7,16.993257
1.64,17,17.020869
1.6,12,17.040233
1.57,9,17.060264
1.57,13,17.080795
1.77,29,17.130399
1.63,15,17.15795
1.43,17,17.191878
1.55,7,17.352111
1.79,31,17.41074
1.78,30,17.462397
1.52,4,17.468912
1.84,36,17.530018
1.56,8,17.54504
1.53,5,17.552558
