#{"t_start": 1716105985.1832063, "env_id": "CenteringWorld-v0"}
r,l,t
-8.31,869,1.828034
-8.75,1218,3.883291
-28.13,3467,10.072046
-10.0,1277,12.685875
-4.83,799,14.316072
-1.92,340,15.013658
0.25,69,15.147677
-3.03,490,16.136802
-0.98,333,16.827385
-4.3,664,18.163352
-0.08,100,18.360376
-28.57,3555,25.592786
-11.03,1343,28.327117
0.57,117,28.556141
-4.6,620,29.801284
0.87,172,30.195335
-13.14,1613,194.389346
0.31,48,194.484872
-3.96,356,195.234807
-7.48,1247,197.786038
-0.48,321,198.46723
1.24,67,198.599108
-0.28,105,198.802134
-0.04,278,199.388876
-5.4,961,201.330625
-0.72,340,202.058999
-11.92,1365,204.87714
-2.88,680,206.295757
-0.39,186,206.676179
0.73,132,206.961516
-0.37,216,207.385844
-8.07,1092,209.632756
0.56,128,209.898333
-3.51,539,211.065962
1.45,32,211.125275
0.82,108,211.335934
0.47,82,211.509961
0.67,158,211.82196
-1.36,396,212.627966
-1.59,165,212.956034
-3.23,464,213.91832
0.88,111,214.14422
-2.65,495,215.154799
0.81,130,215.446978
-1.41,234,215.921001
-2.01,361,216.674668
-0.67,354,217.414398
1.41,29,217.467914
0.39,38,217.547918
-10.0,648,218.872164
-7.78,1291,221.493464
0.89,46,221.625501
0.31,204,222.028173
-1.8,385,222.820247
-4.54,602,423.65268
-2.2,552,424.800835
0.05,123,425.044862
-1.84,168,425.408912
0.99,42,425.492424
-2.2,453,426.422059
-4.88,433,427.278165
-1.69,266,427.837235
-2.16,472,428.78185
0.42,273,429.324881
0.39,55,429.434394
-5.89,610,430.692057
1.04,134,430.952084
-0.13,128,431.199624
-1.6,382,431.97221
-1.1,381,432.759315
-0.41,140,433.032849
0.03,204,433.439898
1.49,20,433.475902
-4.49,667,434.879079
-1.52,172,435.220666
1.1,103,435.428691
1.0,1,435.430691
0.67,96,435.617398
0.17,61,435.737909
0.72,68,435.913935
-11.95,1317,438.562267
-6.1,608,439.783418
1.51,33,439.84994
-6.21,1025,441.922763
0.21,240,442.436688
-3.48,641,443.761344
-0.74,134,444.025879
-5.26,790,445.648076
0.74,88,445.822099
-1.52,441,446.721328
-0.74,278,447.311022
1.22,87,447.483538
-1.56,174,447.818879
-0.69,143,448.091907
-1.09,380,448.869998
0.16,225,449.33608
1.48,30,449.397595
1.5,4,449.404594
0.43,93,449.58911
-1.15,181,449.944159
0.08,256,450.49623
1.01,91,450.671743
-2.22,208,451.073794
-0.74,65,451.212818
-3.45,69,451.35433
0.65,80,451.537913
-1.34,237,451.99349
-0.49,78,452.149002
0.59,140,452.462537
-5.25,1021,454.511294
-2.86,461,654.669006
0.76,150,655.007545
-0.7,488,656.01167
-0.58,165,656.334715
-4.83,682,657.733411
1.54,22,657.773412
-5.4,728,659.296096
-2.15,257,659.800659
0.93,34,659.869171
-2.26,244,660.390734
0.07,258,660.895294
0.17,143,661.209835
-0.37,72,661.349855
1.06,78,661.506366
-22.81,3094,667.934145
-2.82,580,669.136438
0.63,127,669.386461
-0.16,247,669.911027
1.47,56,670.027048
1.39,54,670.13856
0.81,90,670.323585
0.1,81,670.481097
-1.22,302,671.113196
-3.21,588,672.345861
-0.84,357,673.093668
0.37,39,673.175179
-3.76,595,674.404516
-7.75,843,676.171926
-2.06,678,677.550798
-4.22,207,677.950845
-0.41,251,678.473521
1.48,31,678.531034
-2.34,470,679.490181
0.99,6,679.502182
-3.22,606,680.716308
-0.86,198,681.109932
0.17,176,681.487985
1.27,55,681.5955
-0.08,201,681.987327
0.15,315,682.632934
-2.47,217,683.057395
-1.04,119,683.318425
-3.11,453,684.21295
-0.41,82,684.404169
-2.95,544,685.492661
-1.0,170,685.829039
-3.76,404,886.083737
