#{"t_start": 1716105985.1772065, "env_id": "CenteringWorld-v0"}
r,l,t
-20.16,2760,4.992921
0.25,216,5.345981
-8.93,1201,7.408219
-1.63,434,8.232829
-11.9,1730,11.680751
-1.46,298,12.282825
0.33,127,12.566363
0.69,141,12.855898
-2.77,299,13.48497
-0.33,275,14.031045
-3.4,549,15.136678
1.39,34,15.204677
-2.22,499,16.210805
-2.28,447,17.11808
-3.52,516,18.168352
-1.14,231,18.652915
-3.82,619,19.915063
-27.87,3031,26.075346
-3.07,564,27.208975
0.84,113,27.430511
0.42,109,27.646535
-4.26,586,28.834679
-0.04,166,29.191213
1.5,2,29.195213
0.23,136,29.455748
-5.77,381,30.264724
1.22,48,30.355781
-2.02,362,191.923566
-6.28,1023,194.094292
-2.98,547,195.22979
1.2,73,195.384839
-24.28,3139,201.834233
0.95,81,201.998794
-0.33,210,202.417921
-0.18,282,203.003711
-11.2,1659,206.458808
-5.84,893,208.282423
-2.05,535,209.373627
-0.41,311,210.073353
0.91,88,210.242865
0.9,25,210.296386
-0.8,191,210.676963
1.39,47,210.773473
-5.8,863,212.549448
-3.43,210,212.969038
1.26,36,213.040034
-0.45,183,213.446183
-0.72,56,213.563216
-4.0,169,213.893318
-1.03,235,214.393822
-1.31,246,214.883244
-0.74,58,214.996771
-0.11,230,215.485492
-0.27,306,216.103035
1.44,28,216.156039
1.09,69,216.32758
1.22,53,216.434099
0.16,160,216.756669
-3.75,656,218.092955
0.77,110,218.310988
-0.62,347,219.040672
0.65,73,219.182709
1.02,88,219.361727
-8.73,1404,222.2432
-1.03,244,222.752832
-2.36,69,222.894775
-1.78,347,223.58079
1.49,10,223.59879
-0.67,296,423.820704
-0.69,181,424.194751
0.93,111,424.453783
0.68,70,424.5903
1.33,53,424.70132
0.9,44,424.788324
0.98,90,424.968345
-0.18,273,425.536424
-1.69,142,425.810965
-6.91,832,427.531697
-1.97,446,428.40431
1.25,113,428.652335
1.3,45,428.741847
-0.34,126,428.986874
1.42,32,429.051383
-0.95,282,429.645419
-1.38,301,430.237495
1.22,69,430.371006
1.15,83,430.560032
0.96,113,430.777056
-3.97,549,431.875696
-0.73,285,432.442774
0.6,113,432.69931
1.41,33,432.76131
-2.06,619,434.019973
-0.43,159,434.33551
-0.61,173,434.686056
-0.82,262,435.241666
-6.98,474,436.224472
1.48,14,436.249472
1.37,53,436.353987
-6.09,390,437.154091
0.89,154,437.457629
-0.6,261,437.998704
-1.31,296,438.575266
-4.11,667,439.943578
-2.56,515,440.983645
1.52,39,441.060154
-0.55,93,441.239178
0.17,59,441.358691
-0.86,191,441.74174
-0.3,315,442.400688
0.99,104,442.598712
1.33,57,442.718224
-4.62,417,443.594324
0.23,55,443.702344
-15.64,1273,446.310585
-1.21,227,446.756329
0.54,82,446.920358
-0.83,329,447.606557
1.44,38,447.676558
0.89,44,447.763853
1.35,33,447.829879
1.32,50,447.926391
-1.49,263,448.47495
-4.56,848,450.165182
-4.92,376,450.94428
-4.97,480,451.922979
1.25,45,452.01049
1.18,68,452.142002
0.94,114,452.372026
-4.26,343,453.064611
1.43,44,453.152124
-0.98,77,453.300148
0.86,40,453.381147
-8.3,991,654.630006
1.5,31,654.695006
-0.72,215,655.162566
-3.51,551,656.290203
-0.24,38,656.363715
1.37,70,656.499228
1.53,25,656.55074
-2.6,373,657.32836
1.03,102,657.536384
0.98,65,657.666898
0.86,121,657.906923
0.61,73,658.103946
-1.2,335,658.762536
0.3,206,659.201585
0.23,140,659.47412
-6.79,254,659.982684
-0.11,157,660.327729
-0.82,377,661.073317
-7.85,1041,663.233592
-1.33,497,664.284716
1.14,177,664.637764
1.24,56,664.748277
-1.26,266,665.292839
-0.73,190,665.712888
-0.7,327,666.381474
1.27,67,666.542499
-1.36,363,667.276923
-0.47,206,667.717088
-2.32,606,668.972865
0.15,214,669.394461
0.25,101,669.626489
-4.58,536,670.737146
-0.52,201,671.137703
-2.57,305,671.790787
-1.59,332,672.468373
0.97,15,672.496373
-0.11,176,672.881107
-1.51,76,673.031668
-1.38,181,673.398737
-0.39,83,673.560763
1.54,39,673.640275
-1.6,271,674.221496
-0.9,90,674.406517
1.15,126,674.670054
0.56,92,674.852078
0.42,212,675.328133
-1.49,466,676.279007
0.33,217,676.708054
-7.09,989,678.715545
-4.25,746,680.241757
0.02,145,680.533131
-0.21,300,681.117935
1.5,2,681.120936
-0.36,140,681.432476
0.3,63,681.5555
-5.44,1032,683.626719
0.95,113,683.854193
-6.18,932,685.738531
0.71,95,685.927048
