#{"t_start": 1716105985.182206, "env_id": "CenteringWorld-v0"}
r,l,t
-27.1,3642,6.465614
-0.57,209,6.825661
0.99,19,6.858661
-41.71,5466,17.783659
-2.32,270,18.316867
-1.98,439,19.231989
-2.33,377,20.002572
0.76,67,20.132596
-1.94,221,20.565643
-6.28,587,21.802334
1.07,17,21.833847
-0.73,204,22.231895
0.43,154,22.53143
-3.15,485,23.529547
0.9,154,23.860084
-14.07,1872,27.623535
-1.88,261,28.176094
-1.35,284,28.731167
0.48,166,29.085702
1.18,50,29.184213
-17.84,1613,193.390856
1.03,77,193.53801
0.72,58,193.65069
-3.93,573,194.833423
0.42,188,195.2478
1.38,28,195.300318
0.09,109,195.522369
0.81,35,195.595881
-4.7,717,197.054202
-2.41,524,198.124161
1.5,3,198.130162
0.09,151,198.47323
-3.34,622,199.742419
-2.83,666,201.098603
1.41,43,201.183115
-0.47,237,201.690707
-0.68,274,202.238794
0.65,119,202.48444
0.3,169,202.845347
0.29,119,203.077777
-1.26,345,203.800289
0.08,220,204.229378
1.18,92,204.421058
-0.86,130,204.727072
-4.72,510,205.79448
-1.56,406,206.618665
-0.0,184,207.013516
-7.42,865,208.759534
1.36,57,208.900045
-1.63,467,209.855337
-4.17,576,211.091964
-0.47,262,211.615981
-0.75,190,211.989922
0.88,98,212.211947
0.46,9,212.232946
0.92,52,212.329384
-2.89,552,213.469706
-3.92,842,215.169803
0.23,129,215.464492
-0.44,214,215.898004
-1.31,200,216.326581
-0.75,258,216.849188
-5.5,669,218.206471
1.5,2,218.21047
-1.98,398,219.041673
-1.83,411,219.886935
-0.95,235,220.355147
0.17,178,220.730206
1.58,37,220.804722
0.69,100,220.999264
-2.21,502,222.040174
-0.8,65,222.169202
-0.79,223,222.640804
0.61,121,222.884775
-4.0,823,424.151242
-0.06,240,424.67281
-4.7,574,425.848964
-2.26,368,426.614087
0.4,128,426.861112
-0.36,134,427.124647
-0.44,324,427.805236
-2.22,556,428.916871
1.02,123,429.163896
-0.94,398,429.973958
-1.85,505,430.990088
-0.31,265,431.507159
-2.7,563,432.679802
1.5,16,432.709311
-3.72,392,433.478902
-0.37,137,433.78944
1.5,2,433.79295
-2.88,610,435.039101
1.15,69,435.177619
1.34,70,435.32018
-3.52,534,436.421501
-4.77,319,437.077582
0.25,120,437.318117
0.71,62,437.437629
0.15,209,437.87568
0.96,15,437.903192
-2.57,513,438.934317
-5.22,505,439.956579
-0.83,319,440.579596
0.49,159,440.889134
-7.56,768,442.476688
1.0,40,442.555202
-2.77,560,443.723345
-2.04,99,443.915369
-8.56,1180,446.337585
-3.06,393,447.107378
-2.83,385,447.907392
0.56,186,448.29844
-0.18,200,448.695487
-2.1,320,449.34308
-0.18,211,449.756132
0.35,61,449.872648
-5.38,345,450.604743
-3.56,247,451.082798
-2.87,396,451.901979
0.28,124,452.141002
-0.4,99,452.344026
-1.25,329,453.011611
1.34,42,453.088616
1.48,9,453.105125
-1.03,312,453.746196
-17.46,2017,657.120305
-3.61,679,658.526511
1.16,84,658.688025
-0.9,272,659.255097
1.34,45,659.34561
-4.58,590,660.545758
1.5,41,660.627269
-6.86,1053,662.779028
-0.37,57,662.891539
-2.14,330,663.604131
-5.15,499,664.639765
-3.2,342,665.376353
-1.3,183,665.739402
-0.36,204,666.160451
-1.36,325,666.839473
0.64,75,666.994986
1.53,7,667.007985
-5.23,776,668.637327
-1.27,347,669.327462
0.38,241,669.834024
0.88,41,669.918028
1.29,31,669.987535
0.15,259,670.504097
0.97,94,670.722637
0.89,107,670.933681
-0.22,66,671.072193
-0.27,138,671.353729
-3.27,380,672.159837
-3.46,311,672.811917
1.23,95,673.003156
1.42,61,673.12718
-5.49,227,673.579764
-3.07,619,674.871078
1.4,43,674.991593
-1.29,129,675.27413
-0.83,45,675.362642
0.89,131,675.61867
-0.2,133,675.877763
-0.32,378,676.652055
1.13,76,676.808097
1.46,24,676.852311
1.5,2,676.856311
-0.72,136,677.166849
0.21,86,677.339773
0.57,83,677.497284
0.35,27,677.553798
1.45,86,677.716313
0.89,131,677.970846
1.08,81,678.162434
1.44,39,678.240947
0.62,183,678.597034
0.22,124,678.84057
1.37,28,678.89757
0.48,81,679.051788
1.44,57,679.208824
-2.23,216,679.623704
0.84,132,679.882084
-6.31,445,680.783406
0.43,114,681.004418
0.92,27,681.053932
1.08,112,681.320963
0.06,93,681.496985
-8.23,478,682.463177
-0.07,229,682.90637
0.77,112,683.1244
0.08,300,683.747826
0.38,105,683.95471
-0.01,21,683.99471
-2.69,653,685.328742
-2.14,254,685.832045
-4.21,489,886.252254
1.47,15,886.286762
