#{"t_start": 1716105985.1812048, "env_id": "CenteringWorld-v0"}
r,l,t
-0.75,285,0.761737
-33.38,4218,7.982292
-11.06,1628,11.235193
-2.98,451,12.166315
-6.49,903,14.034046
-10.56,1530,17.12359
-5.08,602,18.337377
-0.78,258,18.89994
-2.33,347,19.578527
-9.31,1462,22.556431
-2.22,371,23.327525
-2.96,421,24.184619
-3.91,662,25.51728
0.12,134,25.773811
-5.6,886,27.570024
-8.5,1103,29.802286
-1.25,425,191.502614
0.11,203,191.949571
-2.2,509,193.074791
-5.02,551,194.194318
-0.32,190,194.569396
0.79,148,194.874445
-2.12,497,195.910975
-6.59,1160,198.277197
-1.13,279,198.871648
-1.83,306,199.508388
1.22,51,199.608905
1.49,13,199.637908
0.88,41,199.72142
-1.16,399,200.554669
-5.15,732,202.054001
0.84,127,202.3019
-4.52,488,203.29795
-9.52,901,205.182555
1.52,23,205.231555
-9.41,1199,207.697062
1.45,50,207.825586
-6.98,1230,210.378903
1.38,38,210.451907
-0.36,240,210.942001
0.49,99,211.172787
-4.54,557,212.302379
-1.72,186,212.679335
-3.27,653,214.008161
-1.76,47,214.109212
-1.98,507,215.140291
-4.38,261,215.69797
-3.97,372,216.476618
1.02,36,216.550625
1.17,94,216.739664
-5.13,396,217.559425
-1.26,372,218.29799
-0.27,236,218.805635
0.79,102,219.003675
-1.78,365,219.762844
-5.1,879,221.578507
-2.31,55,221.687016
-2.12,589,222.883776
-0.31,142,223.155818
-0.89,260,423.296471
-5.15,880,425.113375
-1.18,273,425.678944
-2.66,407,426.526573
0.22,246,427.006137
0.94,157,427.326674
1.21,78,427.509698
-0.95,338,428.172774
-2.42,373,428.929872
-2.42,351,429.655421
1.02,5,429.664421
-5.15,667,430.996598
-0.15,103,431.197623
-0.51,353,431.916211
-0.89,62,432.035726
1.55,12,432.056726
-0.93,228,432.512287
-0.02,32,432.580291
-2.92,268,433.137362
-0.42,169,433.468899
1.18,89,433.68493
0.1,155,433.990466
-0.08,185,434.353512
-2.03,120,434.59305
0.38,98,434.826077
1.18,75,434.973589
0.24,60,435.097616
-0.31,190,435.475693
-0.95,264,436.039449
0.95,117,436.271474
1.24,35,436.340988
0.65,101,436.540013
-2.36,498,437.552144
-2.43,348,438.259731
-7.0,1109,440.490086
1.5,2,440.493593
1.49,5,440.508593
-2.02,224,440.978647
1.03,32,441.038155
-3.1,672,442.408689
0.86,31,442.46569
0.56,93,442.646713
-4.9,983,444.685957
-0.0,88,444.858979
0.98,5,444.86798
-2.13,372,445.632077
0.4,126,445.8761
-0.31,85,446.049125
0.98,148,446.373587
-1.08,370,447.091872
0.53,176,447.487539
-1.95,281,448.029904
0.86,110,448.243928
-1.07,98,448.470952
1.52,4,448.478952
0.74,128,448.726489
-0.8,251,449.21157
0.73,66,449.376082
-4.57,475,450.310207
0.89,69,450.492723
1.27,50,450.590235
0.61,143,450.864768
0.95,28,450.922282
-7.04,609,452.149004
-5.62,622,453.39566
-2.58,313,454.041735
1.13,120,454.273761
0.16,234,454.76932
-1.14,391,654.818522
1.53,16,654.849031
-13.06,1128,657.158814
0.71,70,657.302849
0.98,93,657.488873
0.46,11,657.514877
0.02,269,658.100948
1.46,34,658.169462
1.11,63,658.292974
0.48,96,658.476999
-2.03,514,659.524637
1.02,80,659.679148
1.39,22,659.729662
-5.59,905,661.581882
-2.36,339,662.299467
-2.96,279,662.84354
0.95,95,663.035568
-2.25,468,664.024693
-0.13,215,664.488743
-0.51,171,664.82879
1.36,46,664.925304
-5.94,580,666.145452
-1.49,257,666.690012
0.96,36,666.758961
1.42,77,666.915482
-1.93,237,667.396014
0.79,48,667.521543
1.51,35,667.592051
0.66,166,667.919114
1.46,32,667.995146
0.82,122,668.244277
-4.95,219,668.707329
1.13,84,668.878354
-3.44,359,669.620491
1.4,58,669.735513
0.29,69,669.878025
-0.02,175,670.233073
0.62,224,670.710638
-6.34,792,672.349863
-2.97,535,673.451254
-8.81,1172,675.890764
1.51,34,675.960276
-3.6,254,676.493032
-0.42,150,676.792099
0.74,153,677.13485
1.42,21,677.17385
1.3,65,677.300363
0.94,82,677.464285
1.33,51,677.563799
-2.87,331,678.239949
-0.2,304,678.832571
0.02,176,679.22083
0.19,255,679.711215
0.94,209,680.150247
0.64,102,680.350848
1.07,102,680.556132
-1.92,139,680.82141
0.66,72,680.96542
-1.48,521,682.020334
-1.12,122,682.294636
0.56,188,682.654936
-1.32,372,683.412632
1.11,114,683.633787
0.33,190,684.009711
1.19,61,684.135952
1.5,20,684.174952
-1.93,100,684.401169
-0.17,70,684.535307
-0.42,310,685.137223
1.14,70,685.274738
0.11,200,685.702205
0.36,143,685.979387
-2.43,205,686.424979
1.07,81,885.981226
-0.72,205,886.410276
