#{"t_start": 1716105985.178206, "env_id": "CenteringWorld-v0"}
r,l,t
-23.01,2895,5.211963
-0.2,221,5.581006
-0.25,279,6.045567
1.05,36,6.10957
0.06,161,6.388101
-3.98,682,7.577243
-39.48,5164,17.993683
-3.58,538,19.096962
-0.85,328,19.766549
-8.14,1205,22.219386
-6.04,902,24.056107
0.83,123,24.29813
-8.24,1336,27.008952
-1.64,185,27.370999
-2.9,284,27.973072
0.13,150,28.262606
-4.9,338,28.923682
-3.5,707,30.400781
-2.45,346,191.935565
1.5,2,191.939568
-6.39,1065,194.193317
-1.95,491,195.217791
1.34,42,195.302318
-1.8,365,196.035489
0.86,37,196.105003
1.38,60,196.265252
-0.19,174,196.609501
-0.38,288,197.18071
0.09,168,197.544997
-4.34,734,199.036288
-1.29,334,199.735419
-0.64,254,200.247638
-4.62,785,201.874752
-1.52,294,202.465441
-1.47,156,202.811338
-1.34,133,203.068777
1.5,2,203.072778
-9.27,1425,206.051337
-4.2,336,206.728178
0.2,117,206.991516
1.41,21,207.029516
-2.19,440,207.928102
-8.56,1160,210.338384
-4.4,373,211.125275
-0.66,363,211.848969
0.96,35,211.921489
0.15,78,212.100441
-12.55,1387,214.924244
-1.43,230,215.412969
-2.44,503,216.455106
-3.21,191,216.835182
-4.23,801,218.510549
-1.14,378,219.255712
-3.06,466,220.207626
-0.01,214,220.659187
0.7,69,220.797722
-2.29,386,221.607507
-3.84,450,222.49275
-2.44,602,423.34147
0.18,233,423.815705
0.46,152,424.123241
0.67,69,424.264761
-0.93,77,424.459784
-1.6,462,425.411912
-0.94,286,425.974476
1.07,101,426.187523
1.12,117,426.441059
-5.54,965,428.376797
0.21,200,428.792852
0.02,173,429.142896
-0.12,182,429.529907
0.48,43,429.61542
1.31,64,429.739931
-2.84,357,430.43552
-4.18,470,431.384138
-0.54,250,431.901211
-0.66,268,432.426775
1.42,17,432.464775
-0.09,158,432.807825
-0.1,172,433.146361
0.25,179,433.495412
1.14,56,433.604925
-1.44,329,434.293003
-0.03,236,434.805076
-3.14,190,435.181618
0.05,179,435.541883
0.5,179,435.934935
-2.36,387,436.70104
1.5,46,436.795549
-0.63,314,437.441629
-0.84,137,437.704167
0.89,104,437.939192
1.0,19,437.981195
-1.32,187,438.345242
0.35,51,438.444756
-0.62,200,438.830805
-3.03,293,439.44688
0.02,274,440.009092
0.96,87,440.179603
-6.65,693,441.573715
-8.14,842,443.316296
0.47,203,443.731345
-9.36,1230,446.256073
-0.1,190,446.624122
-1.21,172,446.961354
-4.64,802,448.603975
0.72,171,448.939033
-2.08,476,449.890652
-2.05,116,450.133183
1.15,100,450.368206
0.9,42,450.448719
-0.91,125,450.700255
1.16,80,450.851767
-2.75,115,451.074795
1.46,15,451.103306
-0.22,119,451.35533
-0.04,98,451.576913
1.63,91,451.748953
-0.76,396,452.55905
0.41,126,452.803586
1.43,20,452.839586
1.51,38,452.9161
-7.91,1173,654.503982
0.55,152,654.85603
-0.07,249,655.358592
1.19,79,655.511108
-0.01,215,655.979666
-2.08,419,656.796764
0.99,36,656.903278
1.1,76,657.063302
-3.23,295,657.654898
1.24,99,657.853923
0.3,196,658.291973
0.79,117,658.523002
-8.66,1427,661.434367
-2.06,598,662.660515
0.33,49,662.755028
-1.34,194,663.14308
0.98,16,663.20608
-0.84,163,663.547131
-3.18,384,664.35923
-1.77,139,664.632765
-2.14,143,664.924793
0.92,20,664.961302
0.38,159,665.28884
1.47,47,665.422356
1.27,43,665.507864
-1.42,365,666.253962
-0.7,129,666.537499
-4.82,847,668.282276
0.18,65,668.416792
-10.6,1536,671.580761
-0.93,225,672.078325
0.11,211,672.507374
0.76,49,672.598887
0.46,94,672.816917
1.25,46,672.911108
-0.95,296,673.508251
1.0,5,673.518255
-0.52,364,674.290005
-0.06,155,674.601542
-8.57,1272,677.251363
0.21,88,677.420777
-0.27,55,677.528288
-0.98,161,677.839333
-0.35,224,678.309947
1.12,116,678.536034
-0.92,222,678.971724
0.66,70,679.149824
1.5,4,679.156825
-0.75,174,679.495182
-0.05,267,680.015598
-1.97,151,680.342847
0.46,88,680.519925
1.16,95,680.701303
-3.11,344,681.416473
0.82,38,681.486986
0.38,194,681.867813
-0.55,277,682.438179
-1.7,415,683.279421
-0.11,122,683.514673
-2.98,273,684.055837
-3.57,425,684.916971
0.99,165,685.233229
0.91,109,685.481663
-3.07,305,686.077899
0.39,44,686.167948
0.23,66,686.297461
-0.75,174,886.099738
