#{"t_start": 1716105985.1792064, "env_id": "CenteringWorld-v0"}
r,l,t
-0.0,219,0.645219
-3.33,579,1.716012
-3.44,449,2.466106
-26.37,3576,8.629875
0.82,119,8.861901
-1.75,277,9.431974
-1.55,421,10.279069
0.86,127,10.5216
-5.06,753,12.048801
-7.8,860,13.825022
-1.26,176,14.177557
-2.68,451,15.092165
-12.08,1405,17.942683
-4.53,645,19.256989
-13.82,1578,22.462917
-3.93,451,23.388524
0.71,62,23.508036
0.44,167,23.870083
0.36,100,24.064106
-53.69,6146,197.519987
-0.52,268,198.054155
0.8,37,198.127161
-1.44,463,199.087805
-2.91,685,200.523152
-5.6,892,202.330896
-6.18,1141,204.713601
-0.8,280,205.275064
-0.02,256,205.828481
0.46,107,206.052337
1.09,90,206.236241
-20.01,1879,210.130353
-2.03,421,210.97851
1.56,17,211.051511
1.21,88,211.221788
-2.09,245,211.713432
-6.72,880,213.521705
-2.83,316,214.181723
-6.92,1051,216.343581
-5.92,582,217.542913
-4.04,798,219.163709
-9.43,858,220.92324
-0.04,219,221.355345
-0.63,272,221.938649
-1.09,438,222.837252
0.38,189,223.208326
-1.11,198,223.604794
-0.79,281,423.794705
0.49,104,424.00073
-0.46,134,424.323269
-2.11,320,424.960345
-2.16,500,425.976476
0.66,160,426.304545
0.86,34,426.367545
0.6,103,426.606086
1.42,41,426.68109
-3.63,528,427.758722
1.0,4,427.766722
1.21,62,427.888239
-1.58,123,428.127772
0.17,68,428.263286
-5.42,775,429.845444
1.21,105,430.050471
0.41,126,430.297006
-4.97,930,432.168236
-0.01,156,432.481778
-1.27,454,433.405898
1.48,20,433.449898
0.57,179,433.835949
-0.04,51,433.93746
-0.41,269,434.475024
-0.06,88,434.644048
1.19,57,434.800076
-1.38,128,435.051101
0.06,182,435.415693
-2.03,452,436.353989
-0.75,254,436.892557
1.26,61,437.010578
-2.58,500,438.016704
-1.71,315,438.62878
-0.94,356,439.362366
-1.06,77,439.51439
1.42,64,439.641903
-0.04,212,440.085095
1.38,23,440.125603
-1.66,219,440.553591
0.85,126,440.798129
-2.39,479,441.779739
-1.3,274,442.358177
0.13,139,442.630712
-0.1,118,442.867736
0.32,204,443.313295
-3.64,390,444.129391
-1.7,273,444.672952
0.88,226,445.111514
-0.52,248,445.636076
-0.05,34,445.705588
1.45,34,445.767587
0.93,43,445.851099
0.6,75,445.993616
-5.93,799,447.640558
-2.05,637,448.921032
-6.57,564,450.050671
1.48,33,450.116186
-0.12,36,450.188186
-3.95,484,451.184309
-1.46,409,452.02149
-0.63,328,452.696564
-2.23,207,453.092615
-2.21,340,453.795199
0.3,136,454.057733
1.0,11,454.078734
-8.5,1138,655.645128
1.52,13,655.669128
-0.1,179,656.05918
1.21,63,656.186691
1.02,100,656.377715
1.35,55,656.486228
1.42,22,656.53174
-0.61,366,657.296847
-0.37,155,657.605384
1.52,6,657.62239
-0.08,191,658.044946
0.6,92,658.231972
-0.6,221,658.667023
1.21,64,658.793536
-4.47,703,660.25122
1.57,37,660.325729
-3.64,324,660.963806
1.26,44,661.055318
1.43,57,661.19483
0.63,146,661.485367
1.42,40,661.55988
0.86,123,661.798906
1.11,100,661.99593
1.4,45,662.087441
-1.28,211,662.552003
1.27,98,662.743028
-0.22,194,663.12908
1.47,29,663.218084
-5.37,942,665.162327
-8.73,1092,667.448537
-4.8,324,668.134763
-0.56,93,668.323278
1.21,101,668.551816
-0.69,146,668.836353
0.63,98,669.035377
-2.71,465,669.999535
0.32,69,670.13856
-4.79,513,671.202704
1.54,11,671.223708
-3.4,372,672.005811
1.27,87,672.193836
-2.93,214,672.620889
-0.08,108,672.866107
-1.08,262,673.392737
-0.7,183,673.755788
0.64,111,674.009816
-2.46,269,674.555542
-5.78,319,675.26313
-0.56,188,675.632739
-1.8,203,676.061788
1.17,162,676.383519
-4.65,918,678.255946
0.75,190,678.627037
0.32,40,678.706545
-2.53,553,679.821577
1.12,63,679.944598
0.69,138,680.247757
-3.48,82,680.41485
-5.01,659,681.740454
-4.58,689,683.107395
0.18,201,683.530677
-0.55,185,683.899192
1.26,87,684.070836
0.84,125,684.352169
-1.41,196,684.729612
-0.73,138,684.994159
-0.74,90,685.173222
0.44,113,685.422254
1.38,26,685.476661
-0.36,363,686.190945
