#{"t_start": 1716105985.1752064, "env_id": "CenteringWorld-v0"}
r,l,t
-10.41,1487,2.880165
-2.65,605,3.89929
-22.65,2449,8.058803
-0.27,272,8.616367
-1.6,94,8.802389
-22.26,3010,14.915145
-6.13,729,16.371825
-3.38,623,17.661147
-4.72,751,19.185476
-1.79,523,20.243107
-2.86,506,21.279775
-0.58,325,21.957358
-2.42,424,22.821456
-5.09,873,24.565666
-0.58,169,24.936714
-4.15,822,26.560904
-4.1,432,27.451511
-19.54,2389,193.242822
1.01,88,193.422856
-1.52,387,194.216316
-1.22,451,195.164786
-0.63,242,195.65089
-5.23,967,197.635041
0.74,58,197.747528
-4.61,642,199.062807
-5.17,580,200.260125
-11.24,1413,203.168839
1.42,22,203.209844
-11.31,1363,206.068726
0.57,145,206.361277
-5.28,446,207.274628
-33.46,3775,215.049781
0.43,104,215.285864
-2.9,609,216.548623
0.2,212,216.973754
0.56,77,217.126274
-10.6,1237,219.681811
-3.06,412,220.530082
-1.01,322,221.162792
0.43,55,221.272341
-3.57,556,222.414239
-2.51,612,423.278955
1.48,10,423.29847
-2.32,364,424.035729
-0.61,81,424.210756
-4.1,579,425.432912
0.79,130,425.684942
0.45,10,425.703451
0.54,229,426.175519
0.28,317,426.826111
-0.56,307,427.463185
-1.53,351,428.157772
-0.01,154,428.45131
-0.79,269,429.005383
-0.68,329,429.697931
1.37,56,429.806443
0.88,116,430.03047
0.67,92,430.209495
1.31,66,430.337006
-14.67,2071,434.536535
-3.36,607,435.826423
-6.87,611,437.064578
0.7,202,437.461629
-5.14,311,438.100217
1.47,20,438.136217
1.36,38,438.21573
0.29,204,438.609779
-0.74,68,438.739291
-0.5,323,439.411879
0.85,56,439.52339
-0.35,78,439.672904
-0.03,144,439.987582
0.12,203,440.376629
-1.15,329,441.053154
-2.06,467,442.006277
-0.76,251,442.513201
1.24,57,442.623712
0.12,92,442.807736
0.94,27,442.862736
-0.52,183,443.263782
0.62,103,443.474808
-0.92,235,443.952368
-3.59,342,444.658952
-0.98,235,445.115514
-2.38,443,446.014123
0.06,282,446.609122
0.96,103,446.812842
1.5,2,446.816842
-0.76,426,447.687562
-2.44,183,448.046903
-2.17,398,448.856998
1.21,75,449.001544
1.37,66,449.134056
-10.12,1383,451.952979
0.6,122,452.195006
0.96,93,452.382026
1.34,45,452.499541
-2.12,551,453.600678
-1.78,377,454.34227
-2.76,137,454.642806
-0.49,221,654.300957
-5.56,608,655.566615
-0.17,48,655.662128
0.07,134,655.959667
0.43,257,656.466228
-3.05,241,656.985788
-2.26,533,658.100946
0.36,177,658.446997
-3.29,674,659.808659
-9.47,1026,661.896418
0.01,244,662.431489
1.42,33,662.49949
-5.76,551,663.636642
-0.24,138,663.917671
-4.37,409,664.768277
0.92,48,664.864789
-0.92,285,665.488863
0.52,150,665.790401
1.03,16,665.820405
-0.75,185,666.20045
-1.24,247,666.725014
-0.59,294,667.321927
-0.27,124,667.600049
1.12,76,667.747597
1.0,1,667.749598
-2.76,328,668.425792
0.36,58,668.566816
1.07,88,668.73684
-0.6,157,669.054376
-1.08,224,669.497975
0.9,141,669.810511
0.57,100,670.01654
1.51,23,670.063048
-0.76,379,670.855659
1.09,67,670.98568
-1.56,387,671.802787
0.46,113,672.032324
-0.41,87,672.21884
-0.54,106,672.429865
-7.29,1281,675.115105
-2.26,427,676.000274
0.63,79,676.161927
0.9,41,676.245009
-6.6,1126,678.520524
1.37,45,678.609033
-0.16,78,678.761058
-1.41,214,679.224828
-3.74,134,679.481182
0.73,68,679.614698
1.23,74,679.759572
-2.22,283,680.341847
-3.24,325,680.978419
0.42,155,681.323963
-2.25,343,681.990326
-3.19,291,682.58569
1.35,66,682.719937
1.48,18,682.752103
-0.21,234,683.208908
0.22,95,683.423636
0.36,127,683.677787
-0.59,248,684.16795
-2.78,340,684.855971
-2.2,84,685.020157
1.27,71,685.161222
-0.98,111,685.40625
-0.63,152,685.710203
-2.54,463,886.078738
-0.8,135,886.342762
1.09,78,886.495786
0.89,29,886.55479
