#{"t_start": 1716105985.1712043, "env_id": "CenteringWorld-v0"}
r,l,t
1.52,15,0.289167
-6.52,879,1.880042
1.06,93,2.03206
-18.65,2434,6.095569
-19.89,2569,10.963654
1.25,49,11.06617
-21.38,2780,16.751876
0.35,126,16.997571
-1.02,368,17.751661
-4.48,612,19.001453
-3.02,203,19.401503
0.58,93,19.586528
-14.26,1976,23.61355
-3.59,668,24.995716
-0.79,213,25.410765
-10.32,755,26.941954
-1.43,321,27.573025
-10.32,1494,191.435092
0.85,126,191.696652
-0.65,238,192.216417
-1.82,244,192.765569
-22.32,3033,199.009292
-3.83,483,200.006605
0.95,28,200.057612
-1.4,162,200.389787
-0.31,205,200.822701
-0.14,236,201.295626
0.13,147,201.632185
0.34,198,202.026607
-1.67,338,202.730475
-1.39,295,203.309951
-2.97,306,203.951821
-6.32,1013,206.080728
-1.72,328,206.74018
-7.04,737,208.258379
-1.91,281,208.817535
0.99,94,209.034565
-7.96,1405,211.948491
0.76,112,212.195948
0.55,207,212.604969
-4.58,622,213.87632
0.36,126,214.135213
-0.19,31,214.227726
1.09,142,214.511177
0.19,246,214.996773
0.56,93,215.176805
0.23,204,215.617453
-2.26,415,216.486618
-0.24,255,216.997758
-3.74,410,217.845405
-7.45,774,219.417733
-4.24,255,219.957942
-0.06,240,220.430567
-0.26,285,221.027266
-1.81,509,222.073689
-0.81,360,222.820249
-1.43,497,423.422983
-1.53,372,424.191247
-0.12,85,424.396275
-1.25,217,424.829836
-0.84,139,425.108376
1.41,26,425.157376
-1.18,137,425.457914
1.41,37,425.533426
-3.44,436,426.432061
-6.21,1046,428.548824
-4.67,862,430.279497
-12.21,1554,433.4139
-2.56,255,433.954463
0.05,147,434.248001
-0.46,175,434.595541
0.19,184,435.002099
0.08,242,435.483693
0.42,222,435.963937
0.11,76,436.116961
-1.37,193,436.493506
-0.22,214,436.950067
-2.63,459,437.880683
0.7,87,438.048707
1.37,83,438.215732
1.21,52,438.317245
-0.78,318,438.961318
-8.26,774,440.512595
0.06,268,441.072156
1.36,62,441.190671
-0.04,159,441.515722
1.26,56,441.625231
0.51,49,441.714742
0.99,90,441.891257
-1.42,230,442.382179
0.1,147,442.669714
-3.38,279,443.267784
-0.29,299,443.873857
1.56,9,443.890862
-1.11,283,444.485929
-2.14,480,445.465051
1.25,66,445.59657
1.43,39,445.669078
0.93,17,445.703586
0.14,219,446.131563
-0.6,288,446.731331
1.37,28,446.782331
0.2,153,447.081867
1.24,52,447.185379
-4.15,497,448.194421
1.3,42,448.311441
1.24,82,448.476952
0.82,138,448.743489
-5.33,442,449.63462
0.5,95,449.82165
-0.74,148,450.114184
0.37,129,450.409721
-2.42,412,451.22882
-1.09,173,451.601918
1.04,93,451.777955
-0.86,299,452.371028
-0.79,121,452.633563
0.84,138,452.902591
-0.03,182,453.255638
-0.03,82,453.416661
-11.05,1024,654.733519
1.5,11,654.754519
0.49,242,655.278081
-6.16,993,657.317849
0.16,146,657.607386
1.26,35,657.6819
0.05,178,658.089949
0.95,182,658.445
-1.55,323,659.112074
-1.76,330,659.766661
0.85,44,659.856173
-13.83,1585,663.092568
-0.77,120,663.370107
-1.31,442,664.305718
0.38,196,664.700767
-1.03,198,665.098816
-1.36,200,665.543379
-4.4,476,666.538501
1.51,3,666.544501
0.3,225,666.992987
-4.24,855,668.782842
-2.87,280,669.341464
-0.36,153,669.678001
1.0,11,669.698001
-0.48,247,670.199562
0.26,64,670.331078
-4.0,832,672.063326
0.89,88,672.252351
1.0,4,672.261351
1.35,52,672.364863
-4.62,822,674.075328
-1.78,269,674.636052
-0.31,69,674.770568
-0.46,294,675.410643
-0.16,170,675.745253
-0.29,140,676.050789
1.51,15,676.078789
1.47,22,676.121793
-1.58,81,676.285009
0.8,128,676.535036
0.73,76,676.691057
0.8,72,676.829103
-0.17,61,676.947826
1.18,92,677.17185
-0.57,95,677.360775
-0.66,187,677.721311
0.93,104,677.926339
-1.55,403,678.74506
-1.09,310,679.388081
0.91,109,679.6027
-1.64,351,680.320758
0.14,87,680.491922
-1.18,416,681.343474
0.85,148,681.636509
-0.24,159,681.939328
-1.48,118,682.175573
0.07,228,682.645937
-1.2,127,682.892373
1.52,8,682.908374
1.05,73,683.054399
1.49,5,683.063397
1.36,49,683.16291
-1.68,321,683.823827
-1.64,183,684.182952
0.54,140,684.488219
1.01,79,684.637313
-3.1,343,685.334743
-1.88,426,686.17495
1.54,7,686.187947
0.43,186,885.993226
