#{"t_start": 1716105985.174206, "env_id": "CenteringWorld-v0"}
r,l,t
-2.55,420,1.031939
-18.8,2509,5.272471
-3.12,760,6.549124
-8.19,1208,8.785389
-23.95,3437,15.759751
-3.96,740,17.2441
-8.73,1270,19.85106
-4.29,810,21.481799
-5.25,951,23.433036
-0.85,248,23.947594
0.51,163,24.26513
-3.95,396,25.085227
0.36,32,25.14374
-14.09,1850,28.864679
-0.16,145,29.183213
-0.23,204,29.580261
0.54,207,29.994312
-0.07,230,30.494292
-1.03,356,192.053087
-1.95,408,192.941752
-2.66,253,193.472009
-14.57,2094,197.783039
0.07,203,198.184679
-1.54,511,199.238317
-1.6,375,200.017603
-2.21,393,200.831063
-3.26,240,201.310624
-3.61,540,202.431922
-26.58,3241,209.137084
-2.58,579,210.360389
-7.27,1167,212.754342
0.52,116,212.981039
0.03,95,213.206144
0.39,160,213.528705
-0.39,207,213.938319
-0.31,62,214.066211
1.46,14,214.092211
-3.5,473,215.061778
-2.46,420,215.940001
0.22,212,216.3901
0.8,163,216.718663
0.67,81,216.886238
-3.02,511,217.93092
-1.01,255,218.47755
-0.08,247,218.967671
-2.22,266,219.526777
-2.01,207,219.940935
-2.05,90,220.11511
-1.66,122,220.361146
-6.73,762,221.937649
-5.33,794,223.533275
-6.06,542,424.261758
0.48,186,424.66981
-8.73,1460,427.665211
1.08,89,427.841236
1.05,12,427.862236
-0.37,183,428.219286
0.5,149,428.536823
-2.85,344,429.216369
-0.5,83,429.383885
-0.76,281,429.962958
-0.79,122,430.202495
-3.36,377,430.968084
-4.09,401,431.776185
-3.46,648,433.08285
1.02,19,433.124361
0.32,214,433.542412
-0.93,206,433.991465
-10.52,934,435.927935
0.17,73,436.071448
-1.98,456,437.008578
0.3,37,437.076578
-13.99,1483,440.076092
1.43,33,440.134603
0.02,72,440.275118
-2.75,339,440.974642
-2.28,236,441.437203
-2.38,387,442.239853
-0.12,195,442.624712
-8.83,1196,445.077001
-18.21,1426,447.977392
-3.41,468,448.931032
0.62,185,449.31808
1.01,71,449.454595
1.57,14,449.486598
1.1,100,449.676619
-10.06,1282,452.279514
-0.64,134,452.57605
-6.68,653,453.876707
-4.04,292,454.449782
0.7,101,454.683806
1.34,62,454.80283
-0.89,354,654.742517
-0.96,300,655.381591
-0.43,213,655.80264
-0.07,42,655.917157
1.29,145,656.210691
-6.95,715,657.667898
0.86,133,657.980436
1.21,116,658.213461
-5.35,697,659.619639
0.46,200,660.016688
0.28,205,660.455245
-2.31,227,660.901294
1.37,57,661.015811
-1.04,432,661.893417
1.31,54,662.00093
0.27,264,662.572003
-0.79,210,662.982052
1.42,59,663.102566
0.24,127,663.391106
-0.35,222,663.847667
-1.18,245,664.38123
0.62,137,664.652765
-0.49,248,665.154327
-0.9,398,665.994426
0.86,95,666.197451
-0.47,229,666.689011
1.2,81,666.846473
-0.13,181,667.222416
-0.03,152,667.557049
-5.86,1061,669.738512
1.45,50,669.838024
-0.19,48,669.934536
-0.75,229,670.400585
-0.37,93,670.587609
1.52,40,670.697633
-1.99,438,671.579761
-7.56,896,673.451256
-0.08,261,674.005815
1.42,64,674.143493
1.39,81,674.311006
-0.86,123,674.550542
0.56,137,674.841078
0.55,129,675.134618
-0.32,269,675.680739
-3.82,653,677.005825
-6.51,934,678.903569
-9.98,1360,681.668939
-5.91,504,682.677934
-3.64,267,683.201907
0.89,173,683.566715
0.19,86,683.742826
0.13,65,683.870193
-0.33,182,684.228955
0.85,49,684.359168
1.07,89,684.528222
-0.16,200,684.918971
-0.34,309,685.555182
1.34,47,685.646203
-0.82,75,685.790532
-5.21,444,886.123737
0.4,185,886.488787
0.4,92,886.671811
