#{"t_start": 1716105985.1722047, "env_id": "CenteringWorld-v0"}
r,l,t
-2.15,432,1.05394
-16.71,2339,5.014927
-21.38,2680,9.890024
-13.93,1919,13.813512
-26.23,3378,20.645155
-20.5,2627,26.013835
-4.95,744,27.500513
-19.22,2436,193.395858
-29.81,3800,201.200116
-3.07,709,202.683476
-0.25,123,202.930688
-9.89,1129,205.262061
-4.88,350,206.015335
-5.24,890,207.840586
0.18,73,207.98862
1.18,71,208.13013
0.47,30,208.192372
-16.64,1736,211.787962
-0.31,277,212.365911
-2.32,288,212.935892
-1.29,269,213.508704
-4.67,480,214.499076
-1.99,277,215.043772
-2.57,381,215.838484
-1.99,436,216.750665
-1.69,133,217.013758
0.54,163,217.368399
0.71,129,217.631425
-3.16,370,218.359995
0.19,151,218.702123
-2.54,390,219.503778
-3.81,277,220.057599
0.75,59,220.172629
0.06,69,220.30614
-1.24,224,220.775728
-1.05,318,221.404383
-4.91,794,223.051298
1.2,63,223.175328
-0.1,201,223.580792
-10.87,1463,426.210035
-1.03,276,426.779599
-5.21,630,428.055261
-3.1,341,428.747848
-11.44,1147,431.061599
-4.28,516,432.092729
-1.57,282,432.690804
-18.29,2211,437.214606
-3.81,801,438.806806
-1.28,322,439.47588
0.08,156,439.778416
-3.23,222,440.242119
-2.86,201,440.635106
-2.61,394,441.441206
-0.09,202,441.843254
-2.13,462,442.79323
-0.62,169,443.161274
1.0,1,443.163273
-2.73,196,443.572322
-1.86,252,444.07388
1.35,57,444.215904
-8.57,1258,446.75533
-1.67,195,447.138379
-1.01,306,447.777855
-4.6,1000,449.789137
-0.74,212,450.212696
-0.9,186,450.623744
-7.11,302,451.221819
-3.06,429,452.088491
-0.93,156,452.401032
-0.66,121,452.663563
1.38,30,452.725075
0.79,125,452.965101
-4.28,204,453.366149
0.52,313,454.012736
-7.82,454,454.929344
-1.44,228,654.622498
0.54,146,654.954543
-10.87,1187,657.379362
-1.82,176,657.738412
0.89,96,657.924927
0.16,151,658.272974
-0.34,234,658.738538
-2.6,520,659.794661
-0.63,154,660.138711
0.81,136,660.407735
0.77,150,660.695271
-3.16,466,661.649394
-3.2,183,662.006931
0.91,117,662.293467
0.74,80,662.446491
1.04,95,662.634516
1.44,49,662.730519
0.4,176,663.077568
1.5,2,663.081568
0.41,110,663.336107
-0.09,292,663.937181
-0.59,169,664.311718
-0.26,310,664.936304
-4.49,664,666.321967
0.3,42,666.435987
0.27,158,666.752525
-3.01,242,667.246925
0.38,51,667.350015
1.49,36,667.418015
-5.47,927,669.340463
0.62,178,669.724005
0.82,114,669.953537
1.38,38,670.032541
-0.47,140,670.321078
1.55,15,670.348587
-2.81,363,671.102194
-4.59,683,672.526378
0.48,135,672.820919
-3.32,419,673.662277
-2.04,513,674.745567
1.2,74,674.890079
-0.17,126,675.18462
0.05,74,675.342643
0.37,47,675.437156
0.99,95,675.624671
0.51,192,676.033281
0.83,208,676.440032
-0.64,124,676.692056
1.37,62,676.812099
-5.3,801,678.453521
-3.19,315,679.066789
1.03,122,679.34608
0.79,165,679.669217
-0.19,194,680.040731
0.3,245,680.559133
0.62,135,680.818407
0.15,202,681.252962
-0.38,97,681.443987
0.28,189,681.811456
-0.06,100,682.005329
-0.8,318,682.655936
-0.17,244,683.130402
0.53,43,683.216909
1.53,28,683.303423
-1.87,212,683.723788
-2.93,362,684.461219
0.82,162,684.774663
-1.76,490,685.767533
0.35,47,685.858046
1.52,7,685.872045
-0.88,134,686.136906
1.16,102,686.374975
-0.8,115,886.002226
0.27,230,886.476788
-0.09,118,886.715812
0.91,24,886.771818
