#{"t_start": 1716105985.1832063, "env_id": "CenteringWorld-v0"}
r,l,t
0.87,28,0.299166
-5.35,413,1.057938
-0.79,262,1.557496
-2.76,513,2.411597
-8.34,1082,4.226338
-0.04,213,4.571873
-5.75,734,5.78703
-9.69,1384,8.258829
-7.85,939,10.10305
-3.82,764,11.658751
-1.9,347,12.387337
-3.23,604,13.633996
-8.91,1235,16.117294
1.48,31,16.179802
-2.13,226,16.652361
-1.23,41,16.734874
-13.21,1846,20.46913
-4.25,774,22.067871
-4.55,765,23.60955
-4.43,710,25.074227
-7.77,990,27.069464
-3.3,375,27.804046
-1.72,340,28.510633
0.36,216,28.92919
0.15,162,29.281725
-1.22,183,29.638773
-4.89,809,192.1456
-0.9,320,192.86375
-0.47,235,193.351861
-4.13,714,194.813423
-10.38,1438,197.778037
-0.01,225,198.22668
1.34,44,198.354714
-4.82,431,199.208316
-4.02,832,200.924568
-0.87,166,201.255624
-0.52,145,201.588183
0.4,145,201.873752
-14.58,1493,204.95766
-1.01,193,205.353235
0.56,95,205.555264
-1.98,271,206.137731
-26.44,3420,213.201144
-0.14,130,213.466705
-5.36,249,213.95616
-2.89,673,215.360964
-8.16,820,217.036754
0.75,145,217.358398
1.26,63,217.483913
0.65,89,217.662892
0.36,186,218.028438
-12.6,1172,220.423565
-0.92,322,221.089793
0.82,35,221.1593
-2.1,484,222.162201
-2.52,557,223.290839
-0.08,66,223.426125
-9.05,1403,425.930476
-1.31,465,426.882114
-0.63,367,427.64321
1.46,41,427.725722
-0.97,168,428.052259
0.15,75,428.198286
0.8,64,428.322797
1.23,65,428.44731
-1.45,301,429.065383
-4.27,464,430.017471
-0.49,157,430.322007
0.99,96,430.509032
0.06,158,430.84557
0.14,263,431.363134
-7.27,295,431.96321
1.01,15,431.995723
-2.78,505,433.021849
-2.32,279,433.572412
0.39,182,433.967461
-3.33,326,434.616048
1.23,73,434.802075
1.33,49,434.900587
1.07,82,435.060101
-5.84,1106,437.326116
0.67,57,437.436629
0.97,17,437.467629
-0.24,179,437.81368
-1.1,355,438.544266
1.43,40,438.617779
-2.3,336,439.315366
-1.52,208,439.715415
-0.08,130,440.005091
-2.53,573,441.151665
-2.1,162,441.480208
-0.29,244,441.958764
-13.18,1892,445.851099
0.94,102,446.056123
-0.87,143,446.371585
-0.68,264,446.882846
1.17,78,447.037866
1.0,1,447.039866
-1.47,433,447.928391
-2.31,517,448.970032
-0.96,293,449.574106
1.23,58,449.686624
0.5,119,449.922158
-0.15,245,450.443718
-0.36,257,450.948281
0.51,79,451.100305
-0.64,205,451.546912
-1.27,580,452.712073
-5.03,883,454.495294
-5.15,641,655.050054
-4.7,307,655.660128
-2.94,246,656.185692
0.06,228,656.632253
0.52,88,656.801764
-2.54,433,657.705898
-0.77,172,658.101947
-0.29,154,658.406489
0.06,258,658.910051
-1.48,314,659.562635
-0.39,68,659.693147
-0.1,169,660.075195
-1.21,309,660.675269
-2.32,569,661.831417
0.48,90,662.00493
-0.38,170,662.394978
-1.05,97,662.587003
-1.15,124,662.827539
-0.25,321,663.515621
-1.28,180,663.871667
-0.62,219,664.35623
-2.61,624,665.648888
-0.53,365,666.422986
-1.13,274,666.970985
0.15,69,667.115083
-3.72,539,668.238275
-2.33,415,669.097377
1.32,67,669.22795
-3.0,230,669.715003
-3.38,533,670.817149
1.2,81,670.97968
-1.53,428,671.8833
-0.73,418,672.730913
-7.22,1098,675.044105
-0.8,153,675.371641
-0.07,163,675.693739
0.82,60,675.810255
0.01,86,676.005275
1.56,16,676.038787
0.49,117,676.271007
0.12,268,676.801097
-0.8,378,677.583798
-2.67,439,678.472522
-0.44,432,679.355079
-3.38,581,680.527131
1.3,76,680.670302
0.55,105,680.873905
1.35,30,680.929419
0.06,126,681.22045
-3.65,173,681.5585
-0.07,107,681.767455
-3.44,498,682.766104
1.1,80,682.922374
-5.2,771,684.499218
-2.61,396,685.268736
0.99,158,685.613181
-0.83,315,686.234459
1.47,44,686.315464
-1.24,80,885.89971
-3.0,427,886.788326
