#{"t_start": 1716405256.126961, "env_id": "CenteringWorld-v0"}
r,l,t
-49.75,244,0.891754
2.8,71,1.170847
-13.65,171,1.625026
2.45,9,1.64065
6.65,37,1.895877
8.05,107,2.053041
4.55,27,2.291599
3.5,19,2.322849
6.95,25,2.353126
6.3,29,2.400001
5.95,17,2.432132
24.85,79,2.746691
10.5,39,2.810493
-3.2,38,3.059135
9.8,34,3.113285
7.7,20,3.144557
11.2,36,3.207298
11.55,35,3.457136
3.85,18,3.49579
25.2,81,3.619888
5.6,15,3.649823
8.05,20,3.880024
3.15,6,3.895651
11.2,32,3.942525
3.85,8,3.95815
7.35,26,3.996679
4.55,14,4.027967
11.2,45,4.294636
8.75,27,4.340673
9.8,28,4.387548
15.75,45,4.448843
4.2,9,4.669852
5.6,13,4.685477
0.6,13,4.701102
3.15,6,4.716727
1.75,4,4.732352
8.05,20,4.762534
8.05,20,4.793799
1.05,9,4.809425
3.45,27,4.840675
5.25,12,4.870931
8.05,20,5.100795
19.25,65,5.214428
6.25,20,5.233082
15.7,62,5.534284
25.55,72,5.642506
6.65,16,5.673774
9.1,27,5.889828
4.2,11,5.905454
3.85,12,5.92108
9.8,27,5.971665
7.7,19,6.002938
5.25,12,6.018563
2.1,7,6.018563
8.4,21,6.235523
21.7,66,6.335572
3.8,15,6.366823
8.4,21,6.401937
10.15,29,6.585339
19.25,62,6.687425
19.95,57,6.781157
14.7,39,7.009411
21.35,58,7.102187
23.05,70,7.370798
5.6,24,7.409414
14.6,57,7.50515
10.15,41,7.737529
7.0,17,7.757287
8.4,22,7.788538
4.9,16,7.826966
4.2,15,7.842734
6.65,20,7.874017
2.45,4,7.88964
4.9,11,8.062671
5.25,14,8.078296
5.25,12,8.093921
7.7,25,8.146225
9.8,27,8.193958
12.25,35,8.240833
4.55,10,8.414677
5.95,14,8.445927
6.3,17,8.481013
6.3,15,8.491902
19.25,54,8.596837
3.85,8,8.604222
7.7,19,8.793672
9.4,30,8.844705
7.35,20,8.875955
5.6,23,8.917019
4.2,10,8.929476
3.15,6,8.945136
8.05,21,8.976387
9.45,33,9.217939
7.35,19,9.258713
6.3,23,9.302261
9.1,24,9.340989
5.25,12,9.356615
2.1,4,9.384597
2.1,4,9.388598
5.6,13,9.40424
4.55,10,9.419865
7.0,17,9.635608
9.1,23,9.682483
7.0,17,9.717087
4.55,12,9.732731
15.4,43,9.829377
2.35,12,9.845004
4.2,9,10.033613
