#{"t_start": 1716405256.1310663, "env_id": "CenteringWorld-v0"}
r,l,t
-74.65,342,1.213071
6.3,34,1.266775
-2.45,41,1.512614
2.4,93,1.665533
3.85,14,1.882281
-1.4,111,2.033312
9.45,35,2.287494
12.95,119,2.679019
17.5,74,2.790763
9.45,30,2.837638
4.2,18,3.05503
7.0,19,3.088925
7.35,27,3.124827
12.2,98,3.491685
8.75,26,3.53664
19.6,64,3.642719
4.2,9,3.861997
6.65,17,3.875919
6.65,23,3.922795
7.7,21,3.954045
2.8,11,3.974812
5.6,13,3.992574
5.95,18,4.023862
3.85,9,4.035424
11.85,45,4.316926
13.6,41,4.367817
5.6,13,4.399068
4.2,9,4.416311
7.35,21,4.444737
5.6,20,4.665747
8.4,21,4.696996
4.9,12,4.728247
2.8,5,4.728247
10.15,26,4.774069
6.65,16,4.789694
4.55,10,4.80532
5.25,13,4.836569
5.25,14,4.864826
11.2,51,5.143566
5.25,12,5.159575
5.6,13,5.191374
3.85,8,5.205172
8.75,28,5.244603
9.45,29,5.483352
11.55,36,5.545822
3.5,7,5.545822
23.1,116,5.901348
12.6,36,5.96756
10.15,28,6.014457
7.7,19,6.045708
6.3,17,6.231418
5.95,16,6.262668
3.5,7,6.282667
2.4,13,6.30018
8.75,30,6.347093
4.9,11,6.362717
14.7,42,6.581234
12.25,34,6.630264
8.75,26,6.68132
3.15,6,6.68332
20.25,59,6.777052
14.0,38,7.005306
7.35,18,7.036556
13.65,37,7.098082
10.5,29,7.144955
8.75,22,7.319817
4.9,13,7.351067
4.55,12,7.366693
4.5,19,7.405308
11.85,39,7.46784
12.25,36,7.676024
3.45,18,7.718567
9.1,23,7.753181
3.5,7,7.768807
7.0,17,7.784432
14.35,48,7.869911
2.8,5,7.885535
9.1,23,8.07419
5.6,13,8.089816
9.45,32,8.153149
12.6,38,8.205478
6.3,15,8.236728
8.05,20,8.4262
17.15,57,8.519047
10.15,26,8.565922
24.15,67,8.824975
2.45,4,8.840599
5.95,14,8.856224
6.3,23,8.904552
6.65,17,8.941031
7.7,19,8.972281
6.65,18,9.003531
3.85,8,9.182584
8.75,24,9.229459
16.45,45,9.321243
4.55,10,9.336884
4.9,14,9.378321
6.65,16,9.400135
6.3,15,9.60023
5.25,18,9.647128
7.0,17,9.678378
4.9,11,9.697796
0.0,9,9.712982
2.45,4,9.728625
8.05,20,9.759875
8.4,21,9.791125
11.55,39,10.054606
5.6,13,10.067869
5.6,13,10.099151
14.7,42,10.178538
7.0,17,10.209789
8.05,32,10.454671
16.1,43,10.538943
6.65,17,10.570194
6.65,16,10.606384
3.45,12,10.622026
15.75,44,10.892282
1.4,7,10.892282
8.75,24,10.941918
4.9,11,10.973188
5.25,14,10.988813
6.3,19,11.035688
9.1,30,11.101804
8.4,23,11.333692
7.0,17,11.364942
11.2,29,11.411011
8.4,21,11.450508
6.65,18,11.496315
21.35,103,11.859711
8.05,21,11.890962
5.95,14,11.922953
6.3,15,11.954221
8.75,22,12.165853
7.35,18,12.197102
14.0,37,12.274241
4.55,12,12.289866
2.45,5,12.305491
7.35,18,12.336741
14.35,39,12.579523
6.3,15,12.610789
14.0,38,12.688608
4.9,11,12.704276
5.25,12,12.735526
6.3,15,12.751151
5.6,13,12.786167
4.9,11,12.80449
7.35,23,13.03145
9.8,25,13.070996
7.7,20,13.117022
11.2,30,13.163898
17.85,52,13.451149
8.05,20,13.482442
5.95,14,13.513692
5.6,13,13.542015
5.9,19,13.56888
4.55,10,13.584543
5.6,13,13.615795
16.45,44,13.882578
9.1,23,13.929453
11.9,31,13.990959
5.25,12,14.006584
8.0,26,14.053459
8.05,20,14.281561
23.1,64,14.408938
7.7,22,14.440225
2.45,6,14.45585
4.2,9,14.471475
8.75,28,14.703357
5.6,13,14.733571
6.65,16,14.780465
4.9,11,14.811714
9.45,24,14.857544
5.25,12,14.873169
16.45,44,15.136867
7.35,21,15.186849
7.35,18,15.218098
7.0,17,15.249348
7.35,18,15.279688
9.45,24,15.326563
4.2,11,15.342189
8.75,22,15.568016
18.9,53,15.663889
9.45,24,15.719003
2.45,4,15.73397
7.0,17,15.749614
4.2,13,15.780863
7.7,20,15.989978
11.2,29,16.038821
6.3,15,16.070099
4.2,10,16.085725
16.1,43,16.17107
5.25,12,16.186695
1.75,2,16.20232
5.95,14,16.389924
3.85,8,16.405548
4.2,9,16.436799
7.35,18,16.467072
8.05,21,16.513949
13.65,38,16.579541
9.75,31,16.805472
5.6,13,16.836755
6.3,21,16.868005
7.7,19,16.917144
6.3,15,16.937819
4.9,11,16.953445
17.15,49,17.230647
6.65,16,17.261935
3.15,6,17.279429
3.85,8,17.283575
14.7,39,17.361155
5.95,14,17.392405
8.05,20,17.440861
6.65,16,17.457747
14.7,40,17.708817
8.75,22,17.755357
1.75,6,17.770999
3.85,10,17.786623
11.2,31,17.839872
6.65,22,17.887742
4.55,10,18.084559
3.85,8,18.1002
9.45,28,18.147076
5.25,24,18.20032
3.5,9,18.215946
12.6,33,18.262821
4.9,11,18.300771
3.85,8,18.308898
4.9,14,18.504586
18.2,55,18.605647
7.7,19,18.653483
