#{"t_start": 1716405256.126961, "env_id": "CenteringWorld-v0"}
r,l,t
-51.45,259,1.079239
-22.1,164,1.532343
2.45,34,1.57815
-2.45,83,1.908185
4.2,31,1.95506
13.6,75,2.260349
7.35,39,2.322849
15.05,59,2.400001
5.6,21,2.446014
3.45,78,2.767205
3.1,11,2.779227
21.3,96,3.113285
3.15,7,3.128932
4.2,10,3.144557
4.9,14,3.160183
7.0,17,3.200855
8.4,28,3.441511
8.05,21,3.472761
2.8,6,3.49579
2.8,11,3.511464
5.6,14,3.536298
5.25,12,3.541745
4.9,16,3.573013
8.05,21,3.604264
4.9,11,3.619888
11.2,33,3.880024
-0.7,38,3.942525
11.2,35,3.996679
9.8,51,4.294636
4.85,22,4.325032
2.45,8,4.340673
5.6,13,4.356298
11.55,39,4.424914
7.7,19,4.448843
5.6,14,4.669852
4.2,9,4.685477
8.4,21,4.716727
10.1,32,4.762534
5.25,25,4.809425
5.25,12,4.82505
6.65,17,4.858871
3.85,8,4.870931
7.35,18,5.100795
2.1,3,5.100795
9.8,25,5.147672
6.65,16,5.16368
9.05,33,5.217428
9.1,23,5.264332
10.8,34,5.503083
2.8,7,5.526913
5.95,14,5.534284
4.9,11,5.565552
9.1,29,5.596802
7.7,19,5.641504
3.85,14,5.658148
3.8,20,5.85858
4.9,16,5.889828
7.0,17,5.905454
11.55,49,5.987313
3.5,7,6.002938
9.1,23,6.034188
7.0,18,6.235523
15.05,76,6.351198
12.6,35,6.417628
1.0,5,6.417628
5.95,14,6.600964
8.75,24,6.634369
2.8,5,6.650012
17.5,50,6.734239
9.8,26,6.765531
3.5,7,6.781157
10.5,27,6.978161
17.75,65,7.086562
4.15,15,7.11781
6.3,15,7.14906
4.15,17,7.323922
2.1,3,7.323922
7.35,22,7.355172
4.2,13,7.387658
6.3,15,7.409414
5.95,14,7.42507
5.25,14,7.456319
10.8,36,7.520777
14.35,49,7.757287
6.3,15,7.772912
1.0,1,7.772912
5.6,13,7.804163
9.1,26,7.842734
21.0,57,8.093921
5.6,15,8.109546
5.25,12,8.125169
1.4,16,8.162687
9.45,25,8.193958
4.2,9,8.209584
8.4,29,8.430306
3.15,11,8.445927
4.55,18,8.481013
7.35,20,8.507528
8.75,22,8.538778
4.9,11,8.554402
3.5,7,8.570027
4.2,9,8.596837
7.0,21,8.619862
15.05,44,8.844705
4.55,10,8.860329
6.3,15,8.89158
6.65,16,8.929476
7.0,19,8.960761
6.65,16,8.992011
3.85,8,9.007636
8.0,23,9.217939
9.8,25,9.27101
2.8,5,9.286636
8.4,26,9.325349
7.35,19,9.356615
8.05,21,9.40424
2.4,9,9.419865
2.45,14,9.619983
6.65,16,9.651233
4.9,11,9.682483
1.05,20,9.717087
2.8,5,9.732731
8.75,22,9.763981
5.85,29,9.829377
4.55,16,10.033613
16.45,48,10.118883
4.2,10,10.150132
7.35,20,10.182643
11.5,33,10.245147
6.3,21,10.458776
4.9,11,10.496157
5.5,28,10.543048
3.15,12,10.558673
4.9,17,10.609489
5.95,15,10.626131
6.65,16,10.657381
12.6,33,10.896387
12.95,37,10.977294
9.1,23,11.008544
16.1,52,11.121414
4.55,10,11.322172
20.3,61,11.451195
5.25,12,11.470238
11.9,31,11.531715
15.75,47,11.779715
12.25,32,11.848192
13.65,37,11.926058
8.75,22,11.958327
4.2,9,11.981221
8.35,26,12.201207
4.2,15,12.216833
10.15,26,12.278346
5.25,14,12.293971
9.1,25,12.340847
10.5,28,12.583629
22.4,65,12.708381
7.35,18,12.739631
7.35,18,12.770881
11.15,33,13.016954
13.25,40,13.075102
-2.45,26,13.136754
7.0,17,13.168004
6.3,15,13.199253
8.05,20,13.416895
9.8,25,13.455254
4.2,13,13.486548
2.8,5,13.486548
6.3,15,13.517798
9.8,27,13.572986
19.25,63,13.886683
6.65,16,13.917933
24.85,68,14.041939
4.9,11,14.057564
6.3,15,14.267198
8.75,22,14.320091
11.2,30,14.366967
5.95,14,14.382591
3.5,9,14.413043
2.8,5,14.428705
5.6,17,14.459956
14.35,38,14.707462
9.1,23,14.768946
1.4,19,14.81582
2.8,5,14.81582
6.65,19,14.86165
6.65,16,14.892899
3.15,11,14.908524
9.8,25,15.140972
5.95,14,15.175328
17.85,52,15.275259
4.2,9,15.283793
3.85,9,15.299419
12.25,33,15.36192
4.9,13,15.572121
12.6,37,15.636746
4.2,9,15.65237
2.8,6,15.667994
5.25,12,15.691859
12.95,34,15.753719
12.6,33,15.978458
17.5,47,16.074205
6.65,24,16.12108
20.3,57,16.394029
10.15,30,16.471177
5.9,27,16.518054
4.2,10,16.533679
4.2,12,16.549304
9.45,24,16.599288
7.0,19,16.630538
0.7,9,16.825234
8.05,20,16.856485
7.0,18,16.887734
15.4,42,16.973174
17.5,48,17.250415
9.45,24,17.28768
5.95,15,17.333992
3.85,8,17.333992
11.2,35,17.39651
9.1,23,17.446226
11.55,31,17.681673
3.8,17,17.712923
11.55,31,17.775105
2.1,3,17.775105
0.65,10,17.790729
8.4,25,17.843978
5.6,13,17.876207
19.95,55,18.151181
18.2,49,18.235677
7.7,19,18.282552
7.7,19,18.493065
9.45,24,18.544211
8.4,27,18.578502
5.25,12,18.609752
3.5,7,18.609752
9.8,25,18.673213
13.3,35,18.910603
14.35,39,18.98995
7.7,19,19.0212
20.65,57,19.129529
5.95,14,19.330612
21.7,59,19.442292
16.45,45,19.520998
12.6,34,19.764858
15.75,42,19.842021
12.6,34,19.904521
5.95,22,19.946085
4.2,9,19.961738
7.0,17,20.167058
