#{"t_start": 1716405256.126961, "env_id": "CenteringWorld-v0"}
r,l,t
-77.7,377,1.27088
-1.85,298,2.307224
6.65,50,2.368752
4.9,12,2.400001
17.15,65,2.699816
13.3,47,2.776227
6.65,17,2.794868
9.05,40,3.043512
6.3,33,3.108124
3.15,13,3.113285
10.15,33,3.175808
5.95,14,3.202853
12.25,50,3.489173
7.0,28,3.534297
3.1,19,3.557389
5.9,28,3.604264
9.45,62,3.911275
4.85,20,3.942525
10.15,34,3.996679
6.3,19,4.031147
4.55,10,4.039529
4.2,10,4.055171
4.9,14,4.279011
12.25,46,4.356298
8.75,23,4.387548
2.8,5,4.403173
3.15,7,4.420061
11.9,38,4.669852
6.65,18,4.701102
4.55,10,4.716727
7.7,19,4.75175
14.35,47,4.82505
9.0,51,5.100795
4.9,11,5.116421
7.35,25,5.16368
7.35,18,5.1995
8.05,21,5.233082
15.4,45,5.487458
7.7,23,5.534284
3.5,7,5.534284
5.95,14,5.565552
5.6,13,5.581177
8.4,23,5.628025
9.1,24,5.658148
3.15,14,5.85858
2.45,4,5.85858
4.9,11,5.874205
7.65,26,5.92108
4.9,11,5.936704
10.85,37,5.987313
3.5,7,6.002938
7.0,17,6.034188
13.65,40,6.266773
13.9,56,6.351198
8.4,21,6.382447
6.65,16,6.417628
2.45,8,6.569714
9.45,24,6.622707
7.35,18,6.650012
4.2,13,6.665636
7.7,21,6.703088
3.5,11,6.7289
21.7,59,6.978161
12.6,34,7.025036
4.2,9,7.040661
3.1,9,7.070935
8.4,21,7.102187
4.55,18,7.133437
8.4,21,7.308298
3.15,22,7.339548
1.75,2,7.355172
3.85,10,7.370798
4.2,9,7.389662
3.15,20,7.409414
4.55,11,7.440694
8.4,23,7.471945
3.85,9,7.501076
11.9,31,7.695755
3.5,7,7.71261
5.95,14,7.737529
4.9,11,7.741661
2.1,5,7.757287
5.25,12,7.772912
9.8,30,7.836493
16.1,45,8.047002
8.75,22,8.093921
9.1,25,8.125169
2.8,11,8.158687
9.45,24,8.193958
4.55,14,8.209584
9.45,28,8.414677
11.9,38,8.490838
7.7,20,8.523153
3.5,7,8.523153
9.8,27,8.570027
8.05,20,8.604222
6.3,21,8.804423
5.6,18,8.829081
4.2,9,8.844705
20.3,61,8.945136
5.25,12,8.976387
12.25,32,9.202314
7.7,19,9.233564
4.55,12,9.27101
6.3,15,9.302261
7.0,17,9.325349
13.6,45,9.40424
16.1,44,9.666858
13.65,38,9.748356
5.95,14,9.779605
2.8,5,9.779605
13.3,35,10.017988
9.1,26,10.071974
3.5,8,10.087632
7.0,17,10.118883
6.65,16,10.166999
19.25,59,10.275422
9.1,23,10.496157
7.35,20,10.527424
9.45,26,10.574299
2.8,13,10.610489
5.95,14,10.641756
4.2,10,10.657381
8.75,22,10.688631
4.9,11,10.896387
11.2,30,10.961669
10.15,27,11.008544
6.3,16,11.041644
8.75,22,11.089782
14.35,44,11.353422
12.25,32,11.415116
1.7,9,11.430741
8.05,20,11.470238
5.95,14,11.500421
10.15,26,11.54734
5.95,14,11.748465
7.35,20,11.779715
8.75,22,11.832566
10.85,30,11.879442
6.65,16,11.924058
11.9,31,11.97922
9.1,23,12.185583
3.85,8,12.201207
10.15,26,12.262721
6.65,16,12.278346
9.8,29,12.340847
8.4,23,12.386743
4.55,10,12.583629
15.05,40,12.646144
5.25,12,12.678599
5.95,14,12.708381
20.3,56,12.808595
11.2,29,13.043818
12.25,32,13.090727
4.55,10,13.121128
4.9,19,13.152379
4.9,12,13.183629
9.45,26,13.229623
10.15,26,13.455254
7.0,17,13.486548
4.85,30,13.54612
23.1,72,13.871059
7.0,17,13.902309
2.8,9,13.917933
3.85,8,13.933558
