#{"t_start": 1716405256.135909, "env_id": "CenteringWorld-v0"}
r,l,t
-54.6,489,1.616078
4.55,40,1.884655
11.2,66,1.977362
5.25,192,2.671176
8.75,38,2.722119
4.9,14,2.737743
3.45,14,2.770279
4.55,14,2.78592
1.35,18,2.817172
2.8,11,2.832795
8.75,35,3.086083
4.2,10,3.102338
7.0,17,3.119984
4.9,22,3.151235
4.2,9,3.16686
4.55,16,3.20035
1.75,2,3.20035
4.2,11,3.215991
9.45,25,3.463813
10.85,29,3.518141
4.2,9,3.531797
4.9,15,3.548441
6.3,17,3.57969
13.3,36,3.640875
4.55,12,3.868014
5.95,20,3.886703
5.25,13,3.917952
12.25,33,3.97197
26.25,84,4.312083
8.05,22,4.331725
1.75,4,4.34735
7.7,20,4.3786
5.25,12,4.394225
5.25,13,4.424253
-0.75,31,4.660904
5.25,12,4.676529
5.55,22,4.723404
1.65,17,4.751586
10.15,27,4.784851
3.85,8,4.800477
8.75,35,4.861983
4.9,11,5.079118
5.25,16,5.091847
6.3,17,5.123098
6.3,20,5.170363
17.85,59,5.255384
7.35,20,5.47851
6.95,22,5.525336
8.4,22,5.556604
10.85,30,5.609647
7.7,20,5.633558
16.45,46,5.88088
7.0,21,5.912132
9.45,25,5.958717
6.3,15,5.978365
5.6,20,6.009615
13.25,46,6.257825
10.15,31,6.295337
6.65,21,6.34225
20.65,66,6.592016
13.65,57,6.678477
5.95,18,6.721291
7.35,22,6.756583
6.3,15,6.772209
10.5,27,6.969213
5.6,13,7.000463
4.55,14,7.016088
7.7,19,7.061987
23.1,64,7.314974
9.8,26,7.346224
3.85,12,7.37871
11.55,30,7.416122
12.6,35,7.494128
2.1,11,7.496202
2.8,9,7.671181
7.7,19,7.707666
6.65,16,7.732713
3.5,9,7.748338
7.0,17,7.763964
21.0,65,7.880692
3.15,6,8.038054
7.7,19,8.069348
10.85,28,8.116221
5.95,14,8.151739
16.1,44,8.21626
8.4,22,8.405729
11.55,30,8.469071
7.0,17,8.49858
4.9,17,8.514205
4.9,11,8.52983
18.55,51,8.783571
12.25,32,8.835757
6.3,15,8.851381
8.4,21,8.882632
9.8,26,8.936188
3.15,6,8.951813
7.7,19,8.983063
6.3,17,9.193366
7.35,18,9.224616
4.2,9,9.249765
7.0,19,9.277688
12.95,34,9.347667
3.15,6,9.347667
8.4,21,9.395292
7.35,20,9.611035
3.85,16,9.642285
5.25,12,9.673535
2.8,7,9.673535
3.5,13,9.708139
3.85,8,9.723783
