#{"t_start": 1716405256.1227133, "env_id": "CenteringWorld-v0"}
r,l,t
-89.3,450,1.582398
3.15,41,1.644898
5.25,31,1.875009
3.15,43,1.943683
2.8,16,1.959308
3.45,33,2.025006
12.25,43,2.280221
6.3,21,2.311471
6.25,48,2.388624
4.9,15,2.404249
10.85,32,2.649911
4.55,12,2.681337
5.2,18,2.704063
3.85,12,2.719688
9.1,27,2.769391
1.35,14,2.783475
6.3,18,2.814741
6.3,26,3.047759
8.05,31,3.098278
5.25,12,3.117532
6.3,25,3.148805
15.05,49,3.229187
7.0,23,3.477008
4.5,15,3.500038
7.65,30,3.545993
8.0,49,3.624136
2.4,25,3.877994
10.85,52,3.946773
2.8,5,3.962398
3.15,7,3.978023
17.85,57,4.059418
4.55,27,4.318637
4.2,9,4.32928
15.05,49,4.407421
7.35,29,4.45309
8.05,23,4.6741
4.55,13,4.705349
9.45,25,4.7366
10.8,37,4.798047
6.6,25,4.844922
11.2,29,5.095878
6.65,16,5.120669
6.65,17,5.151919
7.0,17,5.167928
6.3,15,5.203747
10.15,27,5.23733
5.25,15,5.26858
3.85,10,5.284205
5.25,12,5.491705
4.9,11,5.50733
11.55,30,5.554175
4.9,13,5.585425
5.95,14,5.60105
8.7,36,5.662396
4.2,11,5.678021
12.6,37,5.909701
5.95,15,5.925327
5.6,17,5.965271
8.05,22,5.991561
8.05,24,6.02281
9.8,28,6.255395
7.7,19,6.271021
2.4,23,6.308533
13.65,36,6.37107
10.5,27,6.421876
2.45,5,6.421876
17.15,50,6.654259
14.35,44,6.734486
3.5,7,6.738487
10.5,30,6.785405
5.25,14,6.966742
5.6,13,6.982409
7.7,23,7.029283
2.8,5,7.029283
11.2,30,7.090809
10.15,26,7.122058
4.55,10,7.153308
10.45,37,7.35942
1.7,7,7.375046
2.45,4,7.375046
4.2,9,7.396333
10.5,29,7.444942
6.3,15,7.460567
11.2,29,7.509398
7.0,17,7.700003
4.55,10,7.718862
7.7,20,7.745909
14.7,40,7.80841
5.95,18,7.846981
4.55,10,7.862638
5.95,14,7.878264
5.95,15,8.051249
6.3,15,8.082543
8.75,25,8.129417
5.25,12,8.150472
4.2,10,8.166934
12.95,34,8.213831
3.85,8,8.229456
3.85,11,8.245081
2.45,6,8.418925
4.9,15,8.450174
21.35,58,8.543026
3.5,17,8.574275
6.65,16,8.606469
4.9,13,8.62411
4.9,13,8.802073
17.5,50,8.880203
4.55,10,8.895828
6.65,18,8.933724
4.55,10,8.949384
14.7,44,9.206562
2.8,5,9.206562
7.0,19,9.254111
