#{"t_start": 1716403087.2776244, "env_id": "CenteringWorld-v0"}
r,l,t
0.36,186,0.877829
0.43,261,1.788389
1.77,92,2.17261
1.06,81,2.289311
1.48,82,2.662312
1.17,37,2.724832
1.64,26,2.771672
1.1,19,3.039263
1.66,28,3.088285
1.64,25,3.112163
1.62,17,3.138315
1.77,37,3.206736
1.67,24,3.484145
1.64,21,3.515394
1.65,25,3.561241
1.71,27,3.59249
1.58,13,3.608116
1.59,13,3.64333
1.59,21,3.925732
1.62,16,3.962017
1.61,16,3.975728
1.61,14,4.006998
1.69,23,4.038248
1.58,12,4.053873
1.66,19,4.087269
1.76,30,4.404877
1.63,17,4.436149
1.62,23,4.483023
1.52,6,4.483023
1.73,25,4.520726
1.54,6,4.536374
1.1,21,4.567624
1.54,6,4.583248
1.57,9,4.598874
1.65,17,4.889285
1.6,13,4.920536
1.68,20,4.95385
1.7,23,4.986181
1.6,12,5.001806
1.6,13,5.017433
1.58,13,5.033058
1.7,28,5.334042
1.78,30,5.383931
1.57,10,5.399565
1.6,12,5.430815
1.66,20,5.462065
1.55,7,5.462065
1.58,15,5.498714
1.67,21,5.516347
1.77,29,5.81631
1.69,21,5.84756
1.72,25,5.87881
1.65,19,5.917373
1.57,9,5.933018
1.75,28,5.979892
1.59,11,6.179911
1.57,9,6.195537
1.7,23,6.233289
1.64,17,6.248924
1.52,10,6.264549
1.56,9,6.280174
1.65,18,6.319849
1.64,16,6.350717
1.65,17,6.555035
1.65,17,6.586295
1.73,31,6.633173
1.58,11,6.655903
1.68,20,6.687326
1.66,19,6.718578
1.72,24,6.749827
0.97,6,6.919626
1.17,20,6.950876
1.58,10,6.966501
1.56,8,6.99186
1.66,20,7.020652
1.72,24,7.051901
1.58,20,7.099858
1.67,19,7.116492
1.61,15,7.317578
1.65,17,7.34049
1.76,28,7.378047
1.71,27,7.425823
1.55,7,7.441466
1.7,23,7.472715
1.7,22,7.669647
1.57,9,7.685272
1.72,24,7.734807
1.74,28,7.770655
1.67,19,7.801905
1.68,24,7.850863
1.75,27,8.055082
1.55,9,8.063351
1.65,17,8.094626
1.67,20,8.125876
1.65,18,8.160233
1.71,23,8.19478
1.75,27,8.24165
1.71,23,8.440568
1.63,20,8.493599
1.65,17,8.519743
1.73,27,8.566618
1.6,12,8.582242
1.73,25,8.628951
1.66,20,8.825843
1.62,14,8.841493
1.57,10,8.857118
1.71,23,8.903994
1.64,16,8.941699
1.73,25,8.986582
1.12,25,9.035572
1.56,8,9.233412
1.71,25,9.279204
1.7,22,9.326106
1.16,21,9.357352
1.66,18,9.392684
1.59,21,9.439571
1.67,19,9.64889
1.71,27,9.695767
1.58,10,9.730398
1.78,30,9.781296
1.17,26,9.830211
1.1,13,9.845861
1.64,16,9.877111
1.55,7,10.075021
1.54,6,10.075021
1.65,19,10.121896
1.59,11,10.148955
1.65,17,10.170817
1.73,26,10.217692
1.66,18,10.26572
1.72,24,10.297997
1.64,22,10.53961
1.74,26,10.59179
1.67,21,10.623068
1.78,30,10.691719
1.74,26,10.738605
1.67,19,10.936455
1.59,11,10.967705
1.55,7,10.98333
1.72,24,11.020907
1.74,26,11.075072
1.65,19,11.121944
1.52,8,11.121944
1.68,20,11.168845
1.61,17,11.373998
1.75,27,11.420877
1.76,28,11.486484
1.74,26,11.533363
1.75,28,11.586559
1.63,15,11.811456
1.7,22,11.842706
1.5,2,11.842706
1.62,16,11.89188
1.52,16,11.912534
1.69,21,11.943784
1.52,4,11.959409
1.61,15,11.991706
1.58,10,12.007356
1.59,11,12.022981
