#{"t_start": 1716403087.289681, "env_id": "CenteringWorld-v0"}
r,l,t
0.13,295,1.290744
1.11,195,1.826229
1.64,47,2.160553
1.61,29,2.207428
1.73,43,2.261629
1.48,57,2.597059
1.52,31,2.650255
1.68,38,2.712775
1.65,35,2.995959
1.74,36,3.058456
1.66,40,3.126259
1.63,56,3.456463
1.72,25,3.487714
1.61,13,3.503338
0.66,46,3.580434
1.74,31,3.635937
1.64,18,3.913676
0.69,35,3.979317
1.63,18,3.994942
1.55,8,4.010566
1.52,4,4.026191
1.63,20,4.058143
1.76,31,4.106481
1.59,11,4.392821
1.6,24,4.424092
1.58,12,4.455342
1.67,20,4.491667
1.57,10,4.50867
1.72,33,4.555567
1.53,7,4.555567
1.62,16,4.861603
1.63,18,4.892854
1.65,18,4.928845
1.6,13,4.942873
1.66,18,4.974125
1.6,14,4.98975
1.71,27,5.041626
1.18,22,5.321985
1.73,25,5.371874
1.71,24,5.403133
1.7,23,5.434383
1.77,30,5.488657
1.72,27,5.781377
1.73,25,5.819879
1.68,20,5.851129
1.69,23,5.887523
1.66,18,5.905316
1.55,9,5.920962
1.7,23,5.952212
1.62,14,6.167855
1.62,15,6.18348
1.79,31,6.236867
1.55,7,6.252492
1.7,24,6.29214
1.52,5,6.307792
1.6,12,6.329575
1.71,24,6.542979
1.63,16,6.558614
1.54,10,6.574239
1.71,23,6.621116
0.79,36,6.67527
1.74,27,6.722146
1.15,22,6.923194
1.64,16,6.938819
1.64,16,6.979803
1.65,17,7.008595
1.52,5,7.008595
1.7,24,7.05547
1.52,10,7.073098
1.73,27,7.104436
1.55,7,7.291844
1.67,20,7.312798
1.65,19,7.350364
1.67,19,7.381616
1.57,13,7.410766
1.63,15,7.42941
1.66,18,7.460659
1.67,19,7.49191
1.65,22,7.688841
1.54,6,7.688841
1.57,9,7.704466
1.7,22,7.742965
1.51,13,7.774224
1.69,21,7.805475
1.65,21,7.838807
1.57,9,7.854442
1.51,3,7.854442
1.75,27,8.051295
1.68,20,8.08257
1.75,27,8.129445
1.54,8,8.154841
1.67,19,8.182723
1.57,9,8.198349
1.64,23,8.245223
1.72,24,8.444137
1.6,18,8.489033
1.61,13,8.507686
1.66,18,8.538937
1.58,10,8.554561
1.73,25,8.601243
1.78,31,8.813786
1.63,15,8.829437
1.58,10,8.845062
1.67,19,8.891937
1.58,12,8.913816
1.75,27,8.958895
1.75,27,9.005771
1.75,27,9.253324
1.63,23,9.298425
1.64,22,9.329675
1.61,13,9.367178
1.74,26,9.411889
1.6,14,9.427514
1.62,22,9.652464
1.64,16,9.68371
1.62,14,9.72234
1.58,10,9.73799
1.66,18,9.76924
1.53,5,9.76924
1.72,24,9.818154
1.5,6,9.833804
1.77,29,10.062964
1.54,10,10.078589
1.6,21,10.126796
1.65,17,10.158761
1.73,25,10.205636
1.65,21,10.253664
1.59,11,10.270315
1.54,6,10.270315
1.65,17,10.492173
1.69,21,10.529689
1.65,21,10.579733
1.71,23,10.626636
1.72,27,10.679662
1.65,17,10.710923
1.6,12,10.726548
1.66,18,10.940024
1.58,22,10.987592
1.63,15,11.00885
1.54,8,11.024501
1.63,27,11.078645
1.55,7,11.100489
1.62,14,11.125538
1.64,16,11.156788
1.57,10,11.346317
1.55,9,11.361942
1.56,8,11.377567
1.69,21,11.424442
1.54,8,11.443167
1.55,7,11.458803
1.6,12,11.474427
1.59,11,11.490052
1.77,29,11.558852
1.55,7,11.558852
1.66,18,11.783774
1.76,28,11.846275
1.72,30,11.900477
1.71,23,11.947352
1.62,14,11.979649
1.58,10,11.9953
1.63,17,12.2319
1.81,33,12.309834
1.63,15,12.34111
1.66,19,12.372361
1.65,19,12.421479
1.79,31,12.473429
1.67,24,12.710933
1.61,13,12.743195
1.61,13,12.774472
1.73,25,12.821347
1.73,25,12.85882
1.71,25,12.905723
1.57,9,12.921348
1.68,20,13.135946
1.62,15,13.167196
1.57,9,13.183697
1.66,18,13.220296
1.73,26,13.267172
1.53,5,13.267172
1.5,2,13.267172
1.57,9,13.282796
1.65,17,13.328754
1.63,19,13.534845
1.65,17,13.566122
1.61,13,13.581747
1.62,15,13.612996
1.6,12,13.646367
1.57,9,13.662019
1.75,28,13.718255
1.7,22,13.763039
1.6,12,13.967177
1.57,9,13.976461
1.72,24,14.023347
1.62,14,14.038972
1.63,15,14.088189
1.67,20,14.123519
1.59,11,14.139144
1.67,19,14.170393
1.65,17,14.395434
1.75,27,14.445315
1.59,12,14.46094
1.52,6,14.476564
1.52,4,14.492186
1.62,14,14.525134
1.68,20,14.562005
1.73,25,14.608875
1.66,18,14.826594
1.66,18,14.87547
1.7,22,14.90672
1.72,24,14.958323
1.66,18,14.991192
1.56,9,15.006817
1.57,9,15.022442
1.58,10,15.038067
1.75,29,15.264084
1.71,23,15.304701
1.65,17,15.335955
1.0,1,15.335955
1.76,28,15.404714
1.58,10,15.420364
1.58,10,15.435989
1.73,25,15.652659
1.61,14,15.683905
1.53,5,15.683905
1.56,14,15.729631
1.52,6,15.730953
1.56,8,15.746577
1.56,8,15.762202
1.68,20,15.793452
1.6,16,15.838023
1.76,28,15.87858
1.59,11,16.083751
1.69,21,16.130629
1.74,26,16.17963
1.62,14,16.21088
1.55,7,16.21088
1.66,18,16.258622
1.75,27,16.311013
1.65,17,16.520438
1.71,23,16.567312
1.65,17,16.607764
1.69,21,16.64437
1.71,23,16.675621
1.74,27,16.738023
1.7,22,16.957904
1.76,28,17.00478
1.66,20,17.057921
1.72,24,17.089171
1.79,31,17.166226
1.65,17,17.378656
1.53,5,17.378656
1.68,20,17.417511
1.7,22,17.471354
1.65,18,17.4963
1.63,15,17.52755
1.6,12,17.543175
1.68,20,17.595356
1.76,28,17.820344
1.77,31,17.882848
1.73,25,17.929702
1.6,12,17.954965
1.61,13,17.972632
1.6,12,17.988261
1.78,30,18.23481
1.56,8,18.250462
1.66,18,18.281712
1.58,11,18.297337
1.7,22,18.347527
1.61,13,18.366179
1.52,4,18.366179
1.76,28,18.413054
1.79,31,18.683933
1.56,8,18.699588
1.72,24,18.730839
1.77,29,18.797364
1.68,20,18.828639
1.55,11,18.844264
1.74,26,19.05585
1.68,20,19.10964
1.69,21,19.138011
1.64,16,19.169261
1.62,14,19.200511
1.76,28,19.249529
1.55,11,19.265154
1.62,14,19.475402
1.54,6,19.475402
1.54,6,19.491027
1.61,13,19.522281
1.65,17,19.558862
1.59,15,19.574512
1.62,14,19.605762
1.6,16,19.637013
1.66,18,19.667237
1.53,5,19.68289
1.73,25,19.895355
1.63,15,19.926604
1.67,19,19.957855
1.68,20,20.003686
1.66,18,20.034935
1.66,18,20.073292
1.61,13,20.092213
1.68,20,20.314031
1.67,21,20.345304
1.7,22,20.39218
1.75,27,20.446355
1.69,21,20.477605
1.67,19,20.52652
1.62,14,20.751522
1.64,16,20.782798
1.72,24,20.844446
1.68,20,20.878723
1.7,22,20.909973
1.75,27,20.963099
1.67,23,21.18816
1.67,19,21.219437
1.56,8,21.235062
1.73,25,21.284885
1.66,18,21.316162
1.66,18,21.347411
1.67,19,21.396479
1.7,22,21.608898
1.64,16,21.640178
1.72,24,21.678699
1.55,7,21.694323
1.68,20,21.742154
1.6,12,21.757778
1.75,27,21.804654
1.75,27,22.047929
1.67,19,22.083909
1.62,14,22.099534
1.6,12,22.130779
1.74,26,22.178796
1.7,22,22.216201
1.66,18,22.247448
1.72,24,22.484594
1.71,23,22.517204
1.64,16,22.548453
1.71,23,22.618179
1.66,18,22.665077
1.64,16,22.680705
1.57,9,22.713062
1.61,13,22.930573
1.74,26,22.978669
1.67,19,23.009915
1.62,14,23.043155
1.72,24,23.09004
1.61,13,23.105666
1.76,28,23.329736
1.62,14,23.37026
1.59,11,23.391185
1.62,14,23.406811
1.68,20,23.43806
1.6,12,23.474148
1.73,25,23.515167
1.68,20,23.546417
1.65,17,23.759816
1.57,9,23.782009
1.6,12,23.803552
1.55,7,23.822372
1.66,18,23.853648
1.55,7,23.869274
1.71,27,23.917353
1.61,14,23.948628
1.75,31,24.174449
1.62,14,24.190074
1.63,15,24.221325
1.6,12,24.259866
1.67,19,24.291145
1.71,23,24.32871
1.13,20,24.374552
1.66,18,24.589075
1.69,21,24.635963
1.52,4,24.635963
1.75,27,24.704723
1.69,21,24.735997
1.69,21,24.782872
1.69,21,24.829692
1.63,15,25.034907
1.71,23,25.081809
1.67,19,25.11306
1.76,28,25.16729
1.67,19,25.198539
1.68,20,25.246413
1.7,22,25.470416
1.57,9,25.486042
1.7,22,25.517291
1.65,17,25.564047
1.71,23,25.595307
1.7,22,25.642187
1.7,22,25.679701
1.58,10,25.892264
1.68,20,25.934004
1.81,33,25.996754
1.78,30,26.043653
1.77,29,26.1131
1.59,11,26.128751
1.67,19,26.342118
1.67,19,26.373368
1.7,22,26.420821
1.68,20,26.458833
1.6,12,26.474458
1.71,23,26.52979
1.75,27,26.782839
1.59,11,26.798465
1.65,17,26.829714
1.75,27,26.883919
1.57,9,26.899544
1.64,16,26.930795
1.72,24,26.978713
1.62,14,27.187081
1.64,16,27.218331
1.7,22,27.249581
1.71,23,27.29538
1.66,20,27.326628
1.64,16,27.357879
1.67,19,27.404708
1.8,32,27.632832
1.58,10,27.648458
1.66,18,27.679708
1.58,10,27.714016
1.73,25,27.760911
1.64,16,27.776535
1.8,32,28.024867
1.6,12,28.04321
1.68,20,28.074483
1.72,24,28.121357
1.53,5,28.138014
1.69,21,28.174548
1.66,18,28.205796
1.59,11,28.221422
1.62,14,28.446487
1.65,17,28.479459
1.66,18,28.513018
1.63,15,28.544698
1.65,17,28.566246
1.6,12,28.596399
1.61,13,28.627671
1.8,32,28.674546
1.64,16,28.908499
1.64,16,28.929223
1.61,13,28.94485
1.67,19,28.991724
1.66,18,29.030748
1.63,15,29.046394
1.57,9,29.062019
1.56,8,29.084089
1.54,6,29.084089
1.66,18,29.288086
1.71,23,29.339029
1.63,15,29.3703
1.62,14,29.385926
1.66,18,29.417175
1.61,13,29.470426
1.66,18,29.522943
1.63,15,29.581899
1.68,20,29.881456
1.64,16,29.91101
1.58,10,29.928383
1.61,15,29.957696
1.76,28,30.018356
1.64,16,30.049779
1.71,23,30.100609
1.75,27,30.349817
1.7,22,30.399551
1.64,16,30.428433
1.74,26,30.475486
1.74,26,30.530834
1.64,16,30.780041
1.11,14,30.820288
1.69,21,30.857702
1.68,20,30.888952
1.67,19,30.939134
1.66,18,30.970406
1.54,6,30.970406
1.65,17,31.001656
1.65,17,31.204774
1.5,2,31.204774
1.61,14,31.236833
1.69,21,31.275601
1.57,9,31.291227
1.56,8,31.306853
1.59,11,31.322477
1.66,18,31.355708
1.54,6,31.371351
1.64,16,31.386977
1.75,27,31.606806
1.64,16,31.628747
1.68,20,31.66
1.59,11,31.693249
1.66,18,31.729603
1.68,20,31.750579
1.65,17,31.796526
1.71,23,32.013141
1.66,18,32.044416
1.57,13,32.060041
1.55,7,32.075668
1.69,23,32.122405
1.62,14,32.15368
1.78,30,32.200551
1.78,30,32.421404
1.74,26,32.47559
1.7,22,32.50684
1.66,22,32.554807
1.72,24,32.586077
1.64,16,32.628779
1.78,30,32.871486
1.65,17,32.902763
1.61,17,32.93401
1.61,13,32.950139
1.57,9,32.983938
1.73,25,33.015215
1.67,19,33.06209
1.6,12,33.243367
1.69,21,33.290242
1.78,30,33.334969
1.64,16,33.366228
1.64,16,33.411107
1.64,16,33.428833
1.74,27,33.647362
1.73,25,33.694236
1.69,21,33.742278
1.66,18,33.773547
1.75,27,33.820422
1.63,15,33.850664
1.78,30,34.084259
1.62,16,34.11303
1.7,22,34.14428
1.7,22,34.192267
1.65,17,34.223538
1.69,21,34.254788
1.55,7,34.270413
1.66,18,34.483106
1.64,16,34.513114
1.52,4,34.528761
1.8,32,34.575636
1.55,7,34.591261
1.66,18,34.638882
1.62,14,34.654508
1.6,12,34.685758
1.64,16,34.890172
1.62,14,34.913172
1.69,21,34.964091
1.64,16,34.995386
1.66,22,35.043169
1.57,9,35.058945
1.55,11,35.074593
1.66,18,35.105843
1.71,23,35.318366
1.75,27,35.380769
1.7,22,35.412039
1.66,22,35.450638
