#{"t_start": 1716403087.285866, "env_id": "CenteringWorld-v0"}
r,l,t
-0.97,340,1.35816
1.21,220,2.195619
1.59,23,2.234192
1.62,52,2.313296
1.57,24,2.600874
1.69,31,2.65107
0.84,125,3.084275
1.75,49,3.145718
1.63,17,3.176967
1.65,26,3.460278
1.55,16,3.491529
1.69,26,3.535354
1.16,36,3.584249
1.55,7,3.599874
1.1,14,3.615499
1.7,27,3.901866
1.57,10,3.933118
1.7,22,3.967486
1.63,18,3.998757
1.58,11,4.014381
1.73,26,4.061755
1.65,18,4.079027
1.68,20,4.3894
1.53,5,4.396636
1.6,12,4.412283
1.72,30,4.474782
1.54,9,4.474782
1.54,8,4.500221
1.68,22,4.528132
1.57,9,4.543757
1.77,29,4.865418
1.73,25,4.912294
1.54,6,4.912294
1.62,17,4.946688
1.0,1,4.946688
1.13,17,4.962316
1.65,17,4.993565
1.71,24,5.040442
1.68,27,5.3258
1.69,21,5.37369
1.65,19,5.391323
1.73,25,5.438198
1.58,10,5.453823
1.8,32,5.508106
1.53,10,5.523735
1.68,20,5.792434
1.69,21,5.823694
1.71,23,5.854944
1.57,9,5.870569
1.75,27,5.924777
1.68,21,5.956027
1.75,27,6.17167
1.64,16,6.210171
1.71,23,6.240682
1.61,13,6.256307
1.6,13,6.293955
1.67,19,6.311607
1.61,17,6.342475
1.74,26,6.562429
1.67,19,6.593678
1.69,28,6.655197
1.65,17,6.679085
1.64,16,6.694711
1.7,22,6.741586
1.62,16,6.927009
1.66,18,6.958259
1.66,18,6.989527
1.73,25,7.028034
1.56,8,7.028034
1.62,14,7.059285
1.25,28,7.108251
1.68,20,7.310334
1.54,6,7.316613
1.75,27,7.354179
1.68,21,7.385431
1.62,14,7.417581
1.59,11,7.433224
1.7,22,7.464474
1.6,19,7.661405
1.72,28,7.708281
1.52,10,7.728565
1.69,21,7.762414
1.08,12,7.778039
1.65,17,7.80929
1.68,20,7.842622
1.7,23,8.039298
1.6,14,8.05511
1.69,22,8.086385
1.74,26,8.13326
1.72,24,8.170888
1.69,21,8.217784
1.57,9,8.233408
1.65,21,8.432327
1.6,12,8.447952
1.56,8,8.463582
1.74,26,8.511501
1.51,3,8.527126
1.6,16,8.542752
1.74,33,8.605058
1.57,9,8.62071
1.7,22,8.817601
1.55,7,8.833252
1.68,20,8.864501
1.58,10,8.880127
1.78,31,8.954097
1.62,15,8.97834
1.57,13,8.993965
1.67,19,9.209546
1.6,14,9.240795
1.75,27,9.30224
1.18,27,9.349111
1.7,22,9.400079
1.74,26,9.431329
1.68,20,9.656279
1.63,15,9.687525
1.59,11,9.709139
1.8,32,9.773055
1.64,17,9.805208
1.76,28,9.853244
1.69,21,10.066779
1.63,19,10.098029
1.7,22,10.14694
1.66,18,10.178201
1.62,14,10.209451
1.62,14,10.225077
1.68,24,10.27413
1.75,27,10.511614
1.69,23,10.578318
1.72,24,10.614826
1.67,19,10.646072
1.63,25,10.699114
1.64,16,10.730363
1.61,13,10.928214
1.57,11,10.943839
1.72,28,11.012665
1.65,21,11.043941
1.61,13,11.06683
