#{"t_start": 1716403087.2815971, "env_id": "CenteringWorld-v0"}
r,l,t
-1.05,455,1.787417
1.62,90,2.184263
1.59,72,2.285338
1.64,43,2.605143
1.06,18,2.636393
1.66,28,2.673984
1.75,50,2.752108
1.71,33,3.03529
1.72,35,3.092544
1.52,31,3.134342
1.71,28,3.181236
1.64,20,3.464547
1.61,30,3.511422
1.73,28,3.557268
1.63,16,3.572892
1.67,23,3.604143
1.58,10,3.619768
1.66,20,3.906135
1.69,23,3.960818
1.62,14,3.971755
1.69,22,4.003026
1.71,30,4.0499
1.73,27,4.09894
1.64,18,4.400904
1.63,17,4.432176
1.58,12,4.4478
1.61,15,4.479051
1.09,13,4.50449
1.67,19,4.532401
1.62,18,4.548026
1.58,14,4.579276
1.57,10,4.869687
1.73,25,4.900938
1.58,10,4.916563
1.54,6,4.941645
1.67,20,4.966584
1.59,12,4.982209
1.72,25,5.029085
1.72,24,5.063396
1.66,19,5.345694
1.17,26,5.395592
1.56,9,5.395592
1.74,27,5.442467
1.74,26,5.494741
1.52,6,5.496741
1.66,18,5.528004
1.6,13,5.796703
1.65,17,5.812337
1.68,20,5.843588
1.62,14,5.874837
1.68,25,5.9134
1.61,34,5.960295
1.66,18,6.175939
1.64,18,6.210439
1.75,27,6.244951
1.63,16,6.276201
1.62,18,6.300224
1.55,7,6.315876
1.71,24,6.362384
1.57,9,6.551063
1.62,14,6.566698
1.23,26,6.613572
1.73,25,6.667719
1.73,25,6.69898
1.73,28,6.745855
1.62,18,6.931278
1.63,15,6.962528
1.67,31,7.016679
1.61,17,7.032303
1.69,27,7.092885
1.65,17,7.11252
1.68,22,7.318882
1.68,22,7.354318
1.63,16,7.374074
1.58,10,7.3897
1.65,21,7.42185
1.66,18,7.453118
1.63,15,7.484368
1.6,16,7.665674
1.76,28,7.712549
1.55,11,7.737593
1.76,28,7.782308
1.6,14,7.797932
1.69,23,7.84689
1.65,17,7.862526
1.65,17,8.058378
1.71,23,8.090653
1.72,24,8.121903
1.59,13,8.157261
1.57,9,8.174157
1.74,28,8.222053
1.63,16,8.237677
1.2,31,8.467851
1.56,8,8.486182
1.74,27,8.531395
1.59,15,8.54702
1.62,18,8.57827
1.63,17,8.609327
1.68,20,8.814644
1.59,19,8.837521
1.55,7,8.853145
1.73,25,8.900021
1.62,15,8.937726
1.61,13,8.960366
1.66,22,8.998234
1.62,26,9.229439
1.73,25,9.275231
1.56,10,9.290884
1.69,23,9.337759
