#{"t_start": 1716403087.2776244, "env_id": "CenteringWorld-v0"}
r,l,t
-1.13,402,1.712182
1.1,106,1.869535
0.22,128,2.323132
1.64,28,2.609115
1.53,6,2.62474
1.77,47,2.693581
1.52,50,2.774671
1.69,44,3.0859
1.72,33,3.135011
1.11,19,3.15396
1.14,28,3.206736
1.15,23,3.484145
1.82,39,3.545597
1.68,30,3.59249
1.61,42,3.910107
1.07,15,3.94136
1.64,16,3.970436
1.62,18,3.991373
1.53,5,3.991373
1.57,13,4.022623
1.65,21,4.053873
1.66,22,4.087269
1.65,19,4.391073
1.61,15,4.420525
1.7,23,4.451773
1.57,9,4.467398
1.64,18,4.504725
1.77,32,4.551999
1.53,8,4.567624
0.65,26,4.873659
1.68,24,4.920536
1.26,31,4.970557
1.05,12,4.986181
1.63,17,5.001806
1.56,17,5.033058
1.61,14,5.066368
1.76,32,5.373328
1.59,12,5.383931
1.65,20,5.41519
1.56,8,5.430815
1.52,4,5.430815
1.66,18,5.462065
1.59,12,5.487602
1.08,13,5.500714
1.64,16,5.531977
1.71,24,5.81631
1.59,12,5.831936
1.72,25,5.863186
1.61,14,5.89758
1.66,19,5.917373
1.68,22,5.948642
1.72,24,6.179911
1.65,17,6.211162
1.67,19,6.233289
1.64,16,6.264549
1.58,18,6.300187
1.54,6,6.304197
1.7,23,6.349718
1.71,23,6.555035
1.62,22,6.586295
1.54,6,6.60192
1.62,14,6.633173
1.52,4,6.633173
1.6,18,6.671692
1.65,17,6.687326
1.69,22,6.734203
1.63,15,6.749827
1.69,21,6.950876
1.77,29,7.002018
1.69,22,7.036276
1.51,9,7.051901
1.76,28,7.100857
1.67,19,7.132116
1.72,24,7.324855
1.71,23,7.362421
1.62,15,7.393672
1.72,28,7.441466
1.51,11,7.457091
1.56,9,7.472715
1.64,17,7.503966
1.75,29,7.700897
1.68,20,7.741797
1.69,21,7.770655
1.62,19,7.801905
1.19,24,7.850863
1.52,8,7.850863
1.77,29,8.063351
1.68,20,8.094626
1.71,23,8.125876
1.59,11,8.157816
1.57,9,8.175081
1.61,15,8.19478
1.68,20,8.226026
1.74,26,8.440568
1.68,20,8.471823
1.57,9,8.501089
1.65,17,8.519743
1.76,28,8.566618
1.63,15,8.604188
1.75,28,8.794703
1.53,5,8.820617
1.72,24,8.857118
1.68,20,8.888368
1.52,12,8.903994
1.52,8,8.940699
1.65,17,8.970952
1.69,23,9.002207
1.62,14,9.04472
1.49,15,9.249037
1.61,13,9.279204
1.72,26,9.326106
1.57,11,9.341732
1.75,27,9.392684
1.61,15,9.423946
1.7,24,9.470825
1.21,26,9.695767
1.62,14,9.732398
1.62,14,9.750047
1.7,22,9.796921
1.68,20,9.830211
1.65,17,9.861486
1.6,12,9.877111
1.64,16,10.090646
1.73,27,10.151182
1.7,22,10.186443
1.55,7,10.186443
1.5,2,10.202068
1.68,20,10.233319
1.62,15,10.26672
1.52,4,10.282372
1.59,11,10.297997
1.61,17,10.519856
1.65,23,10.557375
1.71,23,10.607443
1.53,9,10.623068
1.73,25,10.676899
1.7,22,10.72298
1.6,12,10.738605
1.65,17,10.95208
1.59,11,10.967705
1.64,18,11.004867
1.59,15,11.036557
1.6,12,11.052183
1.63,15,11.075072
1.69,21,11.121944
1.74,28,11.358373
1.79,31,11.40525
1.58,10,11.420877
1.57,9,11.455224
1.76,28,11.502109
1.71,23,11.551013
1.75,27,11.795831
1.72,24,11.842706
1.51,3,11.842706
1.61,13,11.858331
1.69,21,11.912534
1.69,21,11.943784
1.67,19,11.991706
1.54,6,11.991706
1.71,23,12.243957
1.7,22,12.315608
1.59,11,12.337541
1.64,16,12.353167
1.62,14,12.384417
1.6,12,12.400042
1.54,6,12.422673
1.59,11,12.438582
1.54,7,12.454235
1.73,25,12.69174
1.51,6,12.707366
1.64,17,12.755251
1.68,20,12.786528
1.71,23,12.833403
1.6,16,12.870877
1.77,29,12.917779
1.58,10,12.933405
1.57,9,13.116752
1.67,19,13.148002
1.67,19,13.195753
1.75,27,13.247978
1.66,18,13.279228
1.68,20,13.325158
1.68,20,13.356436
1.67,19,13.562554
1.62,14,13.578178
1.61,13,13.609428
1.58,10,13.625053
1.67,23,13.674075
1.63,23,13.721616
1.65,17,13.745965
1.73,25,13.988518
1.56,8,14.004154
1.69,21,14.035404
1.6,13,14.051029
1.7,24,14.104298
1.64,16,14.135576
1.72,24,14.18245
1.67,20,14.407491
1.7,23,14.457372
1.79,31,14.519867
1.62,15,14.558409
1.73,25,14.589686
1.7,22,14.823021
1.66,18,14.871876
1.65,17,14.903152
1.55,10,14.918777
1.64,16,14.950027
1.75,29,15.003248
1.67,20,15.034498
1.65,17,15.065749
1.68,20,15.27614
1.61,13,15.312633
1.53,6,15.316757
1.69,21,15.348012
1.78,30,15.416771
1.0,1,15.416771
1.56,8,15.432421
1.72,24,15.463671
1.66,18,15.680341
1.58,10,15.695962
1.56,14,15.729954
1.59,11,15.758633
1.68,20,15.789883
1.62,14,15.805508
1.65,17,15.856375
1.73,25,15.890636
1.61,13,16.111435
1.64,16,16.12706
1.74,26,16.191687
1.53,9,16.207311
1.69,25,16.254186
1.57,11,16.273708
1.76,28,16.323069
1.61,13,16.532495
1.63,15,16.563745
1.71,23,16.59499
1.62,14,16.640802
1.62,14,16.656427
1.61,13,16.687677
1.7,22,16.734429
1.75,27,16.954308
1.59,12,16.985586
1.6,12,17.001211
1.55,7,17.016836
1.65,17,17.054325
1.68,20,17.085602
1.68,20,17.132473
1.61,13,17.162634
1.6,12,17.178283
1.65,18,17.390713
1.6,12,17.426268
1.65,17,17.445197
1.56,8,17.460818
1.61,13,17.492692
1.74,28,17.539606
1.71,23,17.589063
1.61,13,17.609413
1.69,21,17.832401
1.7,22,17.863651
1.59,11,17.894905
