#{"t_start": 1716403087.2815971, "env_id": "CenteringWorld-v0"}
r,l,t
-1.17,392,1.692565
1.57,32,1.739459
1.64,68,1.834313
1.55,43,2.168637
1.07,37,2.225195
1.56,35,2.269713
1.72,66,2.620767
1.64,35,2.673984
1.76,42,2.736484
1.55,30,3.019667
0.53,67,3.134342
1.71,55,3.464547
1.55,10,3.480173
1.55,8,3.480173
1.7,28,3.537585
1.66,19,3.557268
1.69,24,3.588518
1.56,11,3.619768
1.71,30,3.906135
1.6,14,3.937387
1.11,15,3.971755
1.6,16,3.987401
1.65,17,4.01865
1.5,5,4.01865
1.55,17,4.0499
1.6,18,4.083296
1.13,16,4.09894
1.67,19,4.416552
1.53,11,4.432176
1.64,19,4.463425
1.69,21,4.501751
1.7,24,4.532401
1.19,25,4.579276
1.57,12,4.854062
1.7,25,4.900938
1.57,9,4.916563
1.66,19,4.950957
1.72,29,4.997834
1.57,9,5.01346
1.54,7,5.029085
1.65,17,5.056136
1.63,16,5.330069
1.52,4,5.330069
1.6,14,5.366306
1.56,12,5.379958
1.71,24,5.411217
1.21,29,5.458092
1.7,22,5.496741
1.51,3,5.496741
1.56,10,5.512375
1.63,16,5.793704
1.58,10,5.796703
1.68,21,5.827963
1.14,17,5.859213
1.57,9,5.874837
1.6,12,5.900514
1.72,24,5.929045
1.75,27,6.160317
1.62,14,6.175939
1.5,2,6.175939
1.6,12,6.210439
1.6,13,6.229316
1.55,7,6.244951
1.65,17,6.260576
1.64,22,6.300224
1.62,15,6.335232
1.66,19,6.362384
1.1,15,6.566698
1.64,16,6.582323
1.65,17,6.613572
1.7,22,6.662676
1.62,14,6.683354
1.7,23,6.714606
1.69,32,6.931278
1.71,23,6.962528
1.72,24,7.001045
1.74,27,7.047929
1.64,16,7.083651
1.63,15,7.096884
1.72,24,7.308796
1.62,14,7.320882
1.59,11,7.336518
1.69,21,7.374074
1.69,23,7.42185
1.73,25,7.453118
1.59,11,7.484368
1.67,23,7.665674
1.67,20,7.712549
1.63,15,7.737824
1.53,5,7.748048
1.52,4,7.751048
1.64,16,7.766682
1.55,13,7.797932
1.58,10,7.813559
1.66,19,7.84689
1.59,15,7.862526
1.6,12,8.05211
1.64,17,8.075028
1.73,25,8.106278
1.67,19,8.137528
1.77,29,8.190807
1.75,27,8.237677
1.69,23,8.452221
1.58,22,8.498116
1.56,8,8.500116
1.71,25,8.54702
1.66,22,8.57827
1.71,23,8.624979
1.53,9,8.79073
1.68,20,8.837521
1.74,26,8.884396
1.68,20,8.925586
1.69,21,8.966979
1.17,22,8.998234
1.56,10,9.013855
1.6,13,9.229439
1.62,22,9.275231
1.69,21,9.306509
1.61,13,9.337759
1.61,13,9.353379
1.68,24,9.404348
1.63,19,9.435598
1.56,8,9.451223
1.75,27,9.691794
1.62,16,9.730424
1.69,21,9.761699
1.66,18,9.792949
1.58,10,9.824239
1.72,24,9.857513
1.52,4,9.873138
1.53,5,9.873138
1.68,20,10.086673
1.65,17,10.117923
1.66,18,10.151209
1.6,14,10.18247
1.7,22,10.21372
1.61,13,10.259747
1.61,17,10.278399
1.64,16,10.500257
1.69,29,10.553403
1.64,20,10.60347
1.65,17,10.63472
1.73,25,10.687746
1.57,9,10.703382
1.62,18,10.734632
1.55,9,10.916857
1.66,18,10.948107
1.56,8,10.963733
1.6,13,11.000894
1.64,16,11.032585
1.63,23,11.071099
1.64,16,11.112578
1.63,15,11.133622
1.68,20,11.354401
1.66,18,11.38565
1.7,26,11.43999
1.1,13,11.466887
1.13,16,11.482511
1.72,24,11.529391
1.16,20,11.566936
1.66,18,11.807483
1.58,10,11.823108
1.71,23,11.854359
1.75,29,11.924186
1.68,20,11.955436
1.8,33,12.019009
1.62,18,12.271234
1.62,16,12.317918
1.64,22,12.349194
1.67,19,12.380445
1.61,13,12.414701
1.65,17,12.450262
1.67,19,12.481513
1.65,17,12.719017
1.7,22,12.76693
1.72,24,12.798181
1.58,14,12.82943
1.65,17,12.866904
1.71,24,12.913807
1.58,10,12.929432
1.73,25,13.144029
1.6,16,13.17528
1.64,16,13.212729
1.72,24,13.244005
1.73,25,13.29088
1.58,10,13.321186
1.6,12,13.336838
1.73,25,13.558581
1.77,29,13.605456
1.67,19,13.654451
1.62,14,13.670103
1.69,21,13.717643
1.64,16,13.741992
1.56,8,13.764496
1.61,17,13.984545
1.66,18,14.015806
1.77,29,14.062685
1.58,10,14.087976
1.68,20,14.115977
1.66,18,14.147228
1.69,21,14.387893
1.75,27,14.437748
1.7,22,14.469024
1.54,6,14.484648
1.57,9,14.515894
1.53,5,14.515894
1.75,27,14.570089
1.75,27,14.616959
1.56,8,14.834678
1.64,16,14.867903
1.71,24,14.914804
1.71,23,14.946054
1.75,27,14.999276
1.59,11,15.0149
1.57,9,15.030525
1.6,13,15.061776
1.68,20,15.272167
1.68,20,15.312785
1.66,19,15.344039
1.64,16,15.375289
1.64,16,15.412798
1.75,27,15.459698
1.22,26,15.676368
1.63,17,15.707614
1.79,31,15.770286
1.66,19,15.81716
1.68,20,15.855403
