#{"t_start": 1716403087.285866, "env_id": "CenteringWorld-v0"}
r,l,t
-2.22,387,1.684297
1.55,19,1.703941
1.06,72,1.814419
1.65,80,2.195619
1.55,115,2.616498
1.12,46,2.68534
1.59,18,2.71659
1.13,28,2.76343
1.72,63,3.088275
1.73,31,3.145718
1.57,44,3.460278
1.77,36,3.507153
1.63,22,3.552999
1.65,31,3.599874
1.66,31,3.645776
1.17,23,3.933118
1.72,31,3.983132
1.07,16,4.014381
1.11,28,4.063186
1.55,9,4.078027
1.62,16,4.094671
1.69,21,4.412283
1.6,12,4.427907
1.63,15,4.443531
1.62,14,4.474782
1.68,21,4.512485
1.64,19,4.543757
1.74,27,4.575007
1.75,30,4.896669
1.62,14,4.930653
1.53,5,4.939197
1.64,20,4.962316
1.72,26,5.009191
1.68,20,5.042006
1.61,14,5.059127
1.63,15,5.341425
1.57,9,5.358037
1.73,25,5.391323
1.75,29,5.438198
1.7,27,5.487434
1.65,17,5.508106
1.62,15,5.779632
1.61,15,5.792434
1.58,10,5.808069
1.61,13,5.839319
1.6,12,5.854944
1.68,20,5.891338
1.69,21,5.924777
1.59,12,5.940401
1.7,23,6.156049
1.72,24,6.187295
1.53,5,6.209171
1.57,9,6.225047
1.56,12,6.240682
1.55,8,6.256307
1.74,26,6.295955
1.75,30,6.342475
1.75,29,6.578054
1.65,17,6.593678
1.62,16,6.624931
1.63,15,6.66045
1.6,12,6.679085
1.72,26,6.710337
1.72,24,6.762299
1.69,28,6.958259
1.59,11,6.983618
1.65,17,7.01241
1.62,15,7.028034
1.57,9,7.04366
1.58,22,7.089616
1.61,17,7.108251
1.72,32,7.332249
1.68,20,7.354179
1.67,19,7.385431
1.62,18,7.417581
1.24,29,7.464474
1.64,16,7.495725
1.62,22,7.692656
1.64,16,7.708281
1.55,7,7.733555
1.24,28,7.778039
1.23,26,7.824915
1.69,21,7.858257
1.57,9,7.874978
1.59,27,8.07076
1.68,20,8.102009
1.57,9,8.117635
1.74,26,8.168889
1.67,19,8.186538
1.61,13,8.217784
1.72,28,8.432327
1.49,11,8.447952
1.62,15,8.487521
1.61,13,8.495847
1.6,12,8.527126
1.14,18,8.558376
1.66,19,8.59238
1.65,17,8.62071
1.64,16,8.810375
1.65,19,8.833252
1.75,27,8.880127
1.58,10,8.895752
1.58,12,8.933458
1.65,17,8.96271
1.64,16,8.993965
1.72,32,9.240795
1.74,26,9.286615
1.7,22,9.33349
1.08,19,9.370993
1.67,19,9.400079
1.55,7,9.415704
1.62,26,9.640649
1.6,16,9.656279
1.54,10,9.687525
1.66,18,9.726155
1.65,17,9.75743
1.69,21,9.78868
1.72,26,9.853244
1.63,17,9.884495
1.63,15,10.082404
1.71,23,10.13061
1.56,8,10.14694
1.69,21,10.178201
1.59,11,10.193826
1.69,21,10.254429
1.72,24,10.289755
1.72,28,10.533504
1.63,15,10.56628
1.68,20,10.599201
1.63,15,10.630451
1.57,11,10.646072
1.55,7,10.668658
1.71,23,10.714738
1.73,29,10.943839
1.73,25,10.990714
1.68,20,11.028316
1.59,23,11.06683
1.74,28,11.129353
1.63,22,11.350132
1.68,21,11.381382
1.59,11,11.397008
1.5,2,11.412636
1.58,18,11.446982
1.59,11,11.462618
1.73,25,11.509493
1.63,15,11.544772
1.75,27,11.787589
1.65,19,11.81884
1.63,15,11.85009
1.54,6,11.86667
1.65,19,11.904292
1.72,24,11.935542
1.75,27,11.999115
1.52,8,12.01474
1.73,25,12.28259
1.65,17,12.313649
1.76,29,12.376176
1.57,9,12.3918
1.64,16,12.429341
1.62,16,12.445993
1.63,15,12.477244
1.65,17,12.714748
1.58,10,12.740695
1.55,7,12.74701
1.59,11,12.762661
1.63,15,12.793912
1.19,22,12.825161
1.68,20,12.878288
1.67,19,12.909538
1.65,17,13.108511
1.58,10,13.124136
1.69,22,13.171011
1.6,12,13.205461
1.64,16,13.224111
1.72,24,13.270987
1.6,12,13.286611
1.69,21,13.332569
1.67,19,13.53866
1.71,23,13.585562
1.63,15,13.616811
1.57,13,13.648182
1.7,22,13.681459
1.75,27,13.737723
1.63,16,13.773151
1.17,26,13.995912
1.58,11,14.011537
1.52,4,14.027162
1.54,6,14.027162
1.52,4,14.042787
1.7,22,14.094056
1.22,25,14.127334
1.73,26,14.174208
1.65,17,14.399249
1.62,14,14.43348
1.58,10,14.44913
1.64,16,14.480379
1.75,27,14.546124
1.63,15,14.56582
1.69,22,14.61269
1.69,21,14.830409
1.62,14,14.863634
1.67,19,14.894911
1.61,13,14.92616
1.66,18,14.964137
1.64,16,14.995007
1.73,29,15.041882
1.52,6,15.057507
1.59,11,15.25227
1.74,26,15.306401
1.69,21,15.33977
1.6,12,15.355395
1.66,18,15.404478
1.66,18,15.424179
1.62,14,15.45543
1.77,29,15.672099
1.65,18,15.720099
1.6,12,15.750391
1.78,30,15.797266
1.69,21,15.848134
1.67,19,15.86677
1.56,8,15.882395
1.52,4,16.087566
1.59,13,16.103193
1.74,26,16.167795
1.71,23,16.19907
1.64,16,16.23032
1.61,13,16.245945
1.56,8,16.28255
1.59,13,16.299202
1.71,24,16.524253
1.62,14,16.555503
1.67,19,16.586749
1.75,27,16.648185
1.67,19,16.679435
1.74,26,16.726187
1.61,13,16.757463
1.04,7,16.946067
1.63,16,16.977344
1.64,16,17.008595
1.7,24,17.061736
1.66,18,17.092986
1.58,10,17.108611
1.54,6,17.124232
1.61,13,17.154393
1.64,18,17.185665
1.58,10,17.382471
1.65,17,17.421326
1.76,28,17.479411
1.65,17,17.500115
1.59,11,17.51574
1.74,26,17.562614
1.64,16,17.601171
1.56,8,17.808513
1.7,22,17.839783
1.66,18,17.871034
1.63,19,17.917882
1.6,12,17.933517
1.75,31,17.992076
1.68,20,18.030314
1.68,20,18.238625
1.67,19,18.269902
1.7,22,18.316777
1.59,19,18.354342
1.53,5,18.369994
1.56,8,18.369994
1.71,23,18.416869
1.59,11,18.432494
1.6,12,18.657683
1.56,8,18.682343
1.7,22,18.719028
1.7,22,18.765899
1.69,22,18.801179
1.56,8,18.816829
1.63,15,18.848079
1.66,18,18.879329
1.66,18,19.07529
1.66,18,19.122175
1.65,17,19.141825
1.56,8,19.157451
1.65,17,19.188701
1.67,19,19.235693
1.7,26,19.268969
1.61,13,19.479217
1.74,26,19.510467
1.8,32,19.578327
1.6,12,19.593952
1.61,13,19.625202
1.68,20,19.671052
1.61,14,19.686705
1.67,19,19.89917
1.58,11,19.914794
1.68,22,19.96167
1.63,19,20.007501
1.67,19,20.03875
1.63,15,20.054376
1.59,11,20.095028
1.76,28,20.317846
1.68,20,20.349119
1.59,11,20.364744
1.64,16,20.395995
1.69,23,20.45017
1.68,20,20.48142
1.73,25,20.530335
1.71,23,20.786613
1.68,20,20.817862
1.63,15,20.851261
1.6,14,20.882538
1.77,29,20.929413
1.54,6,20.954391
1.59,11,20.966914
1.76,28,21.207627
1.69,28,21.254502
1.69,21,21.2887
1.57,9,21.304352
1.69,21,21.351226
1.59,11,21.366852
1.68,20,21.405335
1.61,13,21.612713
1.57,9,21.628368
1.66,18,21.666885
1.59,13,21.682514
1.76,28,21.745969
1.69,21,21.777219
1.77,29,21.846025
1.75,29,22.072073
1.73,25,22.118974
1.62,14,22.158536
1.54,6,22.166974
1.75,27,22.204386
1.58,10,22.235641
1.65,17,22.267895
1.63,15,22.466805
1.65,17,22.505367
1.62,14,22.521019
1.61,13,22.552268
1.65,17,22.603514
1.64,16,22.637642
1.73,25,22.68452
1.63,15,22.912663
1.68,20,22.951208
1.68,20,22.998109
1.7,22,23.044971
1.78,30,23.093855
1.69,21,23.125107
1.62,14,23.33355
1.66,18,23.366521
1.6,12,23.395
