#{"t_start": 1716403087.2899923, "env_id": "CenteringWorld-v0"}
r,l,t
-1.44,410,1.699814
1.56,48,1.779022
1.26,127,2.230066
1.58,28,2.261318
1.61,42,2.581104
1.61,30,2.637693
1.77,61,2.728089
1.04,18,2.758053
1.7,45,3.070913
0.5,10,3.084148
1.63,24,3.121642
1.66,19,3.141592
1.56,10,3.157218
1.7,39,3.456152
1.19,25,3.503026
1.23,37,3.564497
1.64,17,3.580122
1.1,24,3.631961
1.61,15,3.897739
1.63,22,3.949649
1.65,20,3.979005
1.71,24,4.010255
1.61,23,4.041505
1.63,15,4.074901
1.6,17,4.090545
1.6,13,4.392509
1.61,14,4.423781
1.18,32,4.470655
1.1,14,4.499912
1.64,22,4.524006
1.58,18,4.555256
1.57,9,4.57088
1.74,28,4.892543
1.65,17,4.908168
1.68,20,4.942562
1.21,26,4.989439
1.7,23,5.02069
1.59,11,5.049742
1.69,21,5.337299
1.74,26,5.371563
1.67,20,5.402822
1.67,22,5.434072
1.63,15,5.469985
1.66,19,5.488346
1.63,16,5.519609
1.74,27,5.803942
1.61,13,5.819568
1.69,26,5.866442
1.62,15,5.897794
1.61,14,5.905005
1.69,24,5.9519
1.1,16,6.151922
1.65,17,6.183169
1.64,16,6.21992
1.57,9,6.220921
1.69,21,6.267806
1.19,23,6.307481
1.57,17,6.33735
1.62,16,6.353989
1.56,8,6.542667
1.64,16,6.573927
1.65,25,6.620805
1.61,17,6.653071
1.66,19,6.674958
1.62,16,6.70621
1.72,26,6.75406
1.78,32,6.954133
1.14,17,6.991649
1.65,25,7.023908
1.0,1,7.023908
1.65,17,7.055159
1.73,25,7.104124
1.71,23,7.306208
1.74,26,7.347928
1.64,26,7.381305
1.77,29,7.429098
1.63,17,7.460347
1.67,19,7.491598
1.73,26,7.688529
1.61,17,7.729429
1.17,24,7.758287
1.73,25,7.805164
1.61,17,7.838495
1.77,33,8.049983
1.63,15,8.066633
1.25,34,8.129133
1.7,22,8.166762
1.7,24,8.198037
1.53,6,8.213658
1.56,8,8.229282
1.68,20,8.4282
1.61,13,8.459455
1.71,23,8.491721
1.65,21,8.523
1.63,15,8.55425
1.65,17,8.593831
1.67,23,8.616583
1.59,11,8.811474
1.65,17,8.829125
1.78,30,8.891626
1.66,18,8.929331
1.63,15,8.958584
1.6,12,8.974214
1.69,21,9.00546
1.67,25,9.236669
1.64,20,9.282488
1.62,14,9.313738
1.7,22,9.344984
1.74,26,9.411578
1.62,14,9.427203
1.55,7,9.442827
1.66,18,9.652153
1.73,25,9.709283
1.77,33,9.768929
0.52,8,9.784554
1.63,15,9.817843
1.7,23,9.849118
1.61,13,9.880368
1.71,23,10.093902
1.77,29,10.158449
1.53,5,10.158449
1.73,25,10.205324
1.68,20,10.254352
1.59,11,10.270004
1.62,20,10.491862
1.64,16,10.529378
1.73,25,10.579422
1.62,16,10.6107
1.69,21,10.641946
1.67,19,10.694987
1.65,17,10.726237
1.68,20,10.924088
1.64,16,10.955338
1.54,6,10.970963
1.52,4,10.970963
1.7,22,11.024189
0.89,22,11.062704
1.5,12,11.078334
1.58,10,11.109576
1.53,13,11.140852
1.62,18,11.346005
1.67,21,11.377255
1.58,11,11.408509
1.68,20,11.442856
1.05,8,11.458492
1.65,19,11.489741
1.68,20,11.538646
1.56,8,11.558541
1.75,27,11.799088
1.77,30,11.845963
1.65,18,11.884515
1.72,24,11.931416
1.77,29,11.994988
1.68,20,12.231589
1.63,17,12.278464
1.64,16,12.309522
1.54,6,12.325173
1.56,8,12.340799
1.65,17,12.372049
1.66,18,12.410305
1.64,16,12.441867
1.64,16,12.473118
1.54,6,12.488738
1.68,20,12.710622
1.64,17,12.758535
1.71,24,12.789785
1.6,12,12.821035
1.68,20,12.858509
1.75,27,12.905411
1.69,21,13.12001
1.68,20,13.151259
1.6,12,13.183385
1.74,26,13.23561
1.52,4,13.23561
1.61,13,13.251235
1.6,13,13.282485
1.64,17,13.31279
1.67,19,13.534534
1.6,12,13.550186
1.62,14,13.581435
1.79,31,13.644056
1.64,17,13.661707
1.62,14,13.692957
1.7,23,13.733597
1.67,19,13.959718
1.69,21,13.991786
1.67,19,14.023036
1.66,18,14.05429
1.68,20,14.107582
1.68,20,14.138832
1.61,13,14.170082
1.73,25,14.395123
1.59,11,14.429353
1.58,10,14.445004
1.69,21,14.476253
1.67,19,14.530132
1.6,12,14.546041
1.6,12,14.577318
1.66,18,14.608564
1.56,8,14.627191
1.7,22,14.859508
1.52,5,14.875159
1.64,16,14.890784
1.63,15,14.922034
1.67,19,14.966934
1.59,11,14.975231
1.58,10,14.99088
1.61,13,15.02213
1.62,14,15.053381
1.57,9,15.232518
1.67,19,15.263772
1.68,24,15.320019
1.52,4,15.320019
1.72,24,15.366894
1.66,18,15.404403
1.7,22,15.451303
1.6,12,15.466928
1.77,29,15.699219
1.7,22,15.746265
1.69,21,15.777515
1.61,15,15.808765
1.64,20,15.847008
1.67,19,15.878268
1.6,12,16.099067
1.62,14,16.114692
1.59,11,16.147018
1.52,4,16.160669
1.64,16,16.179319
1.64,16,16.210568
1.64,18,16.241818
1.62,14,16.279424
1.64,16,16.295076
1.67,23,16.535752
1.54,6,16.535752
1.58,10,16.551377
1.65,17,16.582623
1.65,17,16.628434
1.68,20,16.659684
1.59,11,16.675309
1.79,31,16.753337
1.74,26,16.973218
1.7,22,17.022022
1.64,16,17.057609
1.55,8,17.057609
1.67,19,17.104484
1.59,15,17.136128
1.73,25,17.362705
1.58,10,17.378345
1.62,14,17.4159
1.62,14,17.432829
1.51,3,17.432829
1.69,21,17.480324
1.57,9,17.495988
1.8,32,17.558488
1.71,24,17.597045
1.54,6,17.804387
1.62,14,17.820033
1.79,31,17.882537
1.61,13,17.913755
1.73,29,17.956677
1.7,23,18.005966
1.76,28,18.234498
1.61,13,18.25015
1.55,7,18.265776
1.17,26,18.312651
1.79,31,18.381493
1.72,24,18.412743
1.71,23,18.653557
1.81,33,18.714902
1.64,16,18.746154
1.67,19,18.797053
1.66,20,18.828327
1.59,11,18.843953
1.76,28,19.071163
1.59,11,19.086788
1.64,18,19.122048
1.71,23,19.16895
1.61,13,19.184574
1.56,8,19.2002
1.66,18,19.233567
1.62,14,19.264843
1.75,27,19.490715
1.71,23,19.52197
1.58,10,19.557551
1.67,19,19.589826
1.67,19,19.621076
1.74,26,19.666926
1.62,14,19.698204
1.55,9,19.895043
1.58,12,19.910668
1.65,17,19.941918
1.53,5,19.941918
1.65,17,19.987723
1.78,30,20.034624
1.57,9,20.05025
1.58,10,20.08359
1.68,20,20.107554
1.74,26,20.344993
1.67,19,20.376243
1.61,13,20.391869
1.7,22,20.446044
1.54,6,20.446044
1.73,25,20.492918
1.62,14,20.526209
1.57,9,20.75121
1.6,12,20.782486
1.69,21,20.813736
1.66,18,20.862786
1.64,16,20.878411
1.71,23,20.925287
1.62,14,20.962788
1.66,18,20.994065
1.68,20,21.203501
1.58,10,21.219126
1.56,9,21.234751
1.73,25,21.284574
1.64,16,21.31585
1.61,17,21.3471
1.62,14,21.378891
1.6,12,21.401208
1.8,33,21.639867
1.72,24,21.678388
1.58,10,21.694012
1.78,33,21.757467
1.65,17,21.804342
1.65,17,21.841898
1.6,12,22.029371
1.63,21,22.083597
1.53,5,22.083597
1.61,13,22.114847
1.56,8,22.130468
1.75,27,22.178484
1.64,16,22.215889
1.7,22,22.247136
1.58,10,22.447054
1.65,17,22.485282
1.79,31,22.532517
1.68,20,22.579388
1.53,5,22.616869
1.54,7,22.633515
1.77,29,22.680394
1.67,19,22.908536
1.72,24,22.962733
1.64,16,22.993983
1.59,11,23.009603
1.66,18,23.042844
1.67,19,23.074105
1.69,21,23.12098
1.56,8,23.139414
1.73,25,23.36133
1.74,26,23.406499
1.67,19,23.437749
1.59,11,23.453378
1.72,24,23.514856
1.71,23,23.546105
1.78,30,23.783698
1.7,22,23.822061
1.65,20,23.868963
1.71,23,23.917041
1.61,13,23.932703
1.69,21,23.979567
1.66,18,24.174138
1.64,18,24.205388
1.69,21,24.259555
1.7,22,24.290834
1.62,14,24.31277
1.54,6,24.328399
1.68,20,24.374241
1.71,23,24.604404
1.52,8,24.620029
1.79,31,24.686456
1.51,3,24.697112
1.73,26,24.735685
1.78,30,24.813729
1.62,14,24.829381
1.57,9,25.034595
1.59,11,25.050247
1.58,10,25.065872
1.59,11,25.097123
1.66,18,25.130348
1.63,15,25.151327
1.59,11,25.182603
1.69,23,25.213854
1.52,4,25.231173
1.67,19,25.261753
1.66,18,25.470105
1.67,20,25.516979
1.61,13,25.532605
1.7,22,25.579371
1.71,23,25.626246
1.74,26,25.67939
1.71,23,25.918043
1.75,27,25.964939
1.6,12,25.990756
1.61,13,26.01209
1.57,9,26.027716
1.7,23,26.058965
1.75,28,26.112788
1.57,9,26.326173
1.21,26,26.357431
1.59,11,26.388681
1.65,20,26.426977
1.59,11,26.442887
1.74,26,26.489771
1.71,23,26.538753
1.77,29,26.798153
1.6,12,26.813778
1.65,17,26.864966
1.68,20,26.899233
1.62,14,26.914858
1.56,8,26.930484
1.67,20,26.978402
1.56,8,26.994026
1.77,29,27.21802
1.66,18,27.24927
1.62,14,27.279421
1.71,23,27.326317
1.68,22,27.357568
1.7,22,27.404396
1.71,23,27.63252
1.57,9,27.648147
1.61,13,27.663771
1.54,6,27.679396
1.67,19,27.713705
1.69,21,27.760599
1.73,25,27.791849
1.67,19,28.005446
1.62,14,28.042899
1.61,13,28.058545
1.7,22,28.10542
1.6,12,28.121046
1.74,26,28.174236
1.7,22,28.205485
1.74,26,28.446176
1.75,27,28.512707
1.73,25,28.550308
1.66,18,28.596088
1.64,16,28.62736
1.69,21,28.658609
1.65,17,28.880461
1.65,17,28.913266
1.53,5,28.928912
1.62,16,28.944539
1.64,16,28.975788
1.66,18,29.017158
1.62,14,29.046082
1.69,22,29.083778
1.62,14,29.099414
1.78,30,29.338718
1.77,29,29.385614
1.73,25,29.442218
1.7,22,29.508405
1.74,26,29.845021
1.65,17,29.886706
1.67,19,29.921073
1.56,8,29.936724
1.72,24,29.990727
1.65,17,30.022102
1.66,18,30.05719
1.69,21,30.103347
1.6,12,30.326722
1.69,21,30.365384
1.64,16,30.402489
1.56,8,30.417047
1.67,19,30.450376
1.56,8,30.465898
1.54,6,30.477153
1.65,17,30.517006
1.69,21,30.554408
1.6,14,30.795354
1.63,17,30.841765
1.75,31,30.904266
1.7,22,30.95447
1.53,6,30.95447
1.61,13,30.98572
1.74,26,31.198564
1.75,27,31.250301
1.75,27,31.290916
1.55,7,31.306542
1.74,26,31.355397
1.63,15,31.37104
1.64,18,31.402291
1.61,13,31.584558
1.68,20,31.628436
1.75,27,31.690937
1.67,19,31.708581
1.56,8,31.734631
1.73,25,31.765891
1.6,12,31.796215
1.76,28,32.02848
1.7,22,32.059729
1.67,19,32.090979
1.66,18,32.137744
1.72,24,32.168993
1.57,9,32.20024
1.59,11,32.218309
1.67,19,32.405468
1.52,4,32.421093
1.65,17,32.459631
1.68,20,32.490902
1.79,31,32.554496
1.63,15,32.570141
1.64,16,32.611667
1.65,19,32.824274
1.51,3,32.824274
1.7,22,32.871175
1.67,19,32.918073
1.6,12,32.933698
1.74,26,32.983627
1.62,14,33.014904
1.59,11,33.030528
1.65,17,33.227434
1.76,28,33.274305
1.68,25,33.334657
1.69,21,33.365917
1.74,26,33.412894
1.57,9,33.428522
1.63,15,33.459772
1.66,18,33.662675
1.59,11,33.6783
1.73,25,33.737966
1.69,22,33.773236
1.61,13,33.788861
1.67,19,33.820111
1.71,23,33.865358
1.63,15,34.079314
1.59,11,34.097074
1.62,14,34.128343
1.52,4,34.128343
1.67,19,34.159594
1.65,17,34.191956
1.75,27,34.238852
1.59,11,34.270101
1.55,7,34.270101
1.72,24,34.512803
1.54,6,34.512803
1.55,7,34.52845
1.53,5,34.544075
1.66,18,34.575325
1.62,14,34.59095
1.65,17,34.638571
1.67,19,34.669823
1.72,24,34.88986
1.57,9,34.912861
1.59,11,34.92849
1.76,28,34.97945
1.71,23,35.026321
1.7,22,35.074281
1.62,14,35.105531
1.58,10,35.121156
1.55,7,35.136785
1.67,19,35.333679
1.75,27,35.396101
1.69,21,35.427352
1.64,16,35.450326
1.74,26,35.511804
1.79,31,35.741934
1.66,18,35.788806
1.71,23,35.822077
1.69,21,35.868971
1.69,21,35.900225
1.58,14,35.937796
1.66,18,35.975351
1.0,1,35.975351
1.71,23,36.193067
1.73,25,36.240613
1.56,8,36.254487
1.73,25,36.301384
1.68,20,36.332635
1.64,16,36.3785
1.63,17,36.590987
1.78,30,36.645208
1.74,26,36.696093
1.54,6,36.711719
1.77,29,36.777305
1.64,16,36.812767
1.75,27,37.06183
1.6,12,37.077454
1.65,17,37.108809
1.59,11,37.140088
1.77,29,37.186963
1.66,18,37.217955
1.61,13,37.249223
1.51,3,37.249223
1.61,13,37.264848
1.78,30,37.493186
1.7,22,37.54179
1.68,20,37.574272
1.61,13,37.605522
1.71,23,37.646152
1.63,15,37.681625
1.63,15,37.890872
1.62,14,37.90852
1.59,12,37.924145
1.7,22,37.97102
1.64,16,38.008638
1.66,18,38.039909
1.69,21,38.07116
1.62,14,38.112772
1.74,26,38.336703
1.63,16,38.357956
1.65,17,38.389206
1.71,25,38.44445
1.71,23,38.486737
1.54,7,38.486737
1.76,28,38.719035
1.7,22,38.750286
1.62,15,38.788786
1.74,26,38.835681
1.77,29,38.889646
1.67,19,38.921133
1.66,18,39.151393
1.59,11,39.167038
1.69,21,39.213158
1.63,17,39.244434
1.7,22,39.291309
1.56,8,39.291309
1.69,21,39.341948
1.62,14,39.373198
1.52,4,39.546263
1.68,20,39.593158
1.63,19,39.629519
1.69,21,39.666071
1.58,10,39.687848
1.71,23,39.7191
1.57,9,39.734725
1.67,19,39.783668
1.73,25,40.01495
1.51,3,40.01495
1.56,8,40.030575
1.7,22,40.090984
1.62,14,40.112817
1.75,27,40.159693
1.73,25,40.212864
1.54,6,40.212864
1.74,26,40.449368
1.67,19,40.475414
1.56,8,40.491041
1.77,29,40.554449
1.7,22,40.5857
1.78,30,40.822205
1.71,23,40.875355
1.63,15,40.890999
1.59,11,40.922249
1.7,22,40.953499
1.65,17,40.999379
1.61,13,41.015004
1.57,9,41.030629
1.74,26,41.270303
1.72,24,41.31802
1.72,24,41.349298
1.66,20,41.396848
1.59,11,41.413798
1.7,22,41.460692
1.56,8,41.460692
1.7,22,41.692017
1.59,11,41.707643
1.7,22,41.753923
1.72,24,41.785173
1.53,5,41.808723
1.56,8,41.823728
1.68,20,41.854479
1.76,28,42.085838
1.51,3,42.085838
1.71,23,42.132713
1.56,8,42.152039
1.79,33,42.210698
1.75,28,42.262293
1.7,22,42.296032
1.71,23,42.514987
1.72,24,42.561862
1.54,6,42.561862
1.74,26,42.623304
1.64,16,42.654553
1.6,12,42.670178
1.62,14,42.70034
1.72,24,42.922107
1.7,22,42.969003
1.64,16,43.008868
1.66,18,43.032783
1.74,26,43.079657
1.65,17,43.121187
1.63,15,43.152485
1.58,10,43.343028
1.64,16,43.374297
1.61,13,43.396219
1.63,15,43.442141
1.69,21,43.473425
1.64,16,43.504923
1.55,7,43.5203
1.59,11,43.545006
1.69,21,43.582935
1.69,21,43.813918
1.72,24,43.845167
1.63,15,43.880483
1.65,17,43.921184
1.73,25,43.954762
1.56,8,43.989
1.61,13,44.009928
1.61,13,44.212829
1.78,30,44.259954
1.7,23,44.312865
1.6,12,44.32852
1.7,22,44.375396
1.62,14,44.39152
1.63,15,44.4212
1.68,20,44.647185
1.57,9,44.663144
1.66,18,44.694478
1.71,23,44.743046
1.7,22,44.774573
1.56,12,44.805823
1.71,23,44.856654
1.74,26,45.126775
1.7,22,45.158025
1.69,21,45.208628
1.52,4,45.208628
1.56,8,45.2245
1.71,23,45.271462
1.6,12,45.305641
1.76,28,45.553684
1.7,22,45.600311
1.65,17,45.638833
1.59,11,45.654823
1.6,12,45.670462
1.61,13,45.70161
1.56,8,45.70161
1.69,21,45.74934
1.5,2,45.74934
1.59,11,45.780842
1.64,18,45.989976
1.7,22,46.044949
1.63,15,46.063794
1.64,16,46.095453
