#{"t_start": 1716406427.1951852, "env_id": "CenteringWorld-v0"}
r,l,t
-168.0,295,1.359203
2.0,61,1.464225
5.0,43,1.720175
19.0,51,1.807668
14.0,72,2.118954
46.0,87,2.250088
13.0,34,2.477226
41.0,52,2.574045
28.0,19,2.590697
14.0,7,2.606322
26.0,21,2.637572
20.0,7,2.653194
18.0,19,2.689719
15.0,11,2.869886
15.0,18,2.89911
25.0,20,2.924044
34.0,29,2.970918
25.0,15,3.00324
27.0,15,3.01889
28.0,16,3.05014
30.0,18,3.253262
44.0,38,3.316793
35.0,38,3.371979
32.0,27,3.421948
22.0,10,3.438725
34.0,21,3.652152
29.0,26,3.6887
23.0,16,3.719951
24.0,11,3.735577
39.0,30,3.788914
28.0,17,3.806565
43.0,45,4.080661
15.0,18,4.100083
41.0,31,4.162608
37.0,24,4.194928
31.0,21,4.415746
44.0,38,4.478242
23.0,12,4.508491
25.0,12,4.512526
22.0,11,4.543802
30.0,18,4.575052
29.0,17,4.590677
19.0,6,4.612445
43.0,31,4.840328
53.0,51,4.920954
33.0,24,4.954272
26.0,29,5.001173
48.0,36,5.223026
20.0,20,5.276137
39.0,26,5.318908
45.0,35,5.391923
27.0,14,5.411576
37.0,24,5.612579
72.0,68,5.724076
37.0,36,5.770951
37.0,28,5.979271
27.0,15,6.017628
18.0,14,6.029285
29.0,17,6.060559
37.0,24,6.10743
39.0,26,6.157387
31.0,18,6.353272
37.0,24,6.384549
20.0,7,6.400173
29.0,17,6.434506
47.0,41,6.489673
29.0,20,6.536548
25.0,12,6.695094
30.0,19,6.726346
18.0,5,6.74197
23.0,10,6.757591
38.0,27,6.81167
18.0,5,6.81167
30.0,22,6.858545
17.0,12,6.880255
21.0,18,6.907501
31.0,27,7.103417
36.0,23,7.150318
29.0,16,7.165943
20.0,7,7.181568
56.0,44,7.262839
52.0,43,7.502678
57.0,44,7.580457
25.0,12,7.596083
46.0,37,7.661731
28.0,15,7.857707
28.0,15,7.878394
20.0,7,7.894017
31.0,18,7.925268
10.0,1,7.925268
34.0,23,7.973135
48.0,40,8.032604
37.0,25,8.247157
25.0,14,8.262782
28.0,15,8.305441
22.0,9,8.312719
32.0,19,8.343994
42.0,29,8.390869
32.0,19,8.429398
38.0,33,8.644129
16.0,9,8.659754
27.0,16,8.691004
49.0,36,8.78293
27.0,46,8.884846
57.0,44,9.177644
19.0,10,9.197869
22.0,9,9.275066
53.0,42,9.517174
10.0,1,9.517174
20.0,7,9.532799
33.0,20,9.740222
18.0,5,9.759888
14.0,9,9.762496
21.0,8,9.77814
24.0,11,9.80939
35.0,23,9.84064
86.0,92,10.221178
21.0,8,10.234507
60.0,55,10.329309
77.0,65,10.627285
28.0,15,10.651302
64.0,51,10.737022
31.0,26,10.780465
72.0,63,11.063861
18.0,17,11.094013
32.0,23,11.133558
47.0,34,11.192093
23.0,10,11.384619
36.0,23,11.426322
60.0,47,11.511414
24.0,17,11.541392
40.0,27,11.5898
30.0,17,11.779495
39.0,26,11.827636
17.0,4,11.834844
84.0,79,11.975249
34.0,21,12.175315
62.0,72,12.30332
41.0,28,12.354453
30.0,17,12.3836
23.0,10,12.573147
21.0,10,12.590863
18.0,7,12.602274
29.0,16,12.631466
21.0,8,12.647734
24.0,11,12.667098
16.0,5,12.6753
22.0,11,12.694778
58.0,49,12.783702
33.0,21,12.989913
41.0,28,13.038945
28.0,19,13.076586
55.0,45,13.158714
24.0,11,13.179983
30.0,17,13.381178
72.0,69,13.505866
60.0,51,13.762183
29.0,16,13.795263
23.0,10,13.82543
43.0,31,13.928871
35.0,22,14.03172
18.0,5,14.045547
46.0,35,14.12753
60.0,48,14.436879
36.0,23,14.484748
34.0,23,14.539101
28.0,15,14.568253
59.0,46,14.832419
31.0,18,14.861468
26.0,13,14.882589
24.0,17,14.917645
48.0,39,14.994039
45.0,33,15.224765
56.0,43,15.30866
35.0,24,15.349977
23.0,18,15.379497
34.0,21,15.414086
24.0,11,15.586666
24.0,11,15.604981
28.0,15,15.631531
37.0,24,15.671652
47.0,36,15.73192
21.0,14,15.756479
27.0,18,15.785439
25.0,12,15.961372
39.0,26,16.002478
38.0,25,16.044605
68.0,63,16.15132
22.0,19,16.335367
46.0,33,16.393141
27.0,14,16.417076
46.0,33,16.473076
40.0,27,16.522464
50.0,50,16.764625
28.0,15,16.790885
29.0,16,16.818386
31.0,18,16.847274
40.0,33,16.903411
48.0,36,17.116942
43.0,30,17.168177
45.0,40,17.235784
42.0,32,17.45632
28.0,19,17.489959
36.0,23,17.531521
22.0,11,17.549687
32.0,19,17.580547
52.0,40,17.650412
24.0,13,17.672144
19.0,10,17.846246
27.0,18,17.876448
48.0,35,17.937307
44.0,36,17.996102
16.0,23,18.037561
32.0,19,18.228331
37.0,24,18.270096
49.0,36,18.338391
24.0,11,18.360917
28.0,15,18.388116
53.0,42,18.634066
35.0,22,18.675564
34.0,21,18.713106
24.0,11,18.733231
19.0,10,18.752484
31.0,18,18.787816
41.0,29,18.841508
35.0,22,19.047526
28.0,15,19.07757
41.0,29,19.12904
20.0,7,19.141485
37.0,28,19.195284
35.0,22,19.23398
25.0,18,19.442438
36.0,23,19.48753
26.0,13,19.509859
39.0,34,19.57147
45.0,32,19.630731
14.0,11,19.650389
24.0,11,19.843321
26.0,13,19.866495
24.0,12,19.888124
24.0,11,19.909858
21.0,8,19.923448
40.0,28,19.972476
57.0,44,20.05569
39.0,26,20.279834
31.0,22,20.326659
26.0,15,20.352552
18.0,5,20.36187
22.0,11,20.380786
33.0,20,20.421484
47.0,34,20.481935
61.0,49,20.741156
32.0,19,20.774846
35.0,23,20.817082
23.0,12,20.843272
24.0,15,20.869141
32.0,19,21.075613
47.0,37,21.146457
29.0,16,21.175699
21.0,20,21.210846
19.0,14,21.242461
36.0,25,21.285878
44.0,35,21.521353
30.0,17,21.557876
26.0,15,21.584074
35.0,23,21.624608
17.0,4,21.633302
31.0,20,21.672542
19.0,14,21.697494
25.0,12,21.891124
38.0,25,21.937349
29.0,16,21.970675
21.0,8,21.984828
24.0,21,22.021524
29.0,16,22.051546
34.0,25,22.099468
33.0,20,22.304776
34.0,27,22.355809
30.0,17,22.389001
52.0,39,22.458884
37.0,36,22.52559
27.0,16,22.726602
28.0,19,22.760116
29.0,16,22.794394
37.0,24,22.838142
29.0,20,22.874851
27.0,14,22.903703
32.0,19,22.938172
41.0,30,23.162372
47.0,38,23.240285
35.0,22,23.282053
32.0,19,23.32089
36.0,24,23.539171
26.0,13,23.56237
17.0,4,23.569331
20.0,7,23.581839
23.0,10,23.600555
47.0,34,23.665087
52.0,41,23.744183
32.0,19,23.955817
20.0,9,23.972312
33.0,20,24.009066
27.0,16,24.042298
42.0,29,24.09311
32.0,19,24.130826
22.0,9,24.147209
40.0,29,24.391629
29.0,16,24.420914
18.0,9,24.437966
21.0,10,24.456241
34.0,21,24.491631
42.0,29,24.538296
50.0,38,24.598915
30.0,17,24.780825
46.0,35,24.837466
54.0,42,24.905452
27.0,14,24.927766
26.0,17,24.957248
24.0,15,25.135957
68.0,56,25.226194
24.0,11,25.248581
27.0,14,25.271388
22.0,9,25.288044
25.0,12,25.308406
22.0,9,25.323843
34.0,21,25.530791
21.0,8,25.543423
20.0,23,25.580882
30.0,17,25.607486
23.0,10,25.623697
40.0,27,25.666629
38.0,25,25.713614
36.0,23,25.933593
35.0,22,25.968302
32.0,19,26.000429
33.0,20,26.032436
31.0,18,26.061356
15.0,2,26.063918
25.0,12,26.082333
23.0,14,26.106735
30.0,25,26.31349
32.0,21,26.348741
27.0,14,26.37294
41.0,28,26.419429
42.0,30,26.469641
31.0,22,26.675491
39.0,27,26.71957
38.0,25,26.759064
38.0,27,26.801686
25.0,16,26.827918
27.0,14,26.850923
27.0,14,27.041403
28.0,15,27.066802
31.0,18,27.09684
29.0,20,27.130841
44.0,31,27.180062
21.0,8,27.19235
45.0,33,27.429262
15.0,2,27.429262
17.0,4,27.444
23.0,18,27.477294
30.0,17,27.508546
25.0,20,27.55542
34.0,23,27.602294
26.0,13,27.633544
23.0,10,27.64917
43.0,30,27.883543
40.0,27,27.93042
32.0,19,27.961668
26.0,14,27.99292
28.0,15,28.008544
32.0,19,28.039794
48.0,35,28.258933
31.0,20,28.290183
28.0,16,28.321433
103.0,91,28.665183
