#{"t_start": 1716406427.191909, "env_id": "CenteringWorld-v0"}
r,l,t
-210.0,377,1.502603
14.0,259,2.300265
23.0,83,2.609598
23.0,10,2.625223
60.0,64,2.895753
47.0,37,2.942945
31.0,19,2.974194
38.0,31,3.022166
30.0,26,3.239825
21.0,9,3.26495
42.0,32,3.318677
27.0,14,3.328356
50.0,43,3.406506
34.0,21,3.615283
23.0,15,3.647967
34.0,21,3.676353
40.0,45,3.758422
26.0,18,3.786473
39.0,28,3.825466
28.0,15,4.033597
25.0,12,4.064847
15.0,19,4.099359
21.0,20,4.119006
50.0,41,4.198205
36.0,28,4.419022
17.0,6,4.434647
19.0,7,4.434647
37.0,39,4.515802
30.0,17,4.547078
23.0,10,4.562703
31.0,19,4.593953
52.0,50,4.856662
44.0,33,4.908604
14.0,21,4.945186
33.0,22,4.973199
30.0,17,5.004449
33.0,21,5.195045
57.0,51,5.290907
33.0,22,5.337811
19.0,6,5.353432
27.0,16,5.386363
26.0,14,5.399199
37.0,27,5.615855
33.0,20,5.647124
17.0,12,5.66275
17.0,4,5.66275
23.0,11,5.678372
32.0,20,5.711707
20.0,16,5.742976
41.0,28,5.951297
20.0,7,5.966922
29.0,16,5.982547
52.0,40,6.04821
43.0,59,6.160663
33.0,23,6.3722
29.0,16,6.387825
18.0,5,6.40345
38.0,25,6.448199
32.0,20,6.477324
18.0,15,6.492949
26.0,46,6.729622
19.0,10,6.745246
74.0,62,6.846196
31.0,78,7.137969
24.0,11,7.153594
21.0,8,7.169219
28.0,25,7.219214
26.0,13,7.234865
33.0,20,7.281741
25.0,12,7.45249
15.0,2,7.46812
17.0,13,7.490325
21.0,12,7.505954
26.0,13,7.536834
21.0,9,7.552484
32.0,19,7.583734
21.0,11,7.599359
44.0,31,7.649357
20.0,8,7.665007
18.0,19,7.866022
25.0,12,7.88167
13.0,8,7.897294
25.0,12,7.912919
37.0,25,7.969643
59.0,53,8.050889
34.0,24,8.266058
36.0,24,8.314994
20.0,9,8.315995
28.0,30,8.37852
23.0,10,8.394145
38.0,25,8.448326
39.0,39,8.66303
33.0,20,8.709905
20.0,7,8.72553
39.0,27,8.787911
33.0,20,8.836963
30.0,17,8.872168
27.0,14,9.097852
23.0,10,9.117835
69.0,59,9.407122
24.0,15,9.4892
45.0,45,9.743498
32.0,19,9.781416
23.0,10,9.79704
27.0,14,9.828291
30.0,17,9.859541
51.0,39,9.92929
56.0,45,10.22114
