#{"t_start": 1716406427.1909091, "env_id": "CenteringWorld-v0"}
r,l,t
-217.0,356,1.468501
-10.0,27,1.511955
20.0,169,2.167977
23.0,50,2.254364
23.0,17,2.270015
19.0,7,2.28564
33.0,29,2.512753
48.0,54,2.594973
47.0,66,2.858537
31.0,23,2.905391
38.0,36,2.959569
20.0,19,2.994221
43.0,51,3.240824
28.0,15,3.266954
32.0,26,3.315049
24.0,13,3.329356
33.0,34,3.376256
20.0,10,3.407506
16.0,19,3.439751
19.0,12,3.631908
34.0,21,3.661695
23.0,10,3.677352
35.0,24,3.724227
34.0,23,3.768122
48.0,39,3.826466
21.0,8,4.018969
29.0,23,4.065847
31.0,19,4.104359
24.0,12,4.120006
30.0,19,4.151255
46.0,63,4.435647
22.0,12,4.451272
25.0,12,4.482518
42.0,44,4.548078
86.0,86,4.878355
27.0,15,4.893979
29.0,21,4.92523
21.0,8,4.951262
24.0,13,4.958548
32.0,19,4.989825
29.0,19,5.180394
50.0,44,5.277976
25.0,12,5.291907
24.0,11,5.323184
25.0,22,5.354432
10.0,7,5.378775
31.0,18,5.400199
28.0,18,5.600052
35.0,22,5.632499
44.0,31,5.679372
33.0,20,5.712707
10.0,1,5.712707
28.0,15,5.743976
48.0,35,5.952297
39.0,28,5.999172
45.0,32,6.04921
26.0,13,6.08046
45.0,39,6.146016
28.0,15,6.349315
21.0,8,6.357548
27.0,14,6.3732
32.0,20,6.404449
29.0,30,6.462673
40.0,35,6.525199
29.0,16,6.69937
29.0,16,6.730622
56.0,47,6.8003
30.0,17,6.831571
49.0,40,6.896133
24.0,13,7.077462
34.0,21,7.107693
32.0,19,7.138969
36.0,24,7.185844
22.0,19,7.220214
26.0,13,7.25149
23.0,10,7.267115
19.0,6,7.267115
55.0,46,7.525269
18.0,5,7.534834
20.0,7,7.537834
28.0,15,7.569108
17.0,4,7.569108
30.0,17,7.600359
15.0,2,7.600359
36.0,23,7.650357
20.0,7,7.666007
27.0,14,7.835944
31.0,18,7.88267
26.0,13,7.898293
18.0,5,7.913919
32.0,20,7.945173
44.0,55,8.03688
27.0,16,8.235808
41.0,28,8.282683
41.0,28,8.332645
27.0,14,8.363895
23.0,10,8.37952
34.0,21,8.425421
33.0,21,8.449326
23.0,10,8.632754
43.0,30,8.679655
19.0,20,8.728496
77.0,80,9.10588
46.0,39,9.189894
41.0,29,9.432848
30.0,19,9.505825
11.0,11,9.52145
25.0,12,9.537075
37.0,24,9.766772
51.0,38,9.829291
24.0,11,9.860541
42.0,31,9.914665
26.0,13,9.93029
45.0,32,10.203411
53.0,40,10.272133
22.0,13,10.295127
27.0,14,10.318086
26.0,21,10.353255
21.0,12,10.375055
34.0,21,10.599675
74.0,65,10.706762
29.0,16,10.733008
21.0,8,10.746177
32.0,19,10.778354
39.0,26,10.999776
18.0,5,11.007772
22.0,15,11.032997
27.0,14,11.056419
20.0,7,11.068137
28.0,15,11.093838
37.0,24,11.135387
43.0,30,11.188261
38.0,32,11.419704
31.0,20,11.455545
30.0,17,11.484821
44.0,31,11.542127
33.0,21,11.57898
35.0,22,11.77895
24.0,11,11.798324
50.0,40,11.870637
31.0,18,11.902396
35.0,23,11.945101
20.0,12,11.966491
25.0,14,11.990482
22.0,9,12.169171
58.0,48,12.255094
