#{"t_start": 1716406427.1859937, "env_id": "CenteringWorld-v0"}
r,l,t
-230.0,441,1.800989
30.0,72,2.110379
22.0,12,2.133335
33.0,106,2.30618
27.0,51,2.548918
30.0,35,2.615514
9.0,23,2.646763
26.0,17,2.680445
15.0,17,2.863452
31.0,30,2.91759
34.0,34,2.964485
10.0,1,2.964485
30.0,26,3.012431
27.0,31,3.059332
24.0,19,3.270865
30.0,25,3.303146
17.0,17,3.334271
19.0,7,3.349921
32.0,21,3.381171
16.0,7,3.381171
26.0,13,3.412421
23.0,13,3.437818
34.0,22,3.653882
30.0,17,3.682268
22.0,13,3.697891
16.0,13,3.713518
31.0,19,3.744768
25.0,16,3.776038
67.0,112,4.156171
15.0,2,4.156171
32.0,27,4.20412
27.0,17,4.219773
36.0,43,4.487434
22.0,10,4.509957
44.0,34,4.552993
37.0,24,4.599868
34.0,21,4.638432
65.0,65,4.91452
54.0,51,4.99474
29.0,22,5.20096
33.0,22,5.232217
39.0,26,5.296822
38.0,28,5.343726
37.0,30,5.405115
20.0,10,5.420768
28.0,18,5.614593
24.0,11,5.621771
23.0,11,5.637414
27.0,16,5.668665
40.0,34,5.717623
83.0,81,6.025788
56.0,47,6.101001
36.0,24,6.150932
33.0,32,6.362463
33.0,22,6.39374
45.0,51,6.48324
38.0,41,6.704286
33.0,29,6.751162
46.0,36,6.820861
36.0,28,6.867737
42.0,30,6.916693
31.0,24,7.112609
39.0,26,7.15951
21.0,8,7.15951
16.0,3,7.175134
35.0,23,7.223129
47.0,38,7.287656
30.0,17,7.474035
25.0,13,7.49624
40.0,27,7.542749
24.0,13,7.574024
25.0,13,7.589649
24.0,12,7.605274
18.0,7,7.620899
36.0,23,7.670922
25.0,12,7.686547
55.0,46,7.918834
56.0,44,8.003282
26.0,13,8.035247
23.0,10,8.041796
32.0,29,8.256348
32.0,19,8.287599
53.0,45,8.36881
28.0,17,8.40006
36.0,23,8.454242
31.0,20,8.63767
52.0,42,8.71582
27.0,18,8.771311
19.0,30,8.840913
33.0,20,8.881768
22.0,9,9.097721
36.0,23,9.151795
37.0,39,9.317422
40.0,27,9.495115
65.0,52,9.771688
51.0,40,9.849831
26.0,17,9.883488
28.0,16,9.903955
20.0,7,9.91958
28.0,15,9.95083
59.0,48,10.24054
18.0,5,10.248996
11.0,10,10.267068
28.0,19,10.300043
35.0,23,10.338501
31.0,18,10.3697
32.0,21,10.405185
23.0,14,10.617134
37.0,24,10.655762
28.0,21,10.690659
24.0,23,10.729575
24.0,11,10.747689
24.0,11,10.765578
29.0,16,10.792721
91.0,84,11.113464
48.0,36,11.1739
76.0,72,11.477308
21.0,8,11.491736
23.0,28,11.542808
45.0,32,11.601016
37.0,25,11.80531
30.0,17,11.836828
58.0,45,11.916918
35.0,22,11.957327
30.0,18,11.988714
27.0,14,12.176215
46.0,34,12.237068
41.0,29,12.28766
44.0,31,12.344072
21.0,8,12.358071
33.0,21,12.566683
71.0,72,12.694613
37.0,25,12.740662
28.0,23,12.781457
36.0,25,12.994816
19.0,14,13.019844
24.0,11,13.038604
22.0,10,13.05846
36.0,23,13.101268
21.0,16,13.130524
39.0,27,13.181174
21.0,8,13.196828
41.0,33,13.424167
30.0,17,13.454717
47.0,34,13.51888
19.0,6,13.52982
33.0,20,13.565665
39.0,26,13.778162
30.0,17,13.819414
23.0,10,13.846361
26.0,15,13.896398
17.0,20,13.995204
18.0,11,14.032661
33.0,20,14.083977
43.0,31,14.357625
25.0,18,14.396496
28.0,15,14.430836
22.0,9,14.450593
24.0,11,14.473244
22.0,13,14.499583
38.0,32,14.571502
31.0,18,14.61079
37.0,24,14.829785
21.0,8,14.843855
29.0,18,14.872585
33.0,20,14.903636
33.0,22,14.95821
41.0,28,15.006469
26.0,13,15.028769
25.0,12,15.21807
48.0,36,15.293263
62.0,53,15.384455
30.0,17,15.413064
31.0,18,15.597033
34.0,23,15.634956
22.0,9,15.651695
34.0,21,15.686692
19.0,8,15.700805
25.0,12,15.72039
24.0,15,15.746403
51.0,38,15.963826
28.0,17,15.99315
22.0,9,16.007247
18.0,5,16.014632
59.0,46,16.091551
