#{"t_start": 1716406427.1898985, "env_id": "CenteringWorld-v0"}
r,l,t
-138.0,256,1.095989
19.0,66,1.408754
-10.0,141,1.833784
15.0,17,1.862939
22.0,56,2.137712
33.0,96,2.302276
26.0,16,2.498138
18.0,17,2.529388
11.0,34,2.580331
23.0,38,2.642859
27.0,18,2.65848
74.0,88,2.976205
47.0,45,3.039802
11.0,17,3.241835
36.0,41,3.318656
33.0,21,3.346016
43.0,37,3.408516
45.0,33,3.632919
21.0,18,3.662705
80.0,86,3.811851
24.0,17,4.01998
27.0,22,4.066858
20.0,12,4.091922
42.0,30,4.136641
19.0,6,4.136641
34.0,24,4.192012
26.0,14,4.200215
42.0,40,4.452283
35.0,23,4.506052
37.0,24,4.533463
54.0,47,4.621449
21.0,8,4.634527
26.0,13,4.825188
22.0,9,4.850241
17.0,6,4.860716
15.0,4,4.863716
33.0,20,4.89499
33.0,21,4.92624
17.0,4,4.92624
28.0,22,4.97521
22.0,17,4.990835
34.0,24,5.197056
64.0,63,5.324195
21.0,38,5.396207
56.0,51,5.633509
84.0,81,5.760612
27.0,14,5.953307
35.0,28,6.000183
16.0,15,6.030571
21.0,8,6.034571
37.0,26,6.081471
32.0,21,6.112717
25.0,14,6.147027
17.0,7,6.162673
26.0,28,6.37421
70.0,80,6.49496
24.0,12,6.52621
34.0,21,6.700381
39.0,26,6.747257
65.0,58,6.848206
67.0,55,7.107704
51.0,41,7.171229
65.0,68,7.299376
80.0,68,7.570119
28.0,17,7.60137
58.0,53,7.865032
38.0,26,7.899304
29.0,16,7.930555
34.0,21,7.978421
25.0,12,7.999377
10.0,25,8.037891
31.0,18,8.077425
16.0,3,8.236819
25.0,12,8.252443
29.0,16,8.283694
24.0,11,8.315005
32.0,20,8.34928
39.0,27,8.396155
38.0,35,8.450337
23.0,10,8.633765
29.0,16,8.665041
28.0,15,8.680665
28.0,15,8.711915
65.0,54,8.846943
21.0,10,8.867939
32.0,19,9.102911
39.0,26,9.163695
31.0,18,9.199097
19.0,41,9.49121
20.0,9,9.506836
20.0,7,9.52246
34.0,23,9.745508
37.0,28,9.799051
30.0,21,9.830301
32.0,20,9.879583
33.0,26,9.915675
27.0,17,9.946926
12.0,5,9.962551
17.0,4,9.962551
29.0,16,10.206434
22.0,11,10.22415
31.0,18,10.256532
35.0,22,10.294138
29.0,18,10.324145
25.0,12,10.344084
54.0,42,10.605368
21.0,12,10.624246
22.0,9,10.638856
58.0,46,10.715854
25.0,12,10.735628
20.0,8,10.74821
19.0,7,10.759659
38.0,27,10.805353
23.0,12,11.003783
41.0,28,11.051159
21.0,8,11.064207
31.0,18,11.094849
45.0,32,11.150679
33.0,27,11.19738
32.0,19,11.405682
22.0,11,11.426628
59.0,47,11.509528
19.0,12,11.532609
31.0,18,11.563894
18.0,5,11.572204
16.0,3,11.577547
20.0,23,11.77996
38.0,25,11.825922
19.0,6,11.836923
28.0,15,11.86283
47.0,34,11.924945
24.0,11,11.944112
15.0,2,11.948243
34.0,21,11.984809
41.0,29,12.197856
43.0,30,12.252473
28.0,17,12.281755
54.0,41,12.355545
41.0,42,12.601259
21.0,8,12.615069
44.0,31,12.672146
33.0,21,12.70878
64.0,51,12.969739
29.0,17,13.000291
28.0,19,13.033624
29.0,16,13.063772
34.0,21,13.102589
29.0,16,13.131635
35.0,24,13.177269
50.0,37,13.414006
21.0,8,13.427761
29.0,16,13.455657
39.0,26,13.50562
34.0,21,13.544076
33.0,26,13.593205
29.0,16,13.78481
25.0,12,13.818506
37.0,26,13.892493
29.0,16,13.974795
33.0,20,14.048547
36.0,27,14.111854
47.0,54,14.435969
33.0,20,14.477682
