#{"t_start": 1716406427.1929092, "env_id": "CenteringWorld-v0"}
r,l,t
-220.0,370,1.489133
6.0,74,1.797433
15.0,89,2.134702
58.0,112,2.495127
22.0,17,2.510753
32.0,48,2.592973
22.0,20,2.624223
34.0,35,2.686722
30.0,19,2.872162
19.0,13,2.901386
18.0,14,2.910674
15.0,23,2.957569
39.0,27,3.005516
18.0,13,3.021166
19.0,8,3.036791
29.0,19,3.238824
32.0,22,3.264954
28.0,18,3.29623
56.0,71,3.422193
29.0,18,3.629908
29.0,17,3.659694
36.0,25,3.690976
35.0,27,3.737853
51.0,39,3.808841
38.0,25,4.032597
47.0,42,4.102359
30.0,19,4.13363
24.0,11,4.149255
44.0,58,4.433647
51.0,45,4.514802
26.0,13,4.530453
58.0,46,4.614721
37.0,31,4.842604
50.0,49,4.92323
25.0,16,4.951544
56.0,54,5.194045
39.0,28,5.240921
26.0,14,5.280587
48.0,35,5.33681
29.0,18,5.381657
35.0,22,5.413852
29.0,16,5.607677
44.0,32,5.646124
33.0,20,5.677372
58.0,51,5.773226
19.0,6,5.773226
27.0,14,5.965922
28.0,25,5.997172
24.0,11,6.029561
18.0,5,6.031561
24.0,11,6.04721
30.0,17,6.07846
23.0,10,6.094085
38.0,25,6.144016
58.0,49,6.386825
40.0,31,6.447199
38.0,60,6.538824
13.0,12,6.712996
56.0,50,6.7983
24.0,15,6.829571
56.0,51,6.909777
22.0,40,7.136969
32.0,19,7.168219
28.0,15,7.199469
46.0,34,7.24949
33.0,20,7.296365
27.0,14,7.467119
47.0,38,7.535834
69.0,56,7.648356
35.0,22,7.833944
29.0,16,7.865022
30.0,17,7.896293
24.0,11,7.911919
28.0,15,7.943173
34.0,22,7.980713
37.0,48,8.233808
35.0,24,8.280683
26.0,14,8.310993
36.0,24,8.34627
24.0,11,8.361895
29.0,16,8.393145
22.0,19,8.431674
28.0,15,8.462951
21.0,8,8.630754
38.0,26,8.677655
12.0,11,8.69328
26.0,13,8.727453
30.0,23,8.780926
14.0,11,8.804342
24.0,19,8.849943
15.0,8,8.866952
20.0,7,8.881195
16.0,7,9.092804
24.0,11,9.114883
32.0,22,9.166822
34.0,21,9.218406
28.0,16,9.401698
30.0,17,9.4882
24.0,11,9.503825
37.0,28,9.55642
35.0,22,9.780416
34.0,21,9.811666
28.0,29,9.877864
26.0,13,9.89704
16.0,3,9.89704
30.0,17,9.928289
38.0,37,10.207662
31.0,18,10.238783
23.0,24,10.281134
30.0,17,10.309652
25.0,16,10.33676
32.0,20,10.371252
40.0,31,10.611874
22.0,9,10.626507
48.0,40,10.693609
22.0,11,10.711842
25.0,22,10.747638
28.0,15,10.773108
40.0,31,11.002773
23.0,10,11.019068
28.0,27,11.064505
41.0,30,11.116182
16.0,15,11.142953
26.0,17,11.171227
29.0,16,11.199399
19.0,6,11.385275
22.0,13,11.409704
26.0,13,11.43172
40.0,35,11.494195
16.0,5,11.503545
25.0,21,11.541164
24.0,19,11.574536
18.0,11,11.595366
29.0,16,11.783791
17.0,4,11.790151
54.0,48,11.877068
35.0,22,11.917935
11.0,10,11.935893
28.0,15,11.962179
27.0,14,11.986447
22.0,9,12.165133
46.0,45,12.245402
17.0,4,12.253286
26.0,13,12.275429
17.0,4,12.282571
28.0,15,12.308794
45.0,34,12.370371
34.0,21,12.578752
25.0,12,12.59948
44.0,32,12.658011
23.0,10,12.675397
37.0,24,12.718103
33.0,20,12.756195
52.0,41,12.99728
46.0,33,13.056854
29.0,16,13.087454
25.0,12,13.108732
51.0,50,13.370025
22.0,13,13.395082
31.0,18,13.426957
23.0,10,13.444114
21.0,9,13.460985
38.0,29,13.51502
16.0,9,13.531835
46.0,33,13.594194
67.0,70,13.988289
24.0,11,14.025745
33.0,20,14.077062
23.0,10,14.100056
24.0,11,14.125861
37.0,24,14.38121
64.0,55,14.500669
37.0,24,14.554887
35.0,22,14.602052
45.0,32,14.834695
46.0,38,14.896054
38.0,25,14.95483
20.0,7,14.966712
36.0,23,15.00619
21.0,10,15.023909
73.0,62,15.313967
34.0,23,15.354253
17.0,5,15.362253
29.0,16,15.387958
24.0,15,15.412459
68.0,55,15.660068
20.0,7,15.671814
24.0,11,15.690707
36.0,23,15.728018
55.0,42,15.798769
37.0,24,15.994304
37.0,24,16.032642
28.0,15,16.057244
26.0,13,16.079651
91.0,78,16.366105
22.0,11,16.385701
64.0,52,16.473328
50.0,37,16.540236
33.0,20,16.731145
58.0,56,16.826985
29.0,16,16.852666
33.0,21,16.888808
25.0,12,16.908803
18.0,5,16.916898
38.0,25,17.111926
42.0,29,17.160878
56.0,49,17.245329
16.0,3,17.25053
22.0,13,17.272795
42.0,29,17.489531
32.0,21,17.526561
77.0,64,17.63591
14.0,3,17.6409
46.0,35,17.856958
39.0,28,17.903664
36.0,23,17.944583
20.0,21,17.979084
60.0,55,18.232768
32.0,20,18.267222
18.0,5,18.275558
48.0,36,18.34667
23.0,10,18.364643
29.0,16,18.394268
48.0,36,18.627819
28.0,19,18.665726
45.0,34,18.726598
46.0,38,18.798682
9.0,12,18.820599
25.0,12,18.843363
22.0,29,19.06224
27.0,14,19.090225
51.0,41,19.164794
23.0,16,19.19556
20.0,8,19.210106
27.0,15,19.236256
29.0,16,19.441581
47.0,34,19.504826
28.0,15,19.531346
31.0,18,19.562277
30.0,19,19.601775
42.0,31,19.655877
18.0,5,19.838465
49.0,36,19.904986
42.0,29,19.955009
36.0,23,19.997695
30.0,17,20.031803
60.0,47,20.29455
39.0,28,20.349926
29.0,16,20.377803
19.0,14,20.403852
45.0,33,20.466401
21.0,9,20.48221
17.0,4,20.656998
15.0,6,20.668463
59.0,46,20.753815
23.0,11,20.77352
28.0,19,20.808061
27.0,16,20.841511
35.0,26,20.887317
27.0,14,21.084903
29.0,16,21.114663
32.0,20,21.154836
32.0,19,21.188377
38.0,26,21.236162
46.0,37,21.478857
29.0,17,21.510055
29.0,19,21.545507
27.0,14,21.573896
26.0,14,21.598637
52.0,42,21.678868
50.0,37,21.916475
38.0,27,21.970647
65.0,58,22.077877
18.0,9,22.094516
57.0,44,22.344543
26.0,13,22.368901
21.0,10,22.389164
19.0,12,22.41046
42.0,29,22.463208
20.0,15,22.493405
30.0,21,22.529867
67.0,54,22.803842
21.0,8,22.818848
31.0,18,22.850824
24.0,23,22.896793
24.0,13,22.920512
18.0,5,22.928807
26.0,13,23.123781
36.0,23,23.164648
9.0,16,23.19458
61.0,50,23.294744
33.0,26,23.347972
18.0,5,23.356612
59.0,47,23.619641
25.0,14,23.644669
18.0,5,23.652716
27.0,14,23.678046
21.0,8,23.693873
30.0,17,23.728906
35.0,22,23.768863
81.0,82,24.096386
36.0,23,24.1416
30.0,20,24.177263
31.0,22,24.409609
20.0,7,24.42319
15.0,2,24.426523
44.0,32,24.48416
31.0,18,24.512423
32.0,19,24.544369
36.0,23,24.580037
30.0,17,24.762584
35.0,23,24.798653
45.0,33,24.852514
37.0,24,24.891504
66.0,53,25.133253
45.0,32,25.185764
17.0,4,25.191717
19.0,24,25.230475
34.0,21,25.269075
25.0,12,25.289905
32.0,20,25.324118
23.0,11,25.515705
23.0,10,25.531413
14.0,9,25.544658
36.0,23,25.583158
34.0,21,25.616681
23.0,10,25.632157
41.0,28,25.675963
25.0,12,25.700636
32.0,19,25.914452
75.0,64,26.020564
63.0,58,26.278306
38.0,25,26.32116
34.0,21,26.35684
25.0,20,26.389913
37.0,24,26.430498
44.0,32,26.483231
46.0,34,26.707311
20.0,7,26.719846
68.0,55,26.807338
79.0,68,27.087556
22.0,13,27.108574
24.0,11,27.128275
44.0,31,27.177358
30.0,19,27.207312
25.0,12,27.225831
47.0,34,27.463945
20.0,11,27.495197
37.0,28,27.557696
34.0,24,27.60457
33.0,20,27.63582
27.0,14,27.667071
32.0,19,27.885819
70.0,61,27.995196
32.0,19,28.026446
25.0,12,28.04207
61.0,56,28.292459
40.0,27,28.354958
33.0,20,28.386208
22.0,13,28.401834
51.0,38,28.636209
54.0,41,28.714334
51.0,40,28.792459
19.0,6,28.808084
14.0,9,28.823709
25.0,12,28.839333
27.0,14,28.870583
23.0,10,29.042459
17.0,4,29.042459
40.0,33,29.104959
17.0,14,29.136209
21.0,18,29.167459
49.0,37,29.229959
34.0,21,29.433473
56.0,49,29.527224
36.0,23,29.5741
34.0,21,29.605348
32.0,19,29.636599
10.0,29,29.870974
21.0,9,29.902224
71.0,58,30.058474
34.0,21,30.105349
77.0,71,30.480349
25.0,12,30.5116
21.0,12,30.558473
33.0,20,30.589723
33.0,20,30.620974
33.0,20,30.808473
21.0,8,30.824097
26.0,13,30.855348
15.0,14,30.870973
14.0,13,30.902225
61.0,50,30.995974
26.0,13,31.011598
30.0,17,31.199098
59.0,47,31.29285
46.0,33,31.35535
38.0,26,31.41785
50.0,37,31.683475
31.0,18,31.714725
29.0,16,31.745974
26.0,13,31.777223
38.0,25,31.8241
47.0,34,31.8866
67.0,54,32.16785
42.0,29,32.230349
21.0,8,32.245974
25.0,12,32.277224
34.0,25,32.324098
19.0,6,32.522764
33.0,21,32.581607
60.0,52,32.681634
29.0,16,32.718382
41.0,28,32.772787
28.0,15,32.985891
50.0,37,33.070648
30.0,17,33.101898
26.0,13,33.13315
17.0,10,33.14869
30.0,21,33.202626
25.0,12,33.233876
37.0,24,33.432632
24.0,11,33.448256
33.0,20,33.486688
25.0,12,33.514865
28.0,15,33.532513
24.0,11,33.561744
24.0,15,33.582509
49.0,36,33.808728
24.0,11,33.826367
36.0,29,33.873242
25.0,12,33.913799
39.0,26,33.9514
24.0,11,33.967025
39.0,26,34.024241
54.0,44,34.257607
30.0,17,34.288893
37.0,24,34.320143
31.0,18,34.364878
26.0,17,34.389806
45.0,32,34.590823
