#{"t_start": 1716406427.1993203, "env_id": "CenteringWorld-v0"}
r,l,t
-178.0,325,1.403543
23.0,41,1.47436
0.0,104,1.836825
16.0,14,1.861867
1.0,26,1.907666
24.0,23,2.128291
31.0,23,2.159566
30.0,18,2.199143
24.0,30,2.245953
38.0,41,2.488716
46.0,88,2.617812
31.0,52,2.865751
24.0,17,2.903265
48.0,43,2.966783
36.0,33,3.014755
19.0,48,3.274194
24.0,11,3.289819
31.0,21,3.320945
22.0,10,3.336595
40.0,48,3.420813
27.0,16,3.623497
33.0,26,3.668941
36.0,23,3.700191
25.0,17,3.731441
30.0,23,3.762712
22.0,9,3.786776
29.0,16,3.802429
34.0,21,4.026186
28.0,15,4.057436
19.0,10,4.082752
26.0,14,4.095948
24.0,13,4.111594
40.0,36,4.187793
22.0,9,4.190793
15.0,9,4.206446
53.0,60,4.504356
29.0,17,4.524042
32.0,19,4.555291
28.0,15,4.586542
34.0,28,4.800141
35.0,23,4.849251
33.0,32,4.885568
31.0,18,4.916819
56.0,45,4.997038
22.0,12,5.171983
30.0,17,5.203261
50.0,43,5.299147
43.0,30,5.34602
35.0,26,5.391788
37.0,24,5.604444
30.0,18,5.624087
37.0,24,5.670961
35.0,28,5.704296
27.0,14,5.735565
37.0,25,5.766815
36.0,23,5.975136
32.0,27,6.02515
29.0,18,6.040799
28.0,16,6.072049
32.0,19,6.120915
35.0,24,6.153251
25.0,13,6.349137
36.0,27,6.380414
24.0,12,6.411663
52.0,52,6.485538
25.0,12,6.516788
28.0,27,6.706585
36.0,24,6.753456
17.0,9,6.772819
20.0,8,6.787889
36.0,23,6.82316
32.0,19,6.85441
29.0,17,6.887722
23.0,12,6.903366
63.0,57,7.146183
33.0,20,7.194638
55.0,43,7.258704
28.0,17,7.460708
23.0,12,7.482914
25.0,12,7.498543
26.0,15,7.529423
33.0,20,7.560697
33.0,24,7.607572
34.0,22,7.641945
69.0,56,7.905508
23.0,10,7.921133
19.0,7,7.936762
24.0,11,7.958239
51.0,39,8.028469
25.0,12,8.043478
44.0,41,8.274272
29.0,16,8.308583
47.0,43,8.386734
45.0,34,8.440915
28.0,23,8.639994
46.0,41,8.738475
23.0,10,8.757984
52.0,44,8.856574
26.0,15,9.084394
21.0,10,9.105661
17.0,4,9.113074
27.0,14,9.148599
28.0,18,9.183642
23.0,11,9.2335
24.0,11,9.382762
71.0,64,9.736086
37.0,24,9.789629
30.0,17,9.820879
52.0,39,9.890629
24.0,15,9.921878
33.0,22,9.953129
24.0,11,10.187069
23.0,10,10.203765
26.0,17,10.232372
43.0,30,10.284717
28.0,15,10.309675
16.0,7,10.322022
29.0,16,10.348011
28.0,15,10.375532
33.0,24,10.604252
29.0,16,10.629434
19.0,6,10.639217
23.0,10,10.655447
20.0,7,10.668055
24.0,12,10.6892
33.0,20,10.721802
39.0,26,10.764761
21.0,8,10.777329
39.0,26,11.000362
46.0,37,11.061727
51.0,38,11.127976
