#{"t_start": 1716406427.1951852, "env_id": "CenteringWorld-v0"}
r,l,t
-158.0,303,1.370152
-17.0,101,1.728521
17.0,36,1.790791
78.0,179,2.265739
37.0,48,2.524101
20.0,17,2.555351
41.0,45,2.621947
45.0,50,2.869886
22.0,12,2.889355
32.0,44,2.955293
10.0,1,2.955293
39.0,32,3.00324
10.0,1,3.00324
25.0,23,3.05014
27.0,19,3.255272
27.0,17,3.27833
15.0,2,3.27833
45.0,41,3.34073
25.0,21,3.371979
46.0,37,3.627632
35.0,22,3.657418
21.0,9,3.673076
36.0,23,3.704326
55.0,44,3.788914
55.0,43,4.045946
53.0,62,4.146979
47.0,34,4.194928
24.0,14,4.226207
36.0,24,4.446996
27.0,17,4.478242
44.0,32,4.528177
28.0,15,4.559427
25.0,14,4.575052
45.0,52,4.851282
30.0,18,4.874079
26.0,13,4.889703
24.0,15,4.920954
34.0,21,4.954272
30.0,17,4.985548
30.0,20,5.176118
41.0,53,5.282628
42.0,31,5.334534
29.0,16,5.372997
30.0,17,5.395923
30.0,17,5.591775
48.0,37,5.643848
32.0,22,5.675096
26.0,21,5.708431
29.0,17,5.7397
34.0,23,5.786576
26.0,13,5.963646
37.0,41,6.029285
29.0,16,6.060559
30.0,17,6.076184
66.0,62,6.368924
56.0,49,6.450235
22.0,9,6.458397
25.0,13,6.474048
26.0,20,6.505298
54.0,45,6.74197
52.0,51,6.827295
12.0,23,6.87417
62.0,52,7.103417
19.0,6,7.119068
34.0,21,7.150318
22.0,9,7.165943
21.0,12,7.202783
21.0,8,7.215938
29.0,24,7.247214
20.0,9,7.262839
27.0,16,7.449214
41.0,34,7.5253
22.0,12,7.533558
18.0,5,7.549208
23.0,10,7.564832
25.0,20,7.596083
32.0,19,7.64308
17.0,4,7.64608
40.0,28,7.857707
29.0,20,7.878394
41.0,28,7.940897
20.0,7,7.940897
28.0,15,7.978437
36.0,23,8.009715
63.0,53,8.278407
16.0,23,8.312719
20.0,9,8.328369
42.0,29,8.390869
26.0,17,8.424351
23.0,10,8.429398
53.0,40,8.659754
20.0,11,8.675379
28.0,15,8.706629
26.0,15,8.756181
19.0,13,8.782718
26.0,19,8.829648
15.0,10,8.850252
38.0,27,9.103909
34.0,24,9.158596
41.0,28,9.270812
36.0,23,9.47026
16.0,3,9.485924
24.0,11,9.501549
35.0,22,9.548424
25.0,24,9.762496
37.0,28,9.80939
26.0,13,9.84064
64.0,51,9.926013
54.0,48,10.228223
20.0,9,10.242868
21.0,8,10.257877
23.0,10,10.274857
24.0,11,10.293712
55.0,42,10.365652
15.0,6,10.375941
52.0,40,10.63063
33.0,31,10.681467
25.0,14,10.706042
24.0,11,10.724143
25.0,12,10.742923
24.0,11,10.760593
31.0,18,10.792026
34.0,22,11.007496
17.0,18,11.037042
0.0,21,11.072198
28.0,19,11.105272
29.0,16,11.133558
41.0,28,11.181341
31.0,18,11.387941
65.0,64,11.502269
71.0,60,11.771201
29.0,20,11.80689
28.0,16,11.836844
20.0,7,11.849144
28.0,17,11.878465
39.0,26,11.927659
47.0,38,11.993117
19.0,10,12.17312
30.0,20,12.209726
25.0,12,12.231877
28.0,15,12.257898
39.0,29,12.309705
32.0,19,12.34388
62.0,65,12.629436
45.0,35,12.692737
27.0,15,12.718952
79.0,67,13.008613
45.0,35,13.074586
13.0,8,13.088835
17.0,10,13.106456
30.0,17,13.137344
41.0,28,13.35871
33.0,22,13.40014
23.0,10,13.417132
28.0,16,13.445525
38.0,25,13.493097
26.0,14,13.517982
41.0,29,13.572221
33.0,20,13.772326
26.0,13,13.800259
60.0,48,13.991384
25.0,13,14.03172
27.0,14,14.06827
24.0,11,14.094221
26.0,13,14.123585
28.0,15,14.359946
69.0,56,14.480735
28.0,15,14.519342
24.0,11,14.541101
25.0,17,14.574354
49.0,37,14.822998
30.0,17,14.850547
20.0,8,14.863394
16.0,12,14.882589
38.0,28,14.946142
26.0,15,14.972407
18.0,5,14.980474
29.0,16,15.006973
25.0,12,15.196428
44.0,34,15.266434
42.0,29,15.320055
24.0,17,15.349977
36.0,23,15.387751
34.0,21,15.422678
33.0,21,15.611149
17.0,5,15.62008
21.0,8,15.634115
29.0,16,15.661792
39.0,27,15.705513
16.0,29,15.756479
62.0,49,15.992028
28.0,15,16.015948
49.0,37,16.077375
64.0,55,16.323236
27.0,14,16.349195
38.0,25,16.391868
23.0,22,16.427676
34.0,21,16.464497
30.0,17,16.494153
32.0,19,16.529525
54.0,41,16.754522
23.0,10,16.773251
52.0,41,16.842066
24.0,11,16.861758
26.0,15,16.887532
49.0,40,17.10658
16.0,3,17.11165
20.0,7,17.123208
29.0,16,17.150437
30.0,19,17.183034
30.0,17,17.212206
16.0,3,17.217781
39.0,26,17.261656
32.0,19,17.459741
40.0,27,17.508715
21.0,8,17.522285
36.0,25,17.564813
18.0,6,17.574688
38.0,25,17.617967
38.0,43,17.847282
15.0,14,17.87126
26.0,13,17.893004
37.0,24,17.935307
71.0,60,18.037561
30.0,25,18.240283
15.0,2,18.243283
39.0,26,18.287986
37.0,24,18.333855
35.0,22,18.376548
31.0,18,18.409689
31.0,22,18.618202
63.0,65,18.739962
71.0,62,19.021879
40.0,27,19.074634
33.0,31,19.12904
27.0,14,19.15478
25.0,12,19.179119
23.0,12,19.200607
98.0,93,19.544297
15.0,2,19.547532
24.0,11,19.569204
27.0,14,19.597498
15.0,24,19.639199
27.0,14,19.838192
47.0,38,19.908288
33.0,20,19.94315
22.0,9,19.959071
23.0,10,19.976592
28.0,15,20.008377
36.0,23,20.048545
27.0,14,20.252679
29.0,16,20.279834
39.0,30,20.340212
26.0,13,20.363064
32.0,19,20.398463
35.0,22,20.441529
71.0,58,20.713005
94.0,82,20.867141
21.0,16,21.068413
53.0,40,21.144458
25.0,12,21.166568
30.0,17,21.196346
22.0,14,21.222664
51.0,44,21.479015
21.0,12,21.500521
32.0,19,21.536031
35.0,22,21.579013
27.0,14,21.603697
26.0,17,21.634883
37.0,27,21.687343
30.0,17,21.889123
34.0,26,21.937349
30.0,17,21.972289
33.0,20,22.00682
26.0,15,22.033969
33.0,20,22.074664
21.0,14,22.099468
47.0,35,22.333204
29.0,16,22.363249
74.0,66,22.487391
72.0,59,22.765233
40.0,27,22.818347
33.0,20,22.853624
44.0,33,22.918236
22.0,9,22.934009
30.0,21,23.142195
27.0,16,23.171461
27.0,14,23.200719
32.0,19,23.240285
35.0,22,23.282053
59.0,46,23.544347
30.0,17,23.574852
20.0,13,23.59946
50.0,38,23.670698
25.0,12,23.693255
23.0,11,23.717425
30.0,17,23.748569
31.0,38,23.993186
29.0,18,24.031076
58.0,49,24.121329
23.0,10,24.139324
73.0,63,24.44789
80.0,68,24.559105
27.0,18,24.58767
45.0,32,24.792453
19.0,18,24.821551
25.0,12,24.842347
39.0,26,24.884459
29.0,18,24.913854
21.0,8,24.926237
42.0,29,25.129246
56.0,43,25.199604
28.0,19,25.229298
41.0,28,25.280268
30.0,19,25.313548
31.0,22,25.522494
58.0,45,25.594414
23.0,14,25.617227
44.0,34,25.671114
20.0,7,25.682452
80.0,67,25.98001
30.0,17,26.00844
43.0,31,26.057953
68.0,62,26.326126
25.0,12,26.346396
26.0,14,26.369712
23.0,14,26.392647
30.0,17,26.421529
68.0,55,26.68185
19.0,8,26.694475
33.0,20,26.727689
50.0,37,26.786082
26.0,13,26.806106
12.0,5,26.816302
22.0,9,26.830053
20.0,7,26.841899
26.0,13,26.862486
20.0,7,27.041403
37.0,24,27.081127
16.0,9,27.09684
22.0,17,27.125999
26.0,13,27.146765
30.0,17,27.173628
73.0,60,27.461669
30.0,22,27.508546
86.0,76,27.664795
31.0,23,27.883543
19.0,6,27.883543
47.0,34,27.946044
51.0,40,28.02417
37.0,24,28.05542
52.0,39,28.290183
38.0,26,28.337057
49.0,41,28.415184
21.0,8,28.430809
35.0,22,28.477683
56.0,43,28.712058
33.0,20,28.743308
53.0,41,28.821433
26.0,13,28.837057
26.0,13,28.868307
62.0,49,29.118308
35.0,22,29.149558
52.0,39,29.227684
26.0,13,29.243308
38.0,25,29.462449
47.0,36,29.524948
74.0,64,29.634323
42.0,29,29.868698
31.0,26,29.946824
60.0,47,30.071823
25.0,12,30.103073
17.0,4,30.118698
17.0,4,30.118698
29.0,16,30.165573
33.0,22,30.415572
39.0,26,30.478073
36.0,23,30.540575
42.0,29,30.603073
20.0,7,30.618698
30.0,17,30.649949
15.0,14,30.821821
27.0,14,30.837447
18.0,5,30.853072
23.0,10,30.868697
26.0,13,30.899949
36.0,23,30.931197
31.0,19,30.978073
21.0,8,30.978073
40.0,27,31.196822
17.0,4,31.196822
26.0,13,31.228072
23.0,10,31.243698
28.0,15,31.27495
33.0,20,31.321823
31.0,18,31.353074
31.0,18,31.384324
36.0,31,31.634326
31.0,18,31.681199
35.0,22,31.728072
21.0,8,31.743698
43.0,30,31.790572
52.0,40,31.868697
26.0,15,32.071824
21.0,8,32.08745
26.0,13,32.118698
19.0,6,32.134323
27.0,15,32.165574
29.0,16,32.196823
22.0,13,32.212448
36.0,24,32.274948
24.0,13,32.290572
18.0,7,32.306198
21.0,8,32.520489
21.0,8,32.536113
16.0,11,32.555599
50.0,37,32.632949
55.0,46,32.732953
23.0,10,32.755506
24.0,19,32.967928
34.0,21,33.014867
16.0,3,33.03506
12.0,29,33.083998
21.0,8,33.099622
35.0,22,33.146414
30.0,18,33.20035
56.0,43,33.445981
21.0,12,33.467686
79.0,69,33.580233
33.0,20,33.611503
19.0,8,33.795994
50.0,37,33.855341
18.0,5,33.855341
27.0,14,33.909523
33.0,20,33.933482
28.0,15,33.964749
15.0,2,33.964749
22.0,13,33.995998
30.0,21,34.177305
36.0,23,34.22418
41.0,28,34.270992
29.0,16,34.302242
42.0,29,34.362602
26.0,13,34.371888
20.0,7,34.38753
38.0,25,34.588547
24.0,11,34.604188
26.0,13,34.635438
28.0,15,34.669845
32.0,19,34.699176
25.0,12,34.714802
22.0,17,34.746052
39.0,35,34.968993
37.0,24,35.025397
23.0,11,35.03872
25.0,12,35.067747
17.0,4,35.067747
50.0,37,35.141909
30.0,17,35.173178
23.0,10,35.188803
44.0,33,35.398055
20.0,7,35.41368
34.0,22,35.454631
28.0,15,35.46794
33.0,20,35.514866
23.0,11,35.530491
27.0,14,35.563703
31.0,19,35.737667
24.0,11,35.772029
38.0,33,35.818936
29.0,16,35.850185
33.0,20,35.883623
33.0,20,35.930499
23.0,26,36.12433
58.0,45,36.213706
28.0,15,36.244992
28.0,15,36.260617
22.0,9,36.276242
23.0,10,36.309343
27.0,14,36.329528
40.0,27,36.574294
21.0,14,36.592937
42.0,33,36.67216
29.0,16,36.70005
33.0,20,36.7313
12.0,11,36.763714
41.0,29,37.046371
40.0,28,37.121345
25.0,12,37.156316
77.0,64,37.426194
29.0,16,37.45528
38.0,25,37.667061
29.0,16,37.713721
41.0,29,37.760612
47.0,34,37.830385
36.0,23,37.877301
28.0,15,38.083548
32.0,19,38.114831
16.0,3,38.114831
20.0,7,38.146452
24.0,11,38.162078
21.0,12,38.177703
38.0,25,38.23723
25.0,14,38.274349
61.0,49,38.567676
24.0,11,38.591961
17.0,12,38.630181
20.0,7,38.645842
35.0,22,38.711527
26.0,13,38.750472
28.0,15,38.800509
21.0,8,38.825525
37.0,24,39.067325
46.0,33,39.138467
63.0,51,39.239054
33.0,20,39.292362
64.0,54,39.550351
23.0,16,39.595027
37.0,24,39.65013
33.0,20,39.680472
19.0,6,39.696515
36.0,25,39.886925
18.0,5,39.902551
30.0,17,39.936793
39.0,26,39.975291
28.0,15,40.004534
22.0,9,40.019538
24.0,11,40.046587
38.0,25,40.093041
18.0,9,40.108666
26.0,13,40.304538
35.0,22,40.333952
18.0,5,40.349578
23.0,10,40.384028
27.0,16,40.415318
33.0,20,40.453603
28.0,15,40.481693
23.0,10,40.500411
32.0,19,40.531706
77.0,75,40.822214
36.0,25,40.861872
29.0,17,40.895722
23.0,14,40.924328
38.0,25,41.155092
26.0,13,41.170735
30.0,17,41.201984
34.0,23,41.257622
51.0,38,41.329796
55.0,47,41.609144
34.0,21,41.65626
31.0,19,41.696257
46.0,33,41.765521
47.0,34,42.018165
28.0,15,42.037819
40.0,30,42.084694
38.0,25,42.140117
34.0,21,42.196252
27.0,14,42.220323
51.0,38,42.511468
26.0,13,42.549834
27.0,14,42.581084
43.0,31,42.649974
8.0,33,42.722209
31.0,26,42.966548
16.0,7,42.979661
23.0,10,42.995287
27.0,14,43.030624
32.0,25,43.083167
50.0,39,43.175949
59.0,49,43.455462
30.0,17,43.482806
25.0,12,43.49843
26.0,13,43.535875
29.0,16,43.555583
60.0,47,43.815446
20.0,11,43.841376
20.0,7,43.858829
25.0,12,43.874454
25.0,24,43.921329
28.0,19,43.961839
23.0,10,43.979487
31.0,26,44.010737
59.0,47,44.326412
26.0,21,44.380523
26.0,13,44.396155
39.0,27,44.461376
41.0,28,44.5164
28.0,15,44.721642
28.0,15,44.752913
18.0,5,44.768538
28.0,17,44.804697
35.0,22,44.835949
25.0,13,44.86816
41.0,31,44.925751
18.0,5,44.937941
22.0,9,45.152622
34.0,21,45.200678
35.0,28,45.256756
29.0,16,45.297621
31.0,18,45.338334
39.0,26,45.385995
32.0,21,45.62142
37.0,24,45.672271
