#{"t_start": 1716406427.1822546, "env_id": "CenteringWorld-v0"}
r,l,t
-180.0,308,1.391394
-18.0,93,1.737271
17.0,37,1.800673
2.0,49,1.88312
14.0,130,2.27867
20.0,92,2.603627
39.0,50,2.687184
32.0,25,2.882817
28.0,22,2.921329
30.0,23,2.952599
22.0,10,2.968224
20.0,10,2.983849
63.0,63,3.269202
27.0,19,3.29126
33.0,25,3.338011
25.0,17,3.369285
21.0,9,3.369285
27.0,19,3.400536
48.0,41,3.662079
22.0,12,3.670349
39.0,27,3.717257
31.0,30,3.776777
31.0,21,3.803842
26.0,19,3.83512
74.0,67,4.12866
31.0,18,4.15991
19.0,6,4.175539
21.0,8,4.196193
33.0,21,4.223512
11.0,8,4.239138
28.0,16,4.444302
20.0,22,4.491173
35.0,22,4.525457
36.0,23,4.556732
35.0,23,4.603607
31.0,21,4.641171
22.0,11,4.832832
75.0,79,4.966202
28.0,23,4.998479
26.0,13,5.014104
30.0,17,5.2047
38.0,25,5.251575
18.0,5,5.267196
27.0,24,5.316212
25.0,16,5.347465
16.0,7,5.363086
26.0,18,5.396018
48.0,43,5.62551
28.0,17,5.656778
24.0,11,5.672404
21.0,8,5.688027
40.0,31,5.737006
21.0,8,5.737006
24.0,11,5.768256
42.0,36,5.976576
34.0,21,6.023451
25.0,16,6.042215
45.0,33,6.089115
36.0,23,6.150672
35.0,22,6.353427
20.0,9,6.366202
16.0,7,6.366202
32.0,21,6.413104
35.0,30,6.464165
45.0,42,6.533854
27.0,16,6.708025
36.0,38,6.770521
84.0,83,6.904788
22.0,10,7.086116
37.0,30,7.131999
42.0,46,7.224864
34.0,22,7.260145
68.0,59,7.515609
66.0,57,7.624638
23.0,10,7.64659
16.0,5,7.658011
15.0,15,7.674661
21.0,8,7.690286
25.0,14,7.875677
33.0,20,7.906948
20.0,7,7.922574
23.0,10,7.938199
37.0,29,7.991368
24.0,13,8.007021
34.0,25,8.060544
22.0,9,8.085069
29.0,16,8.260087
42.0,39,8.3413
16.0,3,8.3413
13.0,10,8.356924
67.0,54,8.457981
29.0,16,8.641409
24.0,13,8.672685
40.0,33,8.73715
25.0,14,8.773023
20.0,7,8.786723
