#{"t_start": 1716406427.1859937, "env_id": "CenteringWorld-v0"}
r,l,t
-203.0,367,1.491848
12.0,43,1.746037
18.0,45,1.82522
20.0,64,2.110379
20.0,16,2.141617
25.0,22,2.172892
37.0,57,2.27493
17.0,43,2.517668
31.0,21,2.548918
24.0,16,2.581236
42.0,37,2.631139
16.0,22,2.662385
27.0,21,2.863452
14.0,21,2.904416
34.0,25,2.933235
20.0,10,2.94886
25.0,12,2.980109
23.0,21,3.012431
34.0,22,3.043707
26.0,14,3.230089
33.0,24,3.271869
46.0,48,3.349921
28.0,25,3.396797
24.0,12,3.412421
29.0,29,3.636824
42.0,32,3.697891
26.0,16,3.713518
35.0,61,3.815756
17.0,4,3.831381
22.0,9,4.039513
61.0,53,4.124921
29.0,17,4.140546
22.0,9,4.1718
52.0,47,4.424937
32.0,22,4.456187
33.0,21,4.507899
23.0,11,4.521718
36.0,34,4.568618
42.0,34,4.638432
29.0,23,4.851991
41.0,28,4.898895
22.0,21,4.930145
28.0,19,4.963463
30.0,17,4.979115
27.0,14,5.010365
37.0,45,5.247836
24.0,12,5.28085
18.0,13,5.296822
18.0,18,5.343726
25.0,12,5.359347
43.0,32,5.405115
25.0,14,5.604967
27.0,14,5.621771
36.0,36,5.684288
23.0,12,5.708351
44.0,36,5.764517
28.0,15,5.780142
27.0,14,5.972837
33.0,22,6.004088
26.0,42,6.06975
39.0,26,6.116622
25.0,27,6.166578
21.0,21,6.362463
51.0,40,6.441694
43.0,31,6.48324
16.0,3,6.498865
59.0,48,6.719912
52.0,42,6.804215
17.0,8,6.805216
38.0,34,6.867737
25.0,12,6.896014
22.0,15,6.916693
34.0,21,7.111609
17.0,4,7.112609
41.0,28,7.15951
38.0,25,7.210979
23.0,11,7.225129
40.0,43,7.458405
17.0,4,7.474035
17.0,4,7.474035
23.0,10,7.49624
39.0,26,7.542749
28.0,15,7.558399
41.0,30,7.620899
30.0,19,7.655272
23.0,10,7.670922
32.0,19,7.870937
52.0,45,7.950088
27.0,18,7.983624
19.0,20,8.018907
28.0,15,8.041796
27.0,14,8.056805
27.0,15,8.256348
33.0,22,8.287599
24.0,11,8.320909
23.0,12,8.33756
46.0,36,8.40006
23.0,10,8.425383
20.0,7,8.438589
17.0,6,8.438589
22.0,17,8.63567
70.0,57,8.749901
23.0,16,8.781037
29.0,16,8.815238
19.0,16,8.855025
24.0,13,8.881768
59.0,55,9.196969
24.0,11,9.242448
30.0,18,9.442363
22.0,9,9.479452
52.0,49,9.765458
18.0,9,9.771688
24.0,25,9.818581
25.0,12,9.834206
26.0,13,9.865456
21.0,8,9.886822
27.0,22,9.91958
68.0,57,10.231386
34.0,25,10.275416
42.0,29,10.325003
31.0,22,10.361338
44.0,35,10.61054
63.0,52,10.696526
46.0,33,10.750862
65.0,55,11.021697
33.0,24,11.061334
68.0,56,11.157367
32.0,19,11.190532
54.0,45,11.445817
16.0,9,11.461461
76.0,89,11.781419
30.0,17,11.812618
23.0,20,11.849658
36.0,45,11.93085
49.0,36,11.993362
23.0,10,12.174086
23.0,10,12.190857
22.0,9,12.206513
27.0,14,12.232068
30.0,17,12.26304
29.0,16,12.290527
31.0,18,12.324123
69.0,66,12.611465
25.0,14,12.636702
41.0,29,12.68975
30.0,25,12.734439
89.0,80,13.046384
51.0,40,13.121383
18.0,5,13.130464
31.0,18,13.163051
22.0,14,13.191175
24.0,11,13.377967
23.0,10,13.398129
53.0,42,13.473672
49.0,38,13.543885
32.0,19,13.579712
32.0,19,13.778162
30.0,17,13.819414
24.0,15,13.858899
24.0,11,13.896398
32.0,19,13.995204
31.0,27,14.075363
37.0,24,14.130767
27.0,14,14.36488
31.0,22,14.412763
20.0,7,14.428042
34.0,21,14.473244
57.0,50,14.581544
43.0,30,14.818492
52.0,41,14.885003
44.0,31,14.952722
31.0,18,14.98473
23.0,10,15.001206
21.0,10,15.017808
28.0,15,15.214376
23.0,10,15.234769
34.0,21,15.276466
23.0,10,15.296505
41.0,35,15.359169
59.0,47,15.439087
31.0,19,15.622427
21.0,8,15.634956
44.0,31,15.688945
40.0,27,15.733084
87.0,81,16.023492
67.0,56,16.11661
21.0,10,16.134186
36.0,23,16.173178
25.0,14,16.349159
28.0,21,16.386616
19.0,6,16.397042
60.0,51,16.484264
23.0,10,16.50163
39.0,26,16.54819
25.0,12,16.726225
28.0,15,16.75133
45.0,33,16.809628
37.0,24,16.848119
41.0,28,16.895723
27.0,14,16.919263
28.0,15,17.096956
20.0,7,17.109403
42.0,29,17.157136
43.0,30,17.208836
21.0,8,17.223042
30.0,19,17.255407
39.0,28,17.468932
29.0,16,17.498151
34.0,21,17.534497
10.0,7,17.547146
24.0,11,17.56478
90.0,78,17.855437
17.0,4,17.86165
65.0,52,17.951499
30.0,21,17.985999
27.0,14,18.0094
20.0,19,18.043753
36.0,23,18.240683
31.0,18,18.272103
57.0,44,18.356586
25.0,12,18.378331
29.0,16,18.407459
28.0,15,18.435685
18.0,5,18.444807
28.0,17,18.645294
30.0,17,18.677636
64.0,57,18.784025
25.0,12,18.805598
23.0,10,18.823281
42.0,30,19.044235
17.0,16,19.077579
58.0,47,19.162886
18.0,5,19.171709
25.0,12,19.195144
16.0,3,19.20075
43.0,34,19.437809
25.0,12,19.458803
22.0,11,19.478611
73.0,61,19.590047
22.0,9,19.609772
38.0,25,19.653475
21.0,8,19.668071
28.0,15,19.868271
23.0,10,19.886777
44.0,36,19.952342
22.0,9,19.968026
22.0,9,19.983667
34.0,21,20.026584
48.0,35,20.266069
30.0,17,20.298373
34.0,21,20.341073
46.0,39,20.410767
26.0,14,20.439944
29.0,20,20.475317
71.0,60,20.753657
30.0,17,20.783659
47.0,34,20.850427
62.0,49,21.109585
36.0,23,21.155648
23.0,15,21.182652
23.0,10,21.200779
57.0,45,21.285825
22.0,19,21.493306
31.0,19,21.526512
16.0,5,21.537817
75.0,72,21.674189
30.0,17,21.705073
69.0,59,21.988427
47.0,34,22.049289
34.0,25,22.097287
32.0,23,22.308562
56.0,51,22.404985
60.0,48,22.494286
38.0,29,22.718031
28.0,15,22.744301
28.0,15,22.771654
88.0,75,22.91594
27.0,14,22.940988
34.0,21,23.149385
17.0,5,23.159103
31.0,20,23.195202
