#{"t_start": 1716406427.197235, "env_id": "CenteringWorld-v0"}
r,l,t
-212.0,381,1.505629
12.0,64,1.797261
10.0,28,1.843109
38.0,63,2.130376
23.0,44,2.21686
42.0,55,2.294939
26.0,20,2.506427
18.0,13,2.522051
19.0,6,2.537677
26.0,14,2.560751
25.0,19,2.588647
27.0,21,2.619897
16.0,70,2.899065
25.0,43,2.953243
29.0,21,3.00119
19.0,16,3.01684
25.0,12,3.032465
20.0,10,3.234499
40.0,28,3.27628
37.0,64,3.36993
14.0,10,3.40118
29.0,17,3.430415
20.0,8,3.609957
31.0,26,3.655369
25.0,12,3.671026
22.0,10,3.68665
55.0,53,3.788861
27.0,18,3.804515
32.0,19,4.028271
27.0,25,4.08089
65.0,68,4.192878
27.0,20,4.224157
39.0,36,4.460572
34.0,23,4.510476
21.0,22,4.541752
28.0,17,4.573002
30.0,19,4.607395
27.0,15,4.802226
49.0,41,4.872029
23.0,10,4.887653
16.0,13,4.903278
24.0,11,4.918904
37.0,27,4.967873
21.0,18,4.999123
61.0,52,5.252216
23.0,10,5.28258
53.0,42,5.36443
30.0,18,5.393873
27.0,14,5.572097
23.0,15,5.605504
46.0,33,5.657423
28.0,15,5.673046
40.0,28,5.722026
15.0,2,5.722026
31.0,18,5.753275
27.0,15,5.784526
26.0,13,5.961596
35.0,23,5.992846
22.0,9,6.022183
39.0,27,6.058509
18.0,5,6.058509
28.0,15,6.08976
28.0,15,6.131793
44.0,33,6.351222
31.0,18,6.366874
27.0,15,6.398124
23.0,16,6.432456
25.0,26,6.471998
47.0,36,6.534498
33.0,20,6.708671
35.0,27,6.755541
37.0,26,6.80962
11.0,36,6.87402
45.0,34,7.071136
16.0,3,7.09203
31.0,18,7.117018
35.0,25,7.163893
24.0,16,7.179518
31.0,20,7.229539
34.0,21,7.260789
34.0,21,7.462794
39.0,26,7.500628
35.0,24,7.547158
22.0,9,7.562782
17.0,4,7.562782
63.0,52,7.659681
36.0,24,7.860696
20.0,11,7.876344
17.0,5,7.891968
43.0,30,7.938847
37.0,25,7.992041
20.0,14,8.023291
39.0,26,8.072327
36.0,23,8.260732
19.0,38,8.341944
43.0,30,8.388819
17.0,6,8.407112
44.0,34,8.626428
55.0,47,8.704579
31.0,20,8.760069
23.0,10,8.780945
42.0,29,8.848554
17.0,8,8.86453
50.0,44,9.15771
21.0,8,9.174542
34.0,21,9.281895
32.0,25,9.483874
62.0,51,9.760446
25.0,12,9.77609
22.0,9,9.791714
21.0,9,9.80734
23.0,10,9.822965
29.0,20,9.870244
33.0,20,9.892714
26.0,15,9.923964
28.0,25,10.183528
28.0,15,10.208497
21.0,8,10.222906
34.0,23,10.262638
30.0,21,10.299103
51.0,39,10.364889
34.0,21,10.590088
16.0,3,10.59507
77.0,65,10.702782
35.0,22,10.737473
62.0,50,11.000446
24.0,11,11.019036
27.0,24,11.058504
31.0,18,11.089926
39.0,34,11.148236
25.0,12,11.168434
24.0,11,11.187814
31.0,18,11.395062
38.0,25,11.440022
27.0,14,11.465038
34.0,21,11.502192
12.0,9,11.51937
34.0,21,11.556558
32.0,19,11.59104
31.0,26,11.79834
21.0,8,11.811587
29.0,24,11.855942
13.0,30,11.908672
28.0,23,11.951374
25.0,14,11.97523
71.0,78,12.276419
31.0,18,12.309656
26.0,13,12.332831
20.0,9,12.349245
34.0,21,12.557585
30.0,17,12.586812
57.0,48,12.67325
27.0,14,12.698185
26.0,13,12.722612
37.0,24,12.764965
19.0,6,12.776252
83.0,82,13.094218
19.0,6,13.105407
29.0,16,13.133742
25.0,12,13.156664
23.0,12,13.179933
24.0,11,13.367727
35.0,24,13.411926
23.0,14,13.435827
23.0,10,13.455636
32.0,20,13.493473
27.0,18,13.525236
47.0,49,13.77951
39.0,26,13.847658
38.0,25,13.951875
29.0,16,14.024518
81.0,78,14.408782
42.0,30,14.472705
22.0,19,14.519395
15.0,8,14.534852
31.0,19,14.572304
17.0,4,14.580733
51.0,38,14.829368
18.0,5,14.837517
25.0,12,14.856767
60.0,50,14.956305
52.0,39,15.023237
31.0,18,15.227573
21.0,8,15.244481
18.0,5,15.25268
16.0,3,15.260214
23.0,19,15.297718
17.0,14,15.323101
36.0,23,15.360784
34.0,23,15.399009
22.0,9,15.414036
24.0,11,15.585791
31.0,18,15.61603
36.0,24,15.657743
47.0,35,15.715847
25.0,12,15.736794
26.0,17,15.765619
56.0,44,15.993324
27.0,14,16.015669
36.0,23,16.053938
43.0,30,16.104321
45.0,32,16.15859
48.0,35,16.372375
24.0,11,16.391091
23.0,18,16.421269
73.0,67,16.539392
27.0,14,16.720131
30.0,20,16.753503
27.0,14,16.777836
22.0,9,16.794247
77.0,66,16.904477
34.0,21,17.092714
26.0,14,17.115929
