#{"t_start": 1716233740.1292148, "env_id": "CenteringWorld-v0"}
r,l,t
-29.88,3655,6.409114
-3.97,735,7.632804
-2.12,312,8.167175
-14.66,2039,12.049978
-11.58,1326,14.685692
-8.16,1153,16.987557
-4.02,597,18.15007
-2.83,456,19.060048
-2.12,498,20.059875
1.53,22,20.107159
-3.99,542,21.206285
1.14,50,21.303237
-4.6,621,22.512182
0.41,129,22.753682
-5.39,933,24.583397
-0.56,245,25.084022
-4.82,403,25.851341
-2.14,512,26.847855
-8.27,1036,28.90402
0.98,142,29.216197
-5.91,859,228.675526
-2.7,381,229.506793
-7.24,647,230.95723
1.07,67,231.073757
-2.69,403,231.842324
-20.63,2373,236.720692
-2.39,355,237.507112
-1.35,334,238.257067
1.0,122,238.522077
-0.55,257,239.107044
-12.46,988,241.407439
1.35,74,241.557847
0.55,117,241.807428
-3.03,373,242.488346
-0.32,232,242.922182
1.05,131,243.215564
-0.15,215,243.622856
-3.04,406,244.507295
0.07,247,245.022335
-4.95,787,246.857362
-1.1,378,247.67285
-0.75,284,248.25332
-6.17,885,250.288593
1.42,55,250.406424
0.73,150,250.722983
1.04,95,250.938608
-6.04,722,252.58348
0.79,144,252.861876
0.88,101,253.045552
-0.36,106,253.248281
0.72,129,253.486615
0.73,70,253.599162
0.58,157,253.858101
1.5,13,253.880023
0.85,139,254.123357
-1.19,279,254.58976
-7.1,492,255.407868
-0.23,193,255.713697
0.85,40,255.794019
-0.76,185,256.115907
-0.19,167,256.41895
-0.05,96,256.58194
0.38,204,256.958648
-0.72,255,257.415889
0.92,34,257.479668
-0.43,252,257.941957
1.29,55,258.041851
-0.0,143,258.287788
-2.79,533,259.300883
-2.43,393,454.772576
-4.57,557,455.921825
-0.15,114,456.147557
0.63,162,456.496588
-0.1,160,456.809542
-4.01,244,457.290322
0.22,239,457.888459
0.82,90,458.133496
-0.55,143,458.541577
-0.92,357,459.326077
-0.92,369,460.064281
1.48,22,460.111187
-0.5,165,460.396718
1.06,80,460.557835
-1.69,382,461.264332
-2.22,359,461.919513
-0.12,241,462.347644
-0.79,202,462.746112
-0.14,229,463.217918
1.39,81,463.377783
-0.95,194,463.788397
1.36,48,463.88712
1.39,75,464.034025
-2.41,302,464.863744
-0.77,263,465.413828
-1.51,390,466.216171
0.9,116,466.451929
-1.06,271,467.035315
1.23,67,467.156335
0.75,153,467.416701
-3.79,353,468.134851
-1.14,239,468.640377
0.88,144,468.909765
-1.08,252,469.430314
0.71,165,469.736397
-0.5,259,470.251356
-2.54,249,470.813848
0.71,131,471.062725
-1.68,329,471.684429
0.73,101,471.87611
0.98,65,471.992803
0.07,121,472.206286
1.54,23,472.253926
1.22,87,472.434579
-13.93,1512,475.784822
0.01,184,476.153827
0.75,77,476.314175
1.53,5,476.326684
0.86,42,476.418115
1.17,94,476.630679
0.08,148,476.940891
-0.3,212,477.347598
1.15,120,477.610015
0.93,14,477.645869
0.1,244,478.168324
-0.0,156,478.480043
-0.0,106,478.687201
0.12,165,478.979574
-0.27,148,479.27055
1.31,62,479.38102
-1.36,305,479.93573
-0.3,238,480.359734
1.0,1,480.359734
0.72,144,480.62847
-1.29,71,480.758292
1.16,82,480.91906
0.97,14,480.934716
0.73,193,481.29039
1.15,48,481.383709
-1.63,324,481.994058
0.52,195,482.355957
0.66,165,482.68314
1.01,143,482.976493
0.62,68,483.108797
0.82,82,483.2817
0.8,136,483.590081
1.47,93,483.772823
-0.66,229,484.215062
