#{"t_start": 1716233740.1294692, "env_id": "CenteringWorld-v0"}
r,l,t
-3.88,686,1.468237
1.25,73,1.587295
-5.94,893,3.112464
-35.36,4429,10.718381
-6.21,705,12.146919
-12.0,1651,15.431765
0.26,118,15.656904
1.35,49,15.75383
-0.68,337,16.420193
0.53,194,16.789286
-0.39,277,17.353868
-4.56,519,18.366137
-0.39,159,18.669034
-1.18,390,19.439109
-2.8,303,20.08827
-4.63,799,21.671405
-0.7,371,22.410823
-13.28,1910,26.145267
0.88,140,26.422055
-4.56,744,27.871595
-5.95,898,227.350794
-1.76,454,228.33357
-6.58,1025,230.673773
-2.66,573,231.710818
-9.18,1335,234.526435
1.14,101,234.726467
-4.5,746,236.176376
-1.48,291,236.772345
0.81,111,237.022431
-1.79,485,238.121804
-5.5,712,239.695454
0.57,164,240.155292
1.34,82,240.340013
-2.78,564,241.611351
-1.07,341,242.257072
-13.66,1358,245.022081
-0.54,325,245.756563
0.78,97,245.955594
0.36,213,246.488326
-2.86,194,246.938377
1.07,57,247.066439
0.14,139,247.356176
0.58,180,247.755965
-0.36,316,248.404062
1.21,124,248.703048
0.42,114,248.93044
0.1,55,249.072678
0.34,191,249.461256
-0.08,238,250.088357
-3.31,559,251.323802
0.44,108,251.572733
0.97,101,251.780437
-0.06,206,252.311384
-1.08,306,252.903368
-0.14,282,253.424834
-2.93,444,254.178068
-5.08,673,255.296202
0.19,205,255.633059
-2.91,439,256.409325
-0.46,151,256.676521
-4.26,310,257.234422
-0.37,91,257.399979
-2.01,322,257.989271
-5.06,227,258.398981
-0.71,238,258.848417
-1.64,330,259.499146
-3.79,501,455.17125
1.38,86,455.379602
-2.39,496,456.382822
-6.37,637,457.721997
-3.51,459,458.909061
-0.94,408,459.77588
-3.08,197,460.165198
-2.11,534,461.149377
-1.23,228,461.549601
0.44,214,461.950938
-0.0,234,462.363035
1.38,47,462.460068
1.31,130,462.714203
1.19,59,462.830974
0.14,240,463.31424
-0.12,272,463.894556
0.58,139,464.181843
1.46,14,464.212219
-2.73,531,465.505121
0.49,103,465.712408
-2.48,254,466.247903
0.34,210,466.688423
1.12,125,466.94001
-0.61,216,467.339819
0.67,55,467.460155
-1.92,111,467.658738
1.03,88,467.852027
-3.13,562,468.990366
-1.5,353,469.682192
-1.3,200,470.070571
-3.46,456,471.046825
0.97,97,471.241539
0.48,202,471.614396
-0.95,297,472.167948
-1.06,252,472.647175
-1.29,162,472.967999
0.06,227,473.441974
-0.41,132,473.718636
-0.81,312,474.39171
1.52,8,474.39371
0.53,127,474.657715
-2.81,208,475.163639
-1.19,332,476.009554
-1.06,174,476.359748
0.59,181,476.755417
-4.07,554,477.914015
0.45,137,478.20369
1.62,60,478.325854
0.82,71,478.464162
1.47,64,478.574523
0.42,224,478.994949
-1.36,173,479.31677
-1.48,103,479.509935
1.01,61,479.621954
0.46,189,479.960481
1.18,97,480.149253
0.98,51,480.234451
0.06,144,480.49815
1.49,15,480.533726
0.7,113,480.726108
1.28,55,480.83916
0.64,101,481.025146
-7.06,695,482.310465
1.01,38,482.386959
-0.06,127,482.635597
0.09,219,483.077272
-0.4,82,483.24793
-0.35,112,483.510615
0.97,110,483.725265
0.75,72,483.873167
1.03,109,484.086461
0.72,150,484.387807
-0.99,311,485.010635
1.53,46,485.11135
-4.01,534,676.51489
-2.02,228,676.986079
0.92,79,677.173576
0.9,170,677.576711
0.76,137,677.927906
0.01,117,678.18624
1.57,27,678.238317
1.48,11,678.25872
1.41,74,678.405278
1.34,80,678.554434
-1.44,225,678.961136
0.2,216,679.324871
1.3,112,679.520688
0.67,171,679.795246
0.37,126,680.007909
1.63,39,680.086511
0.3,86,680.23197
0.38,55,680.315577
0.4,32,680.369357
0.74,65,680.484632
1.28,88,680.625307
0.52,136,680.878426
-0.03,186,681.191255
1.54,55,681.299651
1.15,104,681.494761
1.4,52,681.585851
0.91,46,681.659962
1.08,81,681.808302
-0.13,160,682.086288
1.27,54,682.186367
1.35,44,682.260379
1.42,59,682.360889
-3.84,243,682.764173
-6.83,609,683.895501
-1.2,154,684.198729
0.25,102,684.383014
1.43,21,684.416424
1.1,54,684.575547
-0.41,130,684.828495
-0.65,148,685.092881
-1.7,231,685.557818
-1.35,87,685.702232
0.5,126,685.943822
1.15,110,686.161282
1.38,71,686.289849
1.17,94,686.468731
1.16,43,686.573992
1.45,28,686.620939
1.0,132,686.876904
1.47,35,686.943458
1.34,80,687.090711
-0.04,244,687.578012
1.38,77,687.717898
0.99,101,687.912213
0.72,124,688.141369
1.24,75,688.284418
0.32,85,688.434082
0.57,38,688.544808
1.43,33,688.599089
0.21,170,688.923285
1.12,105,689.119817
-2.29,467,690.029561
0.84,82,690.178835
0.46,91,690.357838
-0.6,85,690.539292
-3.52,318,691.165858
1.5,63,691.277983
0.8,46,691.368491
0.56,117,691.609157
1.53,74,691.753881
1.01,54,691.865381
-1.71,130,692.098177
0.92,29,692.147714
1.44,51,692.242125
0.97,83,692.403891
1.02,137,692.729884
0.99,87,692.89631
0.79,81,693.052923
-2.01,200,693.423073
1.44,45,693.534513
1.53,26,693.582866
0.93,58,693.701451
0.75,144,693.952974
1.39,67,694.081047
-0.3,78,694.228873
0.88,66,694.357483
1.02,112,694.586311
0.84,90,694.766377
-0.23,165,695.07163
-0.17,85,695.237461
-1.54,258,695.742854
1.36,54,695.836086
1.4,45,695.930597
0.74,164,696.233104
1.28,71,696.381281
0.89,106,696.605926
1.65,51,696.699039
0.9,76,696.851172
0.63,87,697.007516
0.93,117,697.236202
1.15,89,697.415487
1.49,53,697.537219
0.01,92,697.712094
1.45,90,697.876912
1.4,89,698.049233
1.32,63,698.169404
1.27,81,698.311962
0.53,154,698.635233
-0.73,165,698.924477
1.61,37,699.003127
-4.19,330,699.652919
-0.68,90,699.811752
0.28,101,700.008604
-0.59,29,700.062256
-0.86,183,700.406423
-0.05,129,700.669876
0.83,92,700.8383
0.5,93,701.011678
1.58,68,701.1613
-0.62,149,701.454054
0.88,101,701.6582
-1.93,83,701.808068
1.38,26,701.854974
-0.36,66,701.987255
0.55,141,702.264478
-0.07,256,702.791355
0.21,141,703.048077
-0.21,247,703.56228
1.29,80,703.722409
1.55,31,703.787281
0.29,53,703.887994
0.46,15,703.905545
0.33,66,704.031826
-0.35,298,704.811713
-2.11,258,705.413712
-0.43,261,705.851974
1.54,62,705.968661
1.58,46,706.033231
0.44,154,706.308036
1.03,24,706.348895
0.46,40,706.412813
1.26,96,706.573971
1.63,56,897.638275
1.43,43,897.722785
1.59,58,897.836232
0.36,57,897.947711
0.87,45,898.026788
0.87,143,898.324765
0.67,83,898.497621
1.32,89,898.693976
0.75,161,899.005007
1.34,94,899.193767
1.46,14,899.225016
0.18,88,899.402884
1.03,103,899.639699
-0.41,178,899.988719
-0.66,162,900.302945
1.05,96,900.494588
0.64,101,900.7227
1.4,64,900.862298
0.27,92,901.031171
1.04,124,901.284822
1.52,12,901.300548
-0.28,56,901.422854
0.37,37,901.493538
-0.35,114,901.749008
-1.11,215,902.163347
0.59,66,902.303594
1.64,31,902.363427
1.51,62,902.489439
0.32,97,902.682051
0.85,83,902.863745
1.42,46,902.96411
-0.2,63,903.08178
1.38,71,903.230858
1.34,25,903.279032
-0.21,244,903.864827
1.19,123,904.128365
1.53,18,904.177226
0.87,140,904.433452
-0.37,238,904.902296
-0.32,91,905.128142
-4.02,458,906.047036
0.82,128,906.288693
-3.16,235,906.742534
0.55,154,907.074483
1.64,60,907.203004
1.16,90,907.370072
0.78,72,907.514505
-2.53,221,907.929231
1.12,35,908.02688
1.24,99,908.222833
1.24,73,908.370801
0.49,64,908.478731
0.88,41,908.571291
0.94,49,908.663748
1.28,47,908.744574
0.51,68,908.87226
1.61,75,909.050883
1.37,88,909.225974
-0.95,100,909.419572
0.69,149,909.706979
1.37,46,909.803893
1.51,75,909.949436
1.57,54,910.087395
0.57,40,910.157019
0.74,70,910.286017
1.55,29,910.350882
-0.11,58,910.450918
-2.2,179,910.805564
1.37,53,910.900937
0.58,31,910.963425
1.51,56,911.102801
-0.65,100,911.294453
1.35,66,911.436367
-1.01,189,911.789789
0.68,65,911.916924
1.42,69,912.049946
1.36,63,912.212785
0.23,126,912.455088
0.84,92,912.638501
0.72,146,912.915398
0.81,142,913.235749
0.76,155,913.544708
0.05,202,914.184284
0.01,116,914.404597
0.91,156,914.684753
-0.42,77,914.831897
1.58,43,914.913998
0.18,147,915.177329
1.46,76,915.307242
0.82,68,915.435405
1.38,35,915.503965
-0.07,86,915.643697
1.05,103,915.840667
0.6,119,916.08135
0.52,143,916.381806
0.36,95,916.549274
-0.31,125,916.781585
1.47,57,916.880646
1.42,50,916.980953
1.12,89,917.147973
1.57,76,917.281123
1.27,65,917.410746
0.68,203,917.782725
-0.83,146,918.048947
1.28,68,918.172243
1.64,61,918.281468
0.48,131,918.52816
1.24,54,918.618999
0.98,148,918.898322
1.32,67,919.020968
-0.03,154,919.309021
0.98,34,919.376078
1.36,75,919.50561
0.18,89,919.678334
1.48,39,919.741678
1.37,74,919.885815
1.55,47,919.982708
1.5,64,920.148289
0.25,98,920.357484
1.51,29,920.405368
1.08,74,920.548699
0.86,105,920.761546
0.72,60,920.8733
1.62,76,921.019898
1.39,35,921.082566
1.34,38,921.206354
0.63,97,921.389043
-0.06,121,921.625589
1.16,110,921.830319
1.52,25,921.883711
1.45,55,921.995961
0.64,131,922.268881
0.97,63,922.395787
-0.33,226,922.83701
1.04,143,923.102315
0.4,67,923.262851
0.57,96,923.463703
0.84,63,923.586976
0.84,94,923.76988
1.45,27,923.817737
1.54,44,923.899057
-0.88,207,924.336583
-0.29,124,924.588285
0.53,31,924.658575
-0.56,141,924.941813
1.43,54,925.038134
0.76,77,925.204305
1.51,20,925.227195
-0.25,83,925.44806
1.52,60,925.559495
-1.01,135,925.823974
1.42,58,925.936821
0.32,172,926.289587
1.46,25,926.337701
0.51,103,926.576469
-1.87,183,926.928802
0.98,83,927.103
-1.25,189,927.505898
0.88,57,927.630994
1.11,72,927.777246
1.07,80,927.937002
0.73,65,928.069035
0.85,85,928.23449
0.47,72,928.378268
1.27,94,928.592937
1.4,46,928.690957
1.64,62,928.804735
0.41,38,928.87511
0.68,83,929.049005
1.33,84,1120.841009
0.43,64,1120.939904
1.45,61,1121.038836
1.26,80,1121.184192
-0.17,91,1121.348267
-0.94,112,1121.544465
1.0,1,1121.546465
1.41,25,1121.585844
1.49,28,1121.644228
1.39,85,1121.803246
1.25,63,1121.910736
0.9,163,1122.198226
1.56,66,1122.3231
0.86,32,1122.373196
0.53,62,1122.490184
1.46,88,1122.683907
-0.14,145,1122.992551
0.07,106,1123.185614
0.92,77,1123.304127
1.04,52,1123.398287
1.15,110,1123.586099
0.9,80,1123.725807
1.0,23,1123.757056
1.59,59,1123.867133
0.55,112,1124.055248
1.56,50,1124.149698
1.62,43,1124.213642
1.46,15,1124.244514
1.55,74,1124.369983
1.34,88,1124.511807
1.65,41,1124.588448
0.3,112,1124.788809
1.62,69,1124.914237
1.54,73,1125.039574
0.56,78,1125.165271
1.08,91,1125.322653
1.0,17,1125.353634
0.96,47,1125.432188
1.64,62,1125.541993
-2.15,240,1125.965855
1.62,34,1126.028786
1.38,86,1126.16983
1.28,62,1126.279835
1.5,42,1126.358424
0.79,92,1126.533256
-2.46,125,1126.81648
-0.29,52,1126.906779
0.73,115,1127.134919
0.52,125,1127.365114
1.4,44,1127.434779
0.7,73,1127.57583
1.31,85,1127.723415
1.54,38,1127.785815
1.53,53,1127.879982
-0.54,144,1128.124551
1.52,7,1128.124551
1.38,49,1128.244318
1.44,40,1128.331594
1.34,87,1128.506788
-3.19,281,1129.140621
-0.03,77,1129.278641
0.99,40,1129.356678
1.48,55,1129.451083
0.22,96,1129.619962
-0.17,77,1129.745381
1.48,37,1129.80829
1.23,88,1129.979837
0.18,101,1130.136919
-2.33,109,1130.325617
0.83,51,1130.419702
-0.12,25,1130.466854
1.31,102,1130.639647
-0.78,135,1130.874476
0.51,9,1130.890101
1.48,35,1130.937407
0.2,90,1131.097103
1.57,32,1131.157016
0.85,77,1131.282776
0.38,43,1131.376956
1.01,122,1131.581213
1.59,65,1131.698003
0.35,158,1131.958612
-0.12,63,1132.068685
1.18,95,1132.255564
0.99,66,1132.366153
1.03,58,1132.460643
0.6,91,1132.617595
1.51,4,1132.633031
0.3,75,1132.75845
0.24,68,1132.883855
-0.84,111,1133.072204
1.11,39,1133.166386
0.56,116,1133.37036
0.78,73,1133.501265
-0.43,117,1133.701492
1.53,28,1133.763183
-0.57,219,1134.203065
0.32,60,1134.31287
1.11,56,1134.422671
1.1,44,1134.502583
1.59,50,1134.602525
0.9,102,1134.799495
0.28,164,1135.140944
1.26,92,1135.329332
0.56,47,1135.407867
0.79,52,1135.517671
