#{"t_start": 1716233740.1250565, "env_id": "CenteringWorld-v0"}
r,l,t
-15.85,2106,3.863768
0.42,234,4.247061
-4.97,841,5.621633
-5.0,792,6.925602
-12.04,1672,9.902942
-2.68,491,10.835741
-44.07,5327,21.45121
-10.28,1311,23.99635
-3.49,437,24.860023
-16.74,2208,29.235981
-1.46,211,227.322044
-3.6,619,228.647358
-6.06,832,230.605685
0.04,151,230.860893
-8.18,1244,233.330226
-14.21,1882,237.202959
-4.78,742,238.892443
0.58,189,239.276761
0.38,136,239.589254
-3.93,488,240.853563
-0.64,165,241.161592
-2.42,464,242.119689
-4.08,699,243.451079
0.23,218,243.878144
-1.21,99,244.119781
-3.16,447,245.061638
-2.17,362,245.861488
-0.32,296,246.611541
-2.83,593,247.892737
-1.24,331,248.561491
-1.96,477,249.656311
-1.24,305,250.392774
1.12,101,250.611501
-1.95,392,251.509557
-7.01,1127,253.762203
-10.85,1004,255.445947
-4.78,807,256.8603
0.39,189,257.19193
-0.19,206,257.56406
0.1,139,257.83374
-0.34,166,258.121768
-2.57,296,258.664152
-0.99,384,259.418124
0.88,139,454.380849
1.01,105,454.594518
-2.98,620,455.854221
-0.72,157,456.151716
-0.06,114,456.418484
-1.29,306,457.005524
0.66,194,457.423587
0.9,138,457.7642
0.56,188,458.288278
-0.89,328,459.072457
1.31,66,459.201021
0.54,162,459.539814
1.25,93,459.728454
0.54,111,459.970791
1.12,102,460.163761
1.13,100,460.338919
1.02,130,460.577617
-0.9,71,460.704336
-3.71,380,461.414297
-1.04,219,461.814325
0.84,138,462.061354
0.99,28,462.111251
1.47,42,462.1753
0.48,169,462.484136
-1.44,306,463.105221
1.04,61,463.239282
0.42,108,463.442196
-2.27,378,464.259576
-2.44,612,465.701179
-0.24,205,466.130354
-3.62,414,466.9896
0.91,115,467.215685
-0.39,256,467.695748
1.36,41,467.780596
-4.4,561,468.922275
0.68,109,469.159723
-0.29,147,469.450502
-1.08,229,469.868816
1.43,51,469.969919
0.88,108,470.193014
0.71,72,470.345553
1.08,117,470.618061
1.33,79,470.788904
0.44,44,470.884511
-0.28,210,471.292283
-11.32,824,472.846556
1.35,80,473.001583
-0.45,152,473.326582
0.87,113,473.562057
-0.15,148,473.885599
0.77,154,474.204685
-5.3,577,475.629703
-1.21,178,475.993169
0.73,35,476.076749
-2.36,272,476.647311
-0.61,205,477.085696
0.01,177,477.404588
-2.38,97,477.626696
1.53,50,477.735141
0.09,256,478.28476
-5.03,461,479.15043
1.39,18,479.194055
0.96,111,479.393324
1.04,96,479.561426
0.52,209,479.956601
1.55,10,479.964894
-0.09,86,480.122596
-1.15,406,480.860734
0.16,259,481.353586
1.64,50,481.434742
-1.37,261,481.933651
0.13,221,482.341084
0.79,136,482.598799
1.54,55,482.718544
1.29,82,482.883366
-0.66,203,483.301787
0.35,200,483.729677
0.97,116,483.963372
1.59,79,484.106239
-4.44,477,485.077971
0.83,120,485.304346
0.55,115,485.543844
1.21,87,485.759909
1.22,76,485.901569
1.12,107,486.110894
1.14,100,676.607742
0.35,67,676.724445
1.0,106,676.986829
-1.21,125,677.290554
-0.07,130,677.588063
0.47,58,677.696872
-0.04,197,678.200614
1.01,48,678.292586
0.56,46,678.382777
-0.95,133,678.637467
-3.57,348,679.249303
0.53,84,679.388331
-1.25,112,679.580902
0.87,130,679.791366
-0.21,149,680.043611
0.38,185,680.357114
1.65,43,680.421063
1.2,91,680.582164
-1.23,143,680.833653
-1.56,196,681.163365
-0.05,40,681.242723
-0.58,329,681.84563
1.53,27,681.89292
-2.08,155,682.162354
0.19,115,682.349272
0.08,114,682.542762
-0.35,143,682.790716
1.11,109,682.981093
0.07,224,683.368628
-1.69,393,684.14513
0.6,96,684.324909
-1.23,305,684.955693
0.78,81,685.097294
-1.52,147,685.374935
0.97,71,685.502324
1.15,65,685.653466
-0.4,198,686.030307
-1.3,174,686.354223
1.27,99,686.562415
1.09,129,686.803177
0.4,52,686.91041
1.36,33,686.963496
-0.37,239,687.40173
0.24,63,687.561921
-1.88,104,687.753561
1.51,80,687.912627
0.06,136,688.161438
1.33,60,688.272955
-0.7,155,688.597484
0.8,110,688.800446
0.9,83,688.958698
