#{"t_start": 1716233740.1169517, "env_id": "CenteringWorld-v0"}
r,l,t
-4.91,746,1.57845
-11.41,1529,4.141883
-1.9,413,4.815973
-6.83,911,6.321783
-30.9,4030,13.828992
-0.52,214,14.27578
-14.29,2006,18.216003
-3.75,323,18.848472
-7.86,929,20.743489
-3.14,552,21.814193
-0.39,174,22.187099
-8.15,1263,24.640488
-14.73,2058,28.698276
-2.95,388,29.464951
0.13,241,227.656006
-3.16,691,229.148218
1.42,46,229.25268
-3.63,381,230.148396
0.25,192,230.623346
0.62,93,230.768452
-0.22,205,231.117272
-1.22,363,231.820324
-1.05,371,232.556638
-4.49,742,234.177745
-0.12,198,234.596665
-4.09,643,235.838975
-5.59,871,237.684953
-4.2,513,238.86941
0.22,111,239.100449
1.01,117,239.335095
-4.23,522,240.694877
-3.1,519,241.761339
-0.34,127,242.008694
-0.5,156,242.285096
0.26,113,242.500609
-6.6,982,244.500726
-1.07,293,245.119692
-4.23,717,246.793569
-0.44,333,247.485258
-3.18,620,248.842977
0.28,133,249.13532
-0.1,114,249.369703
0.9,136,249.69767
-2.03,277,250.369627
1.5,7,250.385255
-1.01,246,250.919605
-2.21,303,251.619596
-3.64,342,252.420904
-1.45,128,252.669981
1.04,81,252.830157
-3.3,215,253.228284
0.23,242,253.661476
-6.99,645,254.730119
1.1,93,254.893366
1.01,116,255.086875
-4.92,657,256.204344
-0.21,156,256.47183
-6.52,803,257.940182
-9.57,580,259.012641
1.27,77,259.165806
0.75,61,259.28189
-0.24,270,454.501434
-7.43,389,455.310874
0.88,89,455.488931
0.7,166,455.824337
0.32,214,456.2362
1.52,83,456.426589
0.84,145,456.722264
-1.05,298,457.302585
-0.3,236,457.897836
0.14,160,458.342303
1.29,113,458.635797
-11.27,1079,460.789777
1.05,77,460.944288
0.69,172,461.276595
1.26,95,461.438443
-5.17,799,462.929906
-0.83,252,463.430891
-1.66,413,464.35091
-0.89,381,465.279109
0.15,222,465.751558
-3.65,320,466.415828
-0.05,154,466.742626
1.19,101,466.952528
-2.09,296,467.499894
1.44,12,467.535366
0.54,177,467.88862
0.06,200,468.288463
0.99,32,468.360516
0.29,59,468.490537
1.13,107,468.709234
0.79,137,468.967826
-2.02,315,469.596687
1.06,83,469.753992
0.15,147,470.012293
-0.75,239,470.559544
1.37,132,470.851328
-1.1,309,471.444751
-0.71,220,471.842563
-0.63,218,472.253836
0.5,137,472.509771
-1.79,196,472.89301
-0.7,329,473.594798
1.04,40,473.674413
0.71,157,474.002116
1.17,72,474.148206
0.33,137,474.437497
-0.66,199,474.861538
1.27,78,475.055979
-0.52,272,475.812727
-0.04,184,476.181723
-1.59,206,476.633627
0.37,166,476.992974
-6.09,516,478.058116
1.13,67,478.195606
-0.31,142,478.47668
0.42,125,478.715089
-0.2,176,479.038713
-0.82,103,479.233442
0.54,117,479.443588
0.07,184,479.794806
0.14,87,479.947993
0.75,146,480.200431
-4.05,413,480.963014
-2.91,361,481.643855
0.47,161,481.941756
0.76,155,482.227151
