#{"t_start": 1716233740.1165195, "env_id": "CenteringWorld-v0"}
r,l,t
-23.4,3169,5.614543
0.48,85,5.758285
-0.17,245,6.151538
-8.59,1299,8.351269
-4.78,832,9.840401
-1.61,467,10.76258
-10.08,1447,13.673787
-11.79,1339,16.320753
-7.34,1159,18.584309
-7.21,1055,20.729005
-0.62,247,21.234605
1.27,68,21.362813
-3.28,512,22.362655
-4.31,658,23.636619
-0.08,271,24.186393
1.25,62,24.310625
-3.12,640,25.544842
-0.83,56,25.651926
-10.3,1463,28.554425
-0.04,220,28.980384
-2.3,546,227.77042
-4.16,732,229.380177
-1.0,302,230.094694
-17.53,2130,234.488788
-1.52,412,235.265615
1.03,151,235.588806
-3.61,699,237.000986
-5.86,714,238.615725
-1.81,510,239.719786
0.69,153,240.16977
0.06,168,240.603355
-0.18,292,241.220091
-9.15,1390,243.951257
-0.12,208,244.436655
0.13,214,244.882499
0.61,177,245.28553
-1.17,370,246.070039
0.11,266,246.778366
-10.23,1229,249.401277
-3.55,600,250.820049
-5.48,951,252.907941
-0.75,241,253.372478
-1.76,437,254.102255
0.69,141,254.332295
-1.21,321,254.874691
-7.67,775,256.175866
0.25,217,256.572482
0.51,134,256.814272
0.68,140,257.079692
1.19,114,257.279303
0.68,92,257.444197
-8.43,1093,259.496441
0.93,95,454.356231
-1.91,269,454.885736
-0.84,356,455.647791
0.7,83,455.798084
1.42,69,455.946287
1.22,73,456.075574
0.93,123,456.34765
-1.46,233,456.817922
-2.53,510,457.975981
0.18,113,458.287088
-1.94,423,459.267957
0.1,213,459.701311
0.01,215,460.139507
-2.51,285,460.64937
-1.57,291,461.195885
-0.94,254,461.673305
1.26,68,461.790251
0.79,166,462.088549
-3.91,223,462.492673
0.71,124,462.742797
-6.24,863,464.677659
-1.79,264,465.263901
-0.87,274,465.826474
0.92,34,465.893098
-5.75,560,467.076325
1.32,38,467.138825
1.03,8,467.158802
0.97,130,467.394114
0.96,39,467.469105
0.47,163,467.780731
-3.07,363,468.533445
-3.78,357,469.264093
0.37,197,469.628371
0.57,143,469.885647
-0.73,229,470.386707
-0.95,333,471.07542
1.45,15,471.107009
1.18,89,471.275638
0.87,119,471.49548
-1.05,378,472.213954
-2.46,368,472.924899
0.25,108,473.155029
-1.97,430,474.047298
-5.6,721,475.785923
0.23,224,476.235931
-0.32,177,476.618419
-1.83,116,476.872509
-0.29,274,477.413125
-0.05,175,477.79775
0.88,102,478.018526
-0.67,266,478.558311
-1.48,285,479.085928
1.47,23,479.117199
0.34,117,479.347765
1.44,98,479.522885
1.45,63,479.650868
-0.85,234,480.068626
-3.28,400,480.803372
0.54,125,481.030376
1.27,76,481.176199
-2.26,241,481.613038
-3.31,340,482.243227
1.11,98,482.431805
1.0,125,482.680219
1.45,85,482.860619
1.48,77,483.0051
0.42,204,483.437164
-0.92,92,483.649669
0.83,170,483.987553
1.35,64,484.114776
-0.07,75,484.26103
-1.1,228,484.737425
1.08,90,484.914559
-1.89,234,485.368795
1.42,40,485.448649
-1.5,218,485.910106
-4.43,440,677.140649
-0.12,118,677.444709
0.72,106,677.652431
-0.87,153,678.069978
-1.62,224,678.503818
-3.39,486,679.365711
-1.63,171,679.641971
-0.68,204,679.997039
0.78,98,680.148957
0.88,132,680.382307
-1.55,234,680.783301
1.21,90,680.928113
0.88,38,681.007297
1.18,89,681.140652
1.29,49,681.235636
-3.14,237,681.672912
-2.12,140,681.932714
-1.99,294,682.423942
0.61,199,682.777122
0.82,75,682.899524
0.92,146,683.159752
-0.23,138,683.394955
1.39,71,683.557514
0.59,120,683.79594
-0.13,150,684.075341
0.76,122,684.300516
1.1,109,684.511534
0.63,117,684.783287
-1.79,261,685.270944
1.4,88,685.415263
1.05,148,685.731095
0.41,127,685.972012
0.77,117,686.189859
-0.22,129,686.432562
0.61,59,686.570952
1.39,34,686.633889
1.55,45,686.716169
0.47,125,686.956408
1.28,90,687.116177
1.34,47,687.203737
0.28,212,687.638275
1.19,115,687.843903
-1.39,174,688.169975
0.84,54,688.281492
1.17,93,688.447032
-0.99,322,689.084558
1.36,89,689.24914
1.54,62,689.36082
1.55,17,689.407781
1.23,76,689.573344
-0.52,196,689.946111
-2.03,140,690.207945
-0.91,215,690.637617
1.35,61,690.761692
0.37,160,691.064173
-0.34,257,691.58143
1.41,61,691.702281
0.13,109,691.911022
-0.64,71,692.043308
1.57,41,692.111126
0.06,195,692.515959
1.58,58,692.637545
-3.83,297,693.210505
0.87,35,693.287678
1.34,53,693.38264
0.66,111,693.613158
1.06,106,693.822215
1.22,76,693.950268
1.55,42,694.029455
-0.14,181,694.379416
1.19,72,694.536807
0.93,115,694.751667
1.5,44,694.833514
1.19,85,694.991016
1.5,12,695.022563
-4.04,402,695.804414
-2.46,165,696.111028
1.46,78,696.261697
1.5,15,696.293208
-2.98,192,696.675191
-1.06,182,697.020466
0.39,140,697.296027
-0.57,230,697.76636
-1.75,262,698.24358
0.02,113,698.451743
-0.13,173,698.813757
0.8,141,699.079368
-0.59,213,699.499248
-0.14,154,699.793042
1.0,137,700.037198
1.08,40,700.122511
1.12,43,700.193979
0.94,79,700.354036
0.62,140,700.633007
-0.68,234,701.074174
1.42,51,701.175249
-0.42,334,701.836661
1.47,25,701.883549
1.41,65,702.017987
1.4,93,702.195713
-0.34,179,702.576784
1.04,57,702.675192
0.51,114,702.895545
0.29,72,703.029414
1.46,41,703.107569
0.8,95,703.286006
1.37,68,703.429049
-0.15,124,703.703669
0.64,181,704.044775
-0.15,29,704.109557
0.37,154,704.428689
-3.43,233,705.090942
1.38,113,705.379381
1.51,31,705.426661
-1.12,138,705.656958
-0.86,87,705.822281
-0.46,43,705.880549
0.94,36,705.950329
1.11,136,706.178886
1.42,72,706.298344
0.61,86,706.461949
-1.59,327,898.02361
1.63,54,898.12523
-0.9,119,898.371969
0.81,169,898.740803
-4.06,258,899.237966
0.27,157,899.555429
1.49,22,899.58708
0.49,93,899.812397
0.38,53,899.908973
-0.41,87,900.086692
0.23,215,900.523193
0.82,76,900.687073
1.03,53,900.798669
1.4,71,900.94841
1.53,43,901.036739
1.44,62,901.153326
0.32,157,901.456484
1.43,67,901.602678
-0.15,146,901.922406
1.61,50,902.021061
-1.04,180,902.366854
1.2,73,902.518014
1.01,75,902.660662
1.49,40,902.741898
-1.95,116,902.984353
1.12,43,903.078815
1.37,81,903.246883
0.83,46,903.338937
-1.65,159,903.740868
1.51,45,903.846076
0.15,63,903.997515
1.55,54,904.110054
1.23,103,904.302356
0.52,130,904.557905
-1.07,144,904.836664
-0.69,190,905.236094
1.41,52,905.337106
1.34,81,905.49866
1.0,27,905.563803
-0.02,110,905.770114
-0.26,47,905.851303
0.68,138,906.155555
0.18,113,906.381933
1.56,44,906.469777
-0.09,153,906.755484
0.45,102,906.968315
1.58,43,907.082916
-1.18,130,907.327771
0.75,82,907.483175
1.29,88,907.664757
0.89,100,907.841658
-0.51,97,908.07108
1.11,118,908.300286
-0.5,96,908.483675
0.77,89,908.645035
0.83,72,908.789343
0.93,79,908.932709
1.38,112,909.194828
1.72,49,909.286468
1.48,31,909.335737
0.9,51,909.448177
0.73,208,909.848093
1.08,89,910.025413
0.26,121,910.286704
1.05,55,910.386952
1.52,23,910.436034
1.57,25,910.479493
0.58,109,910.690088
1.58,43,910.779472
-0.07,166,911.131733
1.4,44,911.219097
0.24,101,911.403672
-0.55,143,911.688875
1.1,112,911.898605
0.85,104,912.126636
1.39,69,912.27286
0.68,110,912.48968
1.21,88,912.667076
0.98,67,912.790185
0.94,59,912.896777
-1.07,149,913.233074
1.58,57,913.341988
1.56,35,913.411743
1.43,77,913.564963
0.76,139,913.957621
0.62,149,914.354617
-0.55,192,914.728523
1.54,51,914.815329
1.4,67,914.942737
-1.76,183,915.268144
-1.28,86,915.432697
0.44,128,915.656646
1.55,50,915.744208
-0.35,99,915.931738
0.63,112,916.160952
1.37,63,916.294351
0.27,98,916.488752
0.83,95,916.661956
-1.74,180,916.993903
1.59,29,917.05143
1.22,90,917.199352
0.96,18,917.230628
1.2,104,917.43932
1.43,51,917.535057
1.26,80,917.684014
1.53,14,917.69549
1.01,127,917.941179
1.41,60,918.035831
-0.65,172,918.356911
0.97,92,918.522409
-0.49,131,918.768478
0.7,73,918.895627
1.54,48,918.994715
0.86,84,919.161859
-0.52,60,919.272384
1.4,77,919.407055
-0.02,35,919.47537
0.07,93,919.643195
-2.56,292,920.257819
1.2,103,920.449566
0.82,50,920.546022
1.66,31,920.611003
0.44,74,920.759157
1.72,32,920.82375
-0.51,115,921.048748
0.43,92,921.257895
0.36,152,921.560497
0.86,47,921.654164
1.43,37,921.732546
0.37,85,921.890143
1.24,93,922.071401
1.36,95,922.281831
1.06,78,922.424675
0.5,71,922.569407
1.45,79,922.722521
1.34,88,922.898683
1.46,28,922.935483
0.34,134,923.199212
0.56,165,923.557732
0.03,111,923.78283
0.6,129,924.023818
1.1,41,924.112059
-0.14,126,924.394675
1.31,60,924.505704
1.41,51,924.601235
0.98,28,924.674608
0.08,203,925.066709
1.54,35,925.147459
1.52,70,925.287033
1.65,37,925.403911
1.49,67,925.539165
-0.46,94,925.72352
1.06,54,925.821299
0.96,64,925.949771
-0.58,35,926.014663
1.06,107,926.223022
1.49,61,926.350651
-0.64,110,926.605721
0.96,89,926.780897
1.03,79,926.941752
1.47,72,927.088869
1.37,64,927.208391
0.43,145,927.534492
1.49,65,927.661119
1.51,67,927.80621
-1.65,237,928.278936
1.06,61,928.391217
1.66,66,928.553719
1.44,80,928.708415
1.02,19,928.761091
1.25,93,928.935631
1.58,57,929.046063
1.4,68,1120.796931
0.55,133,1121.036136
1.49,48,1121.119527
0.1,100,1121.298707
-0.52,80,1121.434744
0.81,70,1121.561443
0.46,123,1121.792658
0.76,48,1121.873752
1.42,69,1121.986222
0.54,99,1122.175114
-2.12,221,1122.575894
0.62,32,1122.654228
1.71,42,1122.745868
0.99,37,1122.832412
1.07,33,1122.907175
0.99,40,1122.973864
-0.41,86,1123.143658
1.27,56,1123.237843
1.46,59,1123.332701
1.13,69,1123.458131
1.64,39,1123.521037
0.4,132,1123.738756
1.61,44,1123.817311
-0.6,90,1123.974254
1.69,33,1124.036948
1.55,66,1124.147022
1.49,71,1124.273089
0.6,114,1124.461826
1.06,126,1124.676706
0.96,137,1124.927186
0.73,81,1125.068149
1.39,76,1125.202866
0.02,70,1125.319709
1.13,91,1125.476659
1.56,41,1125.539305
-0.85,171,1125.837761
1.31,87,1125.99443
-1.12,68,1126.104741
0.94,52,1126.204617
0.91,56,1126.292785
1.4,44,1126.371374
0.51,61,1126.486318
1.66,41,1126.575019
0.78,123,1126.854534
1.47,52,1126.953539
1.63,28,1127.024905
1.62,49,1127.105705
-2.83,159,1127.378064
1.01,43,1127.463374
1.27,140,1127.711339
1.48,52,1127.80677
1.69,45,1127.877578
0.9,59,1127.971486
0.95,156,1128.27974
0.63,147,1128.582242
1.13,57,1128.695309
0.06,108,1128.966119
-0.05,162,1129.29159
0.8,77,1129.432535
1.13,63,1129.526715
1.35,60,1129.648536
1.52,38,1129.711447
1.39,62,1129.821239
1.52,60,1129.930291
0.92,43,1129.992786
1.44,56,1130.102565
1.3,97,1130.259675
0.82,158,1130.526844
1.52,48,1130.62098
1.55,46,1130.699595
1.37,68,1130.809282
1.09,70,1130.934731
1.47,75,1131.06015
0.63,115,1131.24911
1.16,54,1131.358655
1.68,49,1131.437751
1.4,80,1131.578538
-0.43,104,1131.766851
0.23,59,1131.861488
1.56,34,1131.924667
0.65,120,1132.129222
1.61,49,1132.211602
-0.06,84,1132.363477
1.05,50,1132.457633
0.08,50,1132.536554
1.41,101,1132.724516
1.51,10,1132.740164
1.33,89,1132.896805
1.59,41,1132.959723
1.41,50,1133.053904
0.21,88,1133.226619
0.91,134,1133.461834
1.13,44,1133.540351
1.28,65,1133.666301
1.38,71,1133.791758
1.02,40,1133.854946
-1.1,114,1134.074545
1.23,95,1134.294159
1.42,15,1134.315302
1.6,30,1134.372715
0.83,73,1134.515533
0.96,114,1134.73432
1.51,8,1134.749945
-1.84,223,1135.216831
-2.57,177,1135.546266
-0.02,147,1135.829059
1.54,41,1135.907204
-0.45,254,1136.418684
0.84,71,1136.552857
1.39,66,1136.678554
1.53,26,1136.726569
0.82,81,1136.883269
1.71,49,1136.978042
1.44,20,1137.00902
0.87,69,1137.166106
0.3,118,1137.401289
1.49,49,1137.495446
-0.12,160,1137.793366
1.32,53,1137.903172
0.59,106,1138.107156
0.48,49,1138.232973
1.17,45,1138.322637
1.04,55,1138.422834
0.98,69,1138.547163
1.48,81,1138.704116
1.11,48,1138.79829
0.82,81,1138.954883
0.53,105,1139.190713
0.41,38,1139.25392
-1.42,116,1139.473804
1.01,39,1139.552592
1.09,40,1139.630595
0.83,93,1139.802919
-0.48,125,1140.054196
1.25,50,1140.179933
0.63,131,1140.431167
1.28,35,1140.493687
-0.06,102,1140.682027
1.39,73,1140.8271
1.41,68,1140.948916
1.48,42,1141.027558
1.62,32,1141.090495
1.58,37,1141.207399
0.8,54,1141.304255
1.3,81,1141.459556
-0.26,100,1141.647529
1.62,53,1141.757871
0.54,110,1141.961627
1.04,158,1142.307381
1.44,61,1142.417186
1.52,21,1142.44887
-0.05,69,1142.590194
1.3,57,1142.70001
1.45,63,1142.825058
1.59,30,1142.872337
1.18,70,1142.99773
0.86,54,1143.10778
1.31,81,1143.296339
1.63,38,1143.359239
0.45,55,1143.469033
1.59,38,1143.532061
1.0,40,1143.625724
1.0,98,1143.798459
1.03,58,1143.908263
1.3,70,1144.050294
0.9,45,1144.133191
0.71,71,1144.300908
1.34,60,1144.411124
0.09,102,1144.599482
1.65,33,1144.678363
0.47,55,1144.772543
1.58,69,1144.897224
1.57,47,1144.99167
0.95,36,1145.054574
1.5,44,1145.148734
1.21,57,1145.274183
0.5,129,1145.525289
1.42,39,1145.603811
1.11,40,1145.682866
1.01,58,1145.777011
-1.0,223,1146.270682
-0.55,93,1146.42925
1.07,75,1146.539739
0.52,64,1146.650678
1.62,58,1146.741286
-1.36,101,1146.91388
1.02,65,1147.023686
1.55,33,1147.070991
0.34,128,1147.290578
1.27,59,1147.408155
1.61,52,1147.508284
1.57,53,1147.611938
1.11,94,1147.765327
1.4,65,1147.874411
0.41,89,1148.029426
1.51,55,1148.120349
1.58,55,1148.211902
1.48,50,1148.294204
1.63,62,1148.396273
0.99,67,1148.517015
1.02,20,1148.553488
0.49,71,1148.679456
0.3,37,1148.745321
1.52,15,1148.76096
0.71,78,1148.920105
1.56,59,1149.014844
1.54,30,1149.069061
1.27,51,1149.146771
1.13,55,1149.241273
1.48,52,1149.339316
1.6,35,1149.407599
0.53,42,1149.491192
1.13,66,1149.593389
1.42,42,1149.67844
1.6,59,1149.804325
1.06,42,1149.895435
0.25,121,1340.15098
1.04,61,1340.360394
0.56,75,1340.552338
0.81,58,1340.697306
0.94,88,1340.8704
1.37,100,1341.08711
0.99,167,1341.52078
-6.68,281,1342.033903
1.5,57,1342.154644
0.38,89,1342.324896
1.56,51,1342.416852
1.37,61,1342.527673
0.7,162,1342.808012
0.54,91,1342.979404
1.55,68,1343.120712
1.61,51,1343.214243
1.57,38,1343.286613
0.36,73,1343.424092
1.57,57,1343.524534
1.52,36,1343.587962
1.68,47,1343.666849
1.52,12,1343.697775
1.55,43,1343.776802
1.52,84,1343.926847
0.98,74,1344.057446
1.61,35,1344.11645
0.34,71,1344.249834
1.16,42,1344.320638
1.46,74,1344.462323
1.11,68,1344.603999
1.6,45,1344.68412
1.0,28,1344.74707
-2.27,118,1344.961776
1.56,23,1345.008109
-1.97,180,1345.33336
1.26,87,1345.47786
1.59,32,1345.550102
-0.11,166,1345.831383
1.01,70,1345.963249
1.43,84,1346.125143
0.48,58,1346.225755
-1.93,192,1346.589351
1.03,66,1346.708085
1.01,117,1346.975942
1.47,77,1347.133691
0.99,62,1347.258603
0.86,104,1347.455758
1.48,20,1347.505057
0.92,92,1347.684472
1.43,74,1347.825915
1.1,129,1348.126002
-0.11,42,1348.196747
1.6,42,1348.281615
1.2,118,1348.495714
1.2,86,1348.676949
1.13,110,1348.892349
1.21,104,1349.129095
1.29,79,1349.272845
1.51,9,1349.288481
1.56,24,1349.337667
1.62,46,1349.429442
1.64,46,1349.526341
1.43,54,1349.634282
1.45,67,1349.770811
0.5,124,1350.044391
1.57,71,1350.170424
0.92,83,1350.333327
1.67,33,1350.408271
1.42,87,1350.569793
1.46,52,1350.686175
-1.49,173,1351.051977
0.88,67,1351.196361
1.6,53,1351.346035
1.39,71,1351.546128
0.25,98,1351.761789
1.08,40,1351.858233
0.45,90,1352.037521
1.21,75,1352.231643
-0.07,48,1352.326414
1.0,4,1352.326414
1.43,60,1352.451249
1.46,61,1352.575979
1.22,108,1352.780548
1.58,60,1352.900735
1.6,34,1352.969707
1.37,85,1353.148953
1.56,63,1353.294014
1.49,67,1353.434752
1.62,60,1353.551412
1.61,71,1353.695862
-1.56,80,1353.841508
0.84,108,1354.045465
0.55,130,1354.341693
0.67,103,1354.53052
0.76,66,1354.671813
1.42,38,1354.727682
-0.44,161,1355.056583
1.64,30,1355.121573
0.54,56,1355.231311
1.68,31,1355.281217
1.5,53,1355.42559
0.09,137,1355.691637
0.76,49,1355.789358
1.39,87,1355.948579
1.14,181,1356.313478
-0.35,110,1356.56176
1.5,51,1356.661327
0.36,98,1356.846349
0.23,120,1357.082228
1.47,42,1357.153811
