#{"t_start": 1716233740.119342, "env_id": "CenteringWorld-v0"}
r,l,t
-3.83,711,1.513561
-10.97,1483,4.012822
-51.58,6339,15.620426
1.55,30,15.682657
-24.3,3200,22.035927
1.12,89,22.231969
-11.02,1457,25.055419
-4.37,335,25.719142
-0.88,279,26.271883
-0.93,369,26.973987
-0.46,317,27.607895
-12.09,1576,228.524889
-2.47,574,229.765937
-6.8,961,231.76898
-7.92,998,233.863349
-18.21,2132,238.331922
-0.05,219,238.825258
-5.81,671,240.392179
-11.96,1465,243.382673
-2.87,481,244.398439
1.51,3,244.413024
-6.87,981,246.632883
1.47,39,246.732858
-3.96,515,247.829702
-5.78,704,249.332856
0.27,190,249.832841
-3.0,517,251.017297
-4.33,506,252.169453
0.34,73,252.329876
0.95,58,252.45906
0.32,142,252.737514
0.16,191,253.084255
0.95,88,253.256153
-0.64,285,253.741544
-3.21,485,254.568347
-2.17,398,255.233972
0.11,128,255.444385
-1.08,191,255.755161
0.34,187,256.077155
-3.6,581,257.132045
-0.9,320,257.709571
0.9,127,257.946785
-10.58,1032,454.603232
-1.81,196,454.984353
-0.32,243,455.502528
0.81,112,455.731699
-3.46,641,457.011238
-2.58,266,457.575812
0.93,141,457.973158
-1.83,334,458.835778
-1.46,202,459.273356
0.94,100,459.478416
-0.56,227,459.944053
-4.7,718,461.274204
-9.49,819,462.794211
1.04,18,462.825476
-11.21,1016,465.122563
-0.85,238,465.618377
0.87,102,465.823651
0.95,87,466.006922
-1.05,323,466.688208
-6.19,945,468.586081
-1.35,351,469.290413
1.52,64,469.408879
1.32,81,469.566284
0.85,166,469.864352
-0.67,273,470.451266
-0.77,213,470.909855
1.41,59,471.020551
-4.51,468,471.903071
-3.26,565,472.98737
0.39,209,473.416282
1.42,59,473.552264
-2.41,420,474.435107
-7.69,853,476.424053
1.33,96,476.644801
-3.52,359,477.357471
0.76,98,477.565701
1.25,96,477.789347
-1.1,91,477.986569
0.17,193,478.390726
1.26,94,478.569005
1.53,50,478.665804
0.43,142,478.924748
1.22,48,479.005076
0.93,128,479.25617
1.01,22,479.295626
1.0,85,479.441197
1.52,59,479.550837
-1.14,214,479.945603
0.09,141,480.198041
-0.14,143,480.457557
0.81,107,480.657816
-0.44,260,481.141448
0.4,135,481.393582
-0.16,214,481.791447
0.4,141,482.050837
-0.77,131,482.287709
1.28,54,482.397086
1.37,91,482.573244
1.32,51,482.677396
0.03,119,482.920331
1.51,52,483.017628
0.96,121,483.278429
-1.34,428,484.164955
0.46,136,484.429196
