#{"t_start": 1716233740.1211386, "env_id": "CenteringWorld-v0"}
r,l,t
-18.84,2544,4.579673
-29.0,3751,11.180465
-7.54,924,13.032644
-58.74,7097,27.021126
-0.29,282,27.590089
-4.87,699,28.99139
-3.32,617,227.970945
-1.35,431,228.844695
-1.88,366,229.652288
-4.37,686,231.145437
-2.56,585,232.281986
-3.52,616,233.580474
-5.03,754,235.134782
-5.42,970,237.115164
-1.34,237,237.660018
-3.19,678,239.18076
-2.1,336,240.013735
1.42,38,240.096359
1.0,1,240.096359
-0.41,218,240.665452
-6.25,974,242.580897
-0.55,147,242.865295
-0.49,253,243.380876
-3.11,394,244.215384
1.18,108,244.447686
-4.05,720,245.99668
-0.03,79,246.164549
-4.5,425,247.181031
-1.14,325,247.881031
-0.38,162,248.215466
0.76,153,248.531045
-0.04,198,249.010302
0.3,244,249.515433
-1.11,283,250.23211
-1.55,408,251.165418
-0.07,266,251.731102
-1.62,194,252.224416
-2.19,380,252.969971
-4.49,524,253.888099
-2.37,494,254.725932
-3.05,482,255.528701
0.8,160,255.802095
0.74,49,255.884227
-3.53,568,256.894809
-1.59,349,257.520858
-0.18,253,257.981713
0.87,141,258.24195
-6.56,814,454.497247
-1.45,385,455.306688
-1.53,297,455.874013
0.42,224,456.359697
-1.07,406,457.161004
-2.94,303,457.855701
1.35,72,458.078707
1.16,87,458.304724
-1.44,205,458.82149
0.74,99,459.042419
0.84,45,459.134107
-2.87,172,459.492264
-2.92,294,460.088013
0.65,149,460.36532
-1.14,349,460.997147
-1.83,431,461.805896
0.48,199,462.147937
-1.03,378,462.884077
-0.91,68,463.019572
0.48,123,463.275773
-1.87,275,463.846645
1.16,87,464.00915
0.14,102,464.24686
-0.55,207,464.862156
0.46,195,465.259282
-1.2,218,465.720739
0.91,39,465.793752
-1.45,176,466.167613
0.57,62,466.29786
-7.46,793,467.876151
-5.41,256,468.392596
-4.06,562,469.533906
-2.99,454,470.446964
-5.32,404,471.271019
-1.21,213,471.67686
-0.57,153,471.949714
1.51,6,471.963718
0.54,130,472.209335
-0.24,290,472.759725
1.37,72,472.904431
-2.61,153,473.232584
0.63,120,473.478493
1.35,68,473.636566
1.27,36,473.704405
-1.31,124,473.951016
-2.22,217,474.417696
0.44,44,474.51032
0.21,69,474.634391
0.9,88,474.831187
0.56,164,475.277864
-0.97,88,475.58454
-1.44,334,476.262967
0.71,152,476.597054
1.02,126,476.86789
-1.62,269,477.392862
1.45,63,477.526457
-1.95,310,478.209386
1.4,52,478.316178
1.52,4,478.322249
1.12,70,478.45685
0.09,122,478.695277
0.43,186,479.034526
0.67,86,479.197973
-0.62,207,479.580989
-0.3,295,480.110892
-0.69,297,480.65602
0.78,145,480.927137
-0.72,230,481.355499
1.51,82,481.509445
-3.25,160,481.805638
1.56,45,481.893141
-1.31,232,482.318795
1.44,54,482.418902
-0.43,101,482.625181
0.28,153,482.934431
0.95,140,483.219993
-2.86,301,483.857537
0.62,182,484.21487
1.13,72,484.359831
-3.31,404,485.167311
-0.62,265,485.723616
1.26,35,485.806434
1.38,72,485.937014
-0.38,185,676.595662
-4.13,425,677.581042
-0.35,84,677.734821
1.55,32,677.868127
1.5,32,677.973581
-2.54,352,678.662221
0.7,93,678.83202
-2.64,307,679.358401
1.0,118,679.560268
1.46,53,679.637352
1.23,57,679.72438
1.04,148,679.99242
-2.51,234,680.377688
1.03,107,680.568388
1.5,2,680.570443
1.39,54,680.649258
-3.4,456,681.483067
-0.55,180,681.800988
-0.8,200,682.141175
0.2,191,682.466198
1.28,53,682.546679
1.32,79,682.694701
1.45,40,682.756878
0.13,181,683.078435
1.46,38,683.144907
0.05,179,683.462939
-0.91,299,684.057056
1.52,44,684.139706
0.89,87,684.295897
0.93,148,684.632885
-0.06,209,685.031754
-0.6,224,685.426557
-0.61,231,685.89771
1.53,71,686.036225
0.3,138,686.280051
1.51,44,686.36214
1.37,87,686.566333
1.33,37,686.62927
0.73,76,686.774317
0.86,71,686.916508
0.96,107,687.111558
0.5,14,687.140388
-1.46,327,687.773104
-0.31,101,687.967448
1.64,44,688.051856
0.54,98,688.228842
-1.21,275,688.782459
0.1,161,689.079939
1.44,53,689.174709
1.63,48,689.260146
0.41,143,689.568725
1.09,121,689.792836
-3.65,363,690.516354
0.58,57,690.62375
0.96,15,690.648652
1.27,98,690.834563
1.23,99,691.023753
0.58,135,691.286314
0.36,139,691.576811
1.33,39,691.652488
0.82,58,691.762211
-0.24,117,691.989377
1.32,79,692.133956
-0.2,245,692.632926
1.19,60,692.769496
1.14,69,692.895631
0.9,70,693.030237
0.29,119,693.25016
0.97,61,693.361632
-7.01,395,694.121265
0.99,37,694.205658
1.23,77,694.334563
-1.46,142,694.626314
-0.2,77,694.790363
0.77,106,694.986397
1.27,111,695.192527
1.33,75,695.335225
-0.09,180,695.70389
-0.94,358,696.373729
-2.54,348,697.062742
1.09,92,697.244533
0.56,127,697.51188
-1.02,141,697.774736
0.89,106,697.978914
0.73,82,698.127263
1.24,83,698.291458
1.01,157,698.608682
0.78,144,698.869834
0.4,101,699.067513
0.74,72,699.202915
0.88,55,699.303029
0.65,89,699.494629
-0.63,165,699.809566
0.51,56,699.909464
1.23,101,700.101868
1.06,83,700.262321
1.09,91,700.414754
0.54,98,700.628388
-5.11,288,701.186296
-1.79,170,701.527298
1.24,70,701.666531
0.5,111,701.863305
0.64,85,702.028904
-0.04,164,702.36242
1.37,81,702.540915
1.39,65,702.670573
0.23,128,702.915758
1.22,95,703.087325
0.14,160,703.39283
0.76,165,703.761987
0.66,96,703.944288
-0.8,83,704.10394
1.26,98,704.295629
0.45,36,704.36629
0.18,118,704.778298
0.97,56,704.902991
-0.96,188,705.368481
1.43,80,705.490563
1.64,61,705.604011
-1.17,256,706.041562
1.07,25,706.088467
1.33,84,706.221663
0.64,110,706.421143
0.62,112,706.616599
1.66,41,897.639976
0.53,140,897.917515
-0.09,101,898.105256
1.37,60,898.232803
1.51,40,898.317471
-4.38,218,898.78375
-1.67,232,899.233347
