#{"t_start": 1716233740.1261826, "env_id": "CenteringWorld-v0"}
r,l,t
-3.97,612,1.34114
-20.83,2663,5.786554
-6.76,1113,7.620195
-4.25,553,8.586818
-0.78,54,8.677387
-22.21,2500,13.56849
-6.17,876,15.307247
-2.54,533,16.357965
-2.97,466,17.278641
-14.77,1670,20.592089
1.0,1,20.592089
-6.37,1033,22.640171
-14.36,1739,26.039258
-18.6,1671,29.359962
-4.78,826,228.768689
-0.99,385,229.615994
-2.98,635,231.023036
-2.96,463,231.897537
0.02,248,232.395338
-0.76,275,232.984919
-8.66,1202,235.47912
-21.5,2399,240.862256
-0.54,239,241.327102
-2.67,392,242.126899
-6.15,971,243.998141
0.55,122,244.31047
-1.13,364,245.060512
0.67,184,245.491617
-6.21,630,246.956695
-0.2,158,247.275937
1.13,85,247.460521
-4.44,762,249.110462
0.16,136,249.404205
-4.58,583,250.779637
-0.52,170,251.176045
-0.82,233,251.675397
-0.78,312,252.419278
-9.97,1034,254.275492
-11.95,1363,256.584972
-0.45,315,257.163217
-0.75,190,257.507507
-1.1,370,258.174121
-0.29,294,258.723103
0.03,276,259.256633
1.35,66,259.385748
-6.65,791,455.67794
-0.71,294,456.258886
0.41,122,456.530871
-1.2,256,457.03558
0.92,121,457.262104
1.16,108,457.502938
1.34,48,457.622626
1.26,71,457.812156
-1.17,360,458.778972
0.1,162,459.129063
-0.84,259,459.662452
-1.18,188,460.061197
-0.32,217,460.437778
1.56,26,460.497483
0.27,204,460.866224
-0.28,141,461.138558
-2.19,443,461.940207
1.0,1,461.940207
-0.34,221,462.346678
0.54,93,462.498623
1.3,85,462.67586
-1.94,194,463.087451
0.73,99,463.286354
1.31,47,463.36519
-0.94,207,463.807055
-0.73,156,464.124453
-2.45,400,465.1668
-3.69,667,466.545891
-1.03,346,467.243178
0.39,183,467.585142
0.54,85,467.750005
1.15,88,467.937509
-1.06,148,468.229273
0.03,179,468.605128
0.83,119,468.833289
0.38,218,469.301301
0.72,187,469.649138
-1.49,472,470.621109
0.72,146,470.922815
0.31,157,471.234303
0.82,43,471.309303
-6.12,478,472.206318
-0.33,171,472.536628
1.24,75,472.666106
-1.09,260,473.211627
0.31,200,473.633522
-9.28,1001,475.933668
0.72,80,476.109576
-1.07,291,476.734969
-2.59,515,477.788087
1.02,101,478.008862
0.79,42,478.099145
-5.27,710,479.4504
0.92,81,479.609585
0.49,146,479.858981
1.42,26,479.906191
1.14,83,480.058963
1.04,113,480.269976
-2.6,127,480.498143
1.16,105,480.697097
0.99,19,480.729394
1.09,84,480.875263
-0.5,168,481.197805
-2.17,295,481.75167
0.32,163,482.043996
1.05,133,482.280869
0.78,100,482.485077
-1.56,143,482.77176
-0.08,200,483.184032
1.59,56,483.284733
1.19,108,483.551168
-0.58,255,484.051956
1.29,73,484.189383
-0.2,218,484.652476
1.39,71,484.796399
-0.29,233,485.242107
-0.34,86,485.406014
-0.29,96,485.63543
0.48,137,485.916068
0.67,109,486.125412
0.43,220,676.851794
-0.33,101,677.11434
0.33,134,677.451851
1.61,34,677.51511
0.13,190,678.014226
1.52,10,678.031032
-2.09,263,678.538075
-0.1,99,678.727297
-3.66,342,679.312521
0.49,195,679.632308
0.55,169,679.916351
0.9,117,680.123637
1.23,64,680.236304
-1.85,380,680.889598
1.6,53,680.965312
0.82,76,681.107064
0.99,59,681.209321
1.16,97,681.400813
-0.51,205,681.764309
-4.04,458,682.541636
0.8,49,682.638778
0.98,103,682.814752
0.35,152,683.077718
0.24,70,683.190304
0.42,118,683.400234
0.49,18,683.434632
-1.34,210,683.865152
1.51,50,683.96515
-0.22,73,684.102879
0.76,61,684.220744
1.45,41,684.290853
0.07,156,684.636673
-0.73,138,684.901649
1.42,29,684.956719
0.74,86,685.1118
-0.01,178,685.437119
1.22,69,685.591955
0.52,127,685.819609
-0.36,193,686.196207
1.43,44,686.275007
0.81,45,686.357096
0.42,135,686.639851
0.26,90,686.802051
-0.78,302,687.368634
1.22,64,687.528777
0.71,97,687.70554
1.36,76,687.849865
0.06,128,688.095191
0.43,238,688.570516
1.23,108,688.761105
0.82,125,689.011348
-1.11,201,689.382161
1.23,63,689.532152
-0.43,308,690.102467
1.5,61,690.213787
1.25,63,690.330149
-3.35,224,690.801497
1.41,67,690.92852
1.43,81,691.078478
-2.44,307,691.692617
0.2,154,691.986337
0.48,58,692.101463
0.98,51,692.1978
-0.99,120,692.407178
0.8,81,692.599949
0.36,147,692.906603
0.59,120,693.139663
1.15,104,693.325395
1.29,110,693.553425
1.58,31,693.619398
-2.51,291,694.157332
1.33,80,694.313875
0.35,73,694.441233
1.42,53,694.584289
-3.36,213,694.981353
1.3,44,695.059291
1.55,74,695.203797
1.52,11,695.219441
1.27,81,695.377314
1.19,93,695.583366
0.7,206,695.965134
0.67,72,696.101365
0.63,102,696.301684
0.19,105,696.528265
-1.25,90,696.696809
-3.36,240,697.157204
0.96,7,697.157204
1.44,54,697.270739
0.2,112,697.506836
1.22,78,697.652092
1.52,8,697.667749
0.01,306,698.249542
1.38,62,698.362143
0.23,74,698.534351
1.43,82,698.67179
1.45,58,698.783266
-2.16,133,699.037693
1.51,69,699.166234
-1.59,216,699.599
-0.5,121,699.815039
0.02,24,699.86864
1.48,51,699.964606
1.34,71,700.096824
1.55,45,700.184316
0.72,104,700.378019
1.38,75,700.53788
1.21,95,700.723841
0.95,61,700.841587
-0.26,99,701.014965
0.22,94,701.204885
1.02,98,701.394161
1.57,65,701.537879
0.12,146,701.811354
1.15,53,701.926011
-0.35,182,702.267765
0.97,103,702.506709
-0.52,172,702.823369
1.58,24,702.870257
1.03,35,702.939551
-0.71,125,703.171849
0.38,106,703.387786
-0.24,92,703.596848
-0.36,73,703.741319
0.4,125,703.986799
-0.1,175,704.323867
-1.28,202,704.919013
0.98,8,704.939289
1.22,86,705.147818
1.04,21,705.193996
1.48,27,705.277221
-0.24,162,705.564108
1.54,69,705.67882
1.21,61,705.791522
0.44,103,705.971947
1.45,29,706.029244
1.17,103,706.200498
-0.3,292,897.663945
1.38,36,897.726072
1.34,65,897.861934
1.0,103,898.068661
-0.8,186,898.44268
-2.22,256,898.977023
-1.18,101,899.179152
0.24,195,899.545766
-1.48,104,899.787108
0.92,58,899.89931
1.01,109,900.123935
0.41,20,900.171873
1.27,91,900.337482
0.19,122,900.593089
-0.17,75,900.765277
-0.88,178,901.112509
-4.05,279,901.683241
1.01,51,901.802005
0.21,63,901.922835
0.62,97,902.127052
1.45,60,902.243669
0.41,128,902.492725
1.44,17,902.523978
1.45,63,902.650999
1.54,48,902.766747
-0.96,116,903.006212
0.63,87,903.177615
1.37,71,903.319299
0.35,51,903.516736
0.92,72,903.664325
0.05,97,903.844686
0.92,59,904.005675
-2.0,194,904.38654
0.77,95,904.569305
-1.66,142,904.842654
0.25,107,905.083663
1.19,52,905.195181
-1.01,102,905.391039
0.25,190,905.760451
1.45,87,905.927077
1.47,62,906.07075
0.75,143,906.356233
-4.38,216,906.777565
1.25,108,907.014506
0.51,51,907.125076
1.3,46,907.206291
1.55,75,907.35621
-1.11,167,907.67541
-1.21,296,908.273999
0.11,112,908.482017
0.14,119,908.715002
0.73,112,908.93848
0.61,73,909.100341
1.5,77,909.245079
-1.21,213,909.662557
0.31,93,909.838429
