#{"t_start": 1716233740.1261826, "env_id": "CenteringWorld-v0"}
r,l,t
-4.55,775,1.603292
-13.41,1985,4.936782
-7.32,961,6.520363
-17.08,2076,10.184404
-21.42,2926,16.006096
-6.77,1094,18.153103
-13.02,1627,21.418833
-10.02,1331,23.995224
-2.81,386,24.762673
-1.9,284,25.336487
-0.74,240,25.797489
-8.49,1272,28.319389
-8.37,866,227.729589
-4.69,524,228.84397
1.01,4,228.852008
-11.52,1239,231.510914
-3.86,600,232.695475
-0.5,237,233.233269
-0.94,376,234.043567
-0.33,274,234.609944
-6.63,1001,236.602482
0.62,92,236.775632
0.44,193,237.210784
-1.71,339,237.991328
-12.08,1387,241.185511
-2.44,268,241.758335
-16.25,1891,245.610351
1.52,48,245.710457
-4.32,569,247.047875
-2.41,456,248.010326
-6.03,570,249.260378
-2.45,452,250.326003
-0.86,318,251.060379
-0.26,212,251.531786
-0.89,188,251.926035
0.53,122,252.263158
0.31,73,252.41527
-1.8,437,253.249313
-3.38,399,253.931348
-1.83,457,254.693838
-1.05,366,255.316318
-7.54,914,256.90539
-1.2,210,257.290771
-1.13,321,257.868574
-2.61,390,258.589768
0.59,138,258.835745
-3.86,327,259.486778
-2.35,295,454.744339
-2.98,546,455.868969
-1.63,261,456.417358
-1.38,262,456.935615
-2.6,284,457.518287
-1.32,350,458.495636
-4.35,558,459.687455
1.11,62,459.830444
0.28,77,459.987303
1.24,63,460.098594
0.35,153,460.379741
-0.29,282,460.897536
-1.76,407,461.648006
1.52,29,461.711083
0.62,162,461.985494
-3.01,337,462.612263
1.19,110,462.840777
1.53,8,462.850283
0.07,186,463.238156
-1.16,378,464.004106
-0.92,286,464.796954
-1.83,283,465.403322
-1.33,411,466.25016
0.31,209,466.681368
-0.33,219,467.129162
-1.82,320,467.733342
-0.0,173,468.085765
-0.54,345,468.798271
1.27,52,468.893733
1.54,64,469.025266
0.91,85,469.216969
0.76,97,469.402039
-10.93,705,470.846229
-2.39,472,471.734337
-0.53,207,472.124318
-1.37,420,472.930383
1.06,125,473.195983
1.31,31,473.270963
-2.7,191,473.665182
1.29,109,473.900402
0.02,102,474.091817
1.39,64,474.250517
-0.16,221,474.69227
-0.83,322,475.595158
-0.61,247,476.109576
-0.32,187,476.483665
1.25,80,476.680328
0.03,128,476.9487
1.5,2,476.954897
0.5,131,477.207595
0.81,115,477.419089
-0.57,215,477.912877
1.28,72,478.063017
1.42,64,478.19811
1.33,93,478.392216
0.69,102,478.57781
-1.58,314,479.154808
-0.52,90,479.335693
0.41,115,479.528372
1.48,8,479.549514
1.03,62,479.673144
-0.55,216,480.058963
-1.29,137,480.307828
0.93,109,480.505436
0.02,164,480.809592
-0.87,99,480.985052
-0.64,204,481.371116
0.05,242,481.834225
-0.23,200,482.200368
0.03,277,482.74243
0.8,132,483.010788
-0.76,204,483.427501
0.67,101,483.656028
0.49,42,483.744176
1.36,55,483.854798
0.72,88,484.026447
1.18,96,484.216094
1.07,42,484.287936
-0.8,297,484.910826
0.66,92,485.076845
0.85,148,485.374768
-2.07,241,485.884787
-0.72,295,676.73922
0.88,25,676.78626
-0.28,239,677.414453
1.04,109,677.633724
0.98,150,678.043547
0.56,106,678.252357
1.58,49,678.348364
-1.29,100,678.538075
0.29,79,678.690786
0.65,123,678.910301
-0.46,166,679.195815
0.3,189,679.50835
0.68,104,679.686876
1.25,99,679.84543
-0.49,245,680.255948
1.42,20,680.287701
1.41,85,680.448851
-3.15,177,680.740109
-0.67,151,680.998634
1.12,111,681.197465
-2.41,208,681.589138
-0.65,154,681.860159
1.57,46,681.948066
0.81,176,682.232427
0.51,132,682.461154
-0.72,77,682.589728
0.67,108,682.78959
1.45,40,682.852808
0.74,173,683.156035
