#{"t_start": 1716233740.1211386, "env_id": "CenteringWorld-v0"}
r,l,t
-21.19,2543,4.579673
-28.72,3821,11.304542
-15.72,2181,15.64961
-3.41,368,16.378633
0.06,253,16.867427
-5.1,845,18.532815
-2.11,441,19.400548
0.01,76,19.559987
-1.08,367,20.32024
-5.56,861,22.018505
-1.49,454,22.904807
-6.41,845,24.558697
-8.61,1173,26.855931
0.96,119,27.121325
-2.65,572,28.262851
0.21,149,28.549806
-3.41,581,227.36513
-5.42,918,229.366132
-1.46,417,230.423586
1.54,24,230.470146
0.69,172,230.764265
-0.11,233,231.169477
-1.86,495,232.114974
0.19,210,232.552452
-4.87,843,234.400337
-2.83,504,235.38479
-7.02,1114,237.69639
-0.57,289,238.372464
-14.14,1646,242.061262
0.55,108,242.265403
-2.65,396,243.003954
0.99,106,243.239267
-2.06,527,244.323734
-6.55,785,246.015399
-0.12,202,246.548806
-8.96,768,248.197717
-0.62,325,248.922784
0.36,218,249.381022
-0.88,100,249.615449
1.06,121,249.964777
-3.97,491,251.065423
-0.35,248,251.61541
1.5,2,251.61541
-1.34,333,252.398938
0.31,83,252.564405
-4.4,498,253.495691
-4.64,682,254.629086
-4.36,609,255.641389
0.45,181,255.950958
0.7,145,256.219814
0.46,131,256.449025
0.02,199,256.809653
0.68,125,257.04071
-2.78,500,257.949034
0.31,117,258.141359
-0.43,213,258.549376
-1.42,212,258.937615
-0.02,237,259.406418
1.08,111,454.319171
0.75,160,454.638902
-0.95,240,455.120286
0.07,82,455.306688
-1.3,252,455.818152
0.14,185,456.179798
-4.28,660,457.523331
-6.61,651,459.179676
1.4,63,459.3106
-2.08,257,459.84254
-0.95,257,460.317206
0.47,155,460.610098
-0.72,186,460.951606
-5.02,218,461.367974
-1.89,459,462.179218
-3.69,693,463.556277
-3.54,375,464.428864
0.41,118,464.759144
1.44,33,464.857594
1.16,94,465.059225
0.46,134,465.326049
-0.39,234,465.80509
-0.73,169,466.167613
-3.56,419,467.051045
-0.55,222,467.452207
-11.32,1088,469.623752
0.38,78,469.764323
0.41,213,470.196932
0.42,135,470.509242
-2.35,229,470.975195
0.81,68,471.123708
1.59,27,471.175209
-2.71,127,471.411328
1.01,110,471.607098
-1.75,213,472.001879
0.47,133,472.249649
0.11,252,472.750208
-0.13,200,473.163914
0.43,212,473.606254
0.72,116,473.85517
1.02,92,474.027035
0.13,98,474.255561
-3.02,375,475.067719
0.91,141,475.538752
-0.89,202,475.959558
1.12,65,476.109607
0.23,205,476.522699
0.68,124,476.801245
-3.24,329,477.449086
-1.0,330,478.168106
-0.0,114,478.413684
-0.45,98,478.582854
0.54,140,478.857183
0.35,83,479.003279
0.22,71,479.128206
-2.2,317,479.727126
0.05,175,480.045968
-2.55,231,480.45576
-1.71,271,480.958827
-1.22,293,481.509445
-1.57,340,482.136618
0.02,176,482.474484
-3.37,501,483.518945
0.96,36,483.597157
-1.26,158,483.897123
1.41,45,483.982934
1.03,73,484.14094
-1.83,388,484.923154
0.51,65,485.050235
1.42,61,485.167311
1.39,52,485.273903
1.15,112,485.49132
0.95,97,485.723616
-0.5,176,486.06581
-1.14,313,677.023584
1.35,62,677.173582
-1.38,240,677.709757
-0.68,222,678.261276
1.46,40,678.337071
0.55,157,678.641385
-1.65,233,679.057087
-0.1,39,679.121164
-6.95,673,680.245346
0.08,260,680.693384
-0.1,134,680.923494
-0.33,186,681.246641
0.44,115,681.479862
-0.62,315,682.029147
-1.21,235,682.419323
0.49,148,682.690696
0.48,15,682.706706
1.22,99,682.873506
-0.45,122,683.09296
1.3,98,683.26181
-0.63,132,683.503071
1.05,36,683.595387
1.05,30,683.648713
0.83,170,683.983163
-2.0,212,684.375721
1.4,39,684.440419
1.12,99,684.688641
1.0,1,684.691133
0.65,178,685.031754
1.03,117,685.244342
0.91,144,685.506242
0.9,94,685.710562
0.63,100,685.89771
1.25,90,686.071429
-0.26,261,686.582322
0.26,90,686.74282
1.17,97,686.936164
1.41,58,687.048648
1.12,118,687.26145
-0.75,58,687.373678
0.51,41,687.436916
0.91,92,687.649281
1.45,43,687.726229
-0.5,225,688.149699
-1.59,124,688.378866
0.36,224,688.835889
-0.25,137,689.10392
-0.07,266,689.616148
-0.47,104,689.808871
1.0,138,690.085077
0.98,44,690.154499
-0.96,254,690.673913
1.01,131,690.924568
1.5,16,690.953086
1.28,73,691.092494
0.89,112,691.313322
1.58,93,691.512148
0.68,106,691.713696
0.67,139,691.985151
0.83,63,692.090467
-1.63,127,692.331731
0.86,75,692.474751
-0.97,95,692.722018
1.33,92,692.879994
0.88,152,693.183225
0.32,94,693.346007
-0.69,226,693.805712
1.44,85,693.961304
0.96,87,694.121265
1.39,31,694.178003
-0.99,200,694.589333
0.77,113,694.790363
1.41,64,694.923753
1.28,61,695.033053
0.5,13,695.048697
0.5,65,695.176902
1.28,56,695.289568
1.18,104,695.510567
0.4,124,695.735548
