#{"t_start": 1716403489.6443908, "env_id": "CenteringWorld-v0"}
r,l,t
-0.52,530,2.079124
1.58,27,2.110378
1.72,55,2.205083
1.97,123,2.64165
1.72,37,2.932188
1.59,18,2.963439
1.57,13,2.978984
1.59,11,3.011122
1.55,7,3.016394
1.44,32,3.063562
1.72,29,3.117059
1.58,12,3.129796
1.61,21,3.420951
1.58,19,3.457999
1.51,24,3.490571
1.59,15,3.506154
1.47,7,3.521887
1.52,18,3.553894
1.71,26,3.585426
1.73,39,3.911169
1.57,9,3.926807
1.51,30,3.973932
1.62,20,4.004826
1.83,36,4.321269
1.58,14,4.337181
1.49,33,4.384086
1.58,17,4.415591
1.74,43,4.477794
2.2,81,4.875264
1.68,24,4.908242
1.48,6,4.923615
1.65,21,4.954852
1.59,13,5.213166
1.6,13,5.25287
1.5,16,5.268896
1.6,13,5.284371
1.63,20,5.316505
1.54,7,5.332162
1.74,29,5.379284
1.56,8,5.39491
1.75,27,5.686366
1.58,10,5.70201
1.56,17,5.732982
1.6,16,5.765225
1.65,19,5.78742
1.96,48,5.867324
1.61,25,6.111468
1.59,27,6.158319
1.68,27,6.196506
1.73,31,6.243882
1.63,23,6.291358
1.92,44,6.536366
1.63,19,6.567625
1.71,23,6.599691
1.62,18,6.631221
1.59,17,6.662473
1.71,55,6.925798
1.74,28,6.972953
1.65,18,6.988329
2.04,62,7.246664
1.87,40,7.30945
1.62,18,7.355113
1.67,19,7.378947
1.65,17,7.410198
1.66,38,7.614418
1.57,15,7.645916
1.59,11,7.671091
1.66,18,7.698923
2.09,66,7.957092
1.73,25,8.00522
1.56,12,8.021642
1.78,33,8.068885
1.83,36,8.138351
1.54,6,8.153995
1.53,13,8.324861
1.67,19,8.346722
1.59,19,8.378251
1.56,8,8.393617
1.62,20,8.437286
1.97,63,8.682457
1.46,14,8.713641
1.42,46,8.783028
1.69,39,8.859404
1.64,16,8.879061
1.9,42,9.099849
1.67,19,9.1311
1.78,32,9.200816
1.66,18,9.21646
1.62,16,9.247723
1.57,13,9.435308
1.99,51,9.520684
1.8,34,9.567894
1.63,16,9.616635
1.7,22,9.647916
1.75,29,9.881341
1.55,7,9.896959
1.68,20,9.944882
1.6,16,9.976403
1.65,17,10.000001
1.57,9,10.015267
1.65,17,10.061908
1.83,39,10.297121
1.53,7,10.312892
1.63,29,10.375019
1.63,25,10.422162
1.6,12,10.437519
1.58,14,10.475972
1.53,5,10.491947
1.52,18,10.6957
1.56,8,10.711581
1.98,51,10.807278
1.76,34,10.888447
1.49,15,10.904103
1.7,24,11.124245
1.65,20,11.171127
1.71,23,11.217657
1.54,6,11.217657
1.77,29,11.280437
1.53,7,11.295812
1.74,26,11.348956
1.59,11,11.538382
1.64,16,11.569931
1.59,18,11.607639
1.62,20,11.653222
1.56,14,11.668847
1.45,17,11.700368
1.54,8,11.715722
1.56,16,11.761463
1.5,16,11.971805
1.59,11,11.987461
1.59,11,12.003336
1.7,24,12.05021
1.77,33,12.120452
1.73,25,12.162889
1.62,19,12.196821
1.55,7,12.376249
1.71,23,12.425185
1.59,11,12.45644
1.83,35,12.536489
1.55,7,12.552363
1.64,16,12.567984
1.77,35,12.832264
1.55,19,12.853214
1.8,36,12.915965
1.54,6,12.9468
1.7,22,12.978332
