#{"t_start": 1716403489.6356318, "env_id": "CenteringWorld-v0"}
r,l,t
-1.55,486,1.768075
1.59,79,2.145811
1.58,13,2.151066
1.87,67,2.508408
1.65,23,2.539904
1.64,24,2.587648
1.55,10,2.603276
1.61,15,2.618913
1.51,7,2.634785
1.63,38,2.696918
1.58,42,3.003197
1.5,2,3.006221
1.68,32,3.056434
1.67,22,3.08793
1.61,19,3.121038
1.65,19,3.398246
1.53,17,3.42971
1.52,11,3.454566
1.65,28,3.483416
1.53,5,3.49933
1.6,12,3.514913
1.58,14,3.547063
1.63,27,3.578309
1.64,16,3.866997
1.49,28,3.904285
1.56,11,3.919928
1.67,19,3.951657
1.61,13,3.967064
2.21,92,4.37764
1.43,11,4.392845
1.64,30,4.448012
1.6,16,4.470928
1.74,26,4.502166
1.56,13,4.784439
1.79,36,4.847225
1.73,28,4.893816
1.54,42,4.947999
1.99,58,5.29313
1.84,55,5.388043
1.64,16,5.403669
1.64,28,5.710769
1.75,27,5.758215
1.73,26,5.796179
1.7,22,5.827666
1.54,10,5.843055
1.63,17,5.876083
1.59,11,5.891727
1.59,13,6.120227
1.6,18,6.151654
1.77,40,6.205265
2.12,76,6.513594
1.92,45,6.576384
1.71,23,6.624109
1.72,32,6.671232
1.64,24,6.887724
1.62,82,7.012962
1.82,34,7.221031
1.66,22,7.255423
1.77,38,7.318209
1.67,33,7.387707
1.77,30,7.434852
1.7,24,7.623177
1.74,26,7.672119
1.55,11,7.69194
1.5,6,7.69194
1.67,27,7.739102
1.83,35,7.800269
1.64,18,7.981722
1.59,15,7.997357
1.75,31,8.061929
1.57,17,8.077644
1.61,19,8.108803
1.59,11,8.144111
1.48,12,8.162754
1.69,31,8.355481
1.5,22,8.402376
1.89,46,8.478665
1.91,44,8.691216
1.56,16,8.7224
1.42,26,8.776131
1.65,31,8.823318
1.53,33,8.872162
1.82,56,9.124234
1.64,16,9.155484
1.65,27,9.208575
1.68,20,9.225219
1.84,47,9.459704
1.64,16,9.499264
1.68,24,9.529443
1.7,24,9.576653
1.54,14,9.61512
1.71,23,9.656675
1.75,29,9.8901
1.75,28,9.953641
2.02,57,10.054578
1.83,41,10.30588
1.61,13,10.337139
1.64,16,10.368122
1.54,12,10.383778
1.62,14,10.415028
1.94,46,10.500706
1.53,5,10.704459
1.54,8,10.72034
1.64,18,10.751334
1.7,22,10.800687
1.66,18,10.831651
1.68,20,10.863163
1.58,10,10.893207
1.73,25,10.928487
1.69,21,11.148657
1.42,44,11.226416
1.57,13,11.257942
1.6,12,11.273664
1.64,16,11.304571
2.26,80,11.646325
1.8,46,11.724481
2.12,68,12.043351
1.33,33,12.097225
1.67,19,12.139947
1.8,34,12.20558
1.72,24,12.433944
1.63,22,12.465199
1.94,47,12.576743
1.69,21,12.607748
1.63,19,12.830709
1.61,13,12.846317
1.83,35,12.908849
1.75,29,12.971638
1.82,34,13.055569
1.56,8,13.071277
1.67,19,13.30045
2.08,62,13.427646
1.71,29,13.489087
1.66,18,13.509014
1.71,27,13.744195
1.54,14,13.75982
1.59,15,13.800672
1.51,19,13.828607
1.69,23,13.875742
1.53,22,13.922242
1.75,27,14.153844
1.57,9,14.169222
1.79,31,14.216097
1.65,17,14.261936
1.83,35,14.324436
1.55,7,14.324436
1.7,24,14.566033
1.73,29,14.602861
1.58,24,14.649489
1.4,28,14.711842
1.61,13,14.727737
1.6,16,14.758963
1.56,8,14.779923
1.69,21,15.004727
1.79,31,15.056926
1.61,17,15.088187
1.65,17,15.12641
1.58,10,15.142068
1.58,10,15.157939
1.58,10,15.173653
1.76,29,15.393393
1.67,19,15.447252
1.74,28,15.494159
1.57,9,15.510027
1.64,16,15.543159
1.69,21,15.574691
1.68,20,15.60568
1.76,28,15.837985
1.61,13,15.853246
1.58,14,15.888917
1.81,40,15.951437
1.96,48,16.22959
1.66,18,16.261089
1.65,19,16.292343
1.6,28,16.345282
1.57,9,16.367125
1.68,20,16.398658
1.54,7,16.415123
1.59,11,16.430562
1.58,16,16.650508
1.86,39,16.713037
1.63,21,16.758861
1.59,11,16.790418
1.52,4,16.790418
1.94,48,17.051708
1.69,27,17.105572
1.69,22,17.152467
1.55,15,17.188468
1.67,19,17.217348
1.7,22,17.264198
1.6,12,17.279821
1.65,17,17.501153
1.65,21,17.533873
1.47,17,17.564856
1.52,4,17.580732
2.02,57,17.67772
1.88,40,17.942116
1.93,48,18.01537
1.72,29,18.078788
1.58,10,18.094656
1.56,8,18.110039
1.42,26,18.330939
1.78,33,18.399441
1.79,31,18.446316
1.58,22,18.497297
1.69,25,18.718183
1.57,9,18.734091
1.89,42,18.825555
1.71,23,18.862157
1.57,11,18.877754
1.67,19,18.908758
2.05,57,19.202786
1.64,18,19.242134
1.85,41,19.314324
1.73,29,19.368106
1.42,16,19.576456
1.6,20,19.607988
1.66,20,19.639239
1.86,40,19.723668
1.79,32,19.799486
1.56,10,19.985209
1.82,34,20.049649
1.62,14,20.071308
1.73,33,20.132825
1.49,13,20.164336
1.69,21,20.195634
1.6,26,20.432621
1.71,23,20.467343
1.6,12,20.498697
1.64,17,20.530345
1.57,11,20.547298
1.7,22,20.578826
1.62,14,20.616174
1.99,53,20.902858
1.81,40,20.980664
2.07,61,21.255999
1.54,36,21.317183
1.56,8,21.33284
1.63,15,21.364367
2.12,64,21.668222
1.63,19,21.686977
1.64,28,21.751443
2.06,61,21.883765
1.6,12,22.091136
1.6,12,22.106773
1.89,44,22.183788
1.73,25,22.242391
1.57,9,22.258013
1.79,33,22.320206
1.71,33,22.568141
1.61,13,22.584012
1.58,10,22.619309
1.64,16,22.638214
1.67,19,22.669647
1.6,16,22.716071
1.69,21,22.741147
1.59,11,22.95071
1.72,24,22.981967
1.55,7,22.997757
1.85,39,23.082755
1.64,18,23.114005
1.55,11,23.129875
1.62,14,23.16617
1.63,15,23.372325
2.02,57,23.475889
1.57,11,23.489012
1.63,15,23.520293
1.81,33,23.584795
1.76,28,23.818131
1.56,8,23.833775
1.9,42,23.913794
1.66,18,23.950469
1.92,45,24.212935
1.64,16,24.251431
1.72,24,24.282987
1.76,28,24.343189
1.53,5,24.358845
1.71,33,24.421643
1.69,21,24.62552
1.67,23,24.687009
1.59,15,24.702634
1.85,37,24.78061
1.65,17,24.812146
