#{"t_start": 1716403489.6316247, "env_id": "CenteringWorld-v0"}
r,l,t
-0.08,439,1.709298
1.63,56,1.787441
1.74,43,2.09189
1.63,52,2.186651
1.51,18,2.202228
1.58,20,2.233663
1.99,84,2.62292
1.58,14,2.638792
1.58,30,2.693682
1.58,14,2.944954
1.81,44,3.022888
1.73,40,3.076328
1.52,47,3.417876
2.01,54,3.503337
1.63,20,3.534653
1.83,39,3.582316
1.59,22,3.871005
1.61,15,3.908292
1.52,12,3.923935
1.54,8,3.939573
1.66,21,3.971071
1.56,9,3.986698
1.85,37,4.033674
1.78,38,4.349947
1.7,23,4.396852
1.58,25,4.428357
1.76,38,4.49056
1.62,14,4.506173
1.63,26,4.804101
1.61,13,4.835645
1.65,19,4.866848
1.57,21,4.9041
1.57,20,4.921008
1.86,42,5.249997
1.63,19,5.281662
1.72,27,5.329271
1.67,25,5.360801
1.74,31,5.407676
1.6,16,5.438438
1.58,22,5.730381
1.59,15,5.745749
1.59,11,5.771414
1.57,10,5.784275
1.59,12,5.800186
1.75,27,5.847062
1.62,16,5.876091
1.74,32,6.124234
1.6,12,6.155662
1.61,41,6.209272
2.04,61,6.47968
1.69,31,6.533666
1.53,13,6.564754
1.53,35,6.612457
1.52,16,6.643987
1.61,13,6.659641
1.47,17,6.690863
1.75,39,6.932523
1.78,75,7.055248
1.62,14,7.070904
1.65,17,7.25943
1.55,9,7.275089
1.8,32,7.322216
1.58,10,7.337836
1.56,36,7.391714
1.51,17,7.422964
1.51,23,7.611558
1.66,18,7.642808
1.7,28,7.695947
1.5,14,7.711689
1.61,16,7.743109
1.58,10,7.758479
1.67,31,7.969858
1.66,18,7.985729
1.71,24,8.034408
1.8,32,8.081651
1.79,49,8.166761
1.52,4,8.321202
1.63,17,8.359488
1.74,30,8.406383
1.69,21,8.450052
1.41,27,8.482672
1.65,18,8.513832
1.53,7,8.529663
1.57,9,8.695223
1.52,14,8.710768
1.61,25,8.767072
1.67,19,8.795794
1.72,31,8.842917
1.65,17,8.876169
1.63,29,9.087229
1.61,13,9.096959
1.63,17,9.128241
1.55,21,9.159491
1.76,32,9.213582
1.61,13,9.245136
1.68,21,9.276372
1.57,9,9.448075
1.81,41,9.523769
1.73,31,9.564731
1.59,31,9.629401
1.76,28,9.862856
1.77,30,9.938994
1.56,8,9.941993
1.68,20,9.973274
1.92,48,10.074675
1.56,14,10.278667
1.71,23,10.309887
1.0,1,10.309887
1.66,20,10.370129
1.56,12,10.387785
1.56,14,10.403399
1.61,13,10.434928
2.01,53,10.724348
1.64,16,10.755341
1.65,18,10.788763
1.54,10,10.804694
1.77,31,10.86717
1.65,25,10.916869
1.78,32,11.152664
1.64,16,11.183893
1.74,26,11.230423
1.55,7,11.246334
1.6,18,11.277671
1.64,16,11.308578
1.67,19,11.346066
1.79,41,11.604431
1.58,14,11.620405
1.64,20,11.665988
1.73,27,11.728488
1.55,9,11.744566
1.57,17,11.774229
1.59,11,11.984571
1.7,26,12.016102
1.71,35,12.099233
1.52,14,12.11689
1.53,13,12.143955
1.69,22,12.175655
1.82,34,12.422047
1.61,13,12.453651
1.77,33,12.533599
1.64,18,12.56513
1.69,21,12.596388
1.69,21,12.642897
1.67,28,12.86598
2.07,62,12.991098
1.55,11,13.006742
1.59,11,13.037723
1.51,9,13.073284
1.63,15,13.288812
1.55,15,13.320094
1.62,14,13.351344
1.63,15,13.384628
1.65,17,13.40064
1.84,40,13.494093
1.59,11,13.513021
1.41,41,13.763827
1.97,50,13.848662
1.58,16,13.879749
1.63,19,13.92625
1.68,20,14.141944
1.73,27,14.189103
1.53,7,14.204726
1.6,22,14.250304
2.0,54,14.353277
1.64,16,14.543218
1.64,20,14.591253
1.61,13,14.606868
1.72,24,14.653497
1.9,43,14.731744
1.66,18,14.76297
1.6,28,15.013783
1.59,13,15.029684
1.66,18,15.060933
1.65,22,15.109262
1.81,37,15.17766
1.61,13,15.19295
1.68,20,15.413032
1.72,24,15.451259
1.6,16,15.482788
