#{"t_start": 1716403489.6399803, "env_id": "CenteringWorld-v0"}
r,l,t
-0.09,279,1.187643
1.04,120,1.636566
1.51,27,1.667572
1.91,141,2.144717
1.57,59,2.225308
1.55,17,2.504059
1.75,40,2.572659
1.79,33,2.614564
1.57,19,2.64606
1.74,33,2.692569
1.51,5,2.936598
1.69,41,3.014533
1.48,4,3.020804
1.58,19,3.036711
1.59,15,3.067972
1.61,13,3.083581
1.47,9,3.099308
1.86,39,3.425361
1.57,25,3.46341
1.8,39,3.526298
1.68,20,3.558304
1.57,10,3.57396
1.71,29,3.862649
1.89,47,3.947309
1.85,59,4.040518
1.94,46,4.373291
1.83,37,4.420002
1.52,22,4.466579
1.71,23,4.497818
1.62,14,4.78009
1.8,32,4.827289
1.62,18,4.858492
1.62,14,4.883554
1.87,53,4.959263
1.65,17,5.241641
1.54,20,5.273306
1.59,17,5.30908
1.69,23,5.336572
1.64,16,5.367822
1.59,30,5.417662
1.83,40,5.722026
1.76,30,5.775919
1.63,19,5.807447
1.62,22,5.838706
1.64,20,5.871735
1.84,38,6.147306
1.64,24,6.187743
1.61,15,6.200916
1.67,20,6.232443
1.6,36,6.295769
1.62,15,6.504216
1.72,27,6.540777
1.64,16,6.556398
1.64,21,6.604101
2.05,57,6.852125
1.9,47,6.946317
1.57,9,6.946317
1.53,21,6.992739
1.56,22,7.031008
1.9,42,7.251075
1.86,41,7.31386
1.6,19,7.352368
1.93,58,7.587831
1.51,15,7.618828
1.68,20,7.650326
1.58,10,7.675501
1.52,16,7.703334
1.52,12,7.71929
1.66,18,7.750124
1.55,9,7.766003
1.61,17,7.79592
1.74,30,7.993009
1.56,14,8.024052
1.47,13,8.041977
1.6,12,8.05758
1.51,29,8.104454
1.69,21,8.142762
1.42,14,8.312846
1.75,31,8.367068
1.65,17,8.398028
1.77,29,8.442697
1.51,11,8.458625
1.59,15,8.489874
1.66,32,8.686867
1.98,54,8.787438
1.63,15,8.803315
1.55,7,8.81897
1.75,27,8.867814
1.62,14,8.883471
1.55,13,9.076874
1.88,42,9.13551
1.56,10,9.151135
1.64,18,9.191989
1.54,24,9.220871
1.57,9,9.23678
1.63,17,9.424093
1.54,6,9.439719
1.74,26,9.479276
