#{"t_start": 1716403489.6399803, "env_id": "CenteringWorld-v0"}
r,l,t
-0.35,290,1.203319
1.56,21,1.234517
1.53,17,1.263768
1.44,63,1.620981
1.45,59,1.716847
1.8,76,2.067633
1.59,15,2.099298
1.71,51,2.178296
1.62,17,2.193873
1.5,17,2.225308
1.59,30,2.51997
1.53,5,2.535556
1.57,11,2.55133
1.53,9,2.569104
1.53,10,2.5833
1.61,16,2.598927
1.72,33,2.64606
1.53,27,2.692569
1.62,17,2.952296
1.62,14,2.983394
1.64,23,3.020804
1.8,40,3.083581
1.76,31,3.134207
1.69,24,3.425361
1.56,16,3.459411
1.68,20,3.479068
1.7,22,3.510564
1.56,22,3.558304
1.59,14,3.57396
1.74,26,3.862649
1.64,17,3.899936
1.82,35,3.947309
1.6,12,3.978342
1.73,27,4.009236
1.72,25,4.056143
1.66,21,4.341592
1.79,34,4.388497
1.54,18,4.420002
1.62,14,4.450921
1.56,12,4.466579
1.65,17,4.497818
1.65,17,4.78009
1.54,6,4.78009
1.77,30,4.827289
1.88,46,4.912652
1.67,26,4.94365
1.7,22,5.241641
1.78,44,5.315558
1.6,12,5.320915
1.74,26,5.367822
1.73,41,5.674881
1.6,18,5.70642
1.71,23,5.757871
2.01,73,5.871735
1.72,28,6.115879
1.74,26,6.162729
1.57,19,6.199916
1.58,10,6.200916
1.61,24,6.248293
1.73,25,6.292769
1.76,28,6.509246
1.66,18,6.540777
1.69,27,6.589167
1.56,9,6.604101
1.63,19,6.61976
1.81,44,6.86775
1.61,23,6.899
1.6,12,6.930209
1.63,15,6.946317
1.52,4,6.96182
1.54,12,6.977364
1.56,51,7.062548
1.54,6,7.232319
1.48,45,7.298331
1.51,13,7.31386
1.62,14,7.350905
1.67,24,7.383358
1.72,24,7.430504
1.63,17,7.603203
1.53,11,7.618828
1.9,44,7.703334
1.89,50,7.788607
1.91,49,8.022053
1.59,11,8.026052
1.82,34,8.088583
1.55,23,8.136433
1.62,14,8.158406
1.52,10,8.312846
1.67,21,8.351133
1.5,2,8.351133
1.71,23,8.398028
1.86,41,8.458625
1.72,24,8.505476
1.61,13,8.521308
1.55,27,8.718051
1.57,9,8.733663
1.66,22,8.771783
1.75,38,8.834562
1.65,23,8.883471
1.67,40,9.10426
1.51,7,9.119885
1.62,20,9.151135
1.83,37,9.205227
1.78,37,9.424093
1.91,49,9.519779
1.57,11,9.525094
1.56,8,9.541035
1.87,40,9.621045
1.51,3,9.636702
1.55,11,9.652327
1.68,20,9.869862
1.53,6,9.885751
1.51,3,9.885751
1.54,10,9.901369
1.54,14,9.933638
1.7,30,9.996566
2.23,80,10.317302
1.49,15,10.357499
1.88,70,10.480382
2.13,72,10.811689
1.63,17,10.843309
