#{"t_start": 1716402645.9494712, "env_id": "CenteringWorld-v0"}
r,l,t
-0.37,502,1.74726
1.56,55,2.057739
1.54,121,2.485194
2.13,124,2.900668
1.19,51,2.991708
1.49,43,3.043623
1.58,12,3.325458
1.59,12,3.341107
1.56,14,3.356732
1.53,12,3.37236
1.73,29,3.41923
1.58,14,3.444264
0.12,29,3.490524
1.6,23,3.773734
1.57,9,3.789359
1.59,11,3.804984
1.5,2,3.804984
1.57,9,3.820609
1.71,24,3.85186
1.77,39,3.92078
1.58,10,3.936405
1.61,14,4.181831
1.63,23,4.218726
1.33,40,4.287984
1.59,11,4.303609
1.6,19,4.341297
1.61,13,4.356922
1.8,32,4.641878
2.21,73,4.752596
1.69,22,4.79734
1.51,3,4.79734
1.66,18,5.082031
1.59,11,5.097656
1.6,12,5.118902
1.04,14,5.13455
1.61,14,5.150177
1.64,19,5.181426
1.54,7,5.19705
1.74,26,5.233898
1.06,13,5.265172
1.74,29,5.557868
1.58,12,5.573512
1.59,14,5.589139
1.59,15,5.620388
1.65,17,5.651639
1.96,49,5.927766
1.66,18,5.96399
1.67,19,5.979628
1.67,29,6.03194
1.76,32,6.078815
1.64,23,6.116465
1.92,44,6.383195
1.66,19,6.412166
1.71,23,6.447299
1.62,20,6.480237
1.63,15,6.50288
1.85,41,6.75385
1.75,27,6.788205
1.65,18,6.819455
2.06,58,7.064474
1.83,52,7.159385
1.62,16,7.180215
1.67,19,7.211471
1.63,17,7.231933
1.75,27,7.43204
1.6,12,7.463312
1.59,11,7.481256
1.67,19,7.500903
2.09,66,7.615915
1.74,27,7.819663
1.57,11,7.840422
1.77,29,7.913069
1.82,34,7.961017
1.55,7,7.976644
1.5,16,8.007893
1.69,21,8.183787
1.61,18,8.223516
1.57,9,8.249181
1.65,18,8.290721
2.03,57,8.383724
1.53,7,8.399349
1.68,20,8.590787
1.76,30,8.661994
1.63,15,8.67764
1.89,41,8.754932
1.68,21,8.786694
1.78,30,8.9798
1.67,22,9.025727
1.62,14,9.041373
1.57,9,9.056997
1.46,54,9.156197
1.79,33,9.380122
1.64,16,9.407121
1.7,22,9.445146
1.72,24,9.484094
1.53,11,9.502191
1.67,19,9.53415
1.6,16,9.560297
1.64,22,9.757907
1.58,10,9.773819
1.65,19,9.804774
