#{"t_start": 1716402645.9494712, "env_id": "CenteringWorld-v0"}
r,l,t
-0.15,260,1.13791
-0.39,130,1.582235
1.52,29,1.624523
1.58,121,2.028498
1.24,112,2.448416
1.64,76,2.572232
1.55,21,2.605344
1.51,12,2.622312
1.51,14,2.86296
1.61,15,2.885022
1.59,20,2.916292
1.59,31,2.959907
1.65,40,3.027998
0.66,32,3.325458
1.63,18,3.356732
1.54,9,3.37236
1.56,18,3.387985
1.51,14,3.41923
1.25,41,3.4749
1.63,86,3.870865
1.53,5,3.873866
1.63,19,3.905154
1.54,7,3.905154
1.68,29,4.181831
1.6,12,4.197457
1.56,8,4.218726
1.93,56,4.303609
1.62,14,4.32565
1.66,19,4.356922
1.18,27,4.641878
2.02,57,4.726042
1.62,19,4.752596
1.74,26,4.812965
1.67,19,5.082031
1.57,13,5.097656
1.62,17,5.13455
1.65,18,5.150177
1.62,14,5.181426
1.82,46,5.249547
1.57,10,5.265172
1.04,15,5.551866
1.59,12,5.557868
1.72,27,5.604763
1.1,13,5.620388
1.93,59,5.720643
1.58,10,5.927766
1.89,45,6.000667
1.66,18,6.03194
1.11,16,6.063191
1.58,12,6.078815
1.27,39,6.323527
1.64,18,6.355187
1.72,34,6.416169
1.51,3,6.421487
1.17,22,6.455239
1.62,15,6.480237
1.54,20,6.511307
1.7,22,6.730048
1.56,14,6.75385
1.75,27,6.788205
1.52,6,6.803831
1.65,17,6.835465
1.61,13,6.841463
1.79,31,6.904604
1.65,21,7.080101
1.62,14,7.111351
1.59,13,7.126976
1.67,19,7.16521
1.81,36,7.211471
1.68,21,7.247561
1.71,23,7.447685
1.72,24,7.485257
1.54,7,7.500903
1.81,33,7.547777
1.5,4,7.563403
1.68,20,7.598268
1.71,24,7.63154
1.62,14,7.816662
1.66,20,7.857411
1.69,21,7.911198
1.68,24,7.95325
1.76,29,7.992268
1.7,23,8.02914
1.57,9,8.194293
1.52,4,8.194293
1.98,50,8.315537
1.71,25,8.363072
1.57,9,8.368077
1.52,4,8.383724
1.77,29,8.586355
1.71,24,8.648569
1.59,11,8.661994
1.73,25,8.698649
1.7,22,8.740427
1.09,18,8.770564
1.8,34,8.9798
1.53,5,8.9798
1.29,34,9.041373
1.92,44,9.122461
1.67,21,9.156197
1.58,10,9.172243
1.76,28,9.389124
1.03,8,9.402106
1.83,36,9.462143
1.56,10,9.479195
1.69,22,9.516171
1.69,21,9.550181
1.94,46,9.786047
1.61,13,9.806874
1.57,11,9.829442
1.57,9,9.846472
