#{"t_start": 1716276737.01679, "env_id": "CenteringWorld-v0"}
r,l,t
-24.13,3176,5.989532
-11.19,1599,8.68129
-10.99,1028,10.538749
0.8,134,10.791967
-25.09,3452,17.643137
-2.0,295,18.27385
-5.71,778,20.496317
-11.7,1734,23.9694
-1.56,484,24.860963
-7.11,441,25.692358
-6.12,1047,27.822582
1.24,46,28.145139
-3.62,730,29.746742
-4.29,630,31.582503
-14.49,2100,257.604107
-0.28,226,258.138693
-10.41,1381,261.276069
-2.46,570,262.434371
-2.31,410,263.282403
-0.85,268,263.835591
0.36,229,264.261988
-0.25,145,264.548025
1.0,1,264.550025
-2.86,332,265.277072
-0.51,78,265.441804
-5.25,769,267.218829
-1.22,391,268.08484
-10.56,1683,272.159458
1.0,1,272.159458
1.45,22,272.206332
-10.69,1543,275.467829
0.65,135,275.717889
-4.19,794,277.298033
0.57,99,277.494932
1.16,75,277.644596
1.44,25,277.690841
-2.26,180,278.051228
0.88,115,278.39709
0.79,112,278.660599
0.72,124,278.91993
-0.15,295,279.527206
-9.36,1292,282.428697
-2.13,478,283.34399
1.42,22,283.39733
1.49,13,283.421225
1.13,111,283.635528
-4.04,688,285.089499
0.58,147,285.372499
-0.23,120,285.591499
-1.4,101,285.7825
1.6,20,285.830501
1.29,100,286.0705
-2.64,254,286.561499
-1.81,275,542.179884
0.86,74,542.324158
-0.58,349,543.028493
-0.06,113,543.233856
0.1,280,543.766273
1.28,54,543.892326
1.12,76,544.0331
-0.02,280,544.539804
-11.95,1626,547.467242
0.5,133,547.708724
-1.08,239,548.154593
-0.76,347,548.81473
-2.17,213,549.205167
0.11,236,549.638444
-1.24,344,550.375859
1.41,38,550.444424
-0.18,132,550.716314
-0.31,173,551.091353
-7.01,307,551.704341
-0.03,225,552.185328
1.42,63,552.302641
-0.82,217,552.766362
1.56,52,552.89971
0.33,144,553.191552
0.56,182,553.54809
0.28,199,553.969862
1.05,57,554.095996
1.34,74,554.231636
1.22,93,554.427022
-0.62,326,555.263631
0.63,218,555.637617
1.0,1,555.638616
0.92,123,555.844944
-0.22,192,556.16995
-1.67,297,556.657366
0.84,49,556.73748
0.51,134,556.978113
0.96,114,557.171901
0.92,143,557.4198
0.93,56,557.514585
0.79,54,557.607747
-0.62,267,558.093797
-1.94,377,558.795508
-0.93,144,559.059771
1.42,113,559.27677
1.58,32,559.343342
1.2,41,559.417914
0.68,69,559.548109
-1.63,236,559.973249
0.44,12,560.002288
-0.4,372,560.703235
1.34,93,560.885817
0.92,60,561.068573
-2.99,377,562.144251
-2.31,405,563.127988
0.85,128,563.448676
1.03,201,563.939898
0.36,168,564.332779
0.71,64,564.477157
0.37,81,564.658014
0.24,341,565.48737
1.38,53,565.604049
-3.67,217,566.14472
-0.24,276,566.825392
0.37,216,567.347872
-1.42,350,568.214798
-1.79,413,569.181566
0.21,278,569.869654
1.07,94,570.093559
1.1,72,570.265071
0.63,124,570.556463
-0.13,153,570.951476
0.98,6,570.965001
1.63,37,571.045892
-3.57,268,571.520895
0.04,25,571.575717
1.47,40,571.642157
1.37,71,571.773628
0.22,91,571.928686
-0.15,301,572.447536
-1.17,82,572.588754
1.17,157,572.866458
1.73,92,573.02387
0.93,25,573.065512
0.47,33,573.121583
0.65,102,573.298104
1.73,64,573.413306
0.29,51,573.505873
1.46,71,573.627007
1.51,25,573.66863
0.74,65,573.781305
-0.17,163,808.888114
1.11,37,808.969873
0.8,198,809.455678
1.57,13,809.488266
1.44,43,809.587136
-1.0,329,810.345328
-2.7,162,810.757441
0.1,62,810.904356
0.36,63,811.050101
1.07,104,811.289034
1.37,35,811.367164
1.57,17,811.403966
1.52,14,811.446073
-0.66,326,812.206934
-0.04,145,812.55349
0.92,77,812.729786
-0.09,156,813.100197
1.15,88,813.303227
-1.51,139,813.624232
0.3,63,813.764707
-0.31,487,814.855375
0.96,154,815.238029
1.45,97,815.461053
1.15,89,815.658402
1.13,60,815.790899
-1.05,129,816.074081
1.53,51,816.185189
1.41,73,816.345301
1.32,47,816.466879
0.41,26,816.521023
0.68,170,816.939886
1.46,45,817.044897
1.31,103,817.286931
1.52,15,817.32017
1.02,60,817.457237
1.52,73,817.611325
-0.11,64,817.764351
1.33,44,817.859431
-4.87,252,818.447275
1.02,23,818.495962
0.9,68,818.647073
1.63,96,818.877736
1.28,73,819.032347
1.05,140,819.35089
1.11,128,819.638539
1.32,76,819.804826
0.96,198,820.264752
1.59,52,820.373111
1.44,52,820.491889
1.46,55,820.623064
0.6,48,820.749968
-1.38,448,821.900938
0.49,102,822.139511
0.99,205,822.668072
0.87,41,822.770645
1.41,164,823.167967
1.59,62,823.318962
1.54,16,823.357954
1.78,86,823.566883
0.94,51,823.687888
0.92,77,823.889045
1.04,27,823.953085
0.54,153,824.307834
-1.37,204,824.79231
1.45,192,825.237163
1.47,30,825.325555
1.58,28,825.396947
1.43,37,825.474155
0.89,63,825.629607
0.72,78,825.826835
1.45,17,825.865093
1.51,27,825.921974
1.51,4,825.93304
1.43,133,826.235051
1.25,149,826.569893
1.51,19,826.61505
-0.17,57,826.771082
1.29,48,826.884253
0.81,171,827.315837
0.21,82,827.51412
1.51,19,827.568252
1.68,173,827.985488
0.4,270,828.626789
1.43,26,828.693082
0.82,61,828.838316
1.56,23,828.894526
1.6,37,828.997052
1.41,51,829.121623
1.32,129,829.414004
1.62,57,829.549058
1.51,51,829.693603
0.99,28,829.752925
0.64,106,830.00312
1.38,74,830.173192
-0.24,281,830.870922
1.52,49,830.983439
1.55,37,831.072538
0.48,40,831.1728
0.63,49,831.29078
0.39,32,831.374239
0.16,131,831.695683
1.45,50,831.817027
1.37,26,831.878016
1.22,74,832.043798
1.64,41,832.137134
1.54,56,832.26981
1.46,59,832.410533
0.78,83,832.591351
0.51,71,832.757345
0.86,80,832.9426
1.01,14,832.972728
0.61,120,833.239981
1.54,18,833.285089
1.52,57,833.414886
-1.37,281,834.055046
1.03,18,834.092894
1.46,30,834.162184
1.53,57,834.289656
1.64,37,834.371872
1.03,25,834.432804
0.65,133,834.763723
0.71,154,835.124739
1.51,83,835.317822
1.02,47,835.428071
-0.12,62,835.573095
1.37,46,835.687021
1.63,24,835.74316
0.86,94,835.970952
1.67,64,836.135031
1.02,44,836.238972
1.1,86,836.436929
1.27,83,836.628531
1.14,83,836.841983
1.5,2,836.848028
1.46,52,836.982043
1.52,6,836.994551
0.64,163,837.415198
1.34,129,837.718953
1.67,110,837.965409
1.58,54,838.098436
1.46,40,838.184013
1.57,15,838.218372
1.72,100,838.444251
0.82,81,838.626913
1.6,53,838.739932
-0.15,92,838.956867
1.63,73,839.126632
1.64,84,839.319093
1.57,27,839.378556
1.26,104,839.621599
1.54,15,839.656645
0.87,58,839.780843
0.29,128,840.069834
1.71,109,840.328751
0.55,35,840.399715
1.45,79,840.587767
0.87,49,840.703065
1.28,125,841.019069
0.82,61,841.167777
-2.5,99,841.392817
1.28,82,841.584925
1.48,34,841.660009
1.6,29,841.723709
1.38,40,841.806603
1.66,47,841.909384
0.3,223,842.428599
1.54,17,842.471636
1.53,21,842.518141
0.96,294,843.18485
0.49,35,843.255651
-2.73,81,843.440604
1.01,19,843.483026
1.01,46,843.588108
1.26,64,843.758595
1.14,33,843.838912
1.65,140,844.154588
0.82,126,844.459276
0.24,59,844.591778
1.57,22,844.641351
1.09,35,844.716702
0.7,50,844.854623
0.51,183,845.295017
1.11,19,845.335895
0.11,93,845.555223
1.22,79,1081.775335
1.59,48,1081.897216
1.07,36,1081.98527
1.04,22,1082.036735
0.92,57,1082.173057
0.83,85,1082.381352
0.86,49,1082.49922
0.53,82,1082.696286
1.55,76,1082.892216
1.63,23,1082.945171
0.89,82,1083.136965
1.51,22,1083.187811
1.47,55,1083.312498
1.07,32,1083.384986
1.51,37,1083.468607
0.9,59,1083.607096
1.19,99,1083.832445
1.04,42,1083.929529
1.55,50,1084.054926
0.82,81,1084.24714
1.55,26,1084.311489
1.53,8,1084.330073
1.55,31,1084.4004
1.17,108,1084.65407
1.59,53,1084.776604
1.09,48,1084.897396
-1.91,354,1085.752304
1.55,48,1085.865278
-0.05,34,1085.9448
0.8,79,1086.124268
0.6,236,1086.702975
1.76,86,1086.917416
0.3,39,1087.007169
-3.13,584,1110.774918
0.94,82,1111.913832
1.0,1,1111.915915
1.11,120,1116.438295
1.55,93,1117.709325
1.63,22,1118.161797
1.57,28,1118.347061
1.57,108,1119.622674
0.13,75,1119.749438
1.52,19,1119.781544
1.54,7,1119.793056
-0.92,353,1120.40922
1.31,210,1122.004011
-0.21,101,1122.278184
1.45,47,1122.410564
0.04,135,1122.731128
1.19,69,1122.891826
1.04,44,1122.990812
1.6,33,1123.071611
1.56,87,1123.288073
1.13,29,1123.353722
1.48,10,1123.378284
1.07,55,1123.514991
1.5,40,1123.613732
1.71,32,1123.689296
1.61,29,1123.752377
1.64,48,1123.862933
1.5,29,1123.930871
1.41,46,1124.044859
1.5,14,1124.076898
1.43,40,1124.165597
1.08,31,1124.236379
1.52,33,1124.319058
1.68,39,1124.405934
1.57,25,1124.463991
1.64,43,1124.563866
1.86,88,1124.778519
0.96,150,1125.143989
1.01,43,1125.242951
1.04,110,1125.509264
1.52,34,1125.594865
1.32,46,1125.707955
0.51,304,1127.617696
1.33,40,1128.090908
1.74,77,1128.629312
1.5,22,1128.729995
1.05,28,1128.775754
1.05,36,1128.839718
1.68,93,1129.005825
1.37,60,1129.120316
1.42,36,1129.18213
0.61,59,1129.285996
1.26,112,1129.491868
0.89,68,1129.608006
1.35,73,1129.73359
1.6,39,1129.807179
1.65,95,1129.973857
1.52,65,1130.096598
-0.19,73,1130.221747
1.79,110,1130.417415
1.4,61,1130.525618
1.48,79,1130.675898
1.79,63,1130.792124
0.79,60,1130.905992
0.65,72,1131.048648
1.61,35,1131.114348
1.53,35,1131.179413
1.3,35,1131.248321
1.55,49,1131.341416
1.3,90,1131.514293
1.21,44,1131.601426
1.35,33,1131.664991
1.04,31,1131.722013
0.39,67,1131.852505
1.59,16,1131.884827
1.03,21,1131.933879
1.54,12,1131.957902
1.65,30,1132.016984
1.57,41,1132.093612
0.9,167,1132.429793
1.48,32,1132.492734
1.14,65,1132.62705
1.35,51,1132.72585
1.56,12,1132.748868
1.35,116,1132.992754
1.64,110,1133.210187
0.77,134,1133.48824
-1.03,362,1134.319996
1.46,25,1134.377598
1.2,148,1134.720027
0.54,64,1134.866615
0.79,160,1135.189786
0.29,93,1135.385513
1.65,28,1135.440626
1.62,40,1135.519208
0.97,25,1135.583807
2.1,91,1135.762186
1.16,43,1135.846563
1.48,25,1135.895627
1.54,36,1135.972744
1.21,100,1136.166662
1.25,71,1136.31848
1.54,47,1136.410577
1.57,26,1136.461265
1.07,52,1136.564426
-0.09,211,1137.002867
0.98,6,1137.014471
1.46,44,1137.102555
1.09,39,1137.179183
1.6,56,1137.302944
0.41,117,1137.536277
-0.62,52,1137.645648
1.03,84,1137.813696
1.05,42,1137.898675
1.35,150,1138.237651
0.44,35,1138.310042
0.91,163,1138.654649
0.7,156,1138.976418
1.7,38,1139.052596
0.85,112,1139.271719
0.73,45,1139.363843
1.71,36,1139.445536
1.66,111,1158.943435
1.0,1,1159.201922
1.1,33,1160.873557
1.14,91,1161.963343
1.58,33,1162.049119
1.55,13,1162.071653
1.5,2,1162.075165
1.55,47,1162.27062
0.97,169,1162.924553
1.59,29,1163.039722
1.84,79,1163.342682
1.13,26,1163.4416
1.55,7,1163.467142
1.58,17,1163.526751
1.66,25,1163.611412
1.53,35,1163.736942
1.56,33,1163.825539
0.11,40,1163.919102
0.5,74,1164.099708
1.54,20,1164.147713
1.56,33,1164.224164
1.61,17,1164.287674
1.5,56,1164.422035
1.17,40,1164.54979
1.76,52,1164.696031
1.01,4,1164.705053
1.31,161,1165.120517
0.38,46,1165.248798
1.15,157,1165.624204
1.63,71,1165.784876
1.17,39,1165.88678
1.59,32,1165.964311
1.61,24,1166.025387
1.5,41,1166.119828
1.61,17,1166.15654
1.72,44,1166.269609
1.86,72,1166.430311
1.56,41,1166.521697
1.06,86,1166.736912
1.53,14,1166.770439
1.53,5,1166.781532
1.66,29,1166.846974
0.49,29,1166.919661
0.56,45,1167.02428
1.65,64,1167.17923
1.54,45,1167.294343
1.42,59,1167.439941
-0.05,27,1167.499522
0.31,139,1167.805136
0.51,143,1168.068141
1.53,69,1168.202575
-0.38,31,1168.257628
0.99,100,1168.480446
1.69,67,1168.601977
1.55,13,1168.630463
1.58,10,1168.65451
1.57,58,1168.765314
1.0,1,1168.767315
1.54,19,1168.809605
1.51,23,1168.864721
1.54,40,1168.953911
1.59,32,1169.031501
0.86,44,1169.133859
1.5,50,1169.261556
0.68,38,1169.346662
1.65,23,1169.396927
1.59,70,1169.548819
1.25,73,1169.719258
1.62,17,1169.758318
