#{"t_start": 1716402645.9396837, "env_id": "CenteringWorld-v0"}
r,l,t
-1.42,463,1.6993
1.43,66,2.029025
1.61,35,2.083175
1.6,34,2.144925
1.51,27,2.182449
1.57,39,2.479336
1.8,49,2.541857
1.62,22,2.594044
1.61,49,2.894809
1.59,11,2.910455
1.28,45,2.969694
1.07,16,3.005513
0.56,31,3.037785
0.55,17,3.332246
1.68,32,3.366519
1.54,9,3.382147
1.59,11,3.397773
1.62,21,3.429018
1.69,23,3.469056
1.59,17,3.500311
1.65,33,3.799147
1.86,47,3.877653
1.67,23,3.899317
1.59,12,3.930567
1.69,24,4.191619
1.78,45,4.266518
1.61,13,4.282146
1.77,41,4.351084
1.53,5,4.366709
1.55,8,4.366709
1.94,54,4.688954
1.63,15,4.704578
1.57,9,4.720204
1.37,49,4.807127
1.68,20,5.091819
1.7,25,5.12869
1.58,10,5.144338
1.17,35,5.206838
1.78,32,5.243685
1.69,21,5.529503
1.77,29,5.5833
1.64,16,5.598926
1.64,16,5.630176
1.66,18,5.661426
1.1,21,5.683535
1.17,48,5.973777
1.59,15,5.989416
1.57,9,6.010455
1.61,13,6.026103
1.12,15,6.057354
1.8,33,6.110603
1.6,12,6.126252
1.64,16,6.330158
1.72,29,6.389306
1.57,9,6.40324
1.79,41,6.466822
1.61,17,6.494017
1.62,14,6.515671
1.7,22,6.719751
1.67,23,6.76674
1.74,26,6.813618
1.68,20,6.848253
1.62,14,6.866896
1.84,36,7.074262
1.75,28,7.121138
1.52,4,7.121138
1.93,46,7.205634
1.86,42,7.278451
1.53,9,7.441828
1.76,28,7.494044
1.57,17,7.51069
0.55,21,7.54194
1.71,23,7.588815
1.53,6,7.588815
1.76,29,7.641328
1.75,27,7.857208
1.58,10,7.879162
1.79,32,7.937573
1.52,4,7.953217
1.51,5,7.963037
1.57,9,7.970804
1.74,26,8.017681
1.64,16,8.038928
1.77,29,8.25501
1.67,21,8.306689
1.59,12,8.325325
1.67,21,8.356612
1.88,43,8.424762
1.64,16,8.629556
1.58,10,8.65523
1.11,17,8.671782
1.63,15,8.708437
1.63,15,8.724081
1.69,22,8.764719
1.6,12,8.780351
1.59,13,8.81279
1.81,35,9.021301
1.44,24,9.051161
1.57,9,9.066785
1.55,9,9.09193
1.59,15,9.11793
2.07,59,9.383898
1.6,14,9.406921
1.62,20,9.441082
1.6,12,9.461042
1.59,11,9.479296
1.95,49,9.559968
1.6,12,9.729211
1.15,21,9.776013
1.57,9,9.790215
1.89,42,9.863836
1.54,6,9.870837
1.65,17,9.90105
1.59,13,9.923063
1.62,14,9.960041
1.57,9,10.152275
1.66,18,10.198932
2.03,57,10.346619
1.7,22,10.39008
1.78,30,10.61923
1.66,18,10.651269
1.8,32,10.704401
1.98,50,10.783584
1.81,35,11.017075
1.99,51,11.097091
1.67,25,11.137576
2.02,56,11.458587
1.68,20,11.489859
1.9,44,11.567834
1.52,4,11.58348
2.16,69,11.943932
1.62,18,11.980417
1.57,19,12.004354
1.74,30,12.051229
1.85,38,12.360576
1.59,11,12.376202
1.57,13,12.391827
1.58,10,12.42638
1.62,14,12.445024
1.65,19,12.477539
1.64,16,12.496129
1.67,19,12.533545
2.05,57,12.858533
1.61,13,12.874184
1.74,30,12.921058
1.51,39,12.982613
2.24,84,13.359519
1.86,41,13.413702
1.54,6,13.429345
1.66,19,13.662887
1.58,10,13.694342
1.5,22,13.739733
1.58,10,13.756937
1.87,39,13.817031
1.84,39,14.042076
1.68,20,14.073347
1.69,21,14.120222
1.65,17,14.150411
1.59,11,14.169586
1.59,11,14.188274
1.68,20,14.231565
1.7,23,14.262879
1.72,24,14.469003
1.62,17,14.50028
1.68,20,14.53153
1.56,8,14.547156
1.69,21,14.580505
1.96,50,14.816997
1.77,35,14.871587
1.9,42,14.958761
1.79,31,15.014902
1.64,20,15.193028
1.59,11,15.208653
1.56,12,15.234044
1.57,21,15.26285
1.58,10,15.278476
1.7,22,15.318231
1.58,10,15.343009
1.76,29,15.394108
1.99,51,15.628554
1.67,19,15.658769
1.56,8,15.674415
1.8,33,15.721289
1.75,27,15.929806
2.22,74,16.052516
2.01,53,16.294302
1.58,10,16.326323
1.71,23,16.357596
1.61,13,16.373222
1.65,21,16.421072
1.55,7,16.434718
1.96,50,16.515894
1.59,11,16.682623
1.22,27,16.7295
1.11,15,16.759929
1.64,17,16.779672
1.79,35,16.842169
1.71,25,17.057774
1.76,28,17.1078
1.62,14,17.130934
1.64,16,17.158756
1.53,9,17.176481
1.75,35,17.233954
1.78,31,17.476074
1.05,10,17.499839
1.59,25,17.529564
1.75,29,17.59818
1.62,18,17.625321
1.71,23,17.656572
1.0,1,17.656572
1.57,15,17.687823
2.24,76,18.081798
