#{"t_start": 1716205892.7467422, "env_id": "CenteringWorld-v1"}
r,l,t
0.92,16,0.270783
-1.13,174,6.333787
-3.6,1048,50.37659
-5.9,1012,91.961669
1.5,20,92.005373
0.86,78,95.881034
1.8,60,98.458642
1.4,110,102.39711
1.07,36,103.716563
1.61,13,104.987423
1.64,18,105.024608
0.56,26,106.324405
1.65,24,107.610739
0.83,40,108.920335
1.16,22,110.201396
1.58,13,110.238979
0.52,17,111.495601
1.58,36,112.813383
1.54,10,112.842397
1.79,31,114.148081
1.07,13,115.414977
1.63,25,115.471011
1.14,19,116.73735
1.53,23,118.031586
1.17,32,119.338906
1.75,49,120.679128
1.69,23,121.972565
1.59,13,121.998129
2.01,73,125.894366
1.68,26,125.949734
1.81,33,127.261725
1.65,21,128.575101
1.61,17,129.863072
1.25,37,131.197848
1.98,53,132.546593
1.59,12,133.813361
1.52,10,133.828866
1.48,10,133.863802
1.6,40,136.440814
1.54,21,136.480989
1.66,20,137.782808
1.53,13,137.798184
1.5,18,139.100468
1.57,9,139.117434
0.9,20,140.400802
1.57,15,140.443887
1.69,44,143.055271
1.52,30,144.352825
0.92,37,145.68234
1.62,16,145.723639
1.8,38,147.032124
1.14,17,148.315195
1.94,77,150.948192
1.65,21,152.231657
1.44,32,153.555681
1.06,11,153.587378
1.56,8,154.845049
1.58,16,154.891953
1.59,92,158.786988
0.96,15,158.824828
1.67,19,160.093116
-1.06,36,161.397075
1.7,25,162.682808
1.6,12,162.714398
1.59,11,163.976618
1.77,31,165.321011
1.68,20,165.353374
1.62,28,166.662363
1.46,14,167.935402
1.52,10,167.951437
1.64,35,169.292302
1.52,4,169.300398
0.54,8,169.305397
1.7,22,170.585053
1.56,30,171.883099
1.12,15,171.923202
1.69,37,174.452519
1.58,14,174.465116
0.02,31,175.788617
1.76,31,177.101547
1.59,23,178.39463
1.09,24,178.450565
2.42,110,183.617898
1.56,12,183.649395
1.74,36,184.94923
0.55,17,186.220478
1.54,6,186.236103
1.73,27,187.548494
1.58,12,187.571563
1.53,15,188.834627
1.57,13,188.872386
1.51,3,188.872386
1.58,12,190.14082
1.69,22,190.196189
1.52,4,190.196189
1.42,20,191.480457
1.59,11,191.511725
1.6,12,192.77666
0.17,29,194.063771
1.52,8,194.079814
1.62,14,194.111082
1.83,36,196.648211
1.62,24,196.706487
1.73,35,198.016926
1.1,17,199.285353
1.65,23,200.586148
1.77,47,201.927098
1.51,3,201.933138
1.57,9,201.950053
1.06,25,203.253359
0.59,15,204.521702
1.68,26,205.835032
1.56,8,205.850906
1.57,9,205.866282
1.53,5,205.882353
1.9,44,208.494331
1.74,35,210.047103
1.6,12,210.062729
1.76,31,211.547925
1.57,9,211.563582
1.53,5,211.563582
1.64,16,212.936662
1.57,11,212.96981
1.46,14,214.258605
1.6,12,214.27826
1.62,16,215.549899
1.6,48,216.884755
1.65,17,218.169266
1.68,20,218.207996
1.56,8,219.441919
0.54,10,219.472921
1.63,24,220.769814
1.04,11,220.783895
1.67,23,222.06356
1.57,9,222.079406
1.73,31,223.386947
1.82,46,224.710836
1.82,36,226.030088
1.53,5,227.259948
1.31,36,228.58506
1.62,14,228.614732
1.78,42,231.263843
1.59,55,232.626603
1.55,7,232.642397
1.08,11,233.89155
1.09,14,233.932083
1.9,62,236.537751
1.64,16,237.825553
1.67,19,237.861612
1.65,17,239.137703
1.67,23,240.45875
1.64,18,240.490738
1.54,6,240.490738
1.83,43,243.074338
1.72,28,243.130987
1.8,49,245.71072
0.99,16,246.971254
1.85,37,248.288046
1.55,7,248.305204
1.65,21,249.585337
1.55,15,249.616613
1.64,16,250.884941
1.59,17,250.929956
1.4,25,252.214906
1.53,8,252.23053
1.7,22,253.507231
1.57,9,253.537366
-0.54,16,254.807497
1.52,23,254.85476
1.53,6,254.871728
1.52,4,256.141435
1.67,19,256.176205
1.58,10,256.191826
1.75,36,258.743142
1.58,10,258.755151
1.05,10,258.770788
0.51,9,260.043234
1.8,34,261.346084
1.52,24,261.396968
1.61,13,262.667311
1.61,15,262.68396
1.54,6,262.699585
1.51,3,262.699585
1.6,12,263.990629
1.64,38,265.296959
1.56,10,265.312584
1.54,14,266.601641
1.17,34,267.923855
1.17,22,269.214203
1.0,11,269.229828
1.57,9,269.261471
1.65,20,270.551699
1.57,11,270.564209
1.65,17,271.845825
1.54,6,271.865222
1.53,15,271.885365
1.59,11,273.153427
1.93,70,275.794091
1.6,12,275.816826
2.32,111,281.048179
1.65,18,281.08703
1.59,11,282.343118
1.61,15,282.374787
0.5,15,283.636706
1.6,12,283.674895
1.35,40,284.984077
1.59,11,286.257189
1.7,28,286.301046
1.07,34,287.612406
1.58,10,288.884179
1.72,28,290.192324
1.52,4,290.202334
1.78,33,291.501494
1.63,15,291.542151
1.54,6,291.553271
1.52,6,292.813757
1.65,22,292.857092
1.58,10,294.112403
1.59,13,294.148261
1.55,11,294.170903
1.98,51,296.743469
2.24,82,300.629849
1.66,18,300.661108
1.49,12,300.677117
1.63,15,301.965577
1.43,17,301.988629
1.07,10,303.256688
1.64,20,303.303967
1.63,15,304.591931
1.59,11,304.607567
1.58,10,305.866835
1.95,47,307.204572
1.55,8,307.220197
1.6,12,308.464255
1.61,15,308.495886
1.92,53,311.086431
1.62,14,311.117687
1.55,7,311.117687
1.53,11,312.393337
1.7,27,313.702027
1.06,13,313.717652
1.61,13,313.748902
1.57,9,315.019304
1.59,11,315.051738
1.51,3,315.057771
1.56,10,315.074407
1.54,6,316.33767
1.62,14,316.36892
1.59,19,317.650225
1.6,12,317.68272
1.59,11,317.68929
1.06,9,318.956774
1.18,26,319.004044
1.74,33,321.551244
1.08,23,321.598532
1.0,13,322.868718
1.5,2,322.868718
1.61,15,322.908941
1.78,30,324.209226
1.63,21,325.476915
1.49,51,326.828923
1.63,17,328.101401
1.58,10,328.132801
1.52,20,329.424332
1.55,7,329.430379
1.67,19,330.708115
1.53,7,330.708115
-0.39,31,332.020392
1.48,12,332.044611
1.6,12,333.296493
1.57,9,333.306888
1.79,40,334.603507
1.61,13,335.858331
0.93,12,335.873956
1.61,13,335.910384
1.52,8,337.142271
1.53,5,337.158087
1.69,23,337.204114
1.65,17,338.457303
1.65,18,339.735066
1.61,13,339.776115
1.62,16,339.80711
1.52,4,341.058086
1.77,29,341.120994
1.65,17,342.434649
1.56,12,342.462461
1.76,28,343.770473
1.11,20,345.047261
1.55,7,345.04926
1.5,8,345.064904
1.52,16,346.33733
1.56,8,346.353271
1.8,36,347.670331
1.82,34,348.98583
1.6,12,350.250292
1.67,19,350.287908
1.49,15,351.551954
1.61,15,351.583204
1.54,16,352.857411
1.72,26,352.920097
1.57,9,354.177517
1.57,9,354.208767
1.54,6,354.220785
1.79,39,355.553139
1.63,15,356.810804
1.62,14,356.846775
1.63,15,358.111806
1.6,12,358.129402
1.77,42,360.677663
1.6,14,360.709335
1.59,11,360.725807
1.75,27,362.021829
1.76,28,363.309887
1.96,48,365.90904
1.58,10,365.930208
1.64,16,365.94928
1.79,31,367.252913
1.62,16,368.517561
1.73,25,369.816902
0.37,25,369.856588
1.59,13,371.125295
1.55,7,371.138381
1.6,12,371.154029
1.53,5,372.405856
1.63,15,372.427733
1.63,15,372.459681
1.92,46,375.037765
1.55,9,375.043286
1.64,16,376.315109
1.06,9,376.346745
1.5,2,376.346745
1.54,14,376.379169
1.55,7,377.635762
1.11,14,377.659848
1.5,12,377.675762
1.7,26,379.002438
1.58,10,380.253057
1.05,12,380.272192
1.53,5,380.272192
1.72,26,381.574672
1.22,48,382.893596
1.66,20,384.167568
1.59,11,384.183456
1.79,31,385.470661
1.76,62,388.08745
1.64,16,389.389292
1.58,10,389.402375
1.53,23,390.692703
1.62,16,390.723979
1.63,21,392.02666
1.57,9,392.033712
1.48,50,394.636156
1.56,10,394.651781
1.72,39,395.96805
1.85,48,398.533292
1.94,59,401.129703
1.63,15,401.166458
1.53,9,401.176966
1.56,8,402.44849
1.75,35,403.768486
1.65,29,405.072751
1.5,6,405.081783
1.56,32,406.382598
1.63,15,406.41564
1.81,35,407.721334
1.95,49,410.296435
1.79,50,412.884226
1.57,9,412.900235
1.95,48,414.248168
-0.01,18,415.528761
1.61,19,416.810655
1.63,15,416.835206
1.14,17,418.109942
1.9,43,419.438803
1.6,14,419.458957
1.52,8,420.704944
1.77,29,420.767727
1.67,19,422.042269
1.79,55,424.610867
1.1,15,424.64242
1.81,33,425.957968
1.56,19,427.253469
1.64,16,427.272398
1.53,7,428.54912
1.69,21,428.603384
0.62,18,429.878546
1.55,9,429.900326
1.68,20,431.160262
0.92,13,431.192121
1.61,13,432.450567
1.85,37,433.766468
1.62,16,433.797632
1.63,15,435.05516
1.6,12,435.088964
1.63,15,435.116684
1.04,80,439.011206
1.68,20,440.282384
1.5,2,440.298226
1.57,9,440.319668
1.61,13,440.338804
1.61,13,441.607409
1.58,11,441.622002
1.55,7,441.637658
1.59,13,442.903774
1.83,35,444.225371
1.61,14,444.245451
