#{"t_start": 1716205892.740565, "env_id": "CenteringWorld-v1"}
r,l,t
0.21,67,2.752736
-9.19,1603,68.601321
-2.97,494,88.064098
1.5,21,89.345087
0.06,239,98.496855
2.04,94,102.403287
1.03,24,103.692671
1.52,12,103.72274
1.49,21,105.007617
1.66,23,106.294454
1.05,14,106.332637
1.18,43,107.64195
0.54,17,108.926512
1.85,65,111.517703
1.59,15,111.548684
1.06,18,112.840387
1.65,19,114.122723
0.12,21,114.154258
1.54,6,114.169628
1.68,28,115.477188
1.75,30,116.774795
1.78,37,118.097171
1.34,48,120.66968
0.02,11,120.70093
1.54,11,121.960712
1.59,11,121.986929
1.54,6,121.987928
1.59,14,123.268709
2.44,101,127.236653
1.9,102,131.22004
1.56,58,133.819539
1.61,19,133.866974
1.77,34,135.186208
1.39,53,137.788985
1.58,12,137.82707
1.66,20,139.106646
1.61,35,140.443018
0.51,9,140.461151
0.54,13,141.749721
1.58,19,141.780976
1.63,15,143.065448
1.58,12,143.096728
0.99,15,144.374627
1.85,37,145.704174
1.65,21,146.975484
1.55,15,147.006764
1.67,27,148.317324
1.52,4,148.325372
1.55,9,148.332919
1.68,36,149.64488
1.65,19,150.944327
1.61,13,150.954369
0.01,11,152.222051
1.6,22,152.269562
1.64,17,153.561858
1.0,20,154.851226
1.66,20,154.898131
1.66,18,156.189382
1.05,20,156.219118
1.06,11,157.472857
1.06,9,157.501082
1.44,14,157.517012
1.95,50,160.099293
0.54,20,161.383124
1.66,26,161.418908
1.62,14,162.688985
1.04,13,162.720575
1.91,57,165.351604
1.0,1,165.351604
1.75,31,166.6665
1.54,18,167.941579
1.52,4,167.957614
1.57,13,167.973246
1.0,94,171.889276
1.58,10,171.929379
1.13,26,173.204874
1.71,39,174.502574
1.74,30,175.805839
1.69,21,177.113772
1.71,29,178.421944
1.52,4,178.430042
1.61,13,179.699676
1.6,12,179.715331
1.56,8,179.730956
1.76,43,181.085645
0.9,29,182.374595
1.63,17,183.6397
1.47,67,186.226655
1.5,6,186.24228
1.58,17,187.532575
1.55,9,187.558671
1.5,4,187.566717
1.61,13,188.825545
1.59,12,188.856429
1.79,33,190.180696
1.67,19,191.461564
1.68,21,191.502277
1.62,20,192.782837
1.55,15,192.816637
1.62,16,194.085991
1.55,7,194.101634
1.5,12,194.117259
1.61,13,195.370527
1.67,40,196.693541
1.6,17,197.975796
1.08,23,198.023103
1.7,24,199.315135
1.52,4,199.323174
1.69,53,201.900541
1.52,4,201.922235
1.6,12,201.940315
1.58,10,203.212519
1.75,35,204.527879
1.96,56,205.898515
1.8,47,208.511772
1.56,27,210.05328
0.49,13,210.084531
1.27,37,211.569759
0.99,35,212.983033
1.84,36,215.5402
1.5,2,215.556076
1.67,21,215.587525
1.03,27,216.889933
1.63,27,218.182485
1.83,37,219.501219
1.58,10,219.524222
1.58,14,220.790072
1.87,39,222.101009
1.6,16,223.359451
1.82,134,228.591237
-0.52,12,228.606891
1.55,7,228.623266
1.59,11,229.910819
1.67,19,229.949677
1.0,5,229.951677
1.81,33,232.585263
1.54,6,232.585263
1.8,40,233.913353
1.63,15,233.949353
1.5,14,235.229447
1.58,10,235.255588
1.63,19,236.532411
1.54,8,236.543928
1.24,31,237.836239
1.59,11,237.867789
1.51,19,239.159523
1.57,9,239.175149
1.0,1,239.175149
1.18,22,240.481012
1.92,48,241.815531
1.16,23,243.121005
1.46,8,243.137164
1.54,6,244.376785
1.84,39,245.68707
1.53,5,245.712854
1.66,18,246.977431
1.49,9,246.993082
1.61,13,247.024332
1.6,15,248.294223
1.26,38,249.607164
1.6,16,249.643424
1.58,14,250.906744
1.88,40,252.221083
1.34,46,253.568798
1.67,19,254.846432
1.61,13,254.880904
1.51,3,256.147612
1.54,6,256.151121
1.7,25,257.445713
1.71,35,258.749319
1.58,12,258.761328
0.98,35,260.085411
1.53,15,261.352261
1.16,22,261.38614
1.63,15,262.672489
1.73,33,263.975391
1.58,10,264.010931
1.54,22,265.287512
1.54,6,265.303137
1.26,29,266.607819
1.58,23,267.904981
