#{"t_start": 1716205892.7382088, "env_id": "CenteringWorld-v1"}
r,l,t
-0.77,128,3.982022
-3.7,1245,55.628061
1.52,40,58.18222
1.16,79,60.796729
1.15,49,63.348666
-0.71,104,67.319347
1.36,51,68.665589
-3.58,463,88.063454
0.75,207,95.913228
1.62,27,97.1921
1.51,12,98.467175
1.55,7,98.467175
1.6,12,98.499211
1.83,50,101.078179
0.96,35,102.385142
1.53,10,102.407643
1.19,23,103.695027
1.56,16,103.728097
1.83,98,107.644306
1.79,51,110.241473
1.6,12,110.250513
1.66,21,111.535416
1.52,10,111.55104
1.19,27,112.858017
1.58,18,114.12508
1.11,14,114.156615
1.58,13,115.439132
1.87,45,116.761935
1.61,13,116.777152
1.51,21,118.071369
1.6,12,119.347439
1.74,35,120.656411
1.53,5,120.672036
1.56,10,120.687661
1.09,24,121.978694
1.56,8,121.990284
1.54,6,122.006662
1.48,18,123.286713
1.6,12,123.318356
1.58,10,124.570821
1.88,69,127.239009
1.0,15,127.254634
0.99,28,128.583634
1.69,27,129.895842
1.5,4,129.904021
1.79,31,131.222396
1.77,32,132.523852
1.24,33,133.8374
1.65,29,135.157312
1.49,17,135.188564
1.78,34,136.505158
1.59,24,137.806717
1.77,89,141.752077
1.49,5,141.767919
0.96,13,143.059766
-0.85,34,144.361358
1.68,24,144.422924
1.09,16,145.70653
1.04,17,145.738189
1.49,21,147.00912
1.09,20,148.294195
1.72,28,149.599626
1.89,60,150.97238
1.54,6,152.224407
0.07,13,152.240191
1.56,8,152.271918
1.59,23,153.564214
1.65,17,154.853582
1.72,28,154.922467
1.58,10,156.186683
1.79,44,157.503438
1.51,3,157.503438
1.81,42,160.053184
2.05,82,162.707239
1.55,9,162.722931
1.13,32,164.040304
1.54,6,165.313888
1.1,17,165.353961
1.95,48,167.943936
1.59,44,169.298836
1.66,22,170.576906
1.53,21,170.609212
1.55,7,171.860096
1.78,50,173.191946
1.67,26,174.473649
1.59,49,175.808195
1.04,39,178.387559
1.04,11,178.4243
1.48,14,178.443442
1.68,26,179.755166
1.6,12,181.032002
1.58,10,181.052948
1.69,23,182.331872
1.59,23,182.372934
1.45,17,183.626432
1.53,6,183.642057
1.06,17,184.901841
1.58,11,184.937459
1.63,23,186.213356
0.65,27,187.519387
1.53,5,187.534931
1.02,18,187.574073
1.99,55,190.183052
1.17,21,191.469965
1.52,4,191.472966
1.59,15,191.504634
1.9,51,194.088347
1.53,7,194.088347
1.56,10,194.119615
1.81,35,195.420042
1.6,16,196.690898
1.59,11,196.713022
1.54,6,196.724068
1.46,12,197.994191
1.55,7,198.009835
1.6,16,199.277716
1.59,11,199.293886
0.57,19,199.33457
1.65,19,200.625095
1.12,21,201.902897
1.3,26,203.214875
1.63,15,203.230551
1.81,43,204.569741
1.54,7,205.843566
0.89,18,205.874816
1.73,27,207.189597
1.65,19,208.502864
0.53,20,208.529778
1.62,20,210.055637
1.25,35,211.550458
1.51,15,211.572116
-1.45,31,212.98039
1.51,13,214.267138
1.51,3,214.271138
1.69,24,215.542557
1.62,14,215.574057
1.5,49,218.171754
1.54,18,218.200495
1.54,6,218.216529
1.54,6,219.450453
1.54,6,219.46583
1.53,7,219.481455
1.05,28,220.789428
-2.05,31,222.072093
1.62,14,222.103365
1.59,11,223.361807
1.62,14,223.39948
1.65,23,224.675346
1.08,11,224.690434
1.5,12,224.722387
1.62,14,225.982897
1.12,21,227.268481
1.58,10,227.284106
1.67,19,227.324053
1.63,15,228.593593
1.06,13,228.625623
1.61,16,229.913175
0.3,38,231.311106
1.59,11,231.327702
1.58,10,232.587619
