#{"t_start": 1716205892.7467422, "env_id": "CenteringWorld-v1"}
r,l,t
-0.84,130,5.096444
-5.29,1009,46.499034
0.99,407,63.355792
1.57,15,63.387042
1.65,31,64.704513
1.42,19,65.978471
0.88,31,67.303759
-3.94,643,93.287957
1.68,123,98.458642
1.02,10,98.48239
1.49,45,99.805014
-0.43,25,101.085413
1.59,15,102.367558
-0.5,21,102.410224
1.08,15,103.678977
1.74,33,104.987423
1.67,41,106.329473
1.61,13,107.589749
0.51,32,108.890673
1.79,42,110.217831
1.57,13,110.241979
1.63,18,111.511526
1.08,11,111.526882
1.76,32,112.844396
1.51,5,112.853486
1.14,20,114.13247
1.56,15,114.16345
1.69,34,115.471011
1.2,41,118.031586
1.59,11,118.062836
1.58,14,119.338906
0.02,23,119.394938
1.51,12,120.647878
1.64,16,120.679128
1.09,14,121.939398
1.58,10,121.974697
1.64,51,123.325459
1.7,35,125.894366
1.22,33,127.214829
1.54,6,127.230475
1.73,42,128.575101
1.53,5,128.590726
1.57,21,129.892488
1.08,17,129.924783
1.58,14,131.210856
1.51,30,132.515318
1.84,41,133.844498
1.07,10,133.866868
0.53,9,135.133144
1.51,5,135.148779
1.5,23,136.440814
1.66,28,136.496625
1.56,22,137.798184
1.25,54,140.400802
1.16,25,141.727652
1.59,13,141.743544
1.6,14,141.774799
1.55,9,143.059271
1.61,15,143.090551
1.59,19,144.36845
1.76,34,145.697996
1.58,16,145.729656
1.53,5,146.969307
1.34,53,148.326741
1.66,23,149.607071
1.65,28,150.908614
1.63,15,150.948192
1.58,18,152.215874
1.03,34,153.555681
1.56,91,157.46668
1.66,18,157.510835
1.78,34,158.802585
1.49,87,162.698705
1.67,25,163.992489
1.64,18,164.03177
0.64,20,165.336908
1.56,8,165.353374
0.03,20,166.646191
2.16,85,170.562329
1.57,9,170.569372
1.69,21,170.616303
1.07,11,171.867208
0.04,12,171.906113
1.64,20,173.167414
1.61,15,173.198697
1.56,8,174.44852
1.62,15,174.465116
1.66,19,175.759496
1.82,36,177.07947
1.91,48,178.434908
1.64,20,179.709154
1.59,11,179.743572
1.91,44,182.319352
1.7,22,182.352383
1.54,12,183.602518
1.61,13,183.633523
1.62,14,183.673727
0.4,18,184.935018
1.78,52,187.526398
1.33,38,188.850251
1.05,12,188.872386
1.65,17,190.161842
1.58,10,190.180536
1.55,9,190.196189
1.55,11,191.464432
1.62,20,191.4961
1.59,11,192.769894
1.6,12,192.797374
0.56,10,192.81046
1.65,21,194.095457
0.89,22,195.36435
1.09,13,195.379868
1.08,13,196.648211
1.74,30,196.715534
1.64,21,198.001301
1.84,38,199.325037
1.49,5,199.326037
1.19,24,200.616561
1.63,18,201.894364
1.62,14,201.933138
1.05,22,203.222017
1.63,21,204.506407
1.73,36,205.835032
1.66,18,205.882353
1.6,12,207.161977
1.51,3,207.168977
1.75,27,208.489326
1.98,57,210.078353
1.55,9,211.52095
1.64,16,211.547925
1.57,13,212.905393
1.46,14,212.936662
1.54,10,212.965811
1.08,17,214.260605
1.62,18,214.293875
1.58,14,215.549899
1.61,13,215.581348
1.59,31,216.886817
1.61,13,218.16322
1.1,19,218.191961
1.53,5,218.207996
0.55,20,219.472921
1.49,11,219.505062
1.0,5,219.518045
1.73,29,220.815584
1.85,52,223.391992
1.69,21,224.661766
1.85,43,225.989822
1.11,14,226.025035
-0.03,22,227.304967
1.67,19,228.583061
1.71,25,228.632733
1.69,21,229.932402
1.68,22,231.279712
1.15,18,231.319169
1.5,93,235.249411
1.64,16,236.526234
1.6,14,236.559201
1.5,8,236.57637
1.57,9,237.830061
1.54,6,237.830061
1.6,12,237.861612
1.1,21,239.153346
1.57,13,239.185993
1.64,20,240.474835
1.64,18,241.7622
1.74,32,243.074338
1.58,10,243.105789
1.57,9,243.114828
1.53,5,243.130987
1.57,12,244.386483
1.55,7,244.408523
1.74,35,245.71072
1.55,17,246.971254
1.65,17,247.002529
1.56,8,247.018155
1.5,12,248.292052
1.67,23,248.335908
1.69,25,249.616613
1.53,12,250.884941
1.64,16,250.931956
1.59,11,250.940535
1.1,13,252.214906
1.07,10,252.23053
1.51,9,252.246539
1.57,11,253.507231
1.55,17,253.546994
1.81,41,256.141435
1.65,23,256.176205
1.63,15,257.453715
1.56,10,257.459716
1.65,17,258.743142
1.65,18,258.770788
1.64,22,260.063586
0.53,11,260.079234
1.88,48,262.665311
1.75,29,263.969214
1.53,11,263.997689
1.82,38,265.296959
1.71,25,266.617286
1.66,22,267.898804
1.52,6,267.918781
1.74,26,269.214203
0.52,28,269.283972
1.66,18,270.564209
1.07,24,271.852834
1.63,19,271.885365
1.04,7,273.153427
1.61,13,273.180072
1.59,21,274.468246
0.19,24,274.515146
1.5,2,274.515146
1.61,17,275.801151
1.0,13,275.816826
1.66,18,277.111223
1.02,5,277.127895
1.93,52,279.710451
1.59,13,279.749852
1.59,11,281.03255
1.61,13,281.06591
1.68,26,282.343118
1.54,6,282.361277
1.69,22,283.652361
1.75,28,283.707656
1.63,15,284.968441
1.53,9,284.9997
1.63,15,286.264217
1.78,42,287.572247
1.65,18,288.868543
1.7,25,288.927702
1.53,5,290.175801
1.66,18,290.214396
1.65,19,291.485868
1.73,26,291.555271
0.53,23,292.841467
1.5,14,294.112403
1.59,12,294.145261
1.6,12,294.170903
1.59,11,295.425534
1.69,21,295.456784
1.64,18,296.741469
1.58,12,296.760104
0.49,9,298.009921
1.09,146,303.28833
0.55,22,304.577922
1.63,15,304.607567
1.64,19,305.891507
1.75,28,307.188937
1.76,49,308.511519
1.65,17,309.784249
1.58,11,309.814733
1.52,16,311.086431
1.58,10,311.102061
0.98,21,312.385833
1.58,16,312.408973
1.55,7,312.437116
1.56,8,313.702027
1.09,21,313.748902
1.53,5,313.748902
1.58,10,315.019304
1.58,10,315.053771
1.55,13,315.074407
1.53,5,316.33767
1.55,7,316.353291
1.51,3,316.36892
1.58,18,317.6346
1.6,12,317.671589
1.03,8,317.687782
1.53,31,318.988035
1.64,16,320.258146
1.67,22,320.30588
1.54,6,320.313916
1.64,17,321.593525
1.71,25,322.88932
1.09,16,322.908941
1.49,19,324.195221
1.6,14,324.209226
1.67,19,325.500558
1.66,22,326.789199
1.63,17,326.823926
1.68,28,328.117033
1.61,13,328.144836
1.65,17,329.430379
1.85,57,332.003779
