#{"t_start": 1716205892.7467422, "env_id": "CenteringWorld-v1"}
r,l,t
-13.22,2242,91.946044
1.61,43,93.287957
1.52,22,94.552695
1.63,24,94.600403
1.43,56,97.183566
1.94,52,99.748669
0.49,22,99.802014
1.68,22,101.085413
1.53,13,101.101057
1.1,28,102.410224
1.59,32,103.719563
1.69,25,105.00144
1.5,11,105.028608
1.69,37,107.597631
1.59,21,107.635773
1.6,16,108.90469
1.69,29,110.201396
1.58,13,110.235939
1.46,25,111.511526
1.07,10,111.526882
1.52,12,112.797464
1.64,23,112.852485
1.66,21,114.13247
1.13,18,115.414977
1.04,15,115.454929
1.12,26,116.73735
1.13,22,116.768618
0.97,26,118.078893
1.59,15,119.365199
1.57,15,119.379283
1.05,8,119.402955
0.59,22,120.679128
0.22,58,123.293805
1.55,7,123.309822
1.51,3,123.309822
1.8,38,124.633211
1.68,43,127.230475
1.53,10,127.2461
1.06,46,129.863072
1.14,25,129.910614
1.44,61,132.530969
1.13,27,133.844498
1.8,56,136.461858
1.5,6,136.474952
1.76,35,137.798184
1.56,20,139.09547
1.66,27,140.385176
2.03,74,143.059271
1.76,30,144.36845
1.65,19,144.418433
1.66,26,145.723639
1.81,47,148.285661
1.47,11,148.323236
1.01,12,148.341259
1.63,15,149.607071
1.67,19,150.892742
1.54,6,150.908614
0.54,12,150.94215
1.69,22,152.215874
0.97,65,154.860692
1.6,12,154.891953
1.1,17,156.17615
1.56,8,156.193285
1.61,13,156.21294
1.54,30,157.510835
1.63,33,158.802585
1.71,24,160.097116
1.87,51,162.667153
1.59,11,162.682808
1.63,19,163.976618
0.74,77,166.655323
2.17,76,169.305397
1.9,42,171.867208
1.7,61,174.452519
1.47,37,175.759496
1.52,4,175.780472
1.66,18,175.815319
1.67,23,177.107595
1.51,19,178.39463
1.46,20,178.434908
1.58,10,179.709154
1.56,8,179.724779
1.52,4,179.724779
1.56,12,179.761413
1.03,6,181.023468
0.57,15,181.05752
1.06,9,181.063563
2.16,103,186.204823
1.56,18,186.236103
1.21,34,187.565539
1.6,14,188.834627
1.54,6,188.850251
1.53,5,188.850251
1.57,9,188.872386
1.01,12,190.14082
1.56,8,190.171943
1.11,15,190.196189
1.55,7,191.462432
1.67,23,191.4961
1.56,8,192.754377
1.59,11,192.789323
0.56,30,194.079814
2.11,73,196.687364
1.67,21,197.982652
0.57,114,201.934138
1.44,38,204.506407
1.57,9,204.521702
1.63,15,204.561208
1.4,49,207.17706
1.81,43,208.521245
1.54,10,208.553864
1.74,36,211.52095
1.55,7,211.52095
1.88,84,214.300382
1.16,51,216.864714
1.64,30,218.176308
1.54,6,218.191961
1.56,8,218.207996
1.58,10,219.457296
0.53,28,220.769814
1.11,14,220.783895
1.54,6,220.806567
1.58,10,222.047685
1.54,6,222.06356
1.51,3,222.06356
1.63,15,222.107849
1.74,30,223.407092
1.59,13,224.661766
1.57,11,224.6819
1.88,46,226.025035
1.22,25,227.312011
1.56,8,227.31552
1.52,4,228.575017
1.49,5,228.58506
1.6,12,228.600714
1.73,25,229.915159
1.72,28,231.279712
1.61,13,231.31466
1.69,21,232.594742
1.55,7,232.610698
1.76,32,233.907176
1.63,15,235.207683
1.4,66,237.81951
1.56,8,237.830061
1.59,13,237.846025
1.71,23,239.153346
1.65,17,239.194034
1.13,17,240.474835
1.73,25,241.778332
1.67,19,241.809354
1.51,3,241.829803
1.63,15,243.109828
1.67,21,244.386483
1.55,7,244.386483
1.9,79,247.018155
1.81,36,248.335908
1.57,9,249.585337
1.51,3,249.600987
1.93,48,250.940535
2.01,64,253.546994
1.53,7,254.807497
1.78,33,256.128908
1.52,8,256.144944
1.63,19,256.191826
1.5,10,257.449644
1.65,17,257.475363
1.97,56,260.063586
1.6,12,260.094859
1.15,20,261.374964
1.58,10,261.379963
1.08,13,262.665311
1.55,7,262.668311
1.46,36,264.003692
1.06,62,266.617286
0.98,19,267.898804
1.05,8,267.920834
1.54,6,267.933943
1.11,16,269.214203
1.53,15,269.245453
1.43,15,269.281972
1.55,15,270.551699
1.6,12,270.579845
1.74,31,271.885365
1.12,17,273.164435
1.71,23,274.459187
1.55,10,274.468246
1.53,5,274.483896
1.93,49,277.079973
1.95,58,278.439336
1.53,5,278.439336
1.05,8,279.710451
1.66,18,279.758881
1.51,5,279.76589
1.65,17,281.070909
1.83,37,282.374787
1.6,12,283.636706
1.6,12,283.672835
1.56,12,283.692005
