#{"t_start": 1716229727.5482745, "env_id": "CenteringWorld-v1"}
r,l,t
-2.0,394,1.579605
1.57,128,1.988476
0.87,74,2.101578
1.44,89,2.473238
1.07,17,2.497763
1.08,70,2.83314
1.61,18,2.862665
1.56,11,2.879682
1.57,13,2.900698
1.59,20,2.930731
1.56,9,2.944238
1.56,15,2.966765
1.12,23,3.003848
1.69,26,3.253718
1.57,11,3.269735
1.54,6,3.279243
1.07,11,3.29626
1.63,19,3.326293
1.49,5,3.333293
1.54,25,3.373161
1.82,42,3.654028
1.82,39,3.717779
0.67,25,3.75732
1.57,9,3.77183
1.62,16,3.798923
1.64,23,3.833984
1.73,36,4.113819
0.58,18,4.142879
1.76,34,4.197985
1.18,31,4.24808
1.67,20,4.279656
1.61,15,4.52797
1.6,13,4.549553
1.79,36,4.606179
1.11,14,4.628661
1.57,9,4.64318
1.62,16,4.668732
1.55,9,4.68324
0.04,21,4.93294
1.52,4,4.939456
1.62,16,4.966003
1.56,8,4.979527
1.63,15,5.005076
1.59,11,5.021617
1.61,13,5.042654
1.22,31,5.095078
1.63,15,5.119031
1.61,15,5.372413
1.69,21,5.413475
1.55,8,5.42601
1.65,18,5.455053
1.68,20,5.486171
1.63,16,5.513202
1.56,8,5.52573
1.67,19,5.560118
1.6,12,5.579158
1.71,25,5.800185
1.56,9,5.813705
0.09,30,5.862813
1.58,13,5.885356
1.71,25,5.924945
1.57,9,5.939476
1.71,29,6.170633
1.67,19,6.201189
1.02,13,6.222277
1.16,23,6.259109
1.78,43,6.330939
1.83,37,6.548269
1.03,7,6.559627
1.56,10,6.576661
1.63,15,6.603696
1.66,18,6.633762
1.59,11,6.655304
1.56,10,6.671834
1.25,29,6.728978
1.05,10,6.746019
1.77,29,6.948469
1.51,3,6.953469
1.62,14,6.979051
1.82,35,7.038188
1.18,24,7.085933
1.6,12,7.106686
1.83,36,7.319136
1.6,12,7.339187
1.91,47,7.425168
1.65,17,7.454217
1.55,7,7.466247
1.79,31,7.667412
1.08,13,7.689447
1.58,12,7.711481
1.54,12,7.73755
1.61,13,7.759588
1.61,13,7.781625
1.59,13,7.80326
1.67,23,7.844343
1.57,9,7.859891
1.0,1,7.861891
1.81,36,8.086649
1.53,15,8.111696
1.57,9,8.127249
1.8,38,8.200454
1.53,5,8.208971
1.59,11,8.22752
1.62,14,8.250135
1.81,33,8.467303
1.59,11,8.488339
1.56,12,8.509376
1.65,17,8.538724
1.55,7,8.550242
1.59,13,8.572279
1.61,15,8.599832
1.57,10,8.617868
1.67,22,8.814285
1.67,20,8.850155
1.59,11,8.878999
1.64,25,8.921643
1.51,11,8.940193
1.59,11,8.961228
1.56,22,8.998897
1.67,24,9.045479
1.52,5,9.216139
1.72,24,9.257077
1.56,9,9.272598
1.66,18,9.305658
1.66,18,9.335727
1.57,11,9.355758
1.08,13,9.377807
1.91,43,9.613628
1.57,13,9.636709
1.53,5,9.643715
1.58,10,9.66175
1.66,18,9.698822
1.57,9,9.73588
1.7,22,9.784956
1.16,25,9.838084
1.6,16,9.867641
1.63,15,10.100794
1.57,9,10.116348
1.53,9,10.133374
1.53,7,10.146404
1.62,14,10.177964
1.6,12,10.199001
1.61,15,10.225064
1.57,9,10.243596
1.6,12,10.265156
1.63,16,10.300274
1.16,35,10.56777
1.56,8,10.581288
1.54,12,10.607851
1.59,13,10.631866
1.51,3,10.63694
1.67,23,10.681006
1.75,27,10.756947
1.24,31,10.988969
1.68,21,11.027012
1.61,13,11.08023
1.57,15,11.106937
1.55,7,11.120456
1.59,12,11.141496
1.67,19,11.183572
1.81,33,11.439936
1.65,18,11.473173
1.52,12,11.499609
1.64,16,11.527646
1.56,8,11.541154
1.03,6,11.551175
1.64,20,11.587275
1.6,12,11.614873
1.63,15,11.640965
1.56,8,11.654984
1.6,14,11.869982
1.68,20,11.906489
1.6,12,11.932105
1.65,19,11.964198
1.59,11,11.983288
1.56,8,11.998348
1.71,23,12.044986
1.51,3,12.062509
1.73,25,12.115738
1.7,22,12.312338
1.54,6,12.322846
1.64,16,12.351969
1.62,14,12.399141
1.64,22,12.446269
1.6,14,12.474848
1.89,55,12.77762
1.55,7,12.790138
1.63,15,12.826364
1.63,15,12.852412
1.58,10,12.870233
1.6,12,12.892224
1.57,17,12.927306
1.54,6,12.937405
1.6,14,12.961442
1.73,25,13.212193
1.68,20,13.25259
1.6,22,13.29017
1.6,12,13.311428
1.59,11,13.331465
1.68,20,13.371536
1.66,24,13.439124
1.57,13,13.639996
1.5,2,13.645502
1.8,37,13.740187
1.61,13,13.764225
1.78,40,13.838854
1.65,17,13.87041
1.52,10,13.887446
1.63,16,14.127419
1.58,10,14.144881
1.58,10,14.162138
1.55,11,14.181228
1.64,16,14.21028
1.63,15,14.244847
1.55,9,14.26023
1.56,8,14.27351
1.58,20,14.309097
1.56,8,14.323615
1.56,8,14.526013
1.55,13,14.547945
1.84,40,14.624026
1.55,7,14.643422
1.63,15,14.676821
1.54,6,14.687944
1.55,9,14.706961
1.58,14,14.754094
1.58,10,14.7712
1.54,6,14.788224
1.66,18,14.984
1.75,31,15.04512
1.65,20,15.114956
1.62,16,15.142017
