#{"t_start": 1716229727.5417554, "env_id": "CenteringWorld-v1"}
r,l,t
-0.79,173,0.809274
1.2,114,1.19898
1.51,20,1.230036
0.99,45,1.296602
-1.31,71,1.632104
1.48,62,1.728195
1.41,32,1.988486
1.55,25,2.025028
1.49,36,2.079571
1.3,124,2.503282
1.59,21,2.538314
1.09,18,2.572342
1.62,16,2.596888
1.6,17,2.843168
1.83,68,2.949757
0.61,51,3.029086
1.59,19,3.266745
1.05,10,3.282763
1.25,47,3.355664
1.54,7,3.366173
1.59,13,3.388709
1.05,10,3.404758
1.72,37,3.676758
1.56,16,3.701773
1.17,42,3.770838
0.8,64,4.094772
1.52,6,4.103818
1.63,20,4.136881
1.56,8,4.149398
1.78,40,4.214021
1.54,7,4.226129
0.03,22,4.26062
1.61,13,4.280656
1.54,6,4.290174
1.05,8,4.526978
1.66,20,4.560071
1.58,10,4.576107
1.55,7,4.586623
1.53,5,4.595144
1.53,13,4.615696
1.58,12,4.63518
0.18,29,4.681755
1.59,17,4.707953
1.63,15,4.948976
1.77,29,4.998555
1.76,31,5.047173
1.53,5,5.056691
1.59,15,5.081733
1.57,9,5.096596
1.72,25,5.136074
1.67,19,5.403471
1.21,26,5.446054
1.61,15,5.46909
1.81,34,5.524232
1.56,8,5.537261
1.62,14,5.563637
1.74,33,5.796183
1.58,10,5.812215
1.54,6,5.821732
1.5,2,5.825741
1.56,8,5.839778
1.67,21,5.872845
1.58,10,5.889369
1.64,17,5.916927
1.58,10,5.93247
1.55,9,5.946995
1.58,12,5.968029
1.66,18,6.180152
1.66,18,6.209708
1.15,18,6.238178
1.59,12,6.257115
1.53,5,6.265628
1.05,10,6.282359
1.55,9,6.296888
1.61,13,6.318924
1.61,13,6.340457
1.54,6,6.350487
1.68,22,6.542256
0.56,12,6.563147
1.58,10,6.579659
1.68,33,6.636281
1.84,37,6.7029
1.58,10,6.722436
1.71,23,6.918391
1.07,18,6.94947
1.81,34,7.009121
1.6,12,7.029681
1.59,11,7.047707
1.16,20,7.089431
1.58,10,7.10569
1.54,12,7.12673
1.06,15,7.302694
1.62,16,7.330163
1.11,16,7.356828
1.71,29,7.41314
1.67,21,7.448217
1.52,8,7.462241
1.55,13,7.48429
1.72,26,7.67693
1.05,14,7.699965
1.58,12,7.723514
1.58,10,7.746068
1.56,14,7.769106
1.58,10,7.786144
1.0,13,7.807779
1.67,19,7.841853
1.8,33,8.053569
1.5,2,8.060572
1.61,13,8.087655
1.45,23,8.126735
1.87,49,8.21849
1.62,14,8.241544
1.57,15,8.268175
1.03,8,8.442255
1.53,5,8.450268
1.58,10,8.467305
1.65,21,8.504375
1.74,27,8.551749
1.51,9,8.567281
1.63,15,8.593832
1.74,26,8.639416
1.58,10,8.655441
1.51,3,8.820804
1.77,29,8.880453
1.56,10,8.898607
1.62,14,8.923158
1.08,11,8.9417
1.65,19,8.976266
1.66,18,9.006415
1.66,18,9.042492
1.53,5,9.051492
1.53,5,9.221651
1.55,7,9.233523
1.58,10,9.252064
1.73,27,9.300153
1.6,12,9.320189
1.61,15,9.345256
1.7,24,9.393842
1.58,10,9.411872
1.64,16,9.438456
1.71,28,9.642221
1.59,11,9.661752
1.68,21,9.703336
