#{"t_start": 1716229727.540755, "env_id": "CenteringWorld-v1"}
r,l,t
0.36,73,0.365705
-0.87,249,1.252563
1.16,77,1.594632
1.84,60,1.68865
1.42,34,1.741707
1.31,105,2.112603
1.5,5,2.119607
1.58,123,2.548823
1.14,34,2.601888
1.63,18,2.851168
1.58,16,2.875691
1.62,58,2.965776
1.54,7,2.976284
1.58,13,2.996858
1.05,10,3.011367
1.57,11,3.030086
1.65,34,3.290765
1.12,35,3.346158
1.62,15,3.369174
1.62,20,3.402745
1.64,47,3.690268
1.18,30,3.738315
1.67,22,3.774349
1.52,5,3.782851
1.58,10,3.79937
1.69,26,3.839503
1.69,27,4.104818
1.62,19,4.135882
1.64,16,4.161918
1.59,19,4.19298
1.61,13,4.213009
1.03,7,4.225535
1.51,3,4.230047
1.72,28,4.274657
1.07,12,4.516952
1.57,11,4.53549
1.59,11,4.553059
1.06,9,4.567589
1.66,23,4.603652
1.53,5,4.61165
1.62,26,4.653205
1.61,13,4.675252
1.51,3,4.679252
1.58,12,4.697836
1.62,14,4.720464
1.58,11,4.954488
1.59,11,4.973523
1.6,12,4.994555
1.58,10,5.010596
1.75,27,5.052682
1.51,5,5.062692
1.12,20,5.095598
1.22,32,5.146593
1.57,9,5.39696
1.59,11,5.415994
1.54,8,5.428018
1.59,12,5.448055
1.72,29,5.49369
1.59,11,5.512709
1.54,12,5.531745
1.64,16,5.56112
1.66,18,5.589677
1.55,9,5.784663
1.69,21,5.818225
1.62,14,5.841778
1.56,9,5.855814
1.74,28,5.901888
0.59,21,5.935478
1.08,11,5.954507
1.56,8,5.967028
1.6,17,6.178153
1.15,18,6.207709
1.53,5,6.216224
1.61,13,6.236179
1.68,22,6.271628
1.52,8,6.285372
1.58,10,6.301889
1.66,24,6.341458
1.6,12,6.361514
1.73,36,6.577659
1.19,23,6.617734
1.61,13,6.639281
1.05,10,6.658318
1.53,6,6.668836
1.0,8,6.68286
1.59,13,6.7049
1.28,39,6.931436
0.6,16,6.958988
1.52,4,6.966507
1.56,8,6.981539
1.56,8,6.994601
1.55,7,7.007122
1.59,11,7.025161
1.61,17,7.059226
1.62,14,7.084433
1.56,8,7.098453
1.53,7,7.109691
1.6,12,7.130242
1.56,8,7.29518
1.69,22,7.333675
1.65,18,7.362828
1.47,17,7.398113
1.73,25,7.4417
1.56,16,7.468254
1.69,21,7.505326
1.75,27,7.697966
1.57,9,7.715002
1.61,13,7.743057
1.61,13,7.765106
1.84,36,7.827327
1.63,15,7.853901
1.17,27,8.05357
1.53,19,8.095174
1.58,12,8.115216
1.68,20,8.155865
1.61,13,8.180421
1.72,31,8.233027
1.61,13,8.254654
1.59,16,8.443255
1.17,27,8.49034
1.6,12,8.511376
1.55,7,8.523406
1.1,15,8.549243
1.63,15,8.574799
1.6,12,8.596834
1.86,41,8.826874
1.67,21,8.866946
1.6,12,8.89461
1.65,18,8.926164
1.61,13,8.947712
1.59,13,8.971747
1.67,19,9.004417
1.61,13,9.027447
1.6,16,9.221146
1.22,32,9.277115
1.61,15,9.304672
1.09,12,9.324708
1.52,4,9.331215
1.53,5,9.339733
1.56,8,9.352766
1.53,17,9.383316
1.59,11,9.409364
1.57,15,9.434457
1.76,32,9.645234
1.7,22,9.686306
1.62,16,9.71686
1.6,12,9.769443
1.54,6,9.77996
1.61,13,9.805038
1.59,15,9.833091
1.62,14,9.863636
1.63,15,10.096795
1.55,7,10.109313
1.88,40,10.188483
1.7,23,10.229552
1.67,19,10.264148
1.62,14,10.29673
1.51,3,10.301729
1.59,13,10.324743
1.54,6,10.53966
1.65,20,10.57729
1.05,16,10.608851
1.58,10,10.627878
1.56,12,10.649459
1.57,10,10.667497
1.93,47,10.782497
1.71,23,10.999488
1.64,16,11.029023
1.5,8,11.044045
1.54,16,11.102429
1.63,16,11.130975
1.58,10,11.149016
1.57,11,11.176572
1.56,8,11.191091
1.67,21,11.227166
1.59,11,11.445456
1.63,17,11.476692
1.62,14,11.507128
1.74,26,11.551675
1.72,24,11.594794
1.63,17,11.630397
1.68,20,11.665509
1.6,12,11.877502
1.07,12,11.900089
1.61,15,11.927517
1.61,13,11.952664
1.54,12,11.973786
1.52,6,11.983809
1.58,10,12.000829
1.62,14,12.02645
1.09,14,12.069027
1.57,9,12.094654
1.64,16,12.123258
1.55,14,12.30583
1.58,10,12.323365
1.02,5,12.332366
1.73,26,12.385642
1.6,12,12.429165
1.59,11,12.449767
1.53,5,12.457788
1.57,10,12.474863
1.11,21,12.518935
1.58,14,12.543483
1.07,22,12.78714
1.7,27,12.844402
1.63,19,12.877752
1.55,7,12.891225
1.57,15,12.919777
1.6,12,12.942825
1.62,14,12.966961
1.72,24,13.215712
1.58,10,13.233741
1.57,13,13.261109
1.61,13,13.283661
1.45,9,13.299689
1.52,4,13.306816
1.58,10,13.325467
1.12,17,13.358026
1.53,5,13.368537
1.11,21,13.430607
1.08,13,13.453148
1.89,41,13.713653
1.78,32,13.795293
1.81,35,13.858892
1.83,39,14.139893
1.56,11,14.159597
1.62,14,14.182677
1.55,11,14.203272
1.59,15,14.233347
1.65,17,14.266749
1.63,15,14.292539
1.55,7,14.305099
1.61,13,14.329134
1.53,5,14.343672
1.61,13,14.548432
1.74,28,14.602498
1.64,16,14.630545
1.55,7,14.650941
1.55,7,14.664464
1.56,8,14.68434
1.63,15,14.713482
1.51,7,14.748524
1.63,15,14.774719
1.63,16,14.973997
1.19,25,15.022579
1.6,12,15.044128
1.54,6,15.055653
1.57,11,15.103953
1.59,11,15.128993
1.61,13,15.151537
1.59,15,15.178085
1.59,11,15.197899
1.53,5,15.207412
1.96,54,15.499629
1.03,8,15.513659
1.62,14,15.540209
1.63,15,15.570761
1.53,6,15.581279
1.62,14,15.604832
1.72,24,15.648011
1.55,7,15.660531
1.62,14,15.87563
1.6,12,15.896666
1.57,13,15.917701
1.64,16,15.94376
1.6,12,15.965384
1.55,8,15.978487
1.01,4,15.984519
1.74,26,16.029406
1.68,20,16.067531
1.08,17,16.246887
1.71,24,16.287491
1.75,27,16.339041
1.08,11,16.35708
1.58,10,16.374011
1.57,9,16.38952
1.58,10,16.409549
1.07,16,16.435599
1.75,27,16.635343
1.6,12,16.656454
1.62,14,16.680021
1.6,12,16.700055
1.61,13,16.725607
1.76,28,16.774714
1.66,18,16.805907
1.73,26,16.999771
1.67,19,17.030383
1.6,12,17.049749
1.79,32,17.108354
1.6,12,17.128393
1.62,14,17.150947
1.54,6,17.163873
1.27,34,17.374659
1.59,11,17.398685
1.51,9,17.415253
1.66,18,17.44728
1.6,12,17.466911
1.55,7,17.478432
1.73,25,17.521503
1.57,15,17.547551
1.65,17,17.574921
1.7,22,17.771461
1.52,4,17.778558
1.58,10,17.794835
1.53,5,17.803343
1.53,5,17.811343
1.65,17,17.840697
1.59,11,17.859733
1.63,15,17.886633
1.66,18,17.916471
0.52,6,17.926515
1.61,13,17.949917
1.54,8,18.120809
1.1,16,18.147492
1.57,9,18.163428
1.6,12,18.183361
1.82,34,18.241126
1.58,10,18.258076
1.19,22,18.295884
1.6,12,18.32042
1.49,5,18.329595
1.82,39,18.566794
1.16,21,18.60386
1.71,23,18.645756
1.69,23,18.684834
1.71,23,18.731564
1.68,20,18.921365
1.69,21,18.95895
1.6,12,18.980502
0.58,14,19.004608
1.55,7,19.015901
1.83,36,19.084602
1.77,36,19.301375
1.71,25,19.3427
1.55,9,19.357854
1.53,5,19.367363
1.6,12,19.388393
1.51,3,19.4009
1.64,16,19.42763
1.62,14,19.450758
1.5,2,19.453777
1.61,13,19.476426
1.58,12,19.49602
1.71,23,19.686773
1.65,18,19.723534
